radius,site_count,edge_coordinate,x_over_L,probability_over_max,gaussian_fit
60,7321,60.0,0.5544577717026317,9.831501127555884e-38,3.6161633553177274e-22
65,8581,-65.0,-0.4477476021802475,6.501935265173274e-16,1.564331129148996e-15
65,8581,-63.0,-0.4323629867956321,6.91496871017053e-15,1.567692235247898e-14
65,8581,-61.0,-0.41697837141101673,1.489628251409795e-13,1.4494381835039656e-13
65,8581,-59.0,-0.40159375602640135,2.0463625091996427e-12,1.2363611783549404e-12
65,8581,-57.0,-0.38620914064178596,2.09260020615912e-11,9.729662874602551e-12
65,8581,-55.0,-0.3708245252571706,1.754570875946111e-10,7.064102566859915e-11
65,8581,-53.0,-0.3554399098725552,1.2467421645761372e-09,4.731762859881264e-10
65,8581,-51.0,-0.3400552944879398,7.68428913911313e-09,2.924123539470348e-09
65,8581,-49.0,-0.3246706791033244,4.180918799743044e-08,1.6671521380232972e-08
65,8581,-47.0,-0.30928606371870904,2.0333212112707162e-07,8.769231223548798e-08
65,8581,-45.0,-0.29390144833409365,8.92510736644258e-07,4.2555390527336085e-07
65,8581,-43.0,-0.27851683294947827,3.5633537877260125e-06,1.9052607038337422e-06
65,8581,-41.0,-0.2631322175648629,1.3021493686883831e-05,7.869751355091908e-06
65,8581,-39.0,-0.2477476021802475,4.377802668527115e-05,2.9989856168839022e-05
65,8581,-37.0,-0.2323629867956321,0.00013598874983299257,0.00010543736060218411
65,8581,-35.0,-0.21697837141101672,0.00039169557647345167,0.0003419963252853054
65,8581,-33.0,-0.20159375602640134,0.0010492581077115788,0.0010234228859725145
65,8581,-31.0,-0.18620914064178595,0.0026204250681864027,0.002825501748675716
65,8581,-29.0,-0.17082452525717057,0.006113505979270149,0.007196855904394424
65,8581,-27.0,-0.15543990987255518,0.013345577751923242,0.016912071468144954
65,8581,-25.0,-0.1400552944879398,0.027293071465436653,0.036665496826121496
65,8581,-23.0,-0.12467067910332441,0.05233899303685617,0.0733373333087476
65,8581,-21.0,-0.10928606371870903,0.09416793698092592,0.13533166500807062
65,8581,-19.0,-0.09390144833409364,0.15899834295573476,0.23039895608223124
65,8581,-17.0,-0.07851683294947827,0.25191958326473485,0.36188314834088964
65,8581,-15.0,-0.06313221756486288,0.3744016007806998,0.5244003633674847
65,8581,-13.0,-0.0477476021802475,0.5215553843852395,0.701074835799835
65,8581,-11.0,-0.03236298679563211,0.6802630944623457,0.8647141085808402
65,8581,-9.0,-0.01697837141101673,0.8295248925085419,0.9839827431395975
65,8581,-7.0,-0.0015937560264013462,0.9439338908272982,1.0330210944264888
65,8581,-5.0,0.013790859358214039,1.0,1.0005474028407517
65,8581,-3.0,0.029175474742829423,0.9834925595309719,0.8940728747377549
65,8581,-1.0,0.04456009012744481,0.89489396897805,0.7370805310581132
65,8581,1.0,0.059944705512060194,0.7502937441750599,0.5606137329255296
65,8581,3.0,0.07532932089667559,0.5768266419874495,0.3933863579870533
65,8581,5.0,0.09071393628129097,0.40430695508170705,0.25467225235824
65,8581,7.0,0.10609855166590636,0.2565934753478922,0.15210753710116504
65,8581,9.0,0.12148316705052174,0.14624052548500627,0.08381593815860912
65,8581,11.0,0.13686778243513711,0.0741021559510428,0.04260977663412668
65,8581,13.0,0.1522523978197525,0.032973418476168255,0.019984747970320776
65,8581,15.0,0.16763701320436789,0.012683861707935342,0.008647585503685887
65,8581,17.0,0.18302162858898327,0.004131407297438067,0.0034522149182815683
65,8581,19.0,0.19840624397359866,0.0011069537266226593,0.0012714742116032758
65,8581,21.0,0.21379085935821404,0.00023346633671099697,0.0004320401003496569
65,8581,23.0,0.22917547474282943,3.5925479900203105e-05,0.00013544012048738693
65,8581,25.0,0.2445600901274448,3.4416971477606614e-06,3.9172147002705544e-05
65,8581,27.0,0.2599447055120602,1.37835991042265e-07,1.0452355945699425e-05
65,8581,29.0,0.2753293208966756,1.7316869905836896e-08,2.5731065896896674e-06
65,8581,31.0,0.29071393628129094,1.0996123892893699e-08,5.843972104730225e-07
65,8581,33.0,0.3060985516659063,2.2799273418407984e-09,1.2245182508370035e-07
65,8581,35.0,0.3214831670505217,1.7806460697386893e-10,2.3671684382222973e-08
65,8581,37.0,0.3368677824351371,1.8247923685599378e-12,4.2218211566400945e-09
65,8581,39.0,0.3522523978197525,7.726683721857032e-13,6.946679675154031e-10
65,8581,41.0,0.36763701320436787,2.3712449766821014e-13,1.0545361822624255e-10
65,8581,43.0,0.38302162858898325,1.3415159786138234e-14,1.4769046868966287e-11
65,8581,45.0,0.39840624397359864,2.9909462827076064e-16,1.9083156985742052e-12
65,8581,47.0,0.413790859358214,8.888188560640052e-17,2.2748603872393065e-13
65,8581,49.0,0.4291754747428294,5.318227313435359e-18,2.50187751825495e-14
65,8581,51.0,0.4445600901274448,1.3351595432157466e-19,2.538540589711188e-15
65,8581,53.0,0.4599447055120602,1.65771791563891e-20,2.3763420346180624e-16
65,8581,55.0,0.47532932089667557,3.6974531758133076e-22,2.0522986504194514e-17
65,8581,57.0,0.49071393628129095,1.773001844951322e-23,1.6352303531227988e-18
65,8581,59.0,0.5060985516659063,4.218827497571424e-25,1.2020543135629425e-19
65,8581,61.0,0.5214831670505218,8.881750084511574e-27,8.152222296899924e-21
65,8581,63.0,0.5368677824351371,9.209842922270842e-29,5.100757854406408e-22
65,8581,65.0,0.5522523978197525,1.7131852991620227e-30,2.9444227956545036e-23
70,9941,-70.0,-0.44998538043398534,4.678095497508089e-17,1.0581988363006527e-16
70,9941,-68.0,-0.43569966614827105,5.068988637022656e-16,1.056246623132507e-15
70,9941,-66.0,-0.42141395186255676,1.1201184146970309e-14,9.788815162936248e-15
70,9941,-64.0,-0.40712823757684247,1.5897604670148025e-13,8.422900360418705e-14
70,9941,-62.0,-0.3928425232911282,1.6909409888629891e-12,6.729145811523827e-13
70,9941,-60.0,-0.3785568090054139,1.481691665816762e-11,4.991429660642157e-12
70,9941,-58.0,-0.3642710947196996,1.1050664768530958e-10,3.4376108581613195e-11
70,9941,-56.0,-0.3499853804339853,7.176798445713327e-10,2.1981392957816241e-10
70,9941,-54.0,-0.335699666148271,4.1286974259604825e-09,1.3050298591135647e-09
70,9941,-52.0,-0.3214139518625568,2.1298075372259582e-08,7.19370173911702e-09
70,9941,-50.0,-0.3071282375768425,9.945520174812418e-08,3.681723308454339e-08
70,9941,-48.0,-0.2928425232911282,4.2361413789475525e-07,1.7495107169927732e-07
70,9941,-46.0,-0.2785568090054139,1.6559388878394457e-06,7.718782579694492e-07
70,9941,-44.0,-0.2642710947196996,5.971221513497615e-06,3.1618972255564436e-06
70,9941,-42.0,-0.24998538043398533,1.9947127268788513e-05,1.2025784901637057e-05
70,9941,-40.0,-0.23569966614827104,6.195217541611938e-05,4.246643991354433e-05
70,9941,-38.0,-0.22141395186255675,0.0001794366301932878,0.00013923390949555016
70,9941,-36.0,-0.20712823757684248,0.00048591331187881307,0.00042384876464339173
70,9941,-34.0,-0.1928425232911282,0.0012329267948649,0.00119796344569082
70,9941,-32.0,-0.1785568090054139,0.0029364853257537265,0.0031437134385578825
70,9941,-30.0,-0.1642710947196996,0.006574622197932058,0.007659652681332711
70,9941,-28.0,-0.14998538043398532,0.013854065944449665,0.01732774084485028
70,9941,-26.0,-0.13569966614827103,0.027500295388547792,0.03639498553732399
70,9941,-24.0,-0.12141395186255675,0.05145483958427721,0.07097540819342692
70,9941,-22.0,-0.10712823757684246,0.09078361091657455,0.12851120248805625
70,9941,-20.0,-0.09284252329112819,0.15105485416927367,0.2160433069592399
70,9941,-18.0,-0.0785568090054139,0.23700163835232874,0.3372153893022565
70,9941,-16.0,-0.0642710947196996,0.3505003989280972,0.4886981515475482
70,9941,-14.0,-0.04998538043398533,0.4882710546485034,0.657568116323025
70,9941,-12.0,-0.03569966614827104,0.6401199348811264,0.8214999453141463
70,9941,-10.0,-0.021413951862556756,0.7887730722823909,0.9528862738470374
70,9941,-8.0,-0.0071282375768424696,0.9121264007595189,1.0262220546524026
70,9941,-6.0,0.007157476708871816,0.9879577021136786,1.026144111622737
70,9941,-4.0,0.021443190994586102,1.0,0.9526691711197868
70,9941,-2.0,0.035728905280300385,0.9432942784169787,0.8211880222333326
70,9941,0.0,0.050014619566014676,0.8265532564126074,0.6572185933130356
70,9941,2.0,0.06430033385172895,0.6702136222291306,0.4883641971189738
70,9941,4.0,0.07858604813744324,0.5006418236720386,0.3369337643766079
70,9941,6.0,0.09287176242315753,0.34270637660620346,0.21583008977387586
70,9941,8.0,0.10715747670887181,0.21364562088185976,0.12836487116373985
70,9941,10.0,0.1214431909945861,0.12039983618593676,0.07088382223446998
70,9941,12.0,0.13572890528030038,0.060792236966168325,0.03634250065233577
70,9941,14.0,0.15001461956601467,0.02720354776027756,0.017300124426165613
70,9941,16.0,0.16430033385172896,0.0106419086286087,0.00764628333863602
70,9941,18.0,0.17858604813744325,0.0035753091419525817,0.0031377496377986173
70,9941,20.0,0.19287176242315754,0.0010068384145376587,0.0011955092198727272
70,9941,22.0,0.20715747670887183,0.00022932227619547278,0.0004229161910051213
70,9941,24.0,0.2214431909945861,3.9845114105807135e-05,0.0001389064572653092
70,9941,26.0,0.23572890528030038,4.7185797263596565e-06,4.236013139595438e-05
70,9941,28.0,0.2500146195660147,2.8917635295322833e-07,1.1993858000194039e-05
70,9941,30.0,0.26430033385172896,9.315716707228264e-09,3.1530237900379626e-06
70,9941,32.0,0.27858604813744325,7.61172908336845e-09,7.695951693535808e-07
70,9941,34.0,0.29287176242315754,2.548561785017055e-09,1.7440709932123017e-07
70,9941,36.0,0.30715747670887183,3.3860662669632073e-10,3.669718284880422e-08
70,9941,38.0,0.3214431909945861,1.473171653680711e-11,7.169156041053658e-09
70,9941,40.0,0.33572890528030036,1.2704886007622981e-13,1.3003794004808505e-09
70,9941,42.0,0.35001461956601465,2.6256829590876534e-13,2.1899735509850452e-10
70,9941,44.0,0.36430033385172894,3.992405053131287e-14,3.424320446425673e-11
70,9941,46.0,0.37858604813744323,1.4224595864570645e-15,4.9713766581781916e-12
70,9941,48.0,0.3928717624231575,8.801781649592896e-17,6.70109352625568e-13
70,9941,50.0,0.4071574767088718,1.8995420520085354e-17,8.386513115506814e-14
70,9941,52.0,0.4214431909945861,8.347740096135932e-19,9.745046645872347e-15
70,9941,54.0,0.4357289052803004,3.569344208119178e-20,1.0513641270923069e-15
70,9941,56.0,0.4500146195660147,3.812342620608583e-21,1.0531473218506913e-16
70,9941,58.0,0.4643003338517289,8.944745751076668e-23,9.794715848721451e-18
70,9941,60.0,0.4785860481374432,5.451722881523421e-24,8.45787564776396e-19
70,9941,62.0,0.4928717624231575,1.4547164064191328e-25,6.781058492288475e-20
70,9941,64.0,0.5071574767088718,3.719342933431722e-27,5.0477800874884254e-21
70,9941,66.0,0.521443190994586,7.030890605107456e-29,3.488752030614529e-22
70,9941,68.0,0.5357289052803004,1.0835634803651008e-30,2.23875474371552e-23
70,9941,70.0,0.5500146195660146,1.0308640521793664e-36,1.333858241587213e-24
75,11401,-75.0,-0.4518953338286216,3.387266390066369e-18,6.96652334356934e-18
75,11401,-73.0,-0.43856200049528826,3.7307288791049293e-17,6.940510234092936e-17
75,11401,-71.0,-0.42522866716195495,8.430798818330018e-16,6.454583122851394e-16
75,11401,-69.0,-0.4118953338286216,1.2316088593963974e-14,5.603333789391704e-15
75,11401,-67.0,-0.3985620004952883,1.356549472919077e-13,4.540736359055433e-14
75,11401,-65.0,-0.3852286671619549,1.2362473384687749e-12,3.434848422410513e-13
75,11401,-63.0,-0.3718953338286216,9.627029240617584e-12,2.4254390377400194e-12
75,11401,-61.0,-0.3585620004952883,6.551372986781533e-11,1.598728241427315e-11
75,11401,-59.0,-0.34522866716195494,3.9616864279957384e-10,9.836949167692246e-11
75,11401,-57.0,-0.33189533382862163,2.1543982540895377e-09,5.649990328813823e-10
75,11401,-55.0,-0.31856200049528827,1.0633942739031946e-08,3.029259500043397e-09
75,11401,-53.0,-0.30522866716195496,4.799660759953297e-08,1.5160961662579794e-08
75,11401,-51.0,-0.2918953338286216,1.992968644503463e-07,7.083020804397104e-08
75,11401,-49.0,-0.2785620004952883,7.651482060793924e-07,3.088956427022008e-07
75,11401,-47.0,-0.2652286671619549,2.727604971025195e-06,1.2574958016938715e-06
75,11401,-45.0,-0.2518953338286216,9.060776961668495e-06,4.778623365411972e-06
75,11401,-43.0,-0.23856200049528828,2.813367446545385e-05,1.6951204281174978e-05
75,11401,-41.0,-0.22522866716195494,8.186565392401288e-05,5.613061619680686e-05
75,11401,-39.0,-0.21189533382862163,0.00022375046701336338,0.0001735004314119752
75,11401,-37.0,-0.1985620004952883,0.0005754957202958622,0.000500613785860637
75,11401,-35.0,-0.18522866716195496,0.0013952030152436289,0.0013483621343842224
75,11401,-33.0,-0.17189533382862163,0.0031925340570773827,0.0033900943683735137
75,11401,-31.0,-0.1585620004952883,0.006902651142147348,0.00795643509274466
75,11401,-29.0,-0.14522866716195496,0.01411428043566983,0.01743117880157352
75,11401,-27.0,-0.13189533382862165,0.027311778018032303,0.03564810826102156
75,11401,-25.0,-0.1185620004952883,0.05003625704653649,0.06805306898377327
75,11401,-23.0,-0.10522866716195498,0.08680997165317544,0.12127197193344018
75,11401,-21.0,-0.09189533382862164,0.14263380864376174,0.20173193786122076
75,11401,-19.0,-0.0785620004952883,0.22190781558431025,0.3132494941099426
75,11401,-17.0,-0.06522866716195497,0.32678213698771963,0.4540540910350259
75,11401,-15.0,-0.05189533382862164,0.4552226499799249,0.6143647714068379
75,11401,-13.0,-0.0385620004952883,0.5993973684906163,0.7759728265024433
75,11401,-11.0,-0.02522866716195497,0.7451985679995679,0.9148886050675689
75,11401,-9.0,-0.011895333828621636,0.8736221711706496,1.0069117776170728
75,11401,-7.0,0.0014379995047116977,0.9642190947642711,1.0344657585850523
75,11401,-5.0,0.01477133283804503,1.0,0.9920699976562881
75,11401,-3.0,0.028104666171378363,0.9723424199177195,0.8881166430425554
75,11401,-1.0,0.0414379995047117,0.8840749503176221,0.7421628279271134
75,11401,1.0,0.05477133283804503,0.7493344029358593,0.5789351053573665
75,11401,3.0,0.06810466617137836,0.5899667429513527,0.4215625943155115
75,11401,5.0,0.0814379995047117,0.429674986178526,0.2865469227358622
75,11401,7.0,0.09477133283804504,0.28807767067587786,0.18181550899797275
75,11401,9.0,0.10810466617137836,0.17679594119980102,0.10768807165352584
75,11401,11.0,0.1214379995047117,0.09865536161035013,0.059539580609643046
75,11401,13.0,0.13477133283804504,0.04965751331193259,0.030728788554392133
75,11401,15.0,0.14810466617137835,0.02232834731532154,0.014804256591003468
75,11401,17.0,0.1614379995047117,0.00886161560007766,0.0066577773200322595
75,11401,19.0,0.17477133283804502,0.0030567592050899078,0.0027949460154115756
75,11401,21.0,0.18810466617137836,0.0008976945224248347,0.0010952646709819999
75,11401,23.0,0.2014379995047117,0.00021791610623798794,0.00040065100037652175
75,11401,25.0,0.21477133283804506,4.1747854544240456e-05,0.00013680906681875994
75,11401,27.0,0.2281046661713784,5.807180710276596e-06,4.3607885282674144e-05
75,11401,29.0,0.24143799950471173,4.872036603505351e-07,1.2975277936056874e-05
75,11401,31.0,0.25477133283804504,1.539430152032815e-08,3.603875746929592e-06
75,11401,33.0,0.2681046661713784,3.999642000990763e-09,9.343819616099268e-07
75,11401,35.0,0.2814379995047117,2.284421235293236e-09,2.2614166177365062e-07
75,11401,37.0,0.2947713328380451,4.6554077906988073e-10,5.1090271379130624e-08
75,11401,39.0,0.3081046661713784,3.970712026002942e-11,1.0774505242006333e-08
75,11401,41.0,0.32143799950471175,6.687602480951454e-13,2.1210844538448356e-09
75,11401,43.0,0.33477133283804505,1.3895707699663828e-13,3.897804762032931e-10
75,11401,45.0,0.34810466617137836,6.140581553401279e-14,6.686266762896274e-11
75,11401,47.0,0.3614379995047117,5.572154885635245e-15,1.0706531878312067e-11
75,11401,49.0,0.37477133283804503,1.474002335030596e-16,1.6003516650336123e-12
75,11401,51.0,0.3881046661713784,2.5739618640084914e-17,2.2329733222554805e-13
75,11401,53.0,0.4014379995047117,3.534870383626299e-18,2.908393329170577e-14
75,11401,55.0,0.41477133283804507,1.2685523124668948e-19,3.5360975885038094e-15
75,11401,57.0,0.4281046661713784,9.31916559155478e-21,4.013255792251884e-16
75,11401,59.0,0.44143799950471174,8.019454731125338e-22,4.251781492291953e-17
75,11401,61.0,0.45477133283804505,2.1007184524645643e-23,4.204811487118092e-18
75,11401,63.0,0.4681046661713784,1.5227260088035626e-24,3.881714766671617e-19
75,11401,65.0,0.4814379995047117,4.295133928625093e-26,3.345046861785257e-20
75,11401,67.0,0.49477133283804503,1.3594705452230823e-27,2.6908053951210948e-21
75,11401,69.0,0.5081046661713784,3.504197762230188e-29,2.0205233334026696e-22
75,11401,71.0,0.5214379995047117,5.902763511684643e-31,1.4162729072494086e-23
75,11401,73.0,0.534771332838045,6.235494793639032e-33,9.26683694494259e-25
75,11401,75.0,0.5481046661713784,1.040513241137887e-34,5.660015133774328e-26
80,12961,-80.0,-0.4406086977095307,5.493191365472736e-28,1.0920076644555245e-18
80,12961,-78.0,-0.4281086977095307,5.509752613461155e-18,1.1069621708598937e-17
80,12961,-76.0,-0.4156086977095307,1.1723206134632155e-16,1.0497643488265014e-16
80,12961,-74.0,-0.40310869770953073,1.7577908627682073e-15,9.313283137465353e-16
80,12961,-72.0,-0.3906086977095307,2.076868485188693e-14,7.729755198006831e-15
80,12961,-70.0,-0.3781086977095307,2.0113659655530024e-13,6.001787580467006e-14
80,12961,-68.0,-0.3656086977095307,1.6616248035844574e-12,4.3596080704294133e-13
80,12961,-66.0,-0.3531086977095307,1.1994165872071385e-11,2.9625536377524838e-12
80,12961,-64.0,-0.34060869770953073,7.686613055647554e-11,1.883375615386217e-11
80,12961,-62.0,-0.3281086977095307,4.4269056893190526e-10,1.1201072574150974e-10
80,12961,-60.0,-0.3156086977095307,2.3127752200023804e-09,6.232097310005821e-10
80,12961,-58.0,-0.3031086977095307,1.1042586451362235e-08,3.2438501789432004e-09
80,12961,-56.0,-0.2906086977095307,4.847997601547762e-08,1.579571525113253e-08
80,12961,-54.0,-0.27810869770953073,1.9670376813469896e-07,7.195645371032432e-08
80,12961,-52.0,-0.2656086977095307,7.407640602878558e-07,3.0665648528968106e-07
80,12961,-50.0,-0.2531086977095307,2.5986410962107164e-06,1.222605943891527e-06
80,12961,-48.0,-0.2406086977095307,8.51859199950682e-06,4.560083538622097e-06
80,12961,-46.0,-0.2281086977095307,2.6164417469508892e-05,1.5911497013672193e-05
80,12961,-44.0,-0.2156086977095307,7.54711958920355e-05,5.193991461062962e-05
80,12961,-42.0,-0.20310869770953072,0.0002048534448040437,0.00015861467579164713
80,12961,-40.0,-0.1906086977095307,0.0005241292332158687,0.00045314527013672653
80,12961,-38.0,-0.1781086977095307,0.0012658923130811467,0.0012111096972707083
80,12961,-36.0,-0.1656086977095307,0.0028896652888603883,0.003028178409217077
80,12961,-34.0,-0.1531086977095307,0.006240601761925982,0.007083230629132269
80,12961,-32.0,-0.14060869770953072,0.012760913648957317,0.015500055507815625
80,12961,-30.0,-0.1281086977095307,0.024721706943905762,0.03173124199133325
80,12961,-28.0,-0.11560869770953071,0.045394299591831534,0.06077050365155964
80,12961,-26.0,-0.10310869770953071,0.07902359436574105,0.10888061044735413
80,12961,-24.0,-0.09060869770953071,0.13042883535749145,0.1824988807798972
80,12961,-22.0,-0.07810869770953072,0.20408106955520208,0.2861684890805749
80,12961,-20.0,-0.06560869770953072,0.3026326916563239,0.4197931643342878
80,12961,-18.0,-0.053108697709530715,0.42511194311839956,0.5761039611766116
80,12961,-16.0,-0.04060869770953072,0.5652892418868507,0.7396364527322836
80,12961,-14.0,-0.028108697709530717,0.7109425312061014,0.8883573494386202
80,12961,-12.0,-0.015608697709530717,0.8447265441481461,0.9981804026376542
80,12961,-10.0,-0.003108697709530717,0.9469675827477608,1.0492580874979744
80,12961,-8.0,0.009391302290469283,1.0,1.0318285931759428
80,12961,-6.0,0.021891302290469282,0.9928822271143584,0.9492590330229735
80,12961,-4.0,0.034391302290469286,0.9248693422668081,0.816984590866169
80,12961,-2.0,0.04689130229046928,0.8062113456983367,0.6578016206200599
80,12961,0.0,0.05939130229046928,0.6557421390394913,0.4954820887134136
80,12961,2.0,0.07189130229046928,0.49598258223548314,0.3491507080946389
80,12961,4.0,0.08439130229046929,0.34749944333932165,0.23017059556675937
80,12961,6.0,0.09689130229046929,0.2245079190626853,0.1419510804971817
80,12961,8.0,0.1093913022904693,0.1330484694330852,0.0818991719197054
80,12961,10.0,0.1218913022904693,0.07187863522643832,0.04420508861692177
80,12961,12.0,0.1343913022904693,0.035140436354630336,0.022321170625197114
80,12961,14.0,0.1468913022904693,0.015409133542071088,0.010544199537354545
80,12961,16.0,0.1593913022904693,0.0059946963008611145,0.0046597456473679326
80,12961,18.0,0.17189130229046928,0.0020406532777543103,0.0019264722326350322
80,12961,20.0,0.1843913022904693,0.0005969235584362194,0.0007451011656831257
80,12961,22.0,0.1968913022904693,0.00014637546610068934,0.00026959987026535905
80,12961,24.0,0.2093913022904693,2.9045024843736125e-05,9.125907485617366e-05
80,12961,26.0,0.2218913022904693,4.4319436520867195e-06,2.889910490615734e-05
80,12961,28.0,0.23439130229046928,4.927649264527827e-07,8.561397630678641e-06
80,12961,30.0,0.2468913022904693,4.7142811881941164e-08,2.3727768233331883e-06
80,12961,32.0,0.2593913022904693,9.325666116379736e-09,6.152067076475796e-07
80,12961,34.0,0.2718913022904693,2.664786434895243e-09,1.4922348526672961e-07
80,12961,36.0,0.28439130229046927,4.945399812866318e-10,3.3861425976358945e-08
80,12961,38.0,0.2968913022904693,4.7789839215423546e-11,7.1882844457759295e-09
80,12961,40.0,0.3093913022904693,1.5188259796069012e-12,1.4275693396552402e-09
80,12961,42.0,0.3218913022904693,1.2005682674420257e-13,2.6522906637317746e-10
80,12961,44.0,0.3343913022904693,6.907093565021147e-14,4.6099579931993214e-11
80,12961,46.0,0.34689130229046927,8.72033134956572e-15,7.495916953250899e-12
80,12961,48.0,0.3593913022904693,2.233184808320999e-16,1.1402616329275568e-12
80,12961,50.0,0.3718913022904693,9.535111429957904e-18,1.6226924058097544e-13
80,12961,52.0,0.3843913022904693,5.831317247822462e-18,2.1603287363826372e-14
80,12961,54.0,0.3968913022904693,3.797014889752763e-19,2.6906389722474443e-15
80,12961,56.0,0.40939130229046927,6.717955855119865e-21,3.13503909530078e-16
80,12961,58.0,0.4218913022904693,2.00010353171069e-21,3.4172947592750816e-17
80,12961,60.0,0.4343913022904693,1.1606190991081764e-22,3.484767974910774e-18
80,12961,62.0,0.4468913022904693,3.567314354152853e-24,3.324430362624092e-19
80,12961,64.0,0.4593913022904693,6.160372917325777e-25,2.966965936422009e-20
80,12961,66.0,0.47189130229046927,1.375244833093155e-26,2.477192903381334e-21
80,12961,68.0,0.4843913022904693,2.4395074584353085e-28,1.9349023005714953e-22
80,12961,70.0,0.4968913022904693,1.1299669777227015e-28,1.4138723508065292e-23
80,12961,72.0,0.5093913022904693,3.76782698154192e-30,9.665254835267702e-25
80,12961,74.0,0.5218913022904693,1.6522660739754128e-31,6.181136915581395e-26
80,12961,76.0,0.5343913022904693,1.4904279007701884e-32,3.6980720200617e-27
80,12961,78.0,0.5468913022904693,8.793915059662356e-35,2.069828263335003e-28
80,12961,80.0,0.5593913022904693,5.2487737133438716e-36,1.083790170584866e-29
85,14621,-85.0,-0.44237371699022626,3.45304460689363e-28,1.132834851408249e-19
85,14621,-83.0,-0.4306090111078733,4.048409340429651e-19,1.1196254454815184e-18
85,14621,-81.0,-0.41884430522552035,8.768524112394843e-18,1.0403113035114516e-17
85,14621,-79.0,-0.4070795993431674,1.3456596643778838e-16,9.087371305853707e-17
85,14621,-77.0,-0.3953148934608145,1.6346367390136845e-15,7.46272826854342e-16
85,14621,-75.0,-0.38355018757846154,1.6346997755944298e-14,5.761577157993714e-15
85,14621,-73.0,-0.3717854816961086,1.3996370121534373e-13,4.18186043738062e-14
85,14621,-71.0,-0.36002077581375563,1.050504647910254e-12,2.8535276578498344e-13
85,14621,-69.0,-0.34825606993140273,7.0207849940983955e-12,1.8305392129682565e-12
85,14621,-67.0,-0.3364913640490498,4.22799838974942e-11,1.1039779155376197e-11
85,14621,-65.0,-0.3247266581666968,2.3153787720680996e-10,6.259305280164432e-11
85,14621,-63.0,-0.31296195228434387,1.1614835818500693e-09,3.3363859243167145e-10
85,14621,-61.0,-0.30119724640199097,5.3691130566740675e-09,1.6719020329841297e-09
85,14621,-59.0,-0.289432540519638,2.2985474198162282e-08,7.876436394487353e-09
85,14621,-57.0,-0.27766783463728506,9.15155023733704e-08,3.4884549065632457e-08
85,14621,-55.0,-0.2659031287549321,3.4008668570528147e-07,1.452515767486433e-07
85,14621,-53.0,-0.2541384228725792,1.1832740037312315e-06,5.685818553703226e-07
85,14621,-51.0,-0.24237371699022625,3.8649911287986964e-06,2.092423244980991e-06
85,14621,-49.0,-0.2306090111078733,1.1879361833998989e-05,7.2391983215554345e-06
85,14621,-47.0,-0.21884430522552037,3.442716572624577e-05,2.3545928008663894e-05
85,14621,-45.0,-0.20707959934316741,9.424093679873218e-05,7.199884805283706e-05
85,14621,-43.0,-0.1953148934608145,0.00024404617555319366,0.0002069758538803231
85,14621,-41.0,-0.18355018757846153,0.00059864566552877,0.0005593687713387767
85,14621,-39.0,-0.17178548169610858,0.0013925790127159686,0.0014212194729112328
85,14621,-37.0,-0.16002077581375565,0.0030748961679203076,0.0033947553451943694
85,14621,-35.0,-0.1482560699314027,0.006449658227739892,0.007623250853741182
85,14621,-33.0,-0.13649136404904977,0.012858903371269315,0.016093716257230405
85,14621,-31.0,-0.12472665816669683,0.024379822083322806,0.03194161480535585
85,14621,-29.0,-0.11296195228434389,0.0439693196989247,0.05959938726267472
85,14621,-27.0,-0.10119724640199095,0.07544504246553517,0.10454689052088659
85,14621,-25.0,-0.08943254051963799,0.12316255704825085,0.17241094995697548
85,14621,-23.0,-0.07766783463728505,0.1912646384506947,0.2673024676002756
85,14621,-21.0,-0.06590312875493211,0.2824711763397843,0.3896058685950513
85,14621,-19.0,-0.05413842287257917,0.3965565333964964,0.5338661816320659
85,14621,-17.0,-0.042373716990226226,0.528890203213607,0.687739123048199
85,14621,-15.0,-0.030609011107873285,0.6696064747940695,0.8329126326807994
85,14621,-13.0,-0.018844305225520344,0.8039955040096479,0.9483301678300893
85,14621,-11.0,-0.007079599343167404,0.9144710606555317,1.015088908666917
85,14621,-9.0,0.004685106539185537,0.983967737234863,1.021487361122778
85,14621,-7.0,0.01644981242153848,1.0,0.9663763906980557
85,14621,-5.0,0.02821451830389142,0.9581484023022103,0.8594963245986487
85,14621,-3.0,0.03997922418624436,0.8637028299555934,0.7186644054531097
85,14621,-1.0,0.0517439300685973,0.7307099655468206,0.5649274081694523
85,14621,1.0,0.06350863595095024,0.5785920482797999,0.4174875748746768
85,14621,3.0,0.07527334183330318,0.42743412085910504,0.2900540024046889
85,14621,5.0,0.08703804771565612,0.293531296611565,0.1894517273380536
85,14621,7.0,0.09880275359800905,0.1865982084667465,0.11633293224488228
85,14621,9.0,0.110567459480362,0.10927469614617752,0.06715698329068091
85,14621,11.0,0.12233216536271493,0.05861768358971814,0.03644719266174301
85,14621,13.0,0.1340968712450679,0.028610656748735187,0.01859607908710015
85,14621,15.0,0.14586157712742082,0.012604752035493168,0.00891996366650888
85,14621,17.0,0.15762628300977377,0.004963554848527245,0.004022436390712083
85,14621,19.0,0.1693909888921267,0.0017257210207558263,0.0017052956473769573
85,14621,21.0,0.18115569477447965,0.0005213907646467062,0.0006796644910630798
85,14621,23.0,0.19292040065683258,0.00013398725562421395,0.0002546677064464751
85,14621,25.0,0.20468510653918554,2.8413997768024934e-05,8.970932150569265e-05
