basis,energy_real,energy_imag,mu_1,mu_2,k_1,k_2,beta_1_real,beta_1_imag,beta_2_real,beta_2_imag,characteristic_residual,provenance
square,-1.4016190143805551,-0.9206369272124137,0.4846628381257412,-0.19698115914181966,-3.128379654072748,-0.5555383220135361,-1.6234857641539362,-0.021452365040855133,0.6977103818333623,-0.43310471091807523,0.0,independent_numerics
square,-1.4016190143805551,-0.9206369272124137,0.4846628381257412,-0.19698115914181966,2.7007666585687877,-0.36247493003953357,-1.4684079411942652,0.6927801589349655,0.7678458606257833,-0.29119100579745943,2.220446049250313e-16,independent_numerics
square,-1.4016190143805551,-0.9206369272124137,0.4846628381257412,-0.19698115914181966,0.555537615855827,3.1283806694767193,1.379461557836668,0.8563013726645364,-0.8211344329955488,0.010849446371330911,3.3306690738754696e-16,independent_numerics
square,-1.4016190143805551,-0.9206369272124137,0.4846628381257412,-0.19698115914181966,0.3624753181287135,-2.7007677205139133,1.5181273698399929,0.5757217377510095,-0.7426987884633848,-0.35039688519235757,2.482534153247273e-16,independent_numerics
square,-1.3691613721631004,0.9908024682069819,0.4525393709944956,-0.16481411910496413,3.1224499330078492,0.6291160410412129,-1.5720117018868358,0.030096257045687424,0.6856901800606452,0.4990190662295714,2.482534153247273e-16,independent_numerics
square,-1.3691613721631004,0.9908024682069819,0.4525393709944956,-0.16481411910496413,-2.688658087301377,0.37660764274507486,-1.4137597424808543,-0.6880479388078815,0.7886178404464388,0.311886122201403,1.1102230246251565e-16,independent_numerics
square,-1.3691613721631004,0.9908024682069819,0.4525393709944956,-0.16481411910496413,-0.6292083385468814,-3.1223477036318523,1.2711943951824378,-0.9253061035214573,-0.8478942852458393,-0.01631969790409136,3.3306690738754696e-16,independent_numerics
square,-1.3691613721631004,0.9908024682069819,0.4525393709944956,-0.16481411910496413,-0.3765582859449168,2.688549658812617,1.4621377449478858,-0.5781693440126491,-0.7624993464317092,0.37119509450348315,1.4217791915866692e-15,independent_numerics
square,1.99949181204652,-0.24774862447932158,0.6213698368861554,-0.33366067881490646,-1.4743382578423159,-0.5352745466526336,0.17927609681030263,-1.8528231917526041,0.616107375592928,-0.36536666683061314,2.6993050029746156e-14,independent_numerics
square,1.99949181204652,-0.24774862447932158,0.6213698368861554,-0.33366067881490646,0.5353686695159592,1.4743596070343834,1.6010195946611472,0.9496472799386628,0.06897029281974822,0.7129685814951987,4.718447854656915e-16,independent_numerics
square,1.99949181204652,-0.24774862447932158,0.6213698368861554,-0.33366067881490646,-1.530184891847783,-1.1781959526906651,0.07557644164930552,-1.859941370111293,0.2740495931076961,-0.6617990027254679,2.498001805406602e-16,independent_numerics
square,1.99949181204652,-0.24774862447932158,0.6213698368861554,-0.33366067881490646,0.1949014402924849,-1.0961590354442983,1.826232443395946,0.3605118048995304,0.3273589981961266,-0.6371163047599284,8.886119947416683e-16,independent_numerics
square,1.99949181204652,-0.24774862447932158,0.6213698368861554,-0.33366067881490646,1.0961439149949035,-0.19493139671694948,0.8507491936346716,1.6556930598132615,0.7027308221947847,-0.13874613878720948,9.036560719766055e-16,independent_numerics
square,1.99949181204652,-0.24774862447932158,0.6213698368861554,-0.33366067881490646,1.178109124886749,1.5302013244702017,0.7123356765250203,1.7197882377587905,0.029070084188863563,0.7157066645603979,3.736296375944559e-15,independent_numerics
square,-0.054234610370651706,-1.2119247010545373,0.6079907554972807,-0.32029417401738225,-2.5952337833868135,-1.7162741943043578,-1.569348772341358,-0.9543312316445907,-0.10523542617307519,-0.7182672127446219,4.501569543533358e-14,independent_numerics
square,-0.054234610370651706,-1.2119247010545373,0.6079907554972807,-0.32029417401738225,-2.487433710020731,-1.133468052333936,-1.4575611720551895,-1.1176399682629066,0.3074486914848576,-0.6576150742873871,3.0436364816617974e-16,independent_numerics
square,-0.054234610370651706,-1.2119247010545373,0.6079907554972807,-0.32029417401738225,1.2849841019920598,-0.9479379145604545,0.5178438541144573,1.7622262657495187,0.4234811141393905,-0.589615153971654,9.071658421902061e-16,independent_numerics
square,-0.054234610370651706,-1.2119247010545373,0.6079907554972807,-0.32029417401738225,1.1335283868084964,2.4874411721123106,0.7777958481436574,1.66392226006869,-0.5760766243076569,0.44172163944281856,9.347697126931793e-16,independent_numerics
square,-0.054234610370651706,-1.2119247010545373,0.6079907554972807,-0.32029417401738225,0.9479364958114518,-1.2849833728675681,1.0714796506037212,1.491822719790705,0.20466844095068354,-0.6964862619639911,2.3263411494723067e-16,independent_numerics
square,-0.054234610370651706,-1.2119247010545373,0.6079907554972807,-0.32029417401738225,1.7162185087955608,2.5952223619540886,-0.2661619019790614,1.8173501343650038,-0.6202509427686229,0.3771883505894519,6.367167763562643e-16,independent_numerics
square,-0.05423462571318632,1.2119245913529129,0.6079908848527059,-0.3202942552000168,2.595234024784755,1.7162751737625932,-1.5693492057187282,0.9543309762548807,-0.10523612114241554,0.7182670513597587,1.1469403921988224e-14,independent_numerics
square,-0.05423462571318632,1.2119245913529129,0.6079908848527059,-0.3202942552000168,2.487433520496584,1.1334671193798904,-1.4575611487788316,1.117640389078763,0.30744928004982414,0.6576147340647015,6.591949208711867e-16,independent_numerics
square,-0.05423462571318632,1.2119245913529129,0.6079908848527059,-0.3202942552000168,-1.284982966262715,0.9479390449269625,0.5178459225123808,-1.7622259055713876,0.4234804132786403,0.589615584793597,4.926614671774132e-16,independent_numerics
square,-0.05423462571318632,1.2119245913529129,0.6079908848527059,-0.3202942552000168,-1.7162193035462034,-2.5952225654585654,-0.2661633807488396,-1.8173501579161744,-0.6202509691745182,-0.3771881937444679,4.0608835428777945e-16,independent_numerics
square,-0.05423462571318632,1.2119245913529129,0.6079908848527059,-0.3202942552000168,-1.1335276539969135,-2.4874410073350597,0.777797168097231,-1.6639219053277483,-0.5760765047545614,-0.4417216985070024,2.582350176184633e-16,independent_numerics
square,-0.05423462571318632,1.2119245913529129,0.6079908848527059,-0.3202942552000168,-0.9479376214755391,1.2849822347241435,1.0714781099132795,-1.4918241188914536,0.20466921703622346,0.6964859724789313,5.855456244815921e-16,independent_numerics
square,1.2871687840954271,0.5916335635099658,0.6226925588419766,-0.33500321295683616,-1.249327460699373,-1.9081439167124579,0.5889314713671923,-1.7684547683090068,-0.2367656661649477,-0.6750165249291529,1.6504651808933463e-14,independent_numerics
square,1.2871687840954271,0.5916335635099658,0.6226925588419766,-0.33500321295683616,-0.6219103717132506,1.0314749786074264,1.5149489313522495,-1.085910807072232,0.3673634034429697,0.6137991686315313,1.1102230246251565e-16,independent_numerics
square,1.2871687840954271,0.5916335635099658,0.6226925588419766,-0.33500321295683616,1.9081462287479347,1.2493689381037072,-0.6169409195868759,1.7588793157180764,0.22598971737438997,0.6787001821445199,6.753223014464259e-16,independent_numerics
square,1.2871687840954271,0.5916335635099658,0.6226925588419766,-0.33500321295683616,1.8602774487087368,0.8656701996784895,-0.5320709628800689,1.7863854667964205,0.46363050147991974,0.5447495274889546,7.447602459741819e-16,independent_numerics
square,1.2871687840954271,0.5916335635099658,0.6226925588419766,-0.33500321295683616,-0.865713496653052,-1.8602845741549405,1.2080137961854753,-1.4194982260457905,-0.20420104440197093,-0.6855707279829744,1.1102230246251565e-16,independent_numerics
square,1.2871687840954271,0.5916335635099658,0.6226925588419766,-0.33500321295683616,-1.0314723483910369,0.6219143744777655,0.9572376843887074,-1.5993650493579425,0.581399639294747,0.4167490240299299,1.1102230246251565e-16,independent_numerics
square,0.9435660896354169,-0.7326848727357373,0.6215403670769856,-0.33385805456554135,1.3714772620953788,2.077682954291742,0.36863872858561236,1.8249332026971754,-0.3476631725839013,0.6261061558207599,1.06864372913701e-14,independent_numerics
square,0.9435660896354169,-0.7326848727357373,0.6215403670769856,-0.33385805456554135,-2.015064314385006,-0.9209946307147518,-0.800193417967702,-1.6810610340974992,0.4332944651346983,-0.570205670272919,2.220446049250313e-16,independent_numerics
square,0.9435660896354169,-0.7326848727357373,0.6215403670769856,-0.33385805456554135,1.0612194071879175,-0.739054934200245,0.9081977808683377,1.625254594623751,0.5293143994820749,-0.4823949278637614,9.930136612989092e-16,independent_numerics
square,0.9435660896354169,-0.7326848727357373,0.6215403670769856,-0.33385805456554135,-2.077683050956534,-1.3714784295880578,-0.9038222472536345,-1.6276919401069654,0.14179933265382189,-0.7019768865045942,4.002966042486721e-16,independent_numerics
square,0.9435660896354169,-0.7326848727357373,0.6215403670769856,-0.33385805456554135,0.7390548363935632,-1.061219471242996,1.3760620253477653,1.254084928908562,0.3493462808227409,-0.6251685980622121,4.965068306494546e-16,independent_numerics
square,0.9435660896354169,-0.7326848727357373,0.6215403670769856,-0.33385805456554135,0.920995859664675,2.0150645114543018,1.1264364665310924,1.4823685754186555,-0.30780161345018014,0.6466349562815322,1.790180836524724e-15,independent_numerics
square,-1.141833824155762,-1.9035571948959045,0.5978026026879524,-0.310064077768677,-3.105524530766585,-1.3717268289228448,-1.8169368012103464,-0.06556193222050025,0.145035189240307,-0.7189160558337842,2.220446049250313e-16,independent_numerics
square,-1.141833824155762,-1.9035571948959045,0.5978026026879524,-0.310064077768677,1.3718897995286081,3.105529239614306,0.3592558896350785,1.7822718401836124,-0.7329230928424215,0.026443173634710902,2.220446049250313e-16,independent_numerics
square,-0.8668235244379175,-1.154615763269312e-10,0.5088502892007312,-0.2211691820741426,2.905604162632123,2.9056040096303395,-1.6172750218347547,0.3889046792875382,-0.7793641684337125,0.1874131312751223,1.496045099847239e-15,independent_numerics
square,-0.8668235244379175,-1.154615763269312e-10,0.5088502892007312,-0.2211691820741426,-2.557179412237749,-0.19870539209097648,-1.3873167936398796,-0.9177022719308878,0.7858083094539904,-0.15823239113967794,3.2002102096316217e-16,independent_numerics
square,-0.8668235244379175,-1.154615763269312e-10,0.5088502892007312,-0.2211691820741426,2.5571794121798597,0.1987053919679611,-1.3873167935867545,0.9177022720111986,0.7858083094734554,0.15823239104301146,1.113404306984973e-16,independent_numerics
square,-0.8668235244379175,-1.154615763269312e-10,0.5088502892007312,-0.2211691820741426,-2.9056041626972484,-2.905604009565213,-1.6172750218600824,-0.3889046791822128,-0.7793641684215068,-0.18741313132587958,5.279281757868072e-16,independent_numerics
square,-0.8668235244379175,-1.154615763269312e-10,0.5088502892007312,-0.2211691820741426,-0.19870454973470908,-2.5571802536274335,1.630647611358774,-0.32834998613107014,-0.6685477894571521,-0.44223980149311964,2.521270483412181e-16,independent_numerics
square,-0.8668235244379175,-1.154615763269312e-10,0.5088502892007312,-0.2211691820741426,0.19870454985772446,2.5571802536853223,1.6306476113183819,0.32834998633166484,-0.6685477894827527,0.4422398014544182,3.2002102096316217e-16,independent_numerics
square,-1.2092672572070293,1.9408472812094488,0.5771592867661393,-0.28945435795707186,-2.76453081470515,2.366081624512301,-1.6558595245418717,-0.6557366283002488,-0.5345992216091189,0.5241310718804163,1.0001304098357724e-13,independent_numerics
square,-1.2092672572070293,1.9408472812094488,0.5771592867661393,-0.28945435795707186,-1.1938512665977274,1.672405408726096,0.6555432547275452,-1.6559360893137842,-0.07594103891539265,0.7448104905706154,1.4043333874306805e-15,independent_numerics
square,-1.2092672572070293,1.9408472812094488,0.5771592867661393,-0.28945435795707186,-2.3660201807961165,2.764575218560987,-1.271650253474291,-1.2469029326893828,-0.6960903336720088,0.27562285032990547,1.897149936107019e-15,independent_numerics
square,-1.2092672572070293,1.9408472812094488,0.5771592867661393,-0.28945435795707186,-3.120768092997759,1.448699740334563,-1.7805858510045078,-0.037085278927968465,0.09118334264542417,0.7430984499240979,4.440892098500626e-16,independent_numerics
square,-1.2092672572070293,1.9408472812094488,0.5771592867661393,-0.28945435795707186,-1.4487810149150586,3.1207636823369445,0.21676705743560665,-1.767731125912909,-0.7485095647359078,0.015592939249923292,9.42055475210265e-16,independent_numerics
square,-1.2092672572070293,1.9408472812094488,0.5771592867661393,-0.28945435795707186,-1.6724192443473778,1.193844939888205,-0.1806762159422551,-1.7717836763282926,0.27557687426939537,0.6961085365253753,0.0,independent_numerics
square,2.8531333630223243,0.12555224454586414,0.6423071668659625,-0.35456092496364355,-0.457283696252599,-1.0573744019210913,1.705557588863735,-0.8392541221649826,0.3445401894688793,-0.6110386095084936,2.238774088815426e-14,independent_numerics
square,2.8531333630223243,0.12555224454586414,0.6423071668659625,-0.35456092496364355,-0.3865915061367411,0.5594060917225789,1.7605770083058716,-0.7166887527555741,0.5945548788907157,0.3722641810013033,4.449557262054371e-16,independent_numerics
square,2.8531333630223243,0.12555224454586414,0.6423071668659625,-0.35456092496364355,-0.5593272299510268,0.3866805939006097,1.6111934996879955,-1.0086276206136449,0.649688175627915,0.2645399760312154,7.267563083101055e-15,independent_numerics
square,2.8531333630223243,0.12555224454586414,0.6423071668659625,-0.35456092496364355,-0.7407871994259683,-1.0867644041800606,1.4027169891946283,-1.2828324983123678,0.32643555716133943,-0.6208993086564766,4.652682298944613e-16,independent_numerics
square,2.8531333630223243,0.12555224454586414,0.6423071668659625,-0.35456092496364355,1.0867320028326697,0.7412712976014664,0.8846236259879257,1.682472945056047,0.5174201998599397,0.47365859144137223,2.7755575615628914e-17,independent_numerics
square,2.8531333630223243,0.12555224454586414,0.6423071668659625,-0.35456092496364355,1.0572576289336428,0.4567808228764836,0.933822057275895,1.6556722308013168,0.6295634029840879,0.30939626063095793,4.652682298944613e-16,independent_numerics
square,-0.6158342894240154,-0.7071456293352434,0.546722062578707,-0.2590492263953137,2.4551433042015525,2.867134663517785,-1.336285961472223,1.0949316574927237,-0.7428988430270101,0.20917323305782845,2.59576221296085e-14,independent_numerics
square,-0.6158342894240154,-0.7071456293352434,0.546722062578707,-0.2590492263953137,-2.867133494085831,-2.455135738437255,-1.6629207920218085,-0.46821997487192674,-0.5969729998099705,-0.48915781696362554,2.482534153247273e-16,independent_numerics
square,-0.6158342894240154,-0.7071456293352434,0.546722062578707,-0.2590492263953137,-2.5772867639081425,-0.611312529223142,-1.4597367532635213,-0.9239611012262259,0.6320112160037429,-0.44296044433358284,3.3306690738754696e-16,independent_numerics
square,-0.6158342894240154,-0.7071456293352434,0.546722062578707,-0.2590492263953137,0.6113003533102237,2.577291106525717,1.4147200747556352,0.9915153127869064,-0.6521292980742249,0.412770530672859,2.3603665272841412e-15,independent_numerics
square,-0.6158342894240154,-0.7071456293352434,0.546722062578707,-0.2590492263953137,2.165488040175317,-0.2124841367817698,-0.9678830666127736,1.4309919198834633,0.7544276267848649,-0.16276083172093792,4.002966042486721e-16,independent_numerics
square,-0.6158342894240154,-0.7071456293352434,0.546722062578707,-0.2590492263953137,0.21248856030685204,-2.1654933656013733,1.6887260146411232,0.3643349460068522,-0.43239860756899856,-0.6392836432845174,2.482534153247273e-16,independent_numerics
square,-0.6158342896337343,0.7071456279132435,0.5467220624021968,-0.2590492262192274,-2.4551433045136513,-2.8671346630680112,-1.3362859615780815,-1.0949316568824037,-0.7428988430637439,-0.20917323342879726,1.1799915988495475e-13,independent_numerics
square,-0.6158342896337343,0.7071456279132435,0.5467220624021968,-0.2590492262192274,2.5772867638005277,0.6113125285213226,-1.459736752906431,0.9239611012202266,0.6320112164259097,0.44296044396802436,4.440892098500626e-16,independent_numerics
square,-0.6158342896337343,0.7071456279132435,0.5467220624021968,-0.2590492262192274,-2.165488041146507,0.21248413564312596,-0.967883067831697,-1.4309919186908802,0.7544276271030359,0.1627608308905735,5.551115123125783e-16,independent_numerics
square,-0.6158342896337343,0.7071456279132435,0.5467220624021968,-0.2590492262192274,2.867133493635973,2.4551357387490587,-1.6629207915176534,0.4682199755373592,-0.5969730000676104,0.48915781686362125,7.021666937153402e-16,independent_numerics
square,-0.6158342896337343,0.7071456279132435,0.5467220624021968,-0.2590492262192274,-0.6113003526078531,-2.5772911064183086,1.4147200752023337,-0.991515311618236,-0.652129298144721,-0.41277053081558635,8.005932084973442e-16,independent_numerics
square,-0.6158342896337343,0.7071456279132435,0.5467220624021968,-0.2590492262192274,-0.21248855916842047,2.165493366572811,1.688726014757816,-0.3643349440200443,-0.4323986082661623,0.6392836429770382,4.965068306494546e-16,independent_numerics
square,0.523395489718942,0.7149104707733859,0.5992047797164854,-0.31154635132050396,2.2589673679956483,1.6922604538469947,-1.1563542671131863,1.4063020585631927,-0.08873128070823759,0.7269181970852269,8.523975418482724e-14,independent_numerics
square,0.523395489718942,0.7149104707733859,0.5992047797164854,-0.31154635132050396,-1.504597541907952,0.4180344736304331,0.12043815693539042,-1.816682504276395,0.6692531402528021,0.29729369265345,3.3306690738754696e-16,independent_numerics
square,0.523395489718942,0.7149104707733859,0.5992047797164854,-0.31154635132050396,2.142678749720833,0.7867486512672999,-0.9853757738473433,1.530971996904155,0.517124172222384,0.518522801748462,3.1401849173675503e-16,independent_numerics
square,0.523395489718942,0.7149104707733859,0.5992047797164854,-0.31154635132050396,-0.7866883655489678,-2.1426726284936732,1.285746291332587,-1.2890683245330503,-0.396336034385016,-0.6157930279547831,4.577566798522237e-16,independent_numerics
square,0.523395489718942,0.7149104707733859,0.5992047797164854,-0.31154635132050396,-1.6923138481298707,-2.258968032284244,-0.22069925627886125,-1.8072444519953312,-0.46511148919638934,-0.5656453023293642,1.5700924586837752e-16,independent_numerics
square,0.523395489718942,0.7149104707733859,0.5992047797164854,-0.31154635132050396,-0.4180463621296333,1.5045970820332366,1.6638811997710061,-0.7391481746162568,0.048443211083272084,0.7307096281900919,4.577566798522237e-16,independent_numerics
square,0.9575380547590107,-0.05667867170012242,0.6010969052664644,-0.3133452970475248,1.84793349287202,1.894785717747144,-0.4990846424253747,1.7545150741131135,-0.2327137121320556,0.6929658082337576,5.35026446084217e-14,independent_numerics
square,0.9575380547590107,-0.05667867170012242,0.6010969052664644,-0.3133452970475248,-1.8947309849996172,-1.8479992644438943,-0.5806151827134418,-1.729246840447495,-0.20004947120488656,-0.7030913825855011,4.613190423717512e-16,independent_numerics
square,0.9575380547590107,-0.05667867170012242,0.6010969052664644,-0.3133452970475248,-1.7486330419926024,-0.23001104855795962,-0.32268807788499687,-1.7953498349864558,0.711745818121255,-0.1666588538969699,2.220446049250313e-16,independent_numerics
square,0.9575380547590107,-0.05667867170012242,0.6010969052664644,-0.3133452970475248,-0.1317795664752559,-1.6971219210421218,1.808302807780229,-0.2396864221626837,-0.09209827830948156,-0.7251725245262506,1.252204106175312e-14,independent_numerics
square,0.9575380547590107,-0.05667867170012242,0.6010969052664644,-0.3133452970475248,1.6971112928053582,0.13170182154450316,-0.22980124024740123,1.8095855922215351,0.7246669055308146,0.09599562085709808,4.577566798522237e-16,independent_numerics
square,0.9575380547590107,-0.05667867170012242,0.6010969052664644,-0.3133452970475248,0.23009880779009606,1.7486446947523113,1.7760418716259385,0.4160335272864936,-0.12932243498591056,0.7194671576970426,2.7420485960113413e-15,independent_numerics
square,-0.7355849891489213,1.4112246478337613,0.584034746104799,-0.29634739182603703,3.065983125213233,2.2332236423076886,-1.7881357882350488,0.13545833148535463,-0.45729463088018263,0.586273932658106,9.669373328345837e-14,independent_numerics
square,-0.7355849891489213,1.4112246478337613,0.584034746104799,-0.29634739182603703,2.784040282781559,1.068474942205806,-1.6798467739574947,0.6276092516529476,0.35798059367037854,0.6516789072094071,8.95090418262362e-16,independent_numerics
square,-0.7355849891489213,1.4112246478337613,0.584034746104799,-0.29634739182603703,-1.7694780401380785,0.7788445539480842,-0.3539483897390332,-1.7579815397599945,0.5291887338313007,0.5222976043715579,4.577566798522237e-16,independent_numerics
square,-0.7355849891489213,1.4112246478337613,0.584034746104799,-0.29634739182603703,-2.2332142356834157,-3.0659791590669445,-1.1028995747592236,-1.4139982619266898,-0.7414045729294935,-0.05616727504053595,3.3306690738754696e-16,independent_numerics
square,-0.7355849891489213,1.4112246478337613,0.584034746104799,-0.29634739182603703,-0.7788442208048529,1.769475611096377,1.2763090154382604,-1.259687998611876,-0.1467538815290126,0.728902463847127,8.08254562088053e-16,independent_numerics
square,-0.7355849891489213,1.4112246478337613,0.584034746104799,-0.29634739182603703,-1.0684869113685371,-2.784039590491054,0.8633663649866187,-1.5717433240022265,-0.6965053438901301,-0.2602226152330643,5.551115123125783e-16,independent_numerics
square,-0.7424073430074515,-1.3752785214802394,0.5770980461825048,-0.2894138362533037,2.241523728007909,3.0570040416468522,-1.1069060037323355,1.3950741629494847,-0.7460253280882373,0.06325618992569175,1.6659265506560222e-14,independent_numerics
square,-0.7424073430074515,-1.3752785214802394,0.5770980461825048,-0.2894138362533037,-3.0570055464179067,-2.2415273993682607,-1.774495722444057,-0.15045847352555083,-0.4653625424485896,-0.5865090278920367,6.280369834735101e-16,independent_numerics
square,-0.7424073430074515,-1.3752785214802394,0.5770980461825048,-0.2894138362533037,-2.780137379462073,-1.046544534493143,-1.6657892377323211,-0.6297769737637824,0.3747744836203471,-0.6481506168632252,7.021666937153402e-16,independent_numerics
square,-0.7424073430074515,-1.3752785214802394,0.5770980461825048,-0.2894138362533037,1.8274607836083536,-0.7216093763948335,-0.45208219514968356,1.7225256195646375,0.5620834293185782,-0.49458806515982984,8.671119018262734e-16,independent_numerics
square,-0.7424073430074515,-1.3752785214802394,0.5770980461825048,-0.2894138362533037,1.046549254912743,2.7801370018743334,0.8914311338000425,1.5416949616963356,-0.700323437269281,0.2647682362452426,4.002966042486721e-16,independent_numerics
square,-0.7424073430074515,-1.3752785214802394,0.5770980461825048,-0.2894138362533037,0.7216091593509772,-1.8274597332649518,1.336971637096845,1.176426649998408,-0.1900615803033045,-0.7241765885512234,4.965068306494546e-16,independent_numerics
square,0.18993764008663366,-0.5623189338911065,0.5842593583822119,-0.2965561596875099,-2.384627525848604,-1.9988687228351445,-1.3038550075246742,-1.2317408848066085,-0.3085878056117914,-0.6762974858634185,2.11203123236358e-13,independent_numerics
square,0.18993764008663366,-0.5623189338911065,0.5842593583822119,-0.2965561596875099,-2.209392849070115,-0.5949758545469281,-1.0691465674839358,-1.4401906489033505,0.6156340219602514,-0.41665270209435373,3.3422138886441676e-16,independent_numerics
square,0.18993764008663366,-0.5623189338911065,0.5842593583822119,-0.2965561596875099,1.7906778269897181,-0.20950329572000692,-0.3912227609692382,1.7504765748935178,0.727119515735619,-0.15460249995999556,3.885780586188048e-16,independent_numerics
square,0.18993764008663366,-0.5623189338911065,0.5842593583822119,-0.2965561596875099,1.9988419496672805,2.3846303956411434,-0.7445375327213027,1.6318355769870354,-0.5403773753637764,0.5104870373990292,5.551115123125783e-17,independent_numerics
square,0.18993764008663366,-0.5623189338911065,0.5842593583822119,-0.2965561596875099,0.5950096702502883,2.20939231308839,1.4854087977149146,1.0053776363250115,-0.44310190110381004,0.5968797436633873,2.0333019388222457e-14,independent_numerics
square,0.18993764008663366,-0.5623189338911065,0.5842593583822119,-0.2965561596875099,0.20949092801152736,-1.7906748356272342,1.7544470367175864,0.3730135162486947,-0.16213806352649862,-0.7254763755721881,1.942890293094024e-16,independent_numerics
square,1.9595617367607296,0.35744134170310327,0.6324809404777663,-0.344852709286654,1.5787680720981108,1.0533450260820878,-0.01500485479776557,1.882214794784605,0.350384641256262,0.6155927623005909,6.125222274483413e-14,independent_numerics
square,1.9595617367607296,0.35744134170310327,0.6324809404777663,-0.344852709286654,-0.8414744959068079,0.5278556279464652,1.2542802731038367,-1.4034737888097946,0.611913992940718,0.3567703898426803,2.2887833992611187e-16,independent_numerics
square,1.9595617367607296,0.35744134170310327,0.6324809404777663,-0.344852709286654,1.5379824760683043,0.6940453416556469,0.06175359425720284,1.8812613250077383,0.5444641748593817,0.4530812378810711,2.504777312823609e-15,independent_numerics
square,1.9595617367607296,0.35744134170310327,0.6324809404777663,-0.344852709286654,-0.6937083723157924,-1.5379179933318785,1.4472436737073033,-1.2035129531034319,0.023284339346945983,-0.707941865809847,3.3306690738754696e-16,independent_numerics
square,1.9595617367607296,0.35744134170310327,0.6324809404777663,-0.344852709286654,-1.0536686071321713,-1.5787683141880275,0.930569217203664,-1.6361536026200338,-0.005646695571991906,-0.708302167619349,0.0,independent_numerics
