real_E,imag_E,normalized_residual
-1.9759255432818346,-0.994022843725541,5.822139677728052e-15
-1.9851150709944527,-0.9346309917924632,7.150250551222755e-15
-1.9863603531960594,-0.9441582174564559,6.611128674266638e-15
-1.9888394142827077,-0.9610461593468621,6.561497560040784e-15
-1.9876022151762258,-0.9529654769742004,6.46913965999082e-15
1.9681768878455848,-0.9854568618257877,7.68018389287099e-15
1.9776008719465712,-0.9805244848412908,6.906693330996603e-15
-1.9801207710103648,-0.8894728338473774,8.451992098613784e-15
-1.9788734038081006,-0.8764632371018555,8.809592708096477e-15
-1.9557159380718303,-0.9912182366959572,9.453538707918851e-15
-1.9923772503960495,-0.9943593343204012,8.01134920634583e-15
-1.9815643853177376,-0.9863909917866899,6.101243989401099e-15
1.94476168867382,-0.9786162018044999,9.30066135987946e-15
1.9604153104074211,-0.9773644417840139,6.741924339562069e-15
1.9838004843866195,-0.9953898325716479,7.147160449732958e-15
1.989693869254847,-0.9903476545622538,7.292389691984271e-15
1.9737000631380432,-0.9737999797669749,6.7863487203058735e-15
-1.929555230405018,-0.9883355865099859,7.987517818389401e-15
1.9579446794555893,-0.9393077383476084,7.697429148856665e-15
1.9619053573625818,-0.9490496678883122,6.6688062620704975e-15
1.969782375793292,-0.9663050379474537,6.7746203727802586e-15
1.9658516786425597,-0.9580516357446096,7.481461333474018e-15
1.9531701512680484,-0.9692782140086867,7.808018699728757e-15
-1.9717715610159599,0.9820564218194925,8.390433729252282e-15
-1.9681768878455674,-0.9854568618257711,6.5444981351801136e-15
-1.976777519624894,0.9587713225941277,7.410949691144452e-15
1.987151902581725,-0.9855763683876658,6.5191684881264925e-15
1.9333384800241105,-0.9670859595962754,7.360484272380097e-15
1.9464852143190754,-0.9604274196035899,7.0987591942612345e-15
-1.9447616886738603,-0.9786162018045123,6.886197354726489e-15
-1.983800484386618,-0.9953898325716558,6.860195586859382e-15
-1.9896938692548496,-0.9903476545622658,6.898814186532914e-15
-1.9776008719465605,-0.9805244848412769,6.64903464028292e-15
-1.9737000631380666,-0.9737999797669962,6.328111988342133e-15
-1.9604153104074389,-0.9773644417840331,7.161063176172388e-15
-1.9697823757933262,-0.9663050379474769,7.431235413710104e-15
-1.9531701512680526,-0.9692782140086946,7.16149998961717e-15
1.9845888406343375,-0.9800059777434467,7.141731805762025e-15
-1.9658516786426128,-0.95805163574462,7.084115924978467e-15
-1.9871519025817137,-0.9855763683876664,7.624981985302594e-15
1.966566796605168,-0.9926300794402805,7.264454221834114e-15
1.9777548027334653,-0.9886679116856159,7.288024212777902e-15
1.9820043975363606,-0.9736785867949076,6.644871131571093e-15
-1.9333384800241205,-0.9670859595962813,7.898982430777306e-15
-1.9619053573625733,-0.9490496678883225,8.248168918547714e-15
-1.9464852143190705,-0.9604274196035885,7.01040410873357e-15
-1.9579446794555946,-0.939307738347612,7.781374803111751e-15
-1.966566796605173,-0.9926300794402816,7.255016123595609e-15
-1.9845888406343337,-0.9800059777434602,7.644087792353668e-15
-1.97775480273344,-0.9886679116856045,8.023615500191047e-15
1.997262724999926,0.9967843479445915,6.540940873084563e-15
1.9666058371342943,0.7114297669346655,8.588972492008569e-15
1.9678085736119315,0.7306062411151647,8.440411630045001e-15
1.9960731803964267,0.9939609023979483,5.992358576238467e-15
1.9949032712708217,0.9903544644583501,6.7314390329740874e-15
1.9902018659298215,0.9967002444308339,6.240375545147905e-15
1.9794001015011347,-0.9665976745139621,7.152046857989773e-15
1.9690176360035065,0.749224644507011,8.28266228401693e-15
1.993711874497081,0.9859882859783999,6.9061471730489404e-15
-1.982004397536367,-0.9736785867949135,7.092370534763121e-15
1.8162276250712364,0.9793330963923081,7.42297007138161e-15
1.971453549144853,0.7847303571378114,8.50312955085605e-15
1.9925086765314102,0.9808703209370518,6.575553089171157e-15
1.972679677826648,0.8015904369712764,8.263962073445516e-15
1.973910694153844,0.8178379997971709,8.626216603210075e-15
1.9858474544924227,0.9916492934086806,6.4943632395524424e-15
1.9912942081623295,0.9750039178052011,7.141615900880297e-15
1.9951124846053971,0.9979000821534578,5.782613780110058e-15
1.990070594327679,0.9683941880484127,6.016660864391336e-15
1.859704644330758,0.9823764408574227,8.196695547312202e-15
1.9751461208541907,0.8334606709736364,8.422233866464085e-15
1.9763854353788242,0.8484465833946545,8.484590809203949e-15
1.9759255432818383,0.9940228437255529,6.682343227538423e-15
1.9888394142826955,0.961046159346869,6.796957896184292e-15
1.9876022151762007,0.9529654769741783,6.8569668228611855e-15
1.9863603531960494,0.944158217456448,6.483615415665127e-15
1.9851150709944199,0.9346309917924468,7.542481497039602e-15
1.9838674909379357,0.9243909214490925,6.351573325238634e-15
1.981564385317741,0.9863909917866907,6.323167081811633e-15
1.9923772503960115,0.9943593343203785,7.403819452275684e-15
1.9826186371682903,0.913445660229384,8.134633388488916e-15
1.981369444751422,0.9018033917464937,7.240076295633805e-15
1.9896938692548372,0.9903476545622565,6.709732992885343e-15
1.9557159380717932,0.9912182366959243,7.178519867349751e-15
1.9776008719465878,0.9805244848412948,7.41564235395889e-15
1.971771561015926,-0.9820564218194711,7.085473092378132e-15
1.977628068836602,0.8627843835530986,8.691025181944445e-15
-1.9539718667266013,-0.9288348119180515,8.314078685508851e-15
-1.9794001015011267,-0.9665976745139534,7.46632265269134e-15
1.9767775196248938,-0.9587713225941376,6.808667660357335e-15
1.897518377810231,0.9853825548765003,7.475085486967238e-15
1.9801207710103377,0.8894728338473654,8.941561515163587e-15
1.9681768878455637,0.9854568618257685,6.115355552327563e-15
1.983800484386619,0.9953898325716561,6.704789591029815e-15
1.9788734038080715,0.8764632371018397,7.69193511911224e-15
1.9295552304050385,0.9883355865100052,8.624225542561305e-15
1.9142654338770375,0.9868668058942639,8.14843859167047e-15
1.9871519025817344,0.9855763683876689,6.849078613978508e-15
1.9737000631380424,0.9737999797669836,6.941408644453686e-15
1.9697823757932873,0.9663050379474448,7.368419488284766e-15
1.960415310407422,0.977364441784024,6.716348819341559e-15
1.9447616886738432,0.9786162018045054,7.12905772322341e-15
1.9658516786425944,0.9580516357446272,7.378922854376208e-15
-1.9767775196249187,-0.9587713225941488,7.232937986038557e-15
-1.9717715610159474,-0.9820564218194842,7.131132211519685e-15
1.9619053573625842,0.9490496678882968,7.153118150207797e-15
1.9531701512680197,0.9692782140086788,8.134145027365254e-15
1.9777548027334617,0.9886679116856036,6.582550811431591e-15
1.9845888406343397,0.9800059777434456,7.114355311392413e-15
1.9665667966052094,0.9926300794402918,9.513557558739475e-15
1.9579446794555757,0.9393077383476169,7.461128233455461e-15
1.9433757610742284,0.989786643767888,7.251668859742651e-15
1.946485214319077,0.9604274196035982,6.9429015075512154e-15
1.9333384800241113,0.96708595959628,7.0685260905151566e-15
1.9539718667266053,0.9288348119180626,7.274037272401426e-15
1.982004397536364,0.9736785867949169,6.559410217787596e-15
1.9794001015011349,0.966597674513961,7.060463467387029e-15
1.97177156101596,0.982056421819492,7.943324825127413e-15
1.9571718365659283,0.982080520651626,6.921716401169826e-15
1.9714880297885893,0.9409099097625555,6.601768280970548e-15
1.9741392421804527,0.9502062823847045,6.8817489034704165e-15
1.9767775196249058,0.9587713225941387,6.491419386447157e-15
1.9662486607434877,0.975110984555566,7.03719404880532e-15
1.9609910571584657,0.9672876357254094,7.462838733080648e-15
1.9678085736119368,-0.7306062411151897,8.849551755341361e-15
1.9690176360034986,-0.749224644507008,8.042207859013162e-15
1.9702327400545983,-0.7672706361320334,8.174554703046292e-15
1.9726796778266453,-0.8015904369712726,7.813548586769168e-15
1.9739106941538538,-0.8178379997971614,8.183387665030028e-15
1.975146120854211,-0.833460670973626,8.34019244842436e-15
1.9763854353787693,-0.8484465833946336,8.825902539099329e-15
1.978873403808053,-0.8764632371018328,9.78805107714886e-15
1.9666058371343302,-0.7114297669346674,7.979010201915559e-15
1.9702327400546495,0.7672706361320561,7.990087179617853e-15
1.8975183778102298,-0.9853825548765002,7.419831412840497e-15
1.9662486607434868,-0.9751109845555777,7.246167250561946e-15
1.8597046443307736,-0.9823764408574205,7.196878583150201e-15
1.8162276250712193,-0.9793330963923076,7.844697782876522e-15
1.943375761074251,-0.9897866437678956,6.669241245698879e-15
1.9571718365659208,-0.9820805206516191,7.570728609297664e-15
1.9156349848364909,0.9716247219908588,7.376728524878287e-15
1.8806494886607528,-0.9645679780445262,9.004514115479399e-15
1.9142654338770368,-0.9868668058942595,7.905177519342735e-15
1.9741392421804664,-0.950206282384721,7.063799596323353e-15
1.9156349848364789,-0.9716247219908554,9.322235497676893e-15
1.9714880297886201,-0.940909909762584,7.407365395042318e-15
1.9688267050421349,-0.9308896763021542,7.193173694719173e-15
1.953971866726593,-0.9288348119180406,6.805578348468261e-15
1.960991057158476,-0.9672876357254204,7.322431753344709e-15
1.8398839919319814,-0.957406402856541,9.034572104962674e-15
1.879326877960721,-0.9838850754667884,7.579700206185572e-15
1.8806494886607186,0.9645679780445109,8.807292490432175e-15
1.879326877960709,0.9838850754667787,7.296832327430811e-15
1.9300598012472623,-0.851160723683405,8.14783926473167e-15
1.9340371358651713,-0.8658236501721526,7.646182076316134e-15
1.947580049395203,-0.9723564056187157,7.42399334636641e-15
1.9499899362708955,-0.9176396483970712,7.559602708791074e-15
1.9661580365675078,-0.9201535112209608,8.049785407894076e-15
1.9460020888637646,-0.9057313647026076,7.285008023951777e-15
1.9634847397159856,-0.9087097246790817,7.389935512316797e-15
1.9340371358651662,0.8658236501721405,7.712462883154197e-15
1.9475800493952171,0.9723564056187033,7.613196837515805e-15
1.9688267050421346,0.9308896763021578,7.056283077186537e-15
1.9380222523135147,0.8798133901332013,7.87126832023917e-15
1.9420117198121205,0.8931193521150009,7.463019375730598e-15
1.9661580365674898,0.9201535112209465,6.9158606215617665e-15
1.949989936270905,0.9176396483970688,7.522750440377258e-15
1.9420117198121156,-0.8931193521150017,7.537034617326056e-15
1.9380222523134942,-0.8798133901331922,7.774990082852897e-15
1.900853237967701,-0.9560609801030461,8.474789736491014e-15
1.9398918631780313,-0.9506839149006548,7.304340016627475e-15
1.9309269256882307,-0.975124534179071,7.533764284968995e-15
1.960809449765229,-0.8965670806791761,7.931800416951113e-15
1.958134731251207,-0.8837347901104647,7.610608069731277e-15
1.9527969096742825,-0.8560404359438634,7.895826103191323e-15
1.9554630758809608,-0.8702225283429507,7.720336767014244e-15
1.9008532379677403,0.9560609801030666,7.426439424177038e-15
1.9300598012472308,0.8511607236833757,7.947056304377026e-15
1.946002088863752,0.9057313647026143,7.651455221528958e-15
1.9223049784124706,-0.9563046370272635,8.182374018997963e-15
1.9557412111114367,-0.9586533079928146,7.555715744907117e-15
1.939891863178028,0.9506839149006491,8.12838727118185e-15
1.9634847397159834,0.9087097246790837,7.292736685690124e-15
1.9223049784124402,0.9563046370272529,8.003034068622321e-15
1.9557412111114096,0.9586533079928121,6.9628270341721584e-15
1.9554630758809455,0.8702225283429682,7.220042021057394e-15
1.9581347312511923,0.8837347901104722,7.567707996689542e-15
1.9309269256882198,0.9751245341790847,7.07978363530905e-15
1.9527969096742852,0.8560404359438373,7.583172822196571e-15
1.9608094497652502,0.8965670806791773,7.06550059066207e-15
1.8630242423467052,-0.9449685506252598,8.533867759441163e-15
1.8858622028755723,-0.9419035533167764,8.318664914906066e-15
1.9333235877568593,-0.940164744322271,7.132856915656045e-15
1.9122717737854955,-0.9454895693231132,7.682985068496564e-15
1.8630242423467287,0.9449685506252542,7.563442702627112e-15
1.8858622028755765,0.9419035533167793,7.717478882360723e-15
1.8988731479126333,-0.9681088901722227,7.882144817479177e-15
1.9029032350185955,-0.9337011655717531,7.851978128104468e-15
1.9267733629287183,-0.9288897102070758,7.127897158743643e-15
1.9202338261773737,-0.9168711215998601,7.138615790967445e-15
1.9137019011358058,-0.9041217215336567,7.29868401315624e-15
1.8936498683615286,-0.9210090619163334,7.652516478876819e-15
1.9504950102924499,-0.9492554761113421,7.270559596317814e-15
1.9384811574263012,-0.9630009757539217,7.237685077317806e-15
1.9122717737854826,0.9454895693231032,7.296956230025016e-15
1.9029032350185606,0.9337011655717292,7.913430161617367e-15
1.9333235877568538,0.9401647443222557,7.0583814136719975e-15
1.926773362928714,0.9288897102070782,7.661261101875372e-15
1.9202338261773768,0.9168711215998645,7.18014032149386e-15
1.907178327861112,-0.8906532184951694,7.307685450247976e-15
1.898873147912644,0.9681088901722384,7.744599644576823e-15
1.9137019011357845,0.9041217215336399,7.433534711504573e-15
1.945245662297213,-0.9391055698523616,7.949056681149083e-15
1.9177513193809659,-0.9616237487263783,7.435889343233591e-15
1.8936498683615688,0.9210090619163352,7.460738886349144e-15
1.9504950102924443,0.9492554761113432,7.20711398436901e-15
1.9384811574262868,0.9630009757539163,7.053120811143531e-15
1.9071783278611016,0.8906532184951694,7.458246626554364e-15
1.9177513193809965,0.9616237487263818,8.43618062273184e-15
-1.9492515365567933,0.3680212326013399,9.05298530747976e-15
-1.959530050380647,0.5855140339826582,8.947378997849653e-15
-1.961861691529633,0.6294465596323687,8.523830956661419e-15
-1.9549369536970915,-0.4924630225486233,8.529557729682133e-15
-1.956077914430935,-0.5163277993163924,8.134744926918577e-15
-1.9572232440450945,-0.5398038921447296,8.65189301383005e-15
-1.9595300503806266,-0.5855140339826389,8.64470283582565e-15
-1.9606925942820226,-0.6077113712489025,8.174804691546689e-15
-1.9630375288007464,0.6507024468820555,8.487316676144741e-15
-1.740680257242426,0.9747268138122535,7.740000350250442e-15
-1.9642201867159144,0.6714623472344766,8.169703916687085e-15
-1.7672164719733234,0.9762658128397023,8.079766567980286e-15
-1.9678085736119912,0.730606241115188,7.777622957763087e-15
-1.9690176360035196,0.7492246445070049,7.88866894759551e-15
-1.9702327400546251,0.7672706361320286,7.466799299279378e-15
-1.9714535491448673,0.784730357137824,7.35891568104018e-15
-1.9666058371343338,0.7114297669346699,8.441259189383717e-15
-1.9726796778266356,0.8015904369712709,7.59280317912178e-15
-1.973910694153834,0.8178379997971669,7.240874878102308e-15
-1.9751461208542231,0.8334606709736269,7.703453526026946e-15
-1.9763854353787664,0.8484465833946367,7.659154734064145e-15
-1.9776280688365893,0.8627843835530901,8.100436590866947e-15
-1.7128160424821979,-0.9731859898925515,9.268881177929922e-15
-1.9630375288007573,-0.65070244688206,8.194897770749884e-15
-1.964220186715912,-0.6714623472344736,8.291640040088572e-15
-1.973910694153857,-0.8178379997971758,8.736620795949624e-15
-1.8975183778102311,0.9853825548764971,6.809565961994573e-15
-1.792405127052216,0.977801697590615,8.483815848914044e-15
-1.8597046443307936,0.9823764408574241,7.693221366497315e-15
-1.96540965362768,-0.6917100393627995,8.17164019219686e-15
-1.9690176360035,-0.7492246445070029,8.505052006688745e-15
-1.9763854353787864,-0.8484465833946389,8.797763353363968e-15
-1.966605837134338,-0.7114297669346633,8.387205383697998e-15
-1.8162276250712255,0.9793330963923137,7.497804726906728e-15
-1.7934815620010398,0.950161058709599,8.383170479267162e-15
-1.9433757610742408,0.9897866437678882,6.581696803128736e-15
-1.7672164719733265,-0.9762658128397114,8.886025391433616e-15
-1.957171836565937,0.982080520651632,7.148416881339733e-15
-1.9662486607434868,0.9751109845555702,7.297282574970507e-15
-1.9741392421804742,0.950206282384723,6.9241365775273805e-15
-1.9142654338770022,0.9868668058942444,7.717248824708054e-15
-1.9156349848364993,0.9716247219908716,7.721063921993254e-15
-1.8975183778102196,-0.9853825548764994,7.345060023522533e-15
-1.9433757610742477,-0.9897866437678939,6.754268226379922e-15
-1.838666343536505,0.9808585395582574,7.795289799760448e-15
-1.8793268779607117,0.9838850754667943,7.62465126917527e-15
-1.8806494886607683,0.9645679780445382,7.782769677742265e-15
-1.9714880297885653,0.9409099097625612,7.492023714095554e-15
-1.9609910571584837,0.967287635725421,7.953234011491086e-15
-1.792405127052182,-0.9778016975906012,7.862138291435104e-15
-1.793481562001068,-0.9501610587096211,8.363848277620467e-15
-1.8597046443307772,-0.9823764408574241,7.503158539444232e-15
-1.8162276250712532,-0.9793330963923219,8.69124913656071e-15
-1.9571718365659487,-0.9820805206516299,7.043640607639682e-15
-1.9662486607434833,-0.975110984555571,7.456424187567897e-15
-1.974139242180469,-0.950206282384721,7.133676756100868e-15
-1.9142654338770202,-0.986866805894248,7.047889407146944e-15
-1.915634984836494,-0.9716247219908685,6.951779250165675e-15
-1.9609910571584717,-0.9672876357254183,7.187358577085168e-15
-1.9688267050421442,0.9308896763021723,7.06105999485207e-15
-1.947580049395224,0.9723564056187114,7.406344925577851e-15
-1.949989936270931,0.9176396483970861,8.250514197786035e-15
-1.9661580365675175,0.9201535112209486,7.686602929813372e-15
-1.9460020888637524,0.9057313647026064,7.518327256905108e-15
-1.939891863178041,0.9506839149006404,7.244717737375107e-15
-1.9309269256882315,0.9751245341790726,7.237300048269483e-15
-1.9223049784124366,0.9563046370272544,8.143998906863333e-15
-1.9557412111114005,0.9586533079927902,7.300120764636778e-15
1.945245662297244,0.9391055698523849,7.269230691034012e-15
-1.90085323796772,0.9560609801030525,7.685508182701796e-15
-1.9714880297885906,-0.9409099097625688,7.509711360927334e-15
1.930223935875099,-0.953178471871153,8.226060638696639e-15
-1.9420117198121178,0.8931193521150077,8.150209401981135e-15
-1.9380222523135024,0.8798133901331984,7.486010105095524e-15
-1.963484739716003,0.9087097246790874,7.302893799599245e-15
-1.8386663435365016,-0.9808585395582399,7.884772613970406e-15
-1.8806494886607397,-0.96456797804452,7.635040284381543e-15
-1.960809449765217,0.8965670806791692,7.770754123052375e-15
-1.8630242423467296,0.9449685506252629,7.652945102443871e-15
-1.933323587756851,0.9401647443222712,7.127167829638513e-15
-1.9581347312512076,0.8837347901104645,7.354641437340626e-15
-1.934037135865191,0.8658236501721479,7.930094940983744e-15
-1.885862202875576,0.9419035533167722,7.799409587544307e-15
-1.9122717737855133,0.9454895693231147,7.57926323074166e-15
-1.9300598012472838,0.8511607236833958,7.434323746589572e-15
-1.955463075880936,0.8702225283429559,8.006146651681586e-15
-1.9267733629287391,0.9288897102070814,7.208306297001195e-15
-1.8793268779607082,-0.9838850754667833,7.854884914690876e-15
-1.9475800493952276,-0.9723564056186973,7.455451259169893e-15
-1.9688267050421486,-0.9308896763021727,6.955702847729316e-15
-1.949989936270906,-0.917639648397066,7.716014845793755e-15
-1.9661580365674876,-0.9201535112209586,7.402316465704636e-15
-1.946002088863768,-0.9057313647026065,7.960588316782238e-15
-1.9634847397159898,-0.9087097246790757,7.05049971717428e-15
-1.9398918631780204,-0.9506839149006565,7.60162941900801e-15
-1.9309269256882502,-0.9751245341790845,7.482762393115443e-15
-1.9223049784124504,-0.9563046370272641,7.321330209571989e-15
-1.9380222523135147,-0.8798133901332039,7.542819681491513e-15
-1.9420117198121232,-0.8931193521150197,7.543719880020996e-15
-1.960809449765257,-0.8965670806791859,7.477029584762416e-15
-1.9557412111114332,-0.9586533079928009,7.50656880426874e-15
-1.950495010292453,0.9492554761113456,7.450944250291708e-15
-1.9384811574263023,0.9630009757539132,7.501246563821361e-15
-1.9029032350185948,0.9337011655717442,7.898954491185666e-15
-1.9202338261773702,0.9168711215998515,7.424812868438225e-15
-1.9527969096742692,0.8560404359438353,7.257846923068497e-15
-1.8398839919319832,-0.9574064028565462,7.830508146499928e-15
-1.9008532379677383,-0.9560609801030628,7.639293979545593e-15
-1.9340371358651833,-0.8658236501721381,7.571623221489376e-15
-1.9300598012472823,-0.8511607236834013,7.69737425989098e-15
-1.9554630758809697,-0.8702225283429377,7.611553415554614e-15
-1.9581347312512012,-0.8837347901104772,7.250170332671959e-15
-1.9333235877568444,-0.9401647443222618,7.158722012987984e-15
-1.9122717737854924,-0.9454895693231152,7.41364675651371e-15
-1.9267733629287225,-0.9288897102070794,7.767311487223958e-15
1.9302239358751159,0.9531784718711667,7.733946467859276e-15
1.9399909582473558,-0.9282141967230473,7.388058453563826e-15
-1.9260936580130592,0.8358356294572935,7.756841601611705e-15
-1.9137019011357979,0.9041217215336433,7.410971095354623e-15
-1.8988731479126284,0.9681088901722247,7.35596836505092e-15
-1.8936498683615477,0.92100906191633,7.68725038226529e-15
-1.8630242423467271,-0.9449685506252707,7.426978340119453e-15
-1.8858622028756002,-0.9419035533167895,7.841784078016247e-15
-1.938481157426306,-0.9630009757539109,7.115500495387208e-15
-1.950495010292462,-0.9492554761113395,6.990677018748001e-15
-1.9202338261773797,-0.9168711215998626,7.311118764868493e-15
-1.902903235018602,-0.9337011655717433,7.783922277504797e-15
-1.952796909674313,-0.8560404359438482,7.138771615432133e-15
-1.9260936580130683,-0.8358356294572916,7.707765937855023e-15
-1.898873147912639,-0.9681088901722262,7.380499170302998e-15
-1.9137019011357956,-0.9041217215336409,7.671339720102747e-15
-1.9452456622972185,-0.9391055698523681,7.570194982947289e-15
1.9347311997364252,-0.9165920659623943,8.009053300472366e-15
1.939990958247377,0.9282141967230375,7.311347569247245e-15
1.934731199736389,0.9165920659623913,7.710044907750004e-15
1.922266936455995,-0.9423732779924323,7.987775578784404e-15
1.9222669364559473,0.9423732779924074,7.262975473252178e-15
-1.9071783278611076,0.8906532184951864,7.725637954411213e-15
-1.9452456622972492,0.9391055698523726,7.634761731840058e-15
-1.9177513193809503,0.9616237487263628,8.240548405585166e-15
-1.9302239358751232,0.9531784718711656,7.876320856868039e-15
-1.9399909582473778,0.9282141967230326,7.255689936269802e-15
-1.893649868361542,-0.9210090619163476,7.259448665285479e-15
-1.9071783278611347,-0.8906532184951902,7.433856329144226e-15
-1.9177513193809803,-0.9616237487263761,7.506169802731689e-15
-1.9302239358751438,-0.953178471871174,7.495354363410825e-15
-1.939990958247373,-0.9282141967230413,6.7847763553736775e-15
-1.9222669364559613,0.9423732779924061,7.613106017612359e-15
-1.9347311997364194,0.9165920659623839,7.89307821639547e-15
-1.9347311997364147,-0.916592065962392,7.458024484179192e-15
-1.9222669364559715,-0.9423732779924211,7.21495780953602e-15
1.9654096536276622,0.6917100393627886,8.484939765214097e-15
1.9642201867158993,0.6714623472344654,8.417735471140262e-15
1.9630375288007504,0.6507024468820563,8.085489739720132e-15
1.9501385961676188,0.8411991224396178,7.39516888867975e-15
1.9618616915295832,0.6294465596323592,7.97269884806396e-15
1.9606925942820252,0.6077113712488955,7.912203637698161e-15
1.7672164719733032,0.9762658128396877,8.200667008852844e-15
