real_E,imag_E,provenance
2.048603066283217,-0.9741935204156917,independent_numerics
2.083397098126237,-0.8940146602333594,independent_numerics
2.0695410063630875,-0.9425534862291592,independent_numerics
2.0486030662832024,0.9741935204156713,independent_numerics
2.0567617507821754,0.9672081943595199,independent_numerics
2.083397098126267,0.8940146602333663,independent_numerics
2.0695410063630857,0.9425534862291568,independent_numerics
2.0663638220825624,0.601797828765972,independent_numerics
2.0220322749397006,-0.982935842775455,independent_numerics
2.081175373146482,-0.8528333323183318,independent_numerics
2.0790635661304817,-0.8755208897947115,independent_numerics
2.0622627637371975,-0.942629342913881,independent_numerics
2.065251817503625,-0.9228133500115485,independent_numerics
2.0497225149684355,-0.9574537012663358,independent_numerics
2.026613748216653,-0.9715273252240663,independent_numerics
2.0220322749396673,0.9829358427754391,independent_numerics
2.081175373146459,0.8528333323183322,independent_numerics
2.0790635661304795,0.8755208897946957,independent_numerics
2.0622627637371957,0.942629342913885,independent_numerics
2.049722514968425,0.9574537012663281,independent_numerics
2.026613748216632,0.9715273252240605,independent_numerics
2.0776160601551092,-0.8253288550686192,independent_numerics
2.0652518175035928,0.9228133500115276,independent_numerics
1.9982294648177898,0.9802937130720372,independent_numerics
2.0776160601551026,0.8253288550686231,independent_numerics
1.9982294648177699,-0.9802937130720333,independent_numerics
2.07177148571318,-0.7910172922442081,independent_numerics
2.065072384199423,-0.757652305842245,independent_numerics
2.0674311079096377,-0.8856278479421911,independent_numerics
2.0331786230521995,0.9593392349905742,independent_numerics
2.0482021910082127,0.9434804854387068,independent_numerics
2.0590640591879406,-0.738621422221162,independent_numerics
2.0669676949421296,-0.8545005441760574,independent_numerics
2.033178623052201,-0.9593392349905726,independent_numerics
2.0482021910082007,-0.9434804854387011,independent_numerics
2.059602667260435,-0.9155819660576403,independent_numerics
2.067431107909649,0.8856278479421955,independent_numerics
2.0596026672604135,0.9155819660576322,independent_numerics
2.071771485713197,0.7910172922442064,independent_numerics
2.06696769494214,0.8545005441760591,independent_numerics
1.9753384290756733,-0.9763957014504854,independent_numerics
2.062485363114132,-0.8008170323627868,independent_numerics
2.0597525756519524,-0.822815960718986,independent_numerics
2.055221713117191,-0.9057735445594751,independent_numerics
1.9753384290756624,0.9763957014504819,independent_numerics
2.065072384199432,0.7576523058422427,independent_numerics
2.0552217131172257,0.9057735445594874,independent_numerics
2.003536443659107,-0.9639311129236633,independent_numerics
1.9512699254930104,-0.9737936563278233,independent_numerics
2.03758819754817,-0.9390236844999112,independent_numerics
2.0375881975481813,0.9390236844999172,independent_numerics
2.0624853631141065,0.8008170323627775,independent_numerics
2.003536443659096,0.9639311129236622,independent_numerics
2.0525553964683487,-0.8935025048732735,independent_numerics
2.0181758888411614,-0.9506787057463013,independent_numerics
2.0525553964683283,0.8935025048732724,independent_numerics
2.059752575651973,0.8228159607190033,independent_numerics
2.0344040774086447,-0.9301230496678987,independent_numerics
2.0481519993197526,-0.8876659393857429,independent_numerics
2.0181758888411565,0.9506787057463032,independent_numerics
2.05906405918794,0.738621422221156,independent_numerics
2.034404077408667,0.9301230496678856,independent_numerics
1.9512699254930201,0.9737936563278359,independent_numerics
2.0481519993197272,0.8876659393857521,independent_numerics
2.054637739600515,-0.7828178609198155,independent_numerics
1.9216745373511623,-0.9722777983365977,independent_numerics
2.0251262548908087,-0.9361583592992667,independent_numerics
2.0073471981805957,-0.9503864100823245,independent_numerics
2.046074697269729,-0.8506749506616281,independent_numerics
2.034175856969728,-0.9221707338352301,independent_numerics
2.0417645925701655,-0.8969649681673496,independent_numerics
2.05463773960051,0.78281786091982,independent_numerics
1.9796336356133162,-0.9572258082738343,independent_numerics
2.063468583542291,0.7058909825661077,independent_numerics
1.9216745373511743,0.9722777983366112,independent_numerics
2.0251262548907842,0.9361583592992705,independent_numerics
2.0073471981806152,0.9503864100823128,independent_numerics
2.03417585696972,0.9221707338352234,independent_numerics
2.041764592570184,0.89696496816734,independent_numerics
2.04607469726973,0.8506749506616221,independent_numerics
1.9796336356133184,0.9572258082738377,independent_numerics
2.040910352739443,-0.8158810467334506,independent_numerics
2.0042661920212113,-0.9380110680838141,independent_numerics
2.0317250039548735,-0.850626483145427,independent_numerics
1.9870185188885963,-0.9418586434989208,independent_numerics
2.0193309552346963,-0.8931544744405879,independent_numerics
2.0042661920212343,0.9380110680838284,independent_numerics
2.0317250039548935,0.85062648314543,independent_numerics
2.0409103527394397,0.8158810467334595,independent_numerics
2.00040684248725,-0.9295819278305799,independent_numerics
1.998127651611924,-0.9334814520740857,independent_numerics
2.039573445589469,-0.7841826247589021,independent_numerics
1.9507153969761069,-0.9513487303006105,independent_numerics
1.9627266264480878,-0.9419906896160292,independent_numerics
2.019330955234712,0.8931544744405852,independent_numerics
1.9870185188886025,0.9418586434989189,independent_numerics
2.000406842487223,0.929581927830579,independent_numerics
1.9507153969761264,0.9513487303006117,independent_numerics
1.9981276516119202,0.9334814520740845,independent_numerics
1.9627266264480987,0.9419906896160479,independent_numerics
2.039573445589458,0.784182624758892,independent_numerics
2.0007265448983476,-0.9027751494041979,independent_numerics
2.021019367534764,-0.8276820980443795,independent_numerics
1.9731411396779217,-0.9339059304863786,independent_numerics
1.9609160732427866,-0.9281590726486219,independent_numerics
1.979396504688033,-0.9095462708748218,independent_numerics
1.981872208283165,-0.9006522494760778,independent_numerics
2.0210193675347567,0.8276820980443917,independent_numerics
2.0007265448983587,0.9027751494042004,independent_numerics
1.9731411396779401,0.9339059304863898,independent_numerics
1.9609160732428008,0.9281590726486267,independent_numerics
1.9793965046880333,0.909546270874817,independent_numerics
1.9818722082831692,0.9006522494760715,independent_numerics
-1.856885391713076,-0.9814688917468509,independent_numerics
-1.8758878956127543,-0.9581711342728626,independent_numerics
-1.8818717149730924,0.9340796802661249,independent_numerics
-1.8818717149730853,-0.934079680266135,independent_numerics
-1.8431001798286015,-0.9858345181045861,independent_numerics
-1.8749878739922337,-0.9421280246453548,independent_numerics
-1.86110617911968,-0.9629653764464359,independent_numerics
-1.8431001798286002,0.9858345181045793,independent_numerics
-1.8749878739922259,0.9421280246453594,independent_numerics
-1.8611061791196746,0.962965376446442,independent_numerics
-1.8790868966313983,0.9072979865041458,independent_numerics
-1.8542841854453234,0.9672142851030795,independent_numerics
-1.8737978711189762,0.9215758731545273,independent_numerics
-1.8790868966314047,-0.9072979865041428,independent_numerics
-1.8542841854453436,-0.967214285103096,independent_numerics
-1.8737978711189653,-0.9215758731545232,independent_numerics
-1.8696144087008477,-0.936623687896903,independent_numerics
-1.8797858362158486,0.8877928909930922,independent_numerics
-1.8696144087008428,0.9366236878969088,independent_numerics
-1.8797858362158482,-0.8877928909930906,independent_numerics
-1.8244115716869802,-0.9822263268504005,independent_numerics
-1.8583892179228316,-0.957281102279135,independent_numerics
-1.8244115716870024,0.9822263268504094,independent_numerics
-1.8583892179228174,0.957281102279131,independent_numerics
-1.8766181352938207,0.8685656800198679,independent_numerics
-1.843274799876215,0.966523546168414,independent_numerics
-1.8539468319260235,0.9585441054305412,independent_numerics
-1.8644150012124212,0.9159102260347824,independent_numerics
-1.86102688412596,0.9319119254012217,independent_numerics
-1.8432747998762231,-0.9665235461684138,independent_numerics
-1.8539468319260137,-0.958544105430532,independent_numerics
-1.8766181352938067,-0.8685656800198608,independent_numerics
-1.8278636301680289,-0.9666912058304115,independent_numerics
-1.8644150012124299,-0.9159102260347962,independent_numerics
-1.856811384773841,-0.9384635927886462,independent_numerics
-1.8610268841259487,-0.9319119254012226,independent_numerics
-1.8568113847738532,0.9384635927886532,independent_numerics
-1.8278636301680167,0.9666912058303958,independent_numerics
-1.8323030086932781,-0.9584879991461525,independent_numerics
-1.8256354562642125,-0.9618733099338483,independent_numerics
-1.8052782908733231,0.9797923896394185,independent_numerics
-1.8671032803277319,0.8856818552566996,independent_numerics
-1.8584343878681975,0.8991451038956526,independent_numerics
-1.8256354562642232,0.9618733099338489,independent_numerics
-1.8323030086932823,0.958487999146155,independent_numerics
-1.8408086171694331,0.9390113772440868,independent_numerics
-1.828479925216872,0.9522356144302574,independent_numerics
2.066363822082569,-0.6017978287659658,independent_numerics
2.0689679032597796,-0.6374987996469657,independent_numerics
2.0655743905839206,-0.6732018147865448,independent_numerics
1.8571692674783735,-0.965590999051302,independent_numerics
1.889027580121116,-0.9678819432116824,independent_numerics
2.0634685835422735,-0.7058909825661134,independent_numerics
2.06301611190579,-0.5691909203241183,independent_numerics
2.068967903259767,0.6374987996469745,independent_numerics
2.0474816945958607,-0.7392350008969353,independent_numerics
2.0655743905838793,0.6732018147865282,independent_numerics
2.040098324560772,-0.7477298956908867,independent_numerics
1.8890275801211307,0.9678819432116927,independent_numerics
2.0630161119057684,0.5691909203241136,independent_numerics
1.8571692674783866,0.9655909990513016,independent_numerics
1.917575382129002,-0.9408044101281502,independent_numerics
2.017937072245262,-0.808345662808542,independent_numerics
1.9933370764053058,-0.8790789832321314,independent_numerics
2.0375715902739366,-0.7056896061264116,independent_numerics
2.03423776235798,-0.7202194926988793,independent_numerics
2.002751685480231,-0.849991904722106,independent_numerics
2.0474816945958723,0.7392350008969342,independent_numerics
1.9215190134247404,-0.9367184277490589,independent_numerics
1.9253386999724675,-0.9295237771197923,independent_numerics
2.040098324560756,0.7477298956908913,independent_numerics
1.9175753821289845,0.9408044101281454,independent_numerics
1.947339420421165,-0.9163110138903191,independent_numerics
2.039542440880355,-0.6808012698676289,independent_numerics
1.993337076405308,0.8790789832321241,independent_numerics
1.9215190134247537,0.9367184277490644,independent_numerics
