delta,radius,site_count,inverse_boundary_length,realization,seed,probe_index,real_E,imag_E,finite_potential,geometry_potential,amoeba_potential,absolute_difference
0.05,42,3613,0.023809523809523808,0,2477678069,12,0.0,0.01999999999999999,0.19442372454129958,0.009449963212444772,0.31041296635172294,0.18497376132885482
0.05,42,3613,0.023809523809523808,0,2477678069,13,0.07999999999999999,0.01999999999999999,0.19726373113223628,0.01381153579883148,0.3102205615316422,0.1834521953334048
0.05,42,3613,0.023809523809523808,0,2477678069,14,0.16,0.01999999999999999,0.2045057421825427,0.025533102161761127,0.3105303397097842,0.17897264002078156
0.05,42,3613,0.023809523809523808,0,2477678069,15,-0.16,0.09999999999999998,0.211690404352758,0.047333933742356823,0.3115241219099743,0.16435647061040115
0.05,42,3613,0.023809523809523808,0,2477678069,16,-0.08,0.09999999999999998,0.2089959157135203,0.047261813482988746,0.3102874853590251,0.16173410223053156
0.05,42,3613,0.023809523809523808,0,2477678069,17,0.0,0.09999999999999998,0.20623281630410215,0.0472378085554786,0.310321646783417,0.15899500774862355
0.05,42,3613,0.023809523809523808,0,2477678069,18,0.07999999999999999,0.09999999999999998,0.20665659547118462,0.04726181348298877,0.31068284921704975,0.15939478198819584
0.05,42,3613,0.023809523809523808,0,2477678069,19,0.16,0.09999999999999998,0.20995099774723602,0.04733393374235685,0.3115241219099534,0.16261706400487919
0.05,42,3613,0.023809523809523808,0,2477678069,20,-0.16,0.18,0.21980336728710106,0.08515026247053452,0.31522304919731525,0.13465310481656656
0.05,42,3613,0.023809523809523808,0,2477678069,21,-0.08,0.18,0.21805223398684395,0.08502077710574574,0.31434829377432116,0.13303145688109821
0.05,42,3613,0.023809523809523808,0,2477678069,22,0.0,0.18,0.21678289775332515,0.08497767931497673,0.31454678782337747,0.13180521843834841
0.05,42,3613,0.023809523809523808,0,2477678069,23,0.07999999999999999,0.18,0.21704210963592893,0.08502077710574574,0.3143482937743255,0.1320213325301832
0.05,42,3613,0.023809523809523808,0,2477678069,24,0.16,0.18,0.21856809176133224,0.0851502624705345,0.31522304919731536,0.13341782929079773
0.05,42,3613,0.023809523809523808,1,968556221,0,-0.16,-0.14,0.2154780440331448,0.06625056070992372,0.31301879122762066,0.14922748332322108
0.05,42,3613,0.023809523809523808,1,968556221,1,-0.08,-0.14,0.21318040364265217,0.06614970249029017,0.3121849580039453,0.147030701152362
0.05,42,3613,0.023809523809523808,1,968556221,2,0.0,-0.14,0.21152588858945465,0.06611613254671064,0.312906981203851,0.145409756042744
0.05,42,3613,0.023809523809523808,1,968556221,3,0.07999999999999999,-0.14,0.21215835222354099,0.06614970249029024,0.31218338365071446,0.14600864973325073
0.05,42,3613,0.023809523809523808,1,968556221,4,0.16,-0.14,0.21426527819657712,0.06625056070992372,0.31301879122765136,0.1480147174866534
0.05,42,3613,0.023809523809523808,1,968556221,5,-0.16,-0.06000000000000001,0.21011268581468212,0.03149805697907505,0.3110250093502154,0.17861462883560708
0.05,42,3613,0.023809523809523808,1,968556221,6,-0.08,-0.06000000000000001,0.20621993995848353,0.028361901098260117,0.31018502348809524,0.17785803886022342
0.05,42,3613,0.023809523809523808,1,968556221,7,0.0,-0.06000000000000001,0.20200090440972052,0.028347487609051127,0.3108631341486675,0.1736534168006694
0.05,42,3613,0.023809523809523808,1,968556221,8,0.07999999999999999,-0.06000000000000001,0.20298891050913442,0.028361901098260114,0.3100553111750942,0.1746270094108743
0.05,42,3613,0.023809523809523808,1,968556221,9,0.16,-0.06000000000000001,0.20724751440292621,0.03149805697907504,0.31102500935021676,0.17574945742385117
0.05,42,3613,0.023809523809523808,1,968556221,10,-0.16,0.01999999999999999,0.20827034534387662,0.025533102161761113,0.31053033970976895,0.1827372431821155
0.05,42,3613,0.023809523809523808,1,968556221,11,-0.08,0.01999999999999999,0.20421942014183034,0.01381153579883153,0.3102205615316422,0.1904078843429988
0.05,42,3613,0.023809523809523808,1,968556221,12,0.0,0.01999999999999999,0.19652366583455386,0.009449963212444772,0.31041296635172294,0.1870737026221091
0.05,42,3613,0.023809523809523808,1,968556221,13,0.07999999999999999,0.01999999999999999,0.1995345120556398,0.01381153579883148,0.3102205615316422,0.1857229762568083
0.05,42,3613,0.023809523809523808,1,968556221,14,0.16,0.01999999999999999,0.20535374383161575,0.025533102161761127,0.3105303397097842,0.17982064166985462
0.05,42,3613,0.023809523809523808,1,968556221,15,-0.16,0.09999999999999998,0.212515907317803,0.047333933742356823,0.3115241219099743,0.16518197357544617
0.05,42,3613,0.023809523809523808,1,968556221,16,-0.08,0.09999999999999998,0.2093130470521594,0.047261813482988746,0.3102874853590251,0.16205123356917064
0.05,42,3613,0.023809523809523808,1,968556221,17,0.0,0.09999999999999998,0.20652397802971356,0.0472378085554786,0.310321646783417,0.15928616947423496
0.05,42,3613,0.023809523809523808,1,968556221,18,0.07999999999999999,0.09999999999999998,0.20769408051160904,0.04726181348298877,0.31068284921704975,0.16043226702862026
0.05,42,3613,0.023809523809523808,1,968556221,19,0.16,0.09999999999999998,0.21044711973958785,0.04733393374235685,0.3115241219099534,0.163113185997231
0.05,42,3613,0.023809523809523808,1,968556221,20,-0.16,0.18,0.21987461763367727,0.08515026247053452,0.31522304919731525,0.13472435516314274
0.05,42,3613,0.023809523809523808,1,968556221,21,-0.08,0.18,0.21800218412195954,0.08502077710574574,0.31434829377432116,0.1329814070162138
0.05,42,3613,0.023809523809523808,1,968556221,22,0.0,0.18,0.21663640206394896,0.08497767931497673,0.31454678782337747,0.13165872274897222
0.05,42,3613,0.023809523809523808,1,968556221,23,0.07999999999999999,0.18,0.21697764191377247,0.08502077710574574,0.3143482937743255,0.13195686480802674
0.05,42,3613,0.023809523809523808,1,968556221,24,0.16,0.18,0.2179223497066002,0.0851502624705345,0.31522304919731536,0.1327720872360657
0.05,42,3613,0.023809523809523808,2,925690043,0,-0.16,-0.14,0.21721915971350095,0.06625056070992372,0.31301879122762066,0.15096859900357723
0.05,42,3613,0.023809523809523808,2,925690043,1,-0.08,-0.14,0.21486664802194322,0.06614970249029017,0.3121849580039453,0.14871694553165304
0.05,42,3613,0.023809523809523808,2,925690043,2,0.0,-0.14,0.21278704904789922,0.06611613254671064,0.312906981203851,0.14667091650118858
0.05,42,3613,0.023809523809523808,2,925690043,3,0.07999999999999999,-0.14,0.2131623688741963,0.06614970249029024,0.31218338365071446,0.14701266638390603
0.05,42,3613,0.023809523809523808,2,925690043,4,0.16,-0.14,0.2156487197824656,0.06625056070992372,0.31301879122765136,0.1493981590725419
0.05,42,3613,0.023809523809523808,2,925690043,5,-0.16,-0.06000000000000001,0.2112992085422638,0.03149805697907505,0.3110250093502154,0.17980115156318877
0.05,42,3613,0.023809523809523808,2,925690043,6,-0.08,-0.06000000000000001,0.2073202734363849,0.028361901098260117,0.31018502348809524,0.17895837233812478
0.05,42,3613,0.023809523809523808,2,925690043,7,0.0,-0.06000000000000001,0.20287855406952823,0.028347487609051127,0.3108631341486675,0.1745310664604771
0.05,42,3613,0.023809523809523808,2,925690043,8,0.07999999999999999,-0.06000000000000001,0.20451271595999215,0.028361901098260114,0.3100553111750942,0.17615081486173204
0.05,42,3613,0.023809523809523808,2,925690043,9,0.16,-0.06000000000000001,0.20871747714548616,0.03149805697907504,0.31102500935021676,0.17721942016641112
0.05,42,3613,0.023809523809523808,2,925690043,10,-0.16,0.01999999999999999,0.20962113394082976,0.025533102161761113,0.31053033970976895,0.18408803177906866
0.05,42,3613,0.023809523809523808,2,925690043,11,-0.08,0.01999999999999999,0.20507083116831645,0.01381153579883153,0.3102205615316422,0.1912592953694849
0.05,42,3613,0.023809523809523808,2,925690043,12,0.0,0.01999999999999999,0.19683039715625605,0.009449963212444772,0.31041296635172294,0.1873804339438113
0.05,42,3613,0.023809523809523808,2,925690043,13,0.07999999999999999,0.01999999999999999,0.20060702025841373,0.01381153579883148,0.3102205615316422,0.18679548445958225
0.05,42,3613,0.023809523809523808,2,925690043,14,0.16,0.01999999999999999,0.20718962938217955,0.025533102161761127,0.3105303397097842,0.18165652722041842
0.05,42,3613,0.023809523809523808,2,925690043,15,-0.16,0.09999999999999998,0.21393515012679382,0.047333933742356823,0.3115241219099743,0.16660121638443698
0.05,42,3613,0.023809523809523808,2,925690043,16,-0.08,0.09999999999999998,0.21065702568235647,0.047261813482988746,0.3102874853590251,0.16339521219936773
0.05,42,3613,0.023809523809523808,2,925690043,17,0.0,0.09999999999999998,0.20771298740367988,0.0472378085554786,0.310321646783417,0.16047517884820128
0.05,42,3613,0.023809523809523808,2,925690043,18,0.07999999999999999,0.09999999999999998,0.2085760644074488,0.04726181348298877,0.31068284921704975,0.16131425092446003
0.05,42,3613,0.023809523809523808,2,925690043,19,0.16,0.09999999999999998,0.2117753240584511,0.04733393374235685,0.3115241219099534,0.16444139031609423
0.05,42,3613,0.023809523809523808,2,925690043,20,-0.16,0.18,0.22132569751268674,0.08515026247053452,0.31522304919731525,0.13617543504215224
0.05,42,3613,0.023809523809523808,2,925690043,21,-0.08,0.18,0.21959071098313795,0.08502077710574574,0.31434829377432116,0.13456993387739222
0.05,42,3613,0.023809523809523808,2,925690043,22,0.0,0.18,0.21820871714904796,0.08497767931497673,0.31454678782337747,0.13323103783407125
0.05,42,3613,0.023809523809523808,2,925690043,23,0.07999999999999999,0.18,0.21858082084966468,0.08502077710574574,0.3143482937743255,0.13356004374391894
0.05,42,3613,0.023809523809523808,2,925690043,24,0.16,0.18,0.22029835955671234,0.0851502624705345,0.31522304919731536,0.13514809708617784
0.05,46,4325,0.021739130434782608,0,3166449279,0,-0.16,-0.14,0.22151327676162957,0.06625056070992372,0.31301879122762066,0.15526271605170586
0.05,46,4325,0.021739130434782608,0,3166449279,1,-0.08,-0.14,0.21905282430883466,0.06614970249029017,0.3121849580039453,0.15290312181854449
0.05,46,4325,0.021739130434782608,0,3166449279,2,0.0,-0.14,0.21696760064685863,0.06611613254671064,0.312906981203851,0.150851468100148
0.05,46,4325,0.021739130434782608,0,3166449279,3,0.07999999999999999,-0.14,0.21766577761551456,0.06614970249029024,0.31218338365071446,0.1515160751252243
0.05,46,4325,0.021739130434782608,0,3166449279,4,0.16,-0.14,0.2200386756924344,0.06625056070992372,0.31301879122765136,0.1537881149825107
0.05,46,4325,0.021739130434782608,0,3166449279,5,-0.16,-0.06000000000000001,0.2153586684994128,0.03149805697907505,0.3110250093502154,0.18386061152033775
0.05,46,4325,0.021739130434782608,0,3166449279,6,-0.08,-0.06000000000000001,0.21195342642152187,0.028361901098260117,0.31018502348809524,0.18359152532326176
0.05,46,4325,0.021739130434782608,0,3166449279,7,0.0,-0.06000000000000001,0.20813783785740733,0.028347487609051127,0.3108631341486675,0.1797903502483562
0.05,46,4325,0.021739130434782608,0,3166449279,8,0.07999999999999999,-0.06000000000000001,0.20960277832262025,0.028361901098260114,0.3100553111750942,0.18124087722436014
0.05,46,4325,0.021739130434782608,0,3166449279,9,0.16,-0.06000000000000001,0.21358875840825464,0.03149805697907504,0.31102500935021676,0.1820907014291796
0.05,46,4325,0.021739130434782608,0,3166449279,10,-0.16,0.01999999999999999,0.21397144575651902,0.025533102161761113,0.31053033970976895,0.18843834359475792
0.05,46,4325,0.021739130434782608,0,3166449279,11,-0.08,0.01999999999999999,0.21001422982551496,0.01381153579883153,0.3102205615316422,0.19620269402668342
0.05,46,4325,0.021739130434782608,0,3166449279,12,0.0,0.01999999999999999,0.2030942643849901,0.009449963212444772,0.31041296635172294,0.19364430117254533
0.05,46,4325,0.021739130434782608,0,3166449279,13,0.07999999999999999,0.01999999999999999,0.20629619045580444,0.01381153579883148,0.3102205615316422,0.19248465465697295
0.05,46,4325,0.021739130434782608,0,3166449279,14,0.16,0.01999999999999999,0.21138658320353737,0.025533102161761127,0.3105303397097842,0.18585348104177624
0.05,46,4325,0.021739130434782608,0,3166449279,15,-0.16,0.09999999999999998,0.2178558598508667,0.047333933742356823,0.3115241219099743,0.17052192610850986
0.05,46,4325,0.021739130434782608,0,3166449279,16,-0.08,0.09999999999999998,0.21514466139496488,0.047261813482988746,0.3102874853590251,0.16788284791197614
0.05,46,4325,0.021739130434782608,0,3166449279,17,0.0,0.09999999999999998,0.21269462776858009,0.0472378085554786,0.310321646783417,0.16545681921310149
0.05,46,4325,0.021739130434782608,0,3166449279,18,0.07999999999999999,0.09999999999999998,0.21330426452848728,0.04726181348298877,0.31068284921704975,0.1660424510454985
0.05,46,4325,0.021739130434782608,0,3166449279,19,0.16,0.09999999999999998,0.21631189722732785,0.04733393374235685,0.3115241219099534,0.16897796348497102
0.05,46,4325,0.021739130434782608,0,3166449279,20,-0.16,0.18,0.22564708755416135,0.08515026247053452,0.31522304919731525,0.14049682508362682
0.05,46,4325,0.021739130434782608,0,3166449279,21,-0.08,0.18,0.22336735771337535,0.08502077710574574,0.31434829377432116,0.1383465806076296
0.05,46,4325,0.021739130434782608,0,3166449279,22,0.0,0.18,0.22157387105017295,0.08497767931497673,0.31454678782337747,0.13659619173519622
0.05,46,4325,0.021739130434782608,0,3166449279,23,0.07999999999999999,0.18,0.22243755483169034,0.08502077710574574,0.3143482937743255,0.1374167777259446
0.05,46,4325,0.021739130434782608,0,3166449279,24,0.16,0.18,0.2242126907192158,0.0851502624705345,0.31522304919731536,0.13906242824868129
0.05,46,4325,0.021739130434782608,1,3934178755,0,-0.16,-0.14,0.22257931334479056,0.06625056070992372,0.31301879122762066,0.15632875263486684
0.05,46,4325,0.021739130434782608,1,3934178755,1,-0.08,-0.14,0.2206197546608077,0.06614970249029017,0.3121849580039453,0.1544700521705175
0.05,46,4325,0.021739130434782608,1,3934178755,2,0.0,-0.14,0.21861323607166877,0.06611613254671064,0.312906981203851,0.15249710352495813
0.05,46,4325,0.021739130434782608,1,3934178755,3,0.07999999999999999,-0.14,0.21924468524423033,0.06614970249029024,0.31218338365071446,0.15309498275394007
0.05,46,4325,0.021739130434782608,1,3934178755,4,0.16,-0.14,0.2209590751630524,0.06625056070992372,0.31301879122765136,0.1547085144531287
0.05,46,4325,0.021739130434782608,1,3934178755,5,-0.16,-0.06000000000000001,0.21625913153253765,0.03149805697907505,0.3110250093502154,0.1847610745534626
0.05,46,4325,0.021739130434782608,1,3934178755,6,-0.08,-0.06000000000000001,0.21273421474814044,0.028361901098260117,0.31018502348809524,0.18437231364988033
0.05,46,4325,0.021739130434782608,1,3934178755,7,0.0,-0.06000000000000001,0.20912445364961443,0.028347487609051127,0.3108631341486675,0.1807769660405633
0.05,46,4325,0.021739130434782608,1,3934178755,8,0.07999999999999999,-0.06000000000000001,0.210470982886389,0.028361901098260114,0.3100553111750942,0.18210908178812887
0.05,46,4325,0.021739130434782608,1,3934178755,9,0.16,-0.06000000000000001,0.2142561059736712,0.03149805697907504,0.31102500935021676,0.18275804899459616
0.05,46,4325,0.021739130434782608,1,3934178755,10,-0.16,0.01999999999999999,0.2144436811818881,0.025533102161761113,0.31053033970976895,0.188910579020127
0.05,46,4325,0.021739130434782608,1,3934178755,11,-0.08,0.01999999999999999,0.21078350401359064,0.01381153579883153,0.3102205615316422,0.1969719682147591
0.05,46,4325,0.021739130434782608,1,3934178755,12,0.0,0.01999999999999999,0.2032937075520157,0.009449963212444772,0.31041296635172294,0.19384374433957094
0.05,46,4325,0.021739130434782608,1,3934178755,13,0.07999999999999999,0.01999999999999999,0.20716754458447928,0.01381153579883148,0.3102205615316422,0.1933560087856478
0.05,46,4325,0.021739130434782608,1,3934178755,14,0.16,0.01999999999999999,0.21178706076661463,0.025533102161761127,0.3105303397097842,0.1862539586048535
0.05,46,4325,0.021739130434782608,1,3934178755,15,-0.16,0.09999999999999998,0.21897947824359693,0.047333933742356823,0.3115241219099743,0.1716455445012401
0.05,46,4325,0.021739130434782608,1,3934178755,16,-0.08,0.09999999999999998,0.21635037420322303,0.047261813482988746,0.3102874853590251,0.1690885607202343
0.05,46,4325,0.021739130434782608,1,3934178755,17,0.0,0.09999999999999998,0.21387710509563654,0.0472378085554786,0.310321646783417,0.16663929654015794
0.05,46,4325,0.021739130434782608,1,3934178755,18,0.07999999999999999,0.09999999999999998,0.21451682325257662,0.04726181348298877,0.31068284921704975,0.16725500976958785
0.05,46,4325,0.021739130434782608,1,3934178755,19,0.16,0.09999999999999998,0.21748799604761673,0.04733393374235685,0.3115241219099534,0.17015406230525987
0.05,46,4325,0.021739130434782608,1,3934178755,20,-0.16,0.18,0.22665699562256256,0.08515026247053452,0.31522304919731525,0.14150673315202805
0.05,46,4325,0.021739130434782608,1,3934178755,21,-0.08,0.18,0.22516106668917313,0.08502077710574574,0.31434829377432116,0.1401402895834274
0.05,46,4325,0.021739130434782608,1,3934178755,22,0.0,0.18,0.22382542592701868,0.08497767931497673,0.31454678782337747,0.13884774661204197
0.05,46,4325,0.021739130434782608,1,3934178755,23,0.07999999999999999,0.18,0.2241097922665613,0.08502077710574574,0.3143482937743255,0.13908901516081557
0.05,46,4325,0.021739130434782608,1,3934178755,24,0.16,0.18,0.22537763902296126,0.0851502624705345,0.31522304919731536,0.14022737655242676
0.05,46,4325,0.021739130434782608,2,350367545,0,-0.16,-0.14,0.2252850828055949,0.06625056070992372,0.31301879122762066,0.15903452209567118
0.05,46,4325,0.021739130434782608,2,350367545,1,-0.08,-0.14,0.22289814220070617,0.06614970249029017,0.3121849580039453,0.156748439710416
0.05,46,4325,0.021739130434782608,2,350367545,2,0.0,-0.14,0.22148702448529325,0.06611613254671064,0.312906981203851,0.1553708919385826
0.05,46,4325,0.021739130434782608,2,350367545,3,0.07999999999999999,-0.14,0.22232245131979417,0.06614970249029024,0.31218338365071446,0.15617274882950394
0.05,46,4325,0.021739130434782608,2,350367545,4,0.16,-0.14,0.2240900703452576,0.06625056070992372,0.31301879122765136,0.15783950963533389
0.05,46,4325,0.021739130434782608,2,350367545,5,-0.16,-0.06000000000000001,0.2192162612083351,0.03149805697907505,0.3110250093502154,0.18771820422926006
0.05,46,4325,0.021739130434782608,2,350367545,6,-0.08,-0.06000000000000001,0.21589981940952016,0.028361901098260117,0.31018502348809524,0.18753791831126004
0.05,46,4325,0.021739130434782608,2,350367545,7,0.0,-0.06000000000000001,0.21253073971305372,0.028347487609051127,0.3108631341486675,0.1841832521040026
0.05,46,4325,0.021739130434782608,2,350367545,8,0.07999999999999999,-0.06000000000000001,0.2141712471949603,0.028361901098260114,0.3100553111750942,0.1858093460967002
0.05,46,4325,0.021739130434782608,2,350367545,9,0.16,-0.06000000000000001,0.2171139487850652,0.03149805697907504,0.31102500935021676,0.18561589180599017
0.05,46,4325,0.021739130434782608,2,350367545,10,-0.16,0.01999999999999999,0.21755324534156698,0.025533102161761113,0.31053033970976895,0.19202014317980587
0.05,46,4325,0.021739130434782608,2,350367545,11,-0.08,0.01999999999999999,0.21409215748749688,0.01381153579883153,0.3102205615316422,0.20028062168866534
0.05,46,4325,0.021739130434782608,2,350367545,12,0.0,0.01999999999999999,0.20679808967086313,0.009449963212444772,0.31041296635172294,0.19734812645841837
0.05,46,4325,0.021739130434782608,2,350367545,13,0.07999999999999999,0.01999999999999999,0.2105779346438771,0.01381153579883148,0.3102205615316422,0.19676639884504563
0.05,46,4325,0.021739130434782608,2,350367545,14,0.16,0.01999999999999999,0.21550361201950893,0.025533102161761127,0.3105303397097842,0.1899705098577478
0.05,46,4325,0.021739130434782608,2,350367545,15,-0.16,0.09999999999999998,0.22205556445250826,0.047333933742356823,0.3115241219099743,0.17472163071015145
0.05,46,4325,0.021739130434782608,2,350367545,16,-0.08,0.09999999999999998,0.21945964560776082,0.047261813482988746,0.3102874853590251,0.17219783212477208
0.05,46,4325,0.021739130434782608,2,350367545,17,0.0,0.09999999999999998,0.21732511026889528,0.0472378085554786,0.310321646783417,0.17008730171341668
0.05,46,4325,0.021739130434782608,2,350367545,18,0.07999999999999999,0.09999999999999998,0.2181058767278402,0.04726181348298877,0.31068284921704975,0.17084406324485144
0.05,46,4325,0.021739130434782608,2,350367545,19,0.16,0.09999999999999998,0.2202727999688022,0.04733393374235685,0.3115241219099534,0.17293886622644533
0.05,46,4325,0.021739130434782608,2,350367545,20,-0.16,0.18,0.22922176370089958,0.08515026247053452,0.31522304919731525,0.14407150123036505
0.05,46,4325,0.021739130434782608,2,350367545,21,-0.08,0.18,0.2271793788242857,0.08502077710574574,0.31434829377432116,0.14215860171853997
0.05,46,4325,0.021739130434782608,2,350367545,22,0.0,0.18,0.22632470713275316,0.08497767931497673,0.31454678782337747,0.14134702781777642
0.05,46,4325,0.021739130434782608,2,350367545,23,0.07999999999999999,0.18,0.2264930102842644,0.08502077710574574,0.3143482937743255,0.14147223317851867
0.05,46,4325,0.021739130434782608,2,350367545,24,0.16,0.18,0.227934064596123,0.0851502624705345,0.31522304919731536,0.1427838021255885
0.05,50,5101,0.02,0,3927734695,0,-0.16,-0.14,0.23055320838458745,0.06625056070992372,0.31301879122762066,0.16430264767466374
0.05,50,5101,0.02,0,3927734695,1,-0.08,-0.14,0.22861376829386712,0.06614970249029017,0.3121849580039453,0.16246406580357695
0.05,50,5101,0.02,0,3927734695,2,0.0,-0.14,0.22706861094926006,0.06611613254671064,0.312906981203851,0.16095247840254942
0.05,50,5101,0.02,0,3927734695,3,0.07999999999999999,-0.14,0.22753752242138736,0.06614970249029024,0.31218338365071446,0.16138781993109713
0.05,50,5101,0.02,0,3927734695,4,0.16,-0.14,0.229314096186568,0.06625056070992372,0.31301879122765136,0.1630635354766443
0.05,50,5101,0.02,0,3927734695,5,-0.16,-0.06000000000000001,0.22518132257735723,0.03149805697907505,0.3110250093502154,0.1936832655982822
0.05,50,5101,0.02,0,3927734695,6,-0.08,-0.06000000000000001,0.22243428156029535,0.028361901098260117,0.31018502348809524,0.19407238046203523
0.05,50,5101,0.02,0,3927734695,7,0.0,-0.06000000000000001,0.21901954173016266,0.028347487609051127,0.3108631341486675,0.19067205412111154
0.05,50,5101,0.02,0,3927734695,8,0.07999999999999999,-0.06000000000000001,0.22033786459406504,0.028361901098260114,0.3100553111750942,0.19197596349580492
0.05,50,5101,0.02,0,3927734695,9,0.16,-0.06000000000000001,0.22356638879069876,0.03149805697907504,0.31102500935021676,0.19206833181162372
0.05,50,5101,0.02,0,3927734695,10,-0.16,0.01999999999999999,0.22410906074273235,0.025533102161761113,0.31053033970976895,0.19857595858097124
0.05,50,5101,0.02,0,3927734695,11,-0.08,0.01999999999999999,0.220853360589939,0.01381153579883153,0.3102205615316422,0.20704182479110747
0.05,50,5101,0.02,0,3927734695,12,0.0,0.01999999999999999,0.21439868636188333,0.009449963212444772,0.31041296635172294,0.20494872314943857
0.05,50,5101,0.02,0,3927734695,13,0.07999999999999999,0.01999999999999999,0.217504567591551,0.01381153579883148,0.3102205615316422,0.20369303179271953
0.05,50,5101,0.02,0,3927734695,14,0.16,0.01999999999999999,0.22201916134073657,0.025533102161761127,0.3105303397097842,0.19648605917897544
0.05,50,5101,0.02,0,3927734695,15,-0.16,0.09999999999999998,0.22765953554521542,0.047333933742356823,0.3115241219099743,0.18032560180285861
0.05,50,5101,0.02,0,3927734695,16,-0.08,0.09999999999999998,0.22542159797096345,0.047261813482988746,0.3102874853590251,0.1781597844879747
0.05,50,5101,0.02,0,3927734695,17,0.0,0.09999999999999998,0.22303317284295535,0.0472378085554786,0.310321646783417,0.17579536428747675
0.05,50,5101,0.02,0,3927734695,18,0.07999999999999999,0.09999999999999998,0.22393594917915255,0.04726181348298877,0.31068284921704975,0.17667413569616378
0.05,50,5101,0.02,0,3927734695,19,0.16,0.09999999999999998,0.22604168135783578,0.04733393374235685,0.3115241219099534,0.17870774761547892
0.05,50,5101,0.02,0,3927734695,20,-0.16,0.18,0.23404016710537592,0.08515026247053452,0.31522304919731525,0.14888990463484142
0.05,50,5101,0.02,0,3927734695,21,-0.08,0.18,0.23227580804606635,0.08502077710574574,0.31434829377432116,0.1472550309403206
0.05,50,5101,0.02,0,3927734695,22,0.0,0.18,0.2317173368753214,0.08497767931497673,0.31454678782337747,0.14673965756034468
0.05,50,5101,0.02,0,3927734695,23,0.07999999999999999,0.18,0.2319413953599621,0.08502077710574574,0.3143482937743255,0.14692061825421637
0.05,50,5101,0.02,0,3927734695,24,0.16,0.18,0.23291145199219374,0.0851502624705345,0.31522304919731536,0.14776118952165923
0.05,50,5101,0.02,1,1456397182,0,-0.16,-0.14,0.22993540615117605,0.06625056070992372,0.31301879122762066,0.16368484544125234
0.05,50,5101,0.02,1,1456397182,1,-0.08,-0.14,0.22803100628931428,0.06614970249029017,0.3121849580039453,0.1618813037990241
0.05,50,5101,0.02,1,1456397182,2,0.0,-0.14,0.2265669863207341,0.06611613254671064,0.312906981203851,0.16045085377402346
0.05,50,5101,0.02,1,1456397182,3,0.07999999999999999,-0.14,0.22705294108319848,0.06614970249029024,0.31218338365071446,0.16090323859290823
0.05,50,5101,0.02,1,1456397182,4,0.16,-0.14,0.22877623415649626,0.06625056070992372,0.31301879122765136,0.16252567344657254
0.05,50,5101,0.02,1,1456397182,5,-0.16,-0.06000000000000001,0.2236823233744843,0.03149805697907505,0.3110250093502154,0.19218426639540925
0.05,50,5101,0.02,1,1456397182,6,-0.08,-0.06000000000000001,0.22081034912880504,0.028361901098260117,0.31018502348809524,0.19244844803054492
0.05,50,5101,0.02,1,1456397182,7,0.0,-0.06000000000000001,0.21720940320938703,0.028347487609051127,0.3108631341486675,0.1888619156003359
0.05,50,5101,0.02,1,1456397182,8,0.07999999999999999,-0.06000000000000001,0.21789925417766795,0.028361901098260114,0.3100553111750942,0.18953735307940783
0.05,50,5101,0.02,1,1456397182,9,0.16,-0.06000000000000001,0.22134357848568728,0.03149805697907504,0.31102500935021676,0.18984552150661224
0.05,50,5101,0.02,1,1456397182,10,-0.16,0.01999999999999999,0.22209438013061253,0.025533102161761113,0.31053033970976895,0.19656127796885142
0.05,50,5101,0.02,1,1456397182,11,-0.08,0.01999999999999999,0.21872889846442203,0.01381153579883153,0.3102205615316422,0.2049173626655905
0.05,50,5101,0.02,1,1456397182,12,0.0,0.01999999999999999,0.21275589567867872,0.009449963212444772,0.31041296635172294,0.20330593246623396
0.05,50,5101,0.02,1,1456397182,13,0.07999999999999999,0.01999999999999999,0.21479968194208812,0.01381153579883148,0.3102205615316422,0.20098814614325664
0.05,50,5101,0.02,1,1456397182,14,0.16,0.01999999999999999,0.21989997155040047,0.025533102161761127,0.3105303397097842,0.19436686938863934
0.05,50,5101,0.02,1,1456397182,15,-0.16,0.09999999999999998,0.22671381638345117,0.047333933742356823,0.3115241219099743,0.17937988264109433
0.05,50,5101,0.02,1,1456397182,16,-0.08,0.09999999999999998,0.2241729097246464,0.047261813482988746,0.3102874853590251,0.17691109624165766
0.05,50,5101,0.02,1,1456397182,17,0.0,0.09999999999999998,0.221977753224486,0.0472378085554786,0.310321646783417,0.1747399446690074
0.05,50,5101,0.02,1,1456397182,18,0.07999999999999999,0.09999999999999998,0.22237293680728445,0.04726181348298877,0.31068284921704975,0.17511112332429568
0.05,50,5101,0.02,1,1456397182,19,0.16,0.09999999999999998,0.22464195012094457,0.04733393374235685,0.3115241219099534,0.17730801637858773
0.05,50,5101,0.02,1,1456397182,20,-0.16,0.18,0.2342232865088584,0.08515026247053452,0.31522304919731525,0.1490730240383239
0.05,50,5101,0.02,1,1456397182,21,-0.08,0.18,0.23256886279104869,0.08502077710574574,0.31434829377432116,0.14754808568530295
0.05,50,5101,0.02,1,1456397182,22,0.0,0.18,0.2315231512750093,0.08497767931497673,0.31454678782337747,0.1465454719600326
0.05,50,5101,0.02,1,1456397182,23,0.07999999999999999,0.18,0.231560376957256,0.08502077710574574,0.3143482937743255,0.14653959985151027
0.05,50,5101,0.02,1,1456397182,24,0.16,0.18,0.23303291075590077,0.0851502624705345,0.31522304919731536,0.14788264828536626
