epsilon,epsilon_out,success_probability,identity
0.275,0.3635981513440782,0.06677148437500001,0.275
0.27525,0.3640009718596941,0.06675253161719402,0.27525
0.2755,0.3644032387860706,0.06673364200010413,0.2755
0.27575,0.3648049509246744,0.06671481538333987,0.27575
0.276,0.365206107083514,0.06669605162666666,0.276
0.27625,0.3656067060771412,0.06667735059000651,0.27625
0.2765,0.366006746726655,0.0666587121334375,0.2765
0.27675,0.36640622785970384,0.066640136117194,0.27675
0.277,0.366805148310488,0.06662162240166668,0.277
0.27725,0.3672035069197624,0.06660317084740235,0.27725
0.2775,0.3676013025348388,0.06658478131510415,0.2775
0.27775,0.36799853400958793,0.06656645366563153,0.27775
0.278,0.3683952002044421,0.06654818776,0.278
0.27825,0.3687912999863959,0.0665299834593815,0.27825
0.2785,0.36918683222900994,0.06651184062510418,0.2785
0.27875,0.3695817958124109,0.06649375911865232,0.27875
0.279,0.36997618962329426,0.06647573880166667,0.279
0.27925,0.3703700125549251,0.06645777953594402,0.27925
0.2795,0.37076326350714045,0.06643988118343748,0.2795
0.27975,0.37115594138634944,0.06642204360625653,0.27975
0.28,0.37154804510553546,0.06640426666666667,0.28
0.28025,0.37193957358425644,0.06638655022708984,0.28025
0.2805,0.3723305257486467,0.06636889415010418,0.2805
0.28075,0.37272090053141677,0.066351298298444,0.28075
0.281,0.37311069687185505,0.066333762535,0.281
0.28125,0.37349991371582786,0.06631628672281902,0.28125
0.28150000000000003,0.3738885500157802,0.06629887072510415,0.28150000000000003
0.28175,0.3742766047307359,0.06628151440521486,0.28175
0.28200000000000003,0.3746640768262985,0.06626421762666666,0.28200000000000003
0.28225,0.37505096527465037,0.06624698025313151,0.28225
0.28250000000000003,0.3754372690545541,0.06622980214843753,0.28250000000000003
0.28275,0.3758229871513513,0.06621268317656899,0.28275
0.28300000000000003,0.3762081185569631,0.06619562320166666,0.28300000000000003
0.28325,0.3765926622698897,0.06617862208802734,0.28325
0.28350000000000003,0.3769766172952101,0.06616167970010416,0.28350000000000003
0.28375,0.37735998264458137,0.06614479590250653,0.28375
0.28400000000000003,0.37774275733623847,0.06612797055999999,0.28400000000000003
0.28425,0.37812494039499306,0.0661112035375065,0.28425
0.28450000000000003,0.3785065308522331,0.06609449470010419,0.28450000000000003
0.28475,0.3788875277459216,0.06607784391302733,0.28475
0.28500000000000003,0.37926793012059634,0.06606125104166666,0.28500000000000003
0.28525,0.37964773702736737,0.06604471595156901,0.28525
0.28550000000000003,0.3800269475239176,0.06602823850843748,0.28550000000000003
0.28575,0.3804055606744995,0.06601181857813153,0.28575
0.28600000000000003,0.38078357554993547,0.06599545602666666,0.28600000000000003
0.28625,0.38116099122761493,0.06597915072021483,0.28625
0.28650000000000003,0.3815378067914935,0.06596290252510419,0.28650000000000003
0.28675,0.38191402133209096,0.065946711307819,0.28675
0.28700000000000003,0.38228963394648935,0.065930576935,0.28700000000000003
0.28725,0.38266464373833087,0.065914499273444,0.28725
0.28750000000000003,0.38303904981781656,0.06589847819010415,0.28750000000000003
0.28775,0.3834128513017029,0.06588251355208986,0.28775
0.28800000000000003,0.38378604731330085,0.06586660522666667,0.28800000000000003
0.28825,0.3841586369824725,0.0658507530812565,0.28825
0.2885,0.38453061944562905,0.0658349569834375,0.2885
0.28875,0.3849019938457283,0.06581921680094399,0.28875
0.289,0.3852727593322717,0.06580353240166668,0.289
0.28925,0.38564291506130194,0.06578790365365234,0.28925
0.2895,0.38601246019539953,0.06577233042510416,0.2895
0.28975,0.3863813939036805,0.06575681258438154,0.28975
0.29,0.38674971536179287,0.06574134999999999,0.29
