series,length,band,momentum,real_energy,imag_energy
PBC,0,1,-0.2591813939211578,1.9499939828169448,-0.12812064349994387
PBC,0,1,-0.25525440310417036,1.951492638696275,-0.1262220587211869
PBC,0,1,-0.25132741228718336,1.9529689104471788,-0.124321529175374
PBC,0,1,-0.24740042147019592,1.9544227752735168,-0.12241908416021849
PBC,0,1,-0.24347343065320892,1.9558542107247794,-0.1205147530023927
PBC,0,1,-0.23954643983622148,1.9572631946964465,-0.11860856505707264
PBC,0,1,-0.23561944901923404,1.9586497054303416,-0.11670054970748558
PBC,0,1,-0.23169245820224704,1.960013721514978,-0.1147907363644558
PBC,0,1,-0.2277654673852596,1.961355221885907,-0.11287915446594975
PBC,0,1,-0.2238384765682726,1.962674185826051,-0.11096583347662366
PBC,0,1,-0.21991148575128516,1.9639705929660396,-0.10905080288736779
PBC,0,1,-0.21598449493429817,1.9652444232845354,-0.10713409221485382
PBC,0,1,-0.21205750411731072,1.9664956571085574,-0.10521573100107892
PBC,0,1,-0.20813051330032373,1.9677242751137967,-0.10329574881291352
PBC,0,1,-0.20420352248333629,1.968930258324929,-0.10137417524164483
PBC,0,1,-0.20027653166634884,1.9701135881159213,-0.09945103990252438
PBC,0,1,-0.19634954084936185,1.9712742462103305,-0.09752637243431309
PBC,0,1,-0.1924225500323744,1.9724122146816025,-0.09560020249882599
PBC,0,1,-0.1884955592153874,1.973527475953359,-0.09367255978047989
PBC,0,1,-0.18456856839839997,1.9746200127996836,-0.09174347398583704
PBC,0,1,-0.18064157758141297,1.975689808345401,-0.08981297484315282
PBC,0,1,-0.17671458676442553,1.9767368460663512,-0.08788109210191969
PBC,0,1,-0.17278759594743853,1.9777611097896575,-0.08594785553241485
PBC,0,1,-0.1688606051304511,1.978762583693988,-0.0840132949252445
PBC,0,1,-0.1649336143134641,1.979741252309816,-0.08207744009089127
PBC,0,1,-0.16100662349647665,1.98069710051967,-0.0801403208592589
PBC,0,1,-0.1570796326794892,1.98163011355838,-0.07820196707921956
PBC,0,1,-0.15315264186250221,1.9825402770133183,-0.07626240861815964
PBC,0,1,-0.14922565104551477,1.9834275768246359,-0.07432167536152524
PBC,0,1,-0.14529866022852778,1.984291999285492,-0.07237979721237014
PBC,0,1,-0.14137166941154033,1.9851335310422766,-0.07043680409090058
PBC,0,1,-0.13744467859455334,1.9859521590948308,-0.06849272593402357
PBC,0,1,-0.1335176877775659,1.986747870796659,-0.06654759269489183
PBC,0,1,-0.1295906969605789,1.9875206538551369,-0.06460143434245225
PBC,0,1,-0.12566370614359146,1.9882704963317117,-0.06265428086099142
PBC,0,1,-0.12173671532660402,1.9889973866420991,-0.06070616224968374
PBC,0,1,-0.11780972450961702,1.9897013135564747,-0.05875710852213831
PBC,0,1,-0.11388273369262958,1.990382266199656,-0.056807149705945345
PBC,0,1,-0.10995574287564258,1.9910402340512832,-0.054856315842225195
PBC,0,1,-0.10602875205865514,1.9916752069459933,-0.052904636985174086
PBC,0,1,-0.10210176124166814,1.9922871750735855,-0.0509521432016136
PBC,0,1,-0.0981747704246807,1.9928761289791832,-0.04899886457053666
PBC,0,1,-0.0942477796076937,1.9934420595633915,-0.04704483118265716
PBC,0,1,-0.09032078879070626,1.993984958082447,-0.04509007313995632
PBC,0,1,-0.08639379797371882,1.9945048161483605,-0.04313462055523232
PBC,0,1,-0.08246680715673183,1.9950016257290577,-0.041178503551647934
PBC,0,1,-0.07853981633974438,1.995475379148512,-0.03922175226227825
PBC,0,1,-0.07461282552275739,1.9959260690868694,-0.0372643968296608
PBC,0,1,-0.07068583470576995,1.9963536885805722,-0.03530646740534228
PBC,0,1,-0.06675884388878295,1.996758231022473,-0.03334799414942916
PBC,0,1,-0.06283185307179551,1.9971396901619447,-0.03138900723013478
PBC,0,1,-0.05890486225480851,1.9974980601049837,-0.029429536823330008
PBC,0,1,-0.05497787143782107,1.9978333353143078,-0.027469613112090514
PBC,0,1,-0.05105088062083407,1.9981455106094492,-0.025509266286247743
PBC,0,1,-0.04712388980384663,1.998434581166838,-0.02354852654193637
PBC,0,1,-0.04319689898685919,1.9987005425198852,-0.021587424081145137
PBC,0,1,-0.03926990816987219,1.9989433905590543,-0.019625989111265653
PBC,0,1,-0.03534291735288475,1.9991631215319328,-0.017664251844641172
PBC,0,1,-0.031415926535897754,1.99935973204329,-0.015702242498117726
PBC,0,1,-0.027488935718910312,1.999533219055139,-0.013739991292591958
PBC,0,1,-0.023561944901923315,1.9996835798867816,-0.011777528452562587
PBC,0,1,-0.019634954084935874,1.999810812214858,-0.009814884205678354
PBC,0,1,-0.015707963267948877,1.999914914073381,-0.007852088782289608
PBC,0,1,-0.011780972450961436,1.9999958838537726,-0.005889172414996318
PBC,0,1,-0.007853981633973994,2.000053720304887,-0.0039261653381994855
PBC,0,1,-0.003926990816986997,2.000088422533036,-0.0019630977876503846
PBC,0,1,4.440892098500626e-16,2.0000999900019996,2.2200020932228328e-16
PBC,0,1,0.003926990816987441,2.000088422533036,0.0019630977876506066
PBC,0,1,0.007853981633974882,2.000053720304887,0.0039261653381999296
PBC,0,1,0.01178097245096188,1.9999958838537726,0.00588917241499654
PBC,0,1,0.01570796326794932,1.999914914073381,0.00785208878228983
PBC,0,1,0.019634954084936318,1.999810812214858,0.009814884205678576
PBC,0,1,0.02356194490192376,1.9996835798867816,0.011777528452562809
PBC,0,1,0.027488935718910756,1.999533219055139,0.013739991292592176
PBC,0,1,0.0314159265358982,1.99935973204329,0.015702242498117948
PBC,0,1,0.03534291735288564,1.9991631215319328,0.017664251844641612
PBC,0,1,0.039269908169872636,1.9989433905590543,0.019625989111265875
PBC,0,1,0.04319689898686008,1.998700542519885,0.021587424081145584
PBC,0,1,0.047123889803847074,1.998434581166838,0.023548526541936593
PBC,0,1,0.051050880620834516,1.998145510609449,0.025509266286247972
PBC,0,1,0.05497787143782151,1.9978333353143078,0.027469613112090743
PBC,0,1,0.058904862254808954,1.9974980601049837,0.029429536823330223
PBC,0,1,0.06283185307179595,1.9971396901619445,0.03138900723013501
PBC,0,1,0.06675884388878339,1.996758231022473,0.033347994149429384
PBC,0,1,0.07068583470577083,1.9963536885805717,0.03530646740534272
PBC,0,1,0.07461282552275783,1.995926069086869,0.037264396829661026
PBC,0,1,0.07853981633974527,1.9954753791485116,0.039221752262278704
PBC,0,1,0.08246680715673227,1.9950016257290575,0.041178503551648156
PBC,0,1,0.08639379797371971,1.9945048161483605,0.043134620555232754
PBC,0,1,0.09032078879070671,1.993984958082447,0.04509007313995654
PBC,0,1,0.09424777960769415,1.9934420595633917,0.04704483118265738
PBC,0,1,0.09817477042468115,1.9928761289791832,0.0489988645705369
PBC,0,1,0.10210176124166859,1.9922871750735855,0.05095214320161382
PBC,0,1,0.10602875205865558,1.9916752069459935,0.05290463698517431
PBC,0,1,0.10995574287564303,1.9910402340512832,0.05485631584222541
PBC,0,1,0.11388273369263047,1.9903822661996555,0.056807149705945775
PBC,0,1,0.11780972450961746,1.9897013135564743,0.05875710852213854
PBC,0,1,0.1217367153266049,1.9889973866420991,0.06070616224968417
PBC,0,1,0.1256637061435919,1.9882704963317117,0.06265428086099162
PBC,0,1,0.12959069696057934,1.9875206538551369,0.06460143434245247
PBC,0,1,0.13351768777756634,1.9867478707966593,0.066547592694892
PBC,0,1,0.13744467859455378,1.9859521590948308,0.06849272593402381
PBC,0,1,0.14137166941154078,1.9851335310422766,0.0704368040909008
PBC,0,1,0.14529866022852822,1.984291999285492,0.07237979721237037
PBC,0,1,0.14922565104551566,1.9834275768246359,0.07432167536152567
PBC,0,1,0.15315264186250266,1.9825402770133183,0.07626240861815983
PBC,0,1,0.1570796326794901,1.9816301135583796,0.07820196707922
PBC,0,1,0.1610066234964771,1.98069710051967,0.08014032085925911
PBC,0,1,0.16493361431346454,1.979741252309816,0.08207744009089155
PBC,0,1,0.16886060513045154,1.978762583693988,0.08401329492524472
PBC,0,1,0.17278759594743898,1.9777611097896572,0.08594785553241505
PBC,0,1,0.17671458676442597,1.9767368460663512,0.08788109210191991
PBC,0,1,0.18064157758141342,1.975689808345401,0.08981297484315301
PBC,0,1,0.18456856839840086,1.9746200127996834,0.09174347398583749
PBC,0,1,0.18849555921538785,1.973527475953359,0.09367255978048009
PBC,0,1,0.1924225500323753,1.9724122146816025,0.09560020249882642
PBC,0,1,0.1963495408493623,1.9712742462103305,0.09752637243431328
PBC,0,1,0.20027653166634973,1.9701135881159209,0.09945103990252482
PBC,0,1,0.20420352248333673,1.9689302583249289,0.10137417524164505
PBC,0,1,0.20813051330032417,1.9677242751137962,0.10329574881291376
PBC,0,1,0.21205750411731117,1.9664956571085572,0.10521573100107917
PBC,0,1,0.2159844949342986,1.9652444232845352,0.10713409221485404
PBC,0,1,0.2199114857512856,1.9639705929660396,0.10905080288736804
PBC,0,1,0.22383847656827305,1.962674185826051,0.11096583347662388
PBC,0,1,0.2277654673852605,1.9613552218859065,0.11287915446595018
PBC,0,1,0.2316924582022475,1.9600137215149778,0.114790736364456
PBC,0,1,0.23561944901923493,1.9586497054303411,0.11670054970748603
PBC,0,1,0.23954643983622192,1.9572631946964467,0.11860856505707282
PBC,0,1,0.24347343065320937,1.9558542107247792,0.12051475300239294
PBC,0,1,0.24740042147019636,1.9544227752735166,0.1224190841602187
PBC,0,1,0.2513274122871838,1.9529689104471788,0.12432152917537423
PBC,0,1,0.2552544031041708,1.9514926386962748,0.12622205872118716
PBC,0,1,0.25918139392115824,1.9499939828169446,0.1281206434999441
PBC,0,1,0.2631083847381457,1.9484729659505944,0.13001725424334248
PBC,0,1,0.2670353755551327,1.946929611583526,0.13191186171294478
PBC,0,1,0.2709623663721201,1.945363943546564,0.133804436700632
PBC,0,1,0.2748893571891071,1.9437759860146748,0.13569495002905538
PBC,0,1,0.27881634800609456,1.9421657635065817,0.1375833725520908
PBC,0,1,0.28274333882308156,1.940533300884376,0.13946967515528985
PBC,0,1,0.286670329640069,1.9388786233531197,0.14135382875633357
PBC,0,1,0.290597320457056,1.9372017564604482,0.14323580430548313
PBC,0,1,0.29452431127404344,1.9355027260961606,0.14511557278603351
PBC,0,1,0.29845130209103043,1.9337815584918143,0.14699310521476314
PBC,0,1,0.3023782929080179,1.9320382802203047,0.14886837264238717
PBC,0,1,0.3063052837250053,1.9302729181954479,0.15074134615400692
PBC,0,1,0.3102322745419923,1.9284854996715535,0.1526119968695614
PBC,0,1,0.31415926535897976,1.9266760522429933,0.15448029594427828
PBC,0,1,0.31808625617596675,1.924844603843768,0.15634621456912254
PBC,0,1,0.3220132469929542,1.9229911827470625,0.15820972397124788
PBC,0,1,0.3259402378099412,1.9211158175648038,0.16007079541444463
PBC,0,1,0.32986722862692863,1.919218537247208,0.16192940019958998
PBC,0,1,0.33379421944391563,1.9172993710823256,0.1637855096650953
PBC,0,1,0.33772121026090307,1.9153583486955794,0.1656390951873561
PBC,0,1,0.3416482010778905,1.9133955000493,0.1674901281811978
PBC,0,1,0.3455751918948775,1.9114108554422549,0.16933858010032427
PBC,0,1,0.34950218271186495,1.9094044455091712,0.171184422437765
PBC,0,1,0.35342917352885195,1.9073763012202585,0.17302762672632022
PBC,0,1,0.3573561643458394,1.905326453880718,0.1748681645390085
PBC,0,1,0.3612831551628264,1.9032549351302572,0.17670600748951026
PBC,0,1,0.3652101459798138,1.9011617769425913,0.17854112723261475
PBC,0,1,0.3691371367968008,1.8990470116249443,0.1803734954646624
PBC,0,1,0.37306412761378827,1.8969106718175421,0.1822030839239906
PBC,0,1,0.3769911184307757,1.8947527904931052,0.1840298643913754
PBC,0,1,0.3809181092477627,1.89257340095633,0.18585380869047508
PBC,0,1,0.38484510006475015,1.8903725368433724,0.18767488868827237
PBC,0,1,0.38877209088173714,1.88815023212132,0.1894930762955153
PBC,0,1,0.3926990816987246,1.8859065210876638,0.1913083434671593
PBC,0,1,0.3966260725157116,1.8836414383697644,0.19312066220280566
PBC,0,1,0.400553063332699,1.8813550189243111,0.19493000454714363
PBC,0,1,0.404480054149686,1.8790472980367792,0.19673634259038697
PBC,0,1,0.40840704496667346,1.8767183113208783,0.1985396484687143
PBC,0,1,0.41233403578366046,1.8743680947180024,0.20033989436470528
PBC,0,1,0.4162610266006479,1.871996684496666,0.20213705250777897
PBC,0,1,0.42018801741763534,1.8696041172519458,0.20393109517462873
PBC,0,1,0.42411500823462234,1.867190429904909,0.2057219946896585
PBC,0,1,0.4280419990516098,1.8647556597020407,0.20750972342541812
PBC,0,1,0.4319689898685968,1.8622998442146663,0.20929425380303612
PBC,0,1,0.4358959806855842,1.8598230213383684,0.21107555829265467
PBC,0,1,0.4398229715025712,1.8573252292924005,0.21285360941386014
PBC,0,1,0.44374996231955866,1.8548065066190915,0.21462837973611737
PBC,0,1,0.44767695313654565,1.852266892183252,0.21639984187919814
PBC,0,1,0.4516039439535331,1.8497064251715707,0.21816796851361347
PBC,0,1,0.45553093477052053,1.847125145092007,0.21993273236104166
PBC,0,1,0.45945792558750753,1.8445230917731823,0.22169410619475716
PBC,0,1,0.463384916404495,1.8419003053637604,0.22345206284005897
PBC,0,1,0.46731190722148197,1.8392568263318285,0.22520657517469653
PBC,0,1,0.4712388980384694,1.8365926954642715,0.22695761612929682
PBC,0,1,0.4751658888554564,1.8339079538661411,0.22870515868778818
PBC,0,1,0.47909287967244385,1.8312026429600206,0.2304491758878262
PBC,0,1,0.48301987048943085,1.8284768044853856,0.23218964082121546
PBC,0,1,0.4869468613064183,1.8257304804979588,0.23392652663433358
PBC,0,1,0.4908738521234053,1.8229637133690608,0.23565980652855156
PBC,0,1,0.4948008429403927,1.8201765457849561,0.2373894537606558
PBC,0,1,0.49872783375738017,1.8173690207461954,0.23911544164326595
PBC,0,1,0.5026548245743672,1.8145411815669508,0.24083774354525564
PBC,0,1,0.5065818153913546,1.8116930718743478,0.2425563328921696
PBC,0,1,0.5105088062083416,1.8088247356077942,0.2442711831666401
PBC,0,1,0.514435797025329,1.8059362170182993,0.2459822679088039
PBC,0,1,0.518362787842316,1.8030275606677977,0.24768956071671616
PBC,0,1,0.5222897786593035,1.800098811428455,0.24939303524676576
PBC,0,1,0.5262167694762905,1.7971500144819834,0.25109266521408674
PBC,0,1,0.5301437602932779,1.7941812153189396,0.25278842439297206
PBC,0,1,0.5340707511102654,1.7911924597380295,0.25448028661728306
PBC,0,1,0.5379977419272524,1.7881837938453997,0.2561682257808603
PBC,0,1,0.5419247327442398,1.785155264053928,0.257852215837933
PBC,0,1,0.5458517235612268,1.7821069170825095,0.2595322308035255
PBC,0,1,0.5497787143782142,1.7790387999553365,0.26120824475386606
PBC,0,1,0.5537057051952012,1.7759509600011765,0.2628802318267911
PBC,0,1,0.5576326960121887,1.7728434448526413,0.2645481662221514
PBC,0,1,0.5615596868291757,1.769716302445457,0.2662120222022145
PBC,0,1,0.5654866776461631,1.7665695810177233,0.2678717740920693
PBC,0,1,0.5694136684631501,1.7634033291091749,0.26952739628002537
PBC,0,1,0.5733406592801376,1.7602175955604307,0.27117886321801576
PBC,0,1,0.577267650097125,1.7570124295122471,0.2728261494219947
PBC,0,1,0.581194640914112,1.7537878804047589,0.2744692294723371
PBC,0,1,0.5851216317310994,1.75054399797672,0.27610807801423615
PBC,0,1,0.5890486225480864,1.7472808322647393,0.27774266975809775
PBC,0,1,0.5929756133650739,1.7439984336025098,0.27937297947993794
PBC,0,1,0.5969026041820609,1.7406968526200373,0.2809989820217747
PBC,0,1,0.6008295949990483,1.7373761402428585,0.2826206522920229
PBC,0,1,0.6047565858160353,1.7340363476912617,0.28423796526588346
PBC,0,1,0.6086835766330227,1.7306775264794962,0.2858508959857373
PBC,0,1,0.6126105674500102,1.7272997284149834,0.2874594195615312
PBC,0,1,0.6165375582669972,1.7239030055975193,0.2890635111711687
PBC,0,1,0.6204645490839846,1.720487410418472,0.29066314606089627
PBC,0,1,0.6243915399009716,1.7170529955599796,0.29225829954568955
PBC,0,1,0.6283185307179591,1.7135998139941382,0.293848947009638
PBC,0,1,0.6322455215349461,1.7101279189821896,0.2954350639063283
PBC,0,1,0.6361725123519335,1.7066373640737005,0.29701662575922777
PBC,0,1,0.6400995031689205,1.7031282031057426,0.2985936081620647
PBC,0,1,0.6440264939859079,1.6996004902020623,0.30016598677920936
PBC,0,1,0.6479534848028954,1.6960542797722504,0.3017337373460518
PBC,0,1,0.6518804756198824,1.6924896265109077,0.30329683566938104
PBC,0,1,0.6558074664368698,1.6889065853968006,0.30485525762776083
PBC,0,1,0.6597344572538568,1.68530521169202,0.30640897917190474
PBC,0,1,0.6636614480708443,1.6816855609411294,0.30795797632505123
PBC,0,1,0.6675884388878313,1.6780476889703142,0.3095022251833355
PBC,0,1,0.6715154297048187,1.6743916518865212,0.311041701916162
PBC,0,1,0.6754424205218057,1.6707175060765973,0.31257638276657473
PBC,0,1,0.6793694113387931,1.6670253082064248,0.3141062440516269
PBC,0,1,0.6832964021557801,1.6633151152200485,0.3156312621627475
PBC,0,1,0.6872233929727676,1.6595869843388007,0.3171514135661107
PBC,0,1,0.691150383789755,1.6558409730604238,0.31866667480299876
PBC,0,1,0.695077374606742,1.6520771391581852,0.32017702249016766
PBC,0,1,0.6990043654237295,1.648295540679989,0.32168243332021046
PBC,0,1,0.7029313562407165,1.6444962359474866,0.32318288406191864
PBC,0,1,0.7068583470577039,1.6406792835551771,0.3246783515606426
PBC,0,1,0.7107853378746909,1.6368447423695098,0.32616881273865095
PBC,0,1,0.7147123286916783,1.6329926715279774,0.32765424459548925
PBC,0,1,0.7186393195086653,1.6291231304382088,0.3291346242083358
PBC,0,1,0.7225663103256528,1.6252361787770542,0.3306099287323577
PBC,0,1,0.7264933011426402,1.6213318764896698,0.33208013540106507
PBC,0,1,0.7304202919596272,1.6174102837885966,0.3335452215266637
PBC,0,1,0.7343472827766147,1.6134714611528325,0.3350051645004074
PBC,0,1,0.7382742735936016,1.6095154693269054,0.336459941792947
PBC,0,1,0.7422012644105891,1.6055423693199375,0.3379095309546811
PBC,0,1,0.7461282552275761,1.6015522224047103,0.3393539096161027
PBC,0,1,0.7500552460445635,1.5975450901167192,0.34079305548814554
PBC,0,1,0.7539822368615505,1.5935210342532304,0.34222694636253054
PBC,0,1,0.757909227678538,1.5894801168723294,0.3436555601121083
PBC,0,1,0.761836218495525,1.585422400291968,0.3450788746912018
PBC,0,1,0.7657632093125124,1.581347947089005,0.34649686813594893
PBC,0,1,0.7696902001294998,1.577256820098246,0.34790951856464014
PBC,0,1,0.7736171909464868,1.5731490824114767,0.3493168041780593
PBC,0,1,0.7775441817634743,1.5690247973764895,0.3507187032598194
PBC,0,1,0.7814711725804613,1.5648840285961167,0.3521151941766988
PBC,0,1,0.7853981633974487,1.560726839927245,0.3535062553789762
PBC,0,1,0.7893251542144357,1.556553295479839,0.35489186540076323
PBC,0,1,0.7932521450314232,1.552363459615952,0.3562720028603372
PBC,0,1,0.7971791358484102,1.5481573969487392,0.35764664646047045
PBC,0,1,0.8011061266653976,1.543935172341461,0.3590157749887606
PBC,0,1,0.805033117482385,1.5396968509064881,0.3603793673179575
PBC,0,1,0.808960108299372,1.5354424980042989,0.36173740240629004
PBC,0,1,0.8128870991163595,1.5311721792424735,0.3630898592977919
PBC,0,1,0.8168140899333465,1.5268859604746874,0.3644367171226237
PBC,0,1,0.8207410807503339,1.522583907799694,0.36577795509739675
PBC,0,1,0.8246680715673209,1.518266087560315,0.3671135525254931
PBC,0,1,0.8285950623843084,1.5139325663424108,0.3684434887973861
PBC,0,1,0.8325220532012954,1.5095834109738648,0.3697677433909571
PBC,0,1,0.8364490440182828,1.5052186885235497,0.3710862958718139
PBC,0,1,0.8403760348352698,1.5008384663002992,0.3723991258936049
PBC,0,1,0.8443030256522572,1.496442811851869,0.37370621319833397
PBC,0,1,0.8482300164692447,1.4920317929639015,0.3750075376166724
PBC,0,1,0.8521570072862317,1.4876054776588816,0.37630307906827004
PBC,0,1,0.8560839981032191,1.4831639341950869,0.37759281756206636
PBC,0,1,0.8600109889202061,1.4787072310655422,0.378876733196597
PBC,0,1,0.8639379797371936,1.4742354369969628,0.3801548061603023
PBC,0,1,0.867864970554181,1.4697486209486987,0.3814270167318319
PBC,0,1,0.8717919613711675,1.4652468521116722,0.3826933452803487
PBC,0,1,0.875718952188155,1.460730199907311,0.3839537722658335
PBC,0,1,0.8796459430051424,1.456198733986486,0.38520827823938303
PBC,0,1,0.8835729338221299,1.4516525242284333,0.38645684384351286
PBC,0,1,0.8874999246391173,1.4470916407396825,0.3876994498124539
PBC,0,1,0.8914269154561039,1.442516153852977,0.3889360769724499
PBC,0,1,0.8953539062730913,1.437926134126187,0.3901667062420538
PBC,0,1,0.8992808970900787,1.433321652341232,0.39139131863242016
PBC,0,1,0.9032078879070662,1.4287027795029847,0.392609895247599
PBC,0,1,0.9071348787240527,1.4240695868381816,0.39382241728482636
PBC,0,1,0.9110618695410402,1.4194221457943217,0.39502886603481513
PBC,0,1,0.9149888603580276,1.4147605280385729,0.3962292228820413
PBC,0,1,0.9189158511750151,1.4100848054566653,0.3974234693050324
PBC,0,1,0.9228428419920025,1.4053950501517845,0.398611586876652
PBC,0,1,0.9267698328089891,1.400691334443465,0.3997935572643839
PBC,0,1,0.9306968236259765,1.3959737308664688,0.4009693622306146
PBC,0,1,0.9346238144429639,1.3912423121696784,0.40213898363291334
PBC,0,1,0.9385508052599514,1.3864971513149702,0.40330240342431267
PBC,0,1,0.9424777960769379,1.381738321476095,0.4044596036535847
PBC,0,1,0.9464047868939254,1.376965896037546,0.4056105664655197
PBC,0,1,0.9503317777109128,1.3721799485934354,0.4067552741011993
PBC,0,1,0.9542587685279003,1.3673805529463563,0.4078937088982704
PBC,0,1,0.9581857593448877,1.3625677831062495,0.4090258532912169
PBC,0,1,0.9621127501618743,1.3577417132892624,0.4101516898116302
PBC,0,1,0.9660397409788617,1.3529024179166025,0.41127120108847914
PBC,0,1,0.9699667317958491,1.3480499716133996,0.41238436984837556
PBC,0,1,0.9738937226128366,1.3431844492075489,0.4134911789158403
PBC,0,1,0.9778207134298231,1.3383059257285634,0.4145916112135694
PBC,0,1,0.9817477042468106,1.3334144764064135,0.41568564976269556
PBC,0,1,0.985674695063798,1.328510176670374,0.41677327768304895
PBC,0,1,0.9896016858807855,1.3235931021478593,0.41785447819341803
PBC,0,1,0.993528676697772,1.3186633286632592,0.41892923461180687
PBC,0,1,0.9974556675147594,1.3137209322367671,0.419997530355693
PBC,0,1,1.0013826583317469,1.3087659890832173,0.42105934894228114
PBC,0,1,1.0053096491487343,1.3037985756109043,0.42211467398875807
PBC,0,1,1.0092366399657218,1.2988187684204082,0.4231634892125431
PBC,0,1,1.0131636307827083,1.2938266443034154,0.4242057784315403
PBC,0,1,1.0170906215996958,1.288822280241532,0.42524152556438655
PBC,0,1,1.0210176124166832,1.2838057534051028,0.42627071463069865
PBC,0,1,1.0249446032336706,1.2787771411520206,0.42729332975132006
PBC,0,1,1.0288715940506572,1.273736521026534,0.4283093551485633
PBC,0,1,1.0327985848676446,1.2686839707580502,0.4293187751464558
PBC,0,1,1.036725575684632,1.263619568259944,0.4303215741709773
PBC,0,1,1.0406525665016195,1.258543391628352,0.4313177367503022
PBC,0,1,1.044579557318607,1.2534555191409709,0.43230724751503613
PBC,0,1,1.0485065481355935,1.2483560292558529,0.4332900911984524
PBC,0,1,1.052433538952581,1.243245000610193,0.43426625263672736
PBC,0,1,1.0563605297695684,1.238122512019122,0.4352357167691737
PBC,0,1,1.0602875205865558,1.2329886424744902,0.4361984686384701
PBC,0,1,1.0642145114035424,1.22784347114365,0.43715449339089446
PBC,0,1,1.0681415022205298,1.2226870773682346,0.4381037762765497
PBC,0,1,1.0720684930375173,1.2175195406629387,0.43904630264959144
PBC,0,1,1.0759954838545047,1.2123409407142913,0.4399820579684529
PBC,0,1,1.0799224746714922,1.2071513573794284,0.44091102779606967
PBC,0,1,1.0838494654884787,1.2019508706848625,0.4418331978000999
PBC,0,1,1.0877764563054662,1.1967395608252467,0.44274855375314626
PBC,0,1,1.0917034471224536,1.1915175081621432,0.4436570815329732
PBC,0,1,1.095630437939441,1.186284793222783,0.4445587671227256
PBC,0,1,1.0995574287564276,1.1810414966988254,0.44545359661114253
PBC,0,1,1.103484419573415,1.1757876994451113,0.4463415561927732
PBC,0,1,1.1074114103904025,1.1705234824784216,0.44722263216818736
PBC,0,1,1.11133840120739,1.1652489269762274,0.44809681094418724
PBC,0,1,1.1152653920243774,1.159964114275437,0.44896407903401503
PBC,0,1,1.119192382841364,1.1546691258711466,0.44982442305756115
PBC,0,1,1.1231193736583513,1.149364043415376,0.4506778297415711
PBC,0,1,1.1270463644753388,1.1440489487158196,0.45152428591984717
PBC,0,1,1.1309733552923262,1.138723923734581,0.45236377853345194
PBC,0,1,1.1349003461093128,1.1333890505869109,0.4531962946309094
PBC,0,1,1.1388273369263002,1.1280444115399377,0.4540218213684035
PBC,0,1,1.1427543277432877,1.122690089011406,0.454840346009976
PBC,0,1,1.146681318560275,1.1173261655684013,0.4556518559277214
PBC,0,1,1.1506083093772626,1.11195272392608,0.45645633860198176
PBC,0,1,1.154535300194249,1.1065698469463938,0.4572537816215394
PBC,0,1,1.1584622910112365,1.1011776176368089,0.45804417268380704
PBC,0,1,1.162389281828224,1.0957761191490338,0.45882749959501684
PBC,0,1,1.1663162726452114,1.0903654347777318,0.45960375027040834
PBC,0,1,1.170243263462198,1.0849456479592403,0.46037291273441416
PBC,0,1,1.1741702542791854,1.0795168422702799,0.4611349751208437
PBC,0,1,1.1780972450961729,1.0740791014266724,0.46188992567306575
PBC,0,1,1.1820242359131603,1.0686325092820474,0.46263775274418856
PBC,0,1,1.1859512267301469,1.0631771498265494,0.4633784447972404
PBC,0,1,1.1898782175471343,1.0577131071855415,0.4641119904053454
PBC,0,1,1.1938052083641217,1.0522404656183126,0.4648383782518998
PBC,0,1,1.1977321991811092,1.0467593095167755,0.46555759713074585
PBC,0,1,1.2016591899980966,1.041269723404168,0.4662696359463435
PBC,0,1,1.2055861808150832,1.0357717919337486,0.4669744837139421
PBC,0,1,1.2095131716320706,1.0302655998874888,0.4676721295597482
PBC,0,1,1.213440162449058,1.024751232174773,0.46836256272109306
PBC,0,1,1.2173671532660455,1.0192287738310832,0.46904577254659785
PBC,0,1,1.221294144083032,1.0136983100166927,0.4697217484963375
PBC,0,1,1.2252211349000195,1.008159926015347,0.47039048014200346
PBC,0,1,1.229148125717007,1.0026137072329564,0.47105195716706205
PBC,0,1,1.2330751165339944,0.9970597391962753,0.471706169366915
PBC,0,1,1.2370021073509818,0.9914981075515836,0.4723531066490554
PBC,0,1,1.2409290981679684,0.9859288980633689,0.47299275903322224
PBC,0,1,1.2448560889849558,0.9803521966129985,0.4736251166515556
PBC,0,1,1.2487830798019433,0.9747680891974029,0.47425016974874623
PBC,0,1,1.2527100706189307,0.9691766619277452,0.4748679086821864
PBC,0,1,1.2566370614359172,0.963578001028096,0.47547832392211853
PBC,0,1,1.2605640522529047,0.9579721928340987,0.4760814060517814
PBC,0,1,1.2644910430698921,0.9523593237916467,0.476677145767554
PBC,0,1,1.2684180338868796,0.9467394804555446,0.4772655338790997
PBC,0,1,1.272345024703867,0.9411127494881758,0.477846561309507
PBC,0,1,1.2762720155208536,0.9354792176581678,0.4784202190954284
PBC,0,1,1.280199006337841,0.9298389718390476,0.4789864983872201
PBC,0,1,1.2841259971548284,0.9241920990079127,0.4795453904490755
PBC,0,1,1.2880529879718159,0.9185386862440824,0.4800968866591614
PBC,0,1,1.2919799787888024,0.9128788207277598,0.48064097850974874
PBC,0,1,1.2959069696057899,0.9072125897386808,0.4811776576073463
PBC,0,1,1.2998339604227773,0.9015400806547774,0.48170691567282564
PBC,0,1,1.3037609512397648,0.8958613809508248,0.4822287445415518
