geometry,real_energy,imag_energy,potential,density_raw,density_clipped,phi_cylinder_1,phi_cylinder_2,mu_1,mu_2
rhombus,-0.73999999999999999,-3,1.1399337686939806,0,0,1.1405922106947284,1.1399337686939806,0.80344136094531149,-0.74808438745850891
rhombus,-0.68000000000000016,-3,1.1413239680861287,0,0,1.1413239680861287,1.1413239680861287,-0.13760085088192722,-0.50655805501520235
rhombus,-0.62000000000000011,-3,1.1421405810003378,0,0,1.1421405810003378,1.1423035880129659,0.83492260829970444,-0.52614853323191735
rhombus,-0.56000000000000005,-3,1.143522211673887,0,0,1.143522211673887,1.1435222116738872,-0.23858047687011058,-0.54093642870309933
rhombus,-0.5,-3,1.1449710313174475,0,0,1.1449710313174475,1.1449710313174477,-0.14745531440362644,-0.55216599461213134
rhombus,-0.43999999999999995,-3,1.1461276013618442,0,0,1.1461276013618442,1.1466419137906165,-0.57181408999118943,-0.56219371418752395
rhombus,-0.38000000000000012,-3,1.1485273219556493,0,0,1.1485273219556493,1.1485273219556495,0.52157648392153277,-0.51272634474965584
rhombus,-0.32000000000000006,-3,1.150560807829649,0,0,1.150560807829649,1.1506202473351008,0.87439437768259765,-0.46334157135969462
rhombus,-0.26000000000000001,-3,1.1529141521333597,0,0,1.1529141521333597,1.1529141521333599,0.32672376803297548,-0.53140462840235914
rhombus,-0.20000000000000018,-3,1.1547447930435539,0,0,1.1554029191171487,1.1547447930435539,0.38029310149155338,-0.81124675204970498
rhombus,-0.14000000000000012,-3,1.1579368813286535,0,0,1.1579368813286535,1.1580687930420124,0.89785075451304686,-0.81299959337495242
rhombus,-0.080000000000000071,-3,1.1609424180566432,0,0,1.1609424180566432,1.1609424180566434,-0.16202849319955656,-0.57294254143407353
rhombus,-0.020000000000000018,-3,1.1634710045355579,0,0,1.1634710045355579,1.1639694849547935,0.91385946045097755,-0.82628591944724761
rhombus,0.040000000000000036,-3,1.1669202116200514,0,0,1.1671966971608017,1.1669202116200514,-0.21885591286997927,-0.83607909705906236
rhombus,0.10000000000000009,-3,1.1703885446120854,0,0,1.1703885446120854,1.1705799806835189,0.92732209910730168,-0.47646850171493399
rhombus,0.16000000000000014,-3,1.174128165384948,0,0,1.174128165384948,1.174128165384948,-0.35363623073366496,-0.57062702521385456
rhombus,0.21999999999999975,-3,1.1778072368659154,0,0,1.1778371202306301,1.1778072368659154,0.43679620670798208,-0.85397792076464329
rhombus,0.2799999999999998,-3,1.1815585310271224,0,0,1.1817029041136076,1.1815585310271224,-0.3511627312993576,-0.85981280088607215
rhombus,0.33999999999999986,-3,1.1857217496647705,0,0,1.1857217496647705,1.1857217496647707,0.3601052405202339,-0.50675385944762175
rhombus,0.39999999999999991,-3,1.1898891365894797,0,0,1.1898891365894797,1.1898900486974702,-0.65960069661772092,-0.57294512500013628
rhombus,0.45999999999999996,-3,1.194204339072549,0,0,1.194204339072549,1.194204339072549,-0.50115616823945963,-0.46801805426393467
rhombus,0.52000000000000002,-3,1.1986066787083738,0,0,1.1986612928009237,1.1986066787083738,0.35410196624968437,-0.88222222010066764
rhombus,0.58000000000000007,-3,1.2032260852029593,0,0,1.2032577052268549,1.2032260852029593,0.35413915141544483,-0.88743379393152766
rhombus,0.63999999999999968,-3,1.2079904851569427,0,0,1.2079904851569427,1.2079904851569427,-0.24475524815027638,-0.64102716732204013
rhombus,0.69999999999999973,-3,1.2128566458184038,0,0,1.2128566458184038,1.212856645818404,0.79179606750063081,-0.57294512504976192
rhombus,0.75999999999999979,-3,1.2176825246617309,0,0,1.2176825246617309,1.2178532965458992,0.99577933913252648,-0.6654558441316949
rhombus,0.81999999999999984,-3,1.2229640996029452,0,0,1.2229776351095762,1.2229640996029452,0.38693270589772705,-0.90779554497865977
rhombus,0.87999999999999989,-3,1.2282269406084574,0,0,1.2282269406084578,1.2282269406084574,0.57725965971833604,-0.79123381936848447
rhombus,0.93999999999999995,-3,1.2335985668631582,0,0,1.2335985668631582,1.2335985668631582,-0.18135064729796518,-0.70792461684748553
rhombus,1,-3,1.2390899362504191,0,0,1.2390899362504191,1.2390899362504193,-0.24383572302913209,-0.78425856938966887
rhombus,1.0600000000000001,-3,1.2446985339293346,0,0,1.2446985339293346,1.2446985339293348,0.16718427000251671,-0.77209499115247104
rhombus,1.1200000000000001,-3,1.2504219024155787,0,0,1.2504219024155787,1.2504219024155787,0.45668106116935575,-0.76255858299607548
rhombus,1.1799999999999997,-3,1.2562576364655911,0,0,1.2562576364655911,1.2562576364655913,-0.27042960876565264,-0.4621622865325658
rhombus,1.2399999999999998,-3,1.262203378237662,0,0,1.262203378237662,1.262203378237662,0.63753419862245442,-0.67480259340098625
rhombus,1.2999999999999998,-3,1.2682568127012737,0,0,1.2682568127012737,1.2682568127012737,0.2275605804247855,-0.80893343966958475
rhombus,1.3599999999999999,-3,1.2744156632700183,0,0,1.2744156632700183,1.2744156632700183,0.79278741596881896,-0.71135207497481612
rhombus,1.4199999999999999,-3,1.2806776876369659,0,0,1.2806776876369659,1.2806776876369661,0.40959392663426719,-0.79179054147859318
rhombus,1.48,-3,1.2870406737945836,0,0,1.2870406737945836,1.2870406737945839,-0.43769410125094649,-0.64045837628597957
rhombus,1.54,-3,1.2935024362242604,0,0,1.2935024362242604,1.2935024362242604,0.22520567547608047,-0.79178883373341313
rhombus,1.5999999999999996,-3,1.299983035387392,0,0,1.299983035387392,1.3000608122431996,-0.79216468948188712,-0.57306934876179694
rhombus,1.6599999999999997,-3,1.3067136584989674,0,0,1.3067136584989674,1.3067136584989674,0.3569486844414565,-0.7917921789213318
rhombus,1.7199999999999998,-3,1.3134144180372014,0,0,1.3134144180372014,1.3134588476043141,1.0918933893358198,-0.65825707549680335
rhombus,1.7799999999999998,-3,1.3202942649071026,0,0,1.3202942649071026,1.3202942649071026,0.39437104356666147,-0.75988126615830265
rhombus,1.8399999999999999,-3,1.3272178053922352,0,0,1.3272178053922352,1.3272178053922354,0.36208430484426252,-0.77014762446649687
rhombus,1.8999999999999999,-3,1.3342273707144312,0,0,1.3342273707144312,1.3342273707144312,-0.22968025192835193,-0.75886090202541001
rhombus,1.96,-3,1.3413097153517493,0,0,1.3413097153517493,1.3413208663625498,-0.82838247311011515,-0.76145903156654482
rhombus,2.0199999999999996,-3,1.3484961989578961,0,0,1.3484961989578961,1.3484961989578961,0.12114257039783163,-0.68200506814478912
rhombus,2.0800000000000001,-3,1.355751273690583,0,0,1.355751273690583,1.355751273690583,-0.35406961635320744,-0.79179054147859318
rhombus,2.1399999999999997,-3,1.3630839918995343,0,0,1.3630839918995343,1.3630839918995343,-0.25099236482730103,-0.5419910612317711
rhombus,2.2000000000000002,-3,1.3704903439867449,0,0,1.3704903439867449,1.3704922488031372,1.1405788529614478,-0.75177875087258972
rhombus,2.2599999999999998,-3,1.3779739313887953,0,0,1.3779739313887953,1.3779739313887955,-0.35410196624968471,-0.78892252543441943
rhombus,2.3200000000000003,-3,1.3855259507167383,0,0,1.3855259507167383,1.38552691647078,1.1539310522567672,-0.37281533729316307
rhombus,2.3799999999999999,-3,1.3931490689267128,0,0,1.3931490689267128,1.3931490689267128,-0.23850806190401033,-0.67304064042694955
rhombus,2.4399999999999995,-3,1.400837179166408,0,0,1.400837179166408,1.4008382401237884,1.1696442328884045,-0.77537484552536029
rhombus,2.5,-3,1.4085922665464039,0,0,1.4085922665464039,1.4085922665464041,0.55337603559606086,-0.57758258603089718
rhombus,2.5599999999999996,-3,1.4164089686371781,0,0,1.4164089686371781,1.4164089686371784,0.8222669498755607,-0.79172925695508056
rhombus,2.6200000000000001,-3,1.4242861498634241,0,0,1.4242861498634241,1.4242861498634241,0.78664495163826686,-0.78343293595696883
rhombus,2.6799999999999997,-3,1.4322215960209195,0,0,1.4322215960209195,1.4322215960209197,0.86629888045072068,-0.4028422768438325
rhombus,2.7400000000000002,-3,1.440213074786326,0,0,1.440213074786326,1.440213074786326,-0.53140532112533645,-0.60822057125454776
rhombus,2.7999999999999998,-3,1.4482583355287735,0,0,1.4482583355287735,1.4482583355287735,0.79233868692076492,-0.77643805726614079
rhombus,2.8599999999999994,-3,1.4563551093900062,0,0,1.4563551093900062,1.4563551093900065,0.96829719754858012,-0.7796056653889939
rhombus,2.9199999999999999,-3,1.4645011096409917,0,0,1.4645011096409917,1.4645011096409917,-0.4297248484643767,-0.57180564861262795
rhombus,2.9799999999999995,-3,1.4726940323211068,0,0,1.4726940323211068,1.4726940323211068,-0.46941106319779724,-0.58498329443383379
rhombus,3.04,-3,1.4809315571638941,0,0,1.4809315571638941,1.4809315571638941,0.40989510064506246,-0.75986671312231868
rhombus,3.0999999999999996,-3,1.4892113488109533,0,0,1.4892113488109533,1.4892113488109533,-0.60985127554366769,-0.68469005289675211
rhombus,3.1600000000000001,-3,1.4975310583128505,0,0,1.4975310583128505,1.4975310583128505,0.89010647489307104,-0.76703374108118605
rhombus,3.2199999999999998,-3,1.5058883249129946,0,0,1.5058883249129946,1.5058883249129946,-0.27567576778377367,-0.57419128541152498
rhombus,3.2799999999999994,-3,1.514280778107328,0,0,1.514280778107328,1.5142807781073282,-0.051662780622949697,-0.35417829366229298
rhombus,3.3399999999999999,-3,1.5227060399694288,0,0,1.5227060399694288,1.522706039969429,0.35412537485468182,-0.57294512504983042
rhombus,3.3999999999999995,-3,1.5310511081116658,0,0,1.5310511081116658,1.5311617277273271,1.3221612423106115,-0.49859017870787958
rhombus,3.46,-3,1.5396454565750453,0,0,1.5396454565750453,1.5396454565750453,3.3333333331668003e-06,-0.5789901670642208
rhombus,3.5199999999999996,-3,1.5481411040288899,0,0,1.5481411040288899,1.5481548426986564,-1.0499126608827727,-0.57151337467749352
rhombus,3.5800000000000001,-3,1.5566875064936203,0,0,1.5566875064936203,1.5566875064936203,0.25461367223953796,-0.76596428273944972
rhombus,3.6399999999999997,-3,1.5652410759473503,0,0,1.5652410759473503,1.5652410759473503,0.72437863487507947,-0.59467183024081294
rhombus,3.7000000000000002,-3,1.5738131901584815,0,0,1.5738131901584815,1.573813190158482,-0.26209435647272772,-0.79179054147859318
rhombus,3.7599999999999998,-3,1.5824015029622216,0,0,1.5824015029622216,1.5824015029622216,0.89642990159269753,-0.57294567504361726
rhombus,3.8199999999999994,-3,1.5910036866295127,0,0,1.5910036866295127,1.591003686629513,0.3540406817261717,-0.49863033997877032
rhombus,3.8799999999999999,-3,1.5996174356065862,0,0,1.5996174356065862,1.5996174356065864,1.1253245067594604,-0.65669607081992243
rhombus,3.9399999999999995,-3,1.6082404702608784,0,0,1.6082404702608784,1.6082404702608784,-0.69522577287354714,-0.31806574256027365
rhombus,4,-3,1.6168705405992143,0,0,1.6168705405992143,1.6168705405992143,1.114940290456726,-0.50484640244689349
rhombus,-2,-2.9399999999999999,1.1982775679347681,0,0,1.1982775679347681,1.1982775679347684,0.090301900704341076,-0.42255664532802012
rhombus,-1.9399999999999999,-2.9399999999999999,1.1878351250959518,-0.00056017047747218551,0,1.1878351250959518,1.187835125095952,0.011430198918907839,-0.41778584183885592
rhombus,-1.8799999999999999,-2.9399999999999999,1.1782842218407148,-0.01327083828539182,0,1.1782842218407148,1.1782842218407148,0.20709249864002013,-0.38372557955933728
rhombus,-1.8200000000000001,-2.9399999999999999,1.1696902521616541,-0.00035529941046398198,0,1.1696902521616541,1.1696902521616546,0.18520038672149169,-0.39273628050052384
rhombus,-1.76,-2.9399999999999999,1.1620478475442024,-0.00016885523865046713,0,1.1620478475442024,1.1620478475442024,0.071112887722736634,-0.40272688811471968
rhombus,-1.7,-2.9399999999999999,1.1553035895693387,-0.0042855716351915584,0,1.1553035895693387,1.1553035895693389,0.0099409565121946208,-0.40655745589770609
rhombus,-1.6400000000000001,-2.9399999999999999,1.1493822747350821,-0.0008957607582079077,0,1.1493822747350821,1.1493822747350821,0.037486772621608197,-0.38520737179111109
rhombus,-1.5800000000000001,-2.9399999999999999,1.1441836778549901,-0.031430477985517132,0,1.1441836778549901,1.1442049897426361,-0.3538910471476493,-0.40010046879352634
rhombus,-1.52,-2.9399999999999999,1.1394489025817947,0.038159546426352227,0.038159546426352227,1.1394489025817947,1.1396981842111318,-0.3677294133146175,-0.37916265261126675
rhombus,-1.46,-2.9399999999999999,1.1356827447602262,0.0060715116103523033,0.0060715116103523033,1.1356827447602262,1.1357969395828136,-0.37950259175820955,-0.37979882616102284
rhombus,-1.3999999999999999,-2.9399999999999999,1.1323764175795257,0.0009108919266935351,0.0009108919266935351,1.1323764175795257,1.1324453387549185,-0.38932302174093159,-0.41874887968193225
rhombus,-1.3400000000000001,-2.9399999999999999,1.1295119713339465,0.0040955073207393673,0.0040955073207393673,1.1295119713339465,1.1295956528013358,-0.40083260619936034,-0.41138296236862038
rhombus,-1.28,-2.9399999999999999,1.1270395261553496,0.011354755748206964,0.011354755748206964,1.1270395261553496,1.1272071812641205,-0.41285405693631461,-0.4295351788533785
rhombus,-1.22,-2.9399999999999999,1.1249141953982076,0.04987617051689431,0.04987617051689431,1.1249141953982076,1.1252451018472458,-0.4222135158414278,-0.43463677816961033
rhombus,-1.1600000000000001,-2.9399999999999999,1.1236509935122294,-0.010671163943229336,0,1.1236509935122294,1.123679456726387,-0.43014100656440751,-0.43417555169074473
rhombus,-1.1000000000000001,-2.9399999999999999,1.1224843036375496,-0.012897339607201972,0,1.1224843036375496,1.1224843036375496,0.13671116998254024,-0.44481728603096943
rhombus,-1.04,-2.9399999999999999,1.1216370213282725,-0.0049387667234275911,0,1.1216370213282725,1.1216370213282725,0.10942742402720579,-0.40501201043170731
rhombus,-0.97999999999999998,-2.9399999999999999,1.1211092236466158,-0.02554486361655715,0,1.1211092236466158,1.1211177468417322,-0.46064738987799475,-0.45972507346757191
rhombus,-0.91999999999999993,-2.9399999999999999,1.1203427796784897,0.099750915465791345,0.099750915465791345,1.1205220442390689,1.1203427796784897,-0.47644228962810797,-0.71409045032033869
rhombus,-0.8600000000000001,-2.9399999999999999,1.1209949194107391,-0.037943865965587506,0,1.1209949194107391,1.1209949194107391,-0.22476270569186602,-0.38040763021723567
rhombus,-0.80000000000000004,-2.9399999999999999,1.1213617556453161,-0.016629374418351262,0,1.1213617556453161,1.1213617556453161,-0.29914453781111688,-0.45922115110736611
rhombus,-0.73999999999999999,-2.9399999999999999,1.121791604366067,0.0071591572498676953,0.0071591572498676953,1.121791604366067,1.1219968352454444,0.7963049328359747,-0.4932479464623834
rhombus,-0.68000000000000016,-2.9399999999999999,1.1228887565017474,-0.0090666678886589941,0,1.1228887565017474,1.1228887565017478,-0.21756210939563975,-0.50238649698681836
rhombus,-0.62000000000000011,-2.9399999999999999,1.1240271448977266,-0.023306257619114264,0,1.1240271448977266,1.1240271448977268,-0.21884705062547333,-0.51255802835945685
rhombus,-0.56000000000000005,-2.9399999999999999,1.125038218961673,0.064426796246470658,0.064426796246470658,1.125038218961673,1.1254025157430076,0.82403957808379236,-0.52193135576067828
rhombus,-0.5,-2.9399999999999999,1.127006159367433,-0.028740886109842784,0,1.127006159367433,1.1270061593674334,-0.27050983124842287,-0.53360819847304419
rhombus,-0.43999999999999995,-2.9399999999999999,1.1288270510718785,-0.024212912628473922,0,1.1288270510718785,1.1288300446039801,0.83188661166839251,-0.52397054350413741
rhombus,-0.38000000000000012,-2.9399999999999999,1.1308213046601523,0.00089670222232116764,0.00089670222232116764,1.1308213046601523,1.1308667371812542,0.846277007102194,-0.53685197032471033
rhombus,-0.32000000000000006,-2.9399999999999999,1.133109330339257,-0.038952807616879914,0,1.133109330339257,1.1331093303392572,0.35388670417561818,-0.5581935514736609
rhombus,-0.26000000000000001,-2.9399999999999999,1.1347750964483687,0.13234269670139753,0.13234269670139753,1.1350631249637149,1.1347750964483687,-0.57888198040233263,-0.79498587635227658
rhombus,-0.20000000000000018,-2.9399999999999999,1.1380754192634572,-0.050380186639743245,0,1.1381868814189939,1.1380754192634572,0.1156764083230766,-0.80121765201424144
rhombus,-0.14000000000000012,-2.9399999999999999,1.1408846325440229,0.010911439882960457,0.010911439882960457,1.1408846325440229,1.1410101699701842,-0.59352855945003391,-0.52814994474330801
rhombus,-0.080000000000000071,-2.9399999999999999,1.1440159381876032,-0.031441502193622697,0,1.1440159381876032,1.1440159381876034,0.39345308023081749,-0.5729431175392099
rhombus,-0.020000000000000018,-2.9399999999999999,1.1469035210532268,0.029037684390565002,0.029037684390565002,1.1471928895732955,1.1469035210532268,0.8888304945202814,-0.8205578597269344
rhombus,0.040000000000000036,-2.9399999999999999,1.1505534262558785,-0.050374355394651876,0,1.1505534262558785,1.1505551415317032,-0.60489920592657265,-0.42152697463915223
rhombus,0.10000000000000009,-2.9399999999999999,1.1540793466530572,-0.011459335750630245,0,1.1540793466530572,1.1540793466530577,0.35748676688426484,-0.57294492891097593
rhombus,0.16000000000000014,-2.9399999999999999,1.1577014364618476,0.00059672352299418622,0.00059672352299418622,1.1577014364618476,1.1577643767574524,0.91489217420839253,-0.83597244462432041
rhombus,0.21999999999999975,-2.9399999999999999,1.1614830314966296,0.0099558307739114615,0.0099558307739114615,1.1616156083866809,1.1614830314966296,-0.1738276165005157,-0.84497076579175145
rhombus,0.2799999999999998,-2.9399999999999999,1.1654194846986741,0.016857723949438057,0.016857723949438057,1.1654194846986741,1.1656167991699644,0.92995624085200146,-0.85030099486261623
rhombus,0.33999999999999986,-2.9399999999999999,1.16977617032,-0.0088515564626011449,0,1.16977617032,1.1697761703200003,-0.18338961463999209,-0.50532155854443572
rhombus,0.39999999999999991,-2.9399999999999999,1.1740813916530914,-0.0046749286124250899,0,1.1740813916530914,1.1740813916530914,0.64104386995851614,-0.54879100161686178
rhombus,0.45999999999999996,-2.9399999999999999,1.1784834852380188,0.0063070137704527279,0.0063070137704527279,1.1785319835969674,1.1784834852380188,0.37273568634053555,-0.86824523540644605
rhombus,0.52000000000000002,-2.9399999999999999,1.1830969261713558,0.00034864917937444545,0.00034864917937444545,1.1831246712231598,1.1830969261713558,0.35410196624968437,-0.87359553981342342
rhombus,0.58000000000000007,-2.9399999999999999,1.187856300461271,-0.0026237599362772409,0,1.187856300461271,1.187856300461271,0.52324734100461356,-0.56482285651557385
rhombus,0.63999999999999968,-2.9399999999999999,1.192723828393903,-1.6708863336076281e-05,0,1.192723828393903,1.192723828393903,0.36142326089363125,-0.46352549156198375
rhombus,0.69999999999999973,-2.9399999999999999,1.1977243143670726,-0.00099385357578876221,0,1.1977243143670726,1.1977243143670728,0.51277883469124397,-0.57294512504981776
rhombus,0.75999999999999979,-2.9399999999999999,1.2028428940329341,-0.0059393178182824387,0,1.2028549118149297,1.2028428940329341,-0.22717230625062043,-0.894486679423252
rhombus,0.81999999999999984,-2.9399999999999999,1.2081060505178178,7.5140803762501016e-05,7.5140803762501016e-05,1.2081128607112708,1.2081060505178178,0.37263213678507068,-0.89958515315462906
rhombus,0.87999999999999989,-2.9399999999999999,1.2134954805719866,-0.0003005838471315241,0,1.2134954805719866,1.2134954805719866,0.3774609269087989,-0.53987399295042426
rhombus,0.93999999999999995,-2.9399999999999999,1.2190001639425623,-0.0028713685386509212,0,1.2190001639425623,1.2190001639425625,0.59575207074719227,-0.57294512504983153
rhombus,1,-2.9399999999999999,1.2246243703133393,-7.6019412085339707e-05,0,1.2246243703133393,1.2246243703133393,-0.32866616233002333,-0.41050273220331757
rhombus,1.0600000000000001,-2.9399999999999999,1.2303656204126736,3.7391270322387955e-07,3.7391270322387955e-07,1.2303656204126736,1.2303656204126738,0.70930363865315516,-0.68471680499102527
rhombus,1.1200000000000001,-2.9399999999999999,1.236221490834599,3.3849445858541129e-07,3.3849445858541129e-07,1.236221490834599,1.2362214908345992,-0.21884705062547333,-0.7917921789213318
rhombus,1.1799999999999997,-2.9399999999999999,1.2421896089632514,3.0480812413639053e-07,3.0480812413639053e-07,1.2421896089632514,1.2421896089632518,0.35410196624968437,-0.64688057321197057
rhombus,1.2399999999999998,-2.9399999999999999,1.2482676481613189,2.7267454826195616e-07,2.7267454826195616e-07,1.2482676481613189,1.2482676481613191,-0.26763076316017675,-0.47490806793218426
rhombus,1.2999999999999998,-2.9399999999999999,1.2544533231941839,2.4194096617366385e-07,2.4194096617366385e-07,1.2544533231941839,1.2544533231941841,0.42083974309455846,-0.50622447659837522
rhombus,1.3599999999999999,-2.9399999999999999,1.2607443858654062,-9.6019338671615525e-06,0,1.2607443858654062,1.2607443858654064,0.32444054235921582,-0.67632257978614663
rhombus,1.4199999999999999,-2.9399999999999999,1.2671386208427449,-1.3626059213568325e-05,0,1.2671386208427449,1.2671386208427451,0.51518380153963073,-0.73989283288371088
rhombus,1.48,-2.9399999999999999,1.273633529276925,5.5397913172713009e-05,5.5397913172713009e-05,1.2736338416571689,1.273633529276925,-0.29444376122415472,-0.95163985575940191
rhombus,1.54,-2.9399999999999999,1.2802278868602708,-1.3679494534788011e-05,0,1.2802278868602708,1.2802278868602708,-0.32181384602178159,-0.78264912140037479
rhombus,1.5999999999999996,-2.9399999999999999,1.2869186163282484,-0.0067022862015163965,0,1.2869186163282484,1.2869186163282484,0.7727278297231529,-0.69223925531021357
rhombus,1.6599999999999997,-2.9399999999999999,1.2936300800306015,0.01305568007578947,0.01305568007578947,1.2936300800306015,1.2937039077031696,1.070796052718155,-0.7842886528207077
rhombus,1.7199999999999998,-2.9399999999999999,1.3005816529646324,-0.010277452254090306,0,1.3005816529646324,1.3005816529646328,0.13381538158008655,-0.75926863613505402
rhombus,1.7799999999999998,-2.9399999999999999,1.3074355405678124,0.020196333270264807,0.020196333270264807,1.3074355405678124,1.3075497551272077,1.0849238514160164,-0.72397884847823035
rhombus,1.8399999999999999,-2.9399999999999999,1.3146061250611771,-0.012053482475784928,0,1.3146061250611771,1.3146061250611774,0.45954671732038538,-0.7917921789213318
rhombus,1.8999999999999999,-2.9399999999999999,1.321590249337492,0.028016408690204123,0.028016408690204123,1.321590249337492,1.3217486784361492,-0.81138004079053472,-0.6072318528626256
rhombus,1.96,-2.9399999999999999,1.3289753327890566,-0.016491276234970161,0,1.3289753327890566,1.3289753327890568,0.67627457812105674,-0.57988697574278791
rhombus,2.0199999999999996,-2.9399999999999999,1.3360805615542941,0.035960378018344015,0.035960378018344015,1.3360805615542941,1.3362840047199172,1.1133486753720019,-0.78783734887928814
rhombus,2.0800000000000001,-2.9399999999999999,1.3436723099834333,-0.0089424404394977813,0,1.3436726072204761,1.3436723099834333,-0.49413788094363414,-0.99337765088808727
rhombus,2.1399999999999997,-2.9399999999999999,1.3511390295475909,-0.00079376562948439157,0,1.3511390471425244,1.3511390295475909,-0.21468994883493761,-0.9973715276930647
rhombus,2.2000000000000002,-2.9399999999999999,1.3586812228142153,-0.012505263323822853,0,1.3586812228142153,1.3586812228142153,0.012186966416252,-0.63305903219699389
rhombus,2.2599999999999998,-2.9399999999999999,1.3660160839725279,0.049680609563895368,0.049680609563895368,1.3660160839725279,1.3662970218141255,1.1427331849831832,-0.20983100835171198
rhombus,2.3200000000000003,-2.9399999999999999,1.3739843189140726,-0.02603410849403244,0,1.3739843189140726,1.3739843189140726,-0.36261990390918342,-0.77551826767300291
rhombus,2.3799999999999999,-2.9399999999999999,1.3814367472162759,0.05373771879402147,0.05373771879402147,1.3814367472162759,1.3817409742027988,1.1580050672571056,-0.59157911031802712
rhombus,2.4399999999999995,-2.9399999999999999,1.3895648314035367,-0.013496831347971824,0,1.3895648314035367,1.3895648314035369,-0.033384969293791283,-0.79302411332038913
rhombus,2.5,-2.9399999999999999,1.3974537163991601,-1.4848808264873497e-07,0,1.3974537163991601,1.3974537163991605,0.61440078583971003,-0.79153196637741907
rhombus,2.5599999999999996,-2.9399999999999999,1.4054054359790451,-1.5415645934894051e-07,0,1.4054054359790451,1.4054054359790451,0.37493859029237075,-0.79179054147859318
rhombus,2.6200000000000001,-2.9399999999999999,1.4134177768219354,-1.5787998576022378e-07,0,1.4134177768219354,1.4134177768219354,0.084884636017065612,-0.57294567504361726
rhombus,2.6799999999999997,-2.9399999999999999,1.4214885047289498,-1.5956395203262223e-07,0,1.4214885047289498,1.4214885047289498,0.41864585680902405,-0.60662657665628061
rhombus,2.7400000000000002,-2.9399999999999999,1.4296153641203757,-1.5912246355671344e-07,0,1.4296153641203757,1.4296153641203757,-0.25830837709271004,-0.4934863180841218
rhombus,2.7999999999999998,-2.9399999999999999,1.4377960778090673,-1.5648107179310281e-07,0,1.4377960778090673,1.4377960778090673,0.36629789438335941,-0.79163562253509046
rhombus,2.8599999999999994,-2.9399999999999999,1.4460283470620561,-1.5158022968997797e-07,0,1.4460283470620561,1.4460283470620561,-0.57294901687515787,-0.6177233129060673
rhombus,2.9199999999999999,-2.9399999999999999,1.4543098519603745,-1.4437766728329862e-07,0,1.4543098519603745,1.4543098519603745,0.053027618206341678,-0.46124585677208035
rhombus,2.9799999999999995,-2.9399999999999999,1.4626382520651371,-1.3485098325858197e-07,0,1.4626382520651371,1.4626382520651371,-0.35410196624968471,-0.79111641171995373
