state_index,real_energy,imaginary_energy
65,2.6579267223718226,-4.5689205858349263e-10
66,2.728024087517107,-4.5689205858349263e-10
67,3.384267355638988,-4.5689205858349263e-10
68,2.801080632412665,-4.5689205858349263e-10
69,2.876971541177014,-4.5689205858349263e-10
70,2.955567155465607,-4.5689205858349263e-10
71,3.036733195989819,-4.5689205858349263e-10
72,3.1203309919309463,-4.5689205858349263e-10
73,3.294246637737275,-4.5689205858349263e-10
74,3.2062177178569415,-4.5689205858349263e-10
75,6.8810262607695964,1.4287537436380265e-09
76,6.87475246749119,1.4287537436272186e-09
77,6.864308055673128,1.4287537436326226e-09
78,6.849710869417796,1.4287537436326226e-09
79,6.830985847773045,1.4287537436326226e-09
80,6.808164982124249,1.4287537436326226e-09
81,6.781287261537573,1.4287537436326226e-09
82,6.75039860614776,1.4287537436326226e-09
83,6.715551788704404,1.4287537436326226e-09
84,6.676806344410561,1.4287537436326226e-09
85,6.63422846920789,1.4287537436326226e-09
86,6.587890906681917,1.4287537436326226e-09
87,6.537872823780938,1.4287537436326226e-09
88,6.4842596755605495,1.4287537436326226e-09
89,6.427143059185154,1.4287537436326226e-09
90,6.36662055743576,1.4287537436326226e-09
91,6.302795571991251,1.4287537436326226e-09
92,6.235777146768728,1.4287537436326226e-09
93,6.1656797816234725,1.4287537436326226e-09
94,6.092623236727881,1.4287537436326226e-09
95,6.016732327963541,1.4287537436326226e-09
96,5.938136713674941,1.4287537436326226e-09
97,5.856970673150743,1.4287537436326226e-09
98,5.77337287720961,1.4287537436326226e-09
99,5.6874861512836175,1.4287537436326226e-09
100,5.59945723140328,1.4287537436326226e-09
101,5.509436513501571,1.4287537436326226e-09
102,5.417577796464954,1.4287537436326226e-09
103,5.3240380193706045,1.4287537436326226e-09
104,5.228976993358588,1.4287537436326226e-09
105,5.132557128597239,1.4287537436326226e-09
106,5.03494315680809,1.4287537436326226e-09
107,4.936301849824524,1.4287537436326226e-09
108,4.83680173466483,1.4287537436326226e-09
109,4.736612805606701,1.4287537436326226e-09
110,4.635906233754802,1.4287537436326226e-09
111,4.5348540745978205,1.4287537436326226e-09
112,4.433628974054573,1.4287537436326226e-09
113,4.3324038735113275,1.4287537436326226e-09
114,4.231351714354346,1.4287537436326226e-09
115,4.130645142502445,1.4287537436326226e-09
116,4.030456213444316,1.4287537436326226e-09
117,3.930956098284628,1.4287537436326226e-09
118,3.8323147913010542,1.4287537436326226e-09
119,3.73470081951191,1.4287537436326226e-09
120,3.6382809547505586,1.4287537436326226e-09
121,3.543219928738541,1.4287537436326226e-09
122,3.449680151644193,1.4287537436326226e-09
123,1.9862316873395591,1.4287537436326226e-09
124,1.9925054806179578,1.4287537436326226e-09
125,2.0029498924360225,1.4287537436326226e-09
126,2.0175470786913583,1.4287537436326226e-09
127,2.0362721003361104,1.4287537436326226e-09
128,2.059092965984899,1.4287537436326226e-09
129,2.0859706865715806,1.4287537436326226e-09
130,2.116859341961394,1.4287537436326226e-09
131,2.151706159404746,1.4287537436326226e-09
132,2.190451603698584,1.4287537436326226e-09
133,2.2330294789012624,1.4287537436326226e-09
134,2.279367041427236,1.4287537436326226e-09
135,2.3293851243282173,1.4287537436326226e-09
136,2.38299827254859,1.4287537436326226e-09
137,2.4401148889239823,1.4287537436326226e-09
138,2.500637390673414,1.4287537436326226e-09
139,2.5644623761178877,1.4287537436326226e-09
140,2.6314808013404125,1.4287537436326226e-09
141,2.701578166485697,1.4287537436326226e-09
142,3.357821434607578,1.4287537436326226e-09
143,2.774634711381255,1.4287537436326226e-09
144,2.850525620145604,1.4287537436326226e-09
145,2.929121234434197,1.4287537436326226e-09
146,3.010287274958409,1.4287537436326226e-09
147,3.0938850708995362,1.4287537436326226e-09
148,3.267800716705865,1.4287537436326226e-09
149,3.1797717968255315,1.4287537436326226e-09
150,6.837114233742003,-1.7829833617813186e-09
151,6.8308404404635965,-1.7829833617921266e-09
152,6.8203960286455345,-1.7829833617867226e-09
153,6.805798842390203,-1.7829833617867226e-09
154,6.7870738207454515,-1.7829833617867226e-09
155,6.764252955096656,-1.7829833617867226e-09
156,6.7373752345099795,-1.7829833617867226e-09
157,6.706486579120167,-1.7829833617867226e-09
158,6.67163976167681,-1.7829833617867226e-09
159,6.632894317382968,-1.7829833617867226e-09
160,6.590316442180296,-1.7829833617867226e-09
161,6.543978879654324,-1.7829833617867226e-09
162,6.493960796753345,-1.7829833617867226e-09
163,6.440347648532956,-1.7829833617867226e-09
164,6.3832310321575605,-1.7829833617867226e-09
165,6.322708530408167,-1.7829833617867226e-09
166,6.258883544963658,-1.7829833617867226e-09
167,6.191865119741135,-1.7829833617867226e-09
168,6.121767754595879,-1.7829833617867226e-09
169,6.048711209700288,-1.7829833617867226e-09
170,5.972820300935948,-1.7829833617867226e-09
171,5.894224686647347,-1.7829833617867226e-09
172,5.8130586461231495,-1.7829833617867226e-09
173,5.729460850182017,-1.7829833617867226e-09
174,5.643574124256024,-1.7829833617867226e-09
175,5.5555452043756866,-1.7829833617867226e-09
176,5.465524486473978,-1.7829833617867226e-09
177,5.373665769437361,-1.7829833617867226e-09
178,5.280125992343011,-1.7829833617867226e-09
179,5.1850649663309945,-1.7829833617867226e-09
180,5.088645101569646,-1.7829833617867226e-09
181,4.991031129780497,-1.7829833617867226e-09
182,4.892389822796931,-1.7829833617867226e-09
183,4.7928897076372365,-1.7829833617867226e-09
184,4.692700778579108,-1.7829833617867226e-09
185,4.591994206727208,-1.7829833617867226e-09
186,4.490942047570227,-1.7829833617867226e-09
187,4.3897169470269795,-1.7829833617867226e-09
188,4.288491846483734,-1.7829833617867226e-09
189,4.187439687326753,-1.7829833617867226e-09
190,4.086733115474852,-1.7829833617867226e-09
191,3.986544186416723,-1.7829833617867226e-09
192,3.887044071257035,-1.7829833617867226e-09
193,3.788402764273461,-1.7829833617867226e-09
194,3.690788792484317,-1.7829833617867226e-09
195,3.5943689277229653,-1.7829833617867226e-09
196,3.4993079017109476,-1.7829833617867226e-09
197,3.4057681246166,-1.7829833617867226e-09
198,1.942319660311966,-1.7829833617867226e-09
199,1.9485934535903646,-1.7829833617867226e-09
200,1.9590378654084293,-1.7829833617867226e-09
201,1.973635051663765,-1.7829833617867226e-09
202,1.9923600733085172,-1.7829833617867226e-09
203,2.0151809389573057,-1.7829833617867226e-09
204,2.0420586595439874,-1.7829833617867226e-09
205,2.072947314933801,-1.7829833617867226e-09
206,2.107794132377153,-1.7829833617867226e-09
207,2.1465395766709907,-1.7829833617867226e-09
208,2.189117451873669,-1.7829833617867226e-09
209,2.235455014399643,-1.7829833617867226e-09
210,2.285473097300624,-1.7829833617867226e-09
211,2.339086245520997,-1.7829833617867226e-09
212,2.396202861896389,-1.7829833617867226e-09
213,2.4567253636458206,-1.7829833617867226e-09
214,2.5205503490902945,-1.7829833617867226e-09
215,2.5875687743128193,-1.7829833617867226e-09
216,2.6576661394581036,-1.7829833617867226e-09
217,3.3139094075799846,-1.7829833617867226e-09
218,2.730722684353662,-1.7829833617867226e-09
219,2.8066135931180107,-1.7829833617867226e-09
220,2.8852092074066036,-1.7829833617867226e-09
221,2.9663752479308156,-1.7829833617867226e-09
222,3.049973043871943,-1.7829833617867226e-09
223,3.223888689678272,-1.7829833617867226e-09
224,3.1358597697979382,-1.7829833617867226e-09
225,6.775981581818115,-6.201953992820463e-11
226,6.769707788539709,-6.201953993901273e-11
227,6.759263376721647,-6.201953993360868e-11
228,6.744666190466315,-6.201953993360868e-11
229,6.725941168821564,-6.201953993360868e-11
230,6.703120303172768,-6.201953993360868e-11
231,6.676242582586092,-6.201953993360868e-11
232,6.645353927196279,-6.201953993360868e-11
233,6.610507109752922,-6.201953993360868e-11
234,6.57176166545908,-6.201953993360868e-11
235,6.5291837902564085,-6.201953993360868e-11
236,6.482846227730436,-6.201953993360868e-11
237,6.432828144829457,-6.201953993360868e-11
238,6.379214996609068,-6.201953993360868e-11
239,6.3220983802336725,-6.201953993360868e-11
240,6.261575878484279,-6.201953993360868e-11
241,6.19775089303977,-6.201953993360868e-11
242,6.130732467817247,-6.201953993360868e-11
243,6.060635102671991,-6.201953993360868e-11
244,5.9875785577764,-6.201953993360868e-11
245,5.91168764901206,-6.201953993360868e-11
246,5.833092034723459,-6.201953993360868e-11
247,5.7519259941992615,-6.201953993360868e-11
248,5.668328198258129,-6.201953993360868e-11
249,5.582441472332136,-6.201953993360868e-11
250,5.494412552451799,-6.201953993360868e-11
251,5.40439183455009,-6.201953993360868e-11
252,5.312533117513473,-6.201953993360868e-11
253,5.218993340419123,-6.201953993360868e-11
254,5.1239323144071065,-6.201953993360868e-11
255,5.027512449645758,-6.201953993360868e-11
256,4.929898477856609,-6.201953993360868e-11
257,4.831257170873043,-6.201953993360868e-11
258,4.731757055713349,-6.201953993360868e-11
259,4.63156812665522,-6.201953993360868e-11
260,4.53086155480332,-6.201953993360868e-11
261,4.429809395646339,-6.201953993360868e-11
262,4.3285842951030915,-6.201953993360868e-11
263,4.227359194559846,-6.201953993360868e-11
264,4.126307035402865,-6.201953993360868e-11
265,4.025600463550964,-6.201953993360868e-11
266,3.925411534492835,-6.201953993360868e-11
267,3.825911419333147,-6.201953993360868e-11
268,3.727270112349573,-6.201953993360868e-11
269,3.629656140560429,-6.201953993360868e-11
270,3.5332362757990774,-6.201953993360868e-11
271,3.4381752497870597,-6.201953993360868e-11
272,3.344635472692712,-6.201953993360868e-11
273,1.881187008388078,-6.201953993360868e-11
274,1.8874608016664767,-6.201953993360868e-11
275,1.8979052134845413,-6.201953993360868e-11
276,1.9125023997398771,-6.201953993360868e-11
277,1.9312274213846292,-6.201953993360868e-11
278,1.9540482870334177,-6.201953993360868e-11
279,1.9809260076200994,-6.201953993360868e-11
280,2.011814663009913,-6.201953993360868e-11
281,2.046661480453265,-6.201953993360868e-11
282,2.0854069247471028,-6.201953993360868e-11
283,2.127984799949781,-6.201953993360868e-11
284,2.174322362475755,-6.201953993360868e-11
285,2.224340445376736,-6.201953993360868e-11
286,2.277953593597109,-6.201953993360868e-11
287,2.335070209972501,-6.201953993360868e-11
288,2.3955927117219327,-6.201953993360868e-11
289,2.4594176971664066,-6.201953993360868e-11
290,2.5264361223889313,-6.201953993360868e-11
291,2.5965334875342156,-6.201953993360868e-11
292,3.2527767556560967,-6.201953993360868e-11
293,2.669590032429774,-6.201953993360868e-11
294,2.745480941194123,-6.201953993360868e-11
295,2.8240765554827156,-6.201953993360868e-11
296,2.9052425960069277,-6.201953993360868e-11
297,2.988840391948055,-6.201953993360868e-11
298,3.162756037754384,-6.201953993360868e-11
299,3.0747271178740503,-6.201953993360868e-11
300,6.697970037825946,5.497882377022061e-09
301,6.69169624454754,5.497882377011253e-09
302,6.681251832729476,5.497882377016657e-09
303,6.666654646474145,5.497882377016657e-09
304,6.647929624829394,5.497882377016657e-09
305,6.625108759180598,5.497882377016657e-09
306,6.598231038593923,5.497882377016657e-09
307,6.5673423832041085,5.497882377016657e-09
308,6.532495565760753,5.497882377016657e-09
309,6.4937501214669116,5.497882377016657e-09
310,6.451172246264239,5.497882377016657e-09
311,6.404834683738265,5.497882377016657e-09
312,6.354816600837287,5.497882377016657e-09
313,6.3012034526169,5.497882377016657e-09
314,6.244086836241502,5.497882377016657e-09
315,6.183564334492109,5.497882377016657e-09
316,6.119739349047601,5.497882377016657e-09
317,6.052720923825078,5.497882377016657e-09
318,5.982623558679822,5.497882377016657e-09
319,5.909567013784231,5.497882377016657e-09
320,5.83367610501989,5.497882377016657e-09
321,5.75508049073129,5.497882377016657e-09
322,5.673914450207092,5.497882377016657e-09
323,5.590316654265959,5.497882377016657e-09
324,5.504429928339967,5.497882377016657e-09
325,5.416401008459628,5.497882377016657e-09
326,5.326380290557921,5.497882377016657e-09
327,5.234521573521303,5.497882377016657e-09
328,5.140981796426954,5.497882377016657e-09
329,5.045920770414937,5.497882377016657e-09
330,4.949500905653588,5.497882377016657e-09
331,4.8518869338644395,5.497882377016657e-09
332,4.753245626880873,5.497882377016657e-09
333,4.653745511721178,5.497882377016657e-09
334,4.553556582663051,5.497882377016657e-09
335,4.452850010811151,5.497882377016657e-09
336,4.35179785165417,5.497882377016657e-09
337,4.250572751110922,5.497882377016657e-09
338,4.149347650567677,5.497882377016657e-09
339,4.048295491410696,5.497882377016657e-09
340,3.9475889195587937,5.497882377016657e-09
341,3.8473999905006653,5.497882377016657e-09
342,3.7478998753409773,5.497882377016657e-09
343,3.6492585683574035,5.497882377016657e-09
344,3.5516445965682593,5.497882377016657e-09
345,3.455224731806908,5.497882377016657e-09
346,3.36016370579489,5.497882377016657e-09
347,3.2666239287005423,5.497882377016657e-09
348,1.8031754643959084,5.497882377016657e-09
349,1.809449257674307,5.497882377016657e-09
350,1.8198936694923717,5.497882377016657e-09
351,1.8344908557477075,5.497882377016657e-09
352,1.8532158773924596,5.497882377016657e-09
353,1.8760367430412481,5.497882377016657e-09
354,1.9029144636279298,5.497882377016657e-09
355,1.9338031190177434,5.497882377016657e-09
356,1.9686499364610954,5.497882377016657e-09
357,2.007395380754933,5.497882377016657e-09
358,2.0499732559576116,5.497882377016657e-09
359,2.0963108184835852,5.497882377016657e-09
360,2.1463289013845666,5.497882377016657e-09
361,2.1999420496049393,5.497882377016657e-09
362,2.2570586659803316,5.497882377016657e-09
363,2.317581167729763,5.497882377016657e-09
364,2.381406153174237,5.497882377016657e-09
365,2.4484245783967618,5.497882377016657e-09
366,2.518521943542046,5.497882377016657e-09
367,3.174765211663927,5.497882377016657e-09
368,2.5915784884376043,5.497882377016657e-09
369,2.667469397201953,5.497882377016657e-09
370,2.746065011490546,5.497882377016657e-09
371,2.827231052014758,5.497882377016657e-09
372,2.9108288479558855,5.497882377016657e-09
373,3.0847444937622144,5.497882377016657e-09
374,2.9967155738818807,5.497882377016657e-09
375,6.603514827575871,-1.491714798709499e-08
376,6.597241034297465,-1.4917147987105797e-08
377,6.586796622479401,-1.4917147987100394e-08
378,6.57219943622407,-1.4917147987100394e-08
379,6.553474414579319,-1.4917147987100394e-08
380,6.530653548930523,-1.4917147987100394e-08
381,6.503775828343848,-1.4917147987100394e-08
382,6.472887172954033,-1.4917147987100394e-08
383,6.438040355510678,-1.4917147987100394e-08
384,6.3992949112168365,-1.4917147987100394e-08
385,6.356717036014164,-1.4917147987100394e-08
386,6.31037947348819,-1.4917147987100394e-08
387,6.260361390587212,-1.4917147987100394e-08
388,6.2067482423668245,-1.4917147987100394e-08
389,6.149631625991427,-1.4917147987100394e-08
390,6.089109124242034,-1.4917147987100394e-08
391,6.025284138797526,-1.4917147987100394e-08
392,5.958265713575003,-1.4917147987100394e-08
393,5.888168348429747,-1.4917147987100394e-08
394,5.815111803534156,-1.4917147987100394e-08
395,5.739220894769815,-1.4917147987100394e-08
396,5.660625280481215,-1.4917147987100394e-08
397,5.579459239957017,-1.4917147987100394e-08
398,5.495861444015884,-1.4917147987100394e-08
399,5.409974718089892,-1.4917147987100394e-08
400,5.321945798209553,-1.4917147987100394e-08
401,5.231925080307846,-1.4917147987100394e-08
402,5.140066363271228,-1.4917147987100394e-08
403,5.046526586176879,-1.4917147987100394e-08
404,4.951465560164862,-1.4917147987100394e-08
405,4.855045695403513,-1.4917147987100394e-08
406,4.757431723614364,-1.4917147987100394e-08
407,4.658790416630798,-1.4917147987100394e-08
408,4.559290301471103,-1.4917147987100394e-08
409,4.4591013724129756,-1.4917147987100394e-08
410,4.358394800561076,-1.4917147987100394e-08
411,4.257342641404095,-1.4917147987100394e-08
412,4.156117540860847,-1.4917147987100394e-08
413,4.054892440317602,-1.4917147987100394e-08
414,3.9538402811606206,-1.4917147987100394e-08
415,3.8531337093087186,-1.4917147987100394e-08
416,3.75294478025059,-1.4917147987100394e-08
417,3.6534446650909023,-1.4917147987100394e-08
418,3.5548033581073284,-1.4917147987100394e-08
419,3.457189386318184,-1.4917147987100394e-08
420,3.3607695215568327,-1.4917147987100394e-08
421,3.265708495544815,-1.4917147987100394e-08
422,3.172168718450467,-1.4917147987100394e-08
423,1.7087202541458333,-1.4917147987100394e-08
424,1.714994047424232,-1.4917147987100394e-08
425,1.7254384592422967,-1.4917147987100394e-08
426,1.7400356454976325,-1.4917147987100394e-08
427,1.7587606671423845,-1.4917147987100394e-08
428,1.781581532791173,-1.4917147987100394e-08
429,1.8084592533778547,-1.4917147987100394e-08
430,1.8393479087676683,-1.4917147987100394e-08
431,1.8741947262110203,-1.4917147987100394e-08
432,1.912940170504858,-1.4917147987100394e-08
433,1.9555180457075365,-1.4917147987100394e-08
434,2.00185560823351,-1.4917147987100394e-08
435,2.0518736911344915,-1.4917147987100394e-08
436,2.1054868393548642,-1.4917147987100394e-08
437,2.1626034557302565,-1.4917147987100394e-08
438,2.223125957479688,-1.4917147987100394e-08
439,2.286950942924162,-1.4917147987100394e-08
440,2.3539693681466867,-1.4917147987100394e-08
441,2.424066733291971,-1.4917147987100394e-08
442,3.080310001413852,-1.4917147987100394e-08
443,2.497123278187529,-1.4917147987100394e-08
444,2.573014186951878,-1.4917147987100394e-08
445,2.651609801240471,-1.4917147987100394e-08
446,2.732775841764683,-1.4917147987100394e-08
447,2.8163736377058104,-1.4917147987100394e-08
448,2.9902892835121393,-1.4917147987100394e-08
449,2.9022603636318056,-1.4917147987100394e-08
450,6.493142546370337,2.7311339034446247e-08
451,6.486868753091931,2.731133903443544e-08
452,6.476424341273868,2.7311339034440844e-08
453,6.461827155018536,2.7311339034440844e-08
454,6.4431021333737855,2.7311339034440844e-08
455,6.42028126772499,2.7311339034440844e-08
456,6.393403547138314,2.7311339034440844e-08
457,6.3625148917485,2.7311339034440844e-08
458,6.327668074305144,2.7311339034440844e-08
459,6.288922630011303,2.7311339034440844e-08
460,6.24634475480863,2.7311339034440844e-08
461,6.200007192282657,2.7311339034440844e-08
462,6.1499891093816785,2.7311339034440844e-08
463,6.096375961161291,2.7311339034440844e-08
464,6.0392593447858935,2.7311339034440844e-08
465,5.978736843036501,2.7311339034440844e-08
466,5.914911857591992,2.7311339034440844e-08
467,5.847893432369469,2.7311339034440844e-08
468,5.777796067224213,2.7311339034440844e-08
469,5.704739522328622,2.7311339034440844e-08
470,5.628848613564282,2.7311339034440844e-08
471,5.550252999275681,2.7311339034440844e-08
472,5.469086958751483,2.7311339034440844e-08
473,5.385489162810351,2.7311339034440844e-08
474,5.299602436884358,2.7311339034440844e-08
475,5.21157351700402,2.7311339034440844e-08
476,5.121552799102313,2.7311339034440844e-08
477,5.029694082065695,2.7311339034440844e-08
478,4.936154304971345,2.7311339034440844e-08
479,4.841093278959328,2.7311339034440844e-08
480,4.74467341419798,2.7311339034440844e-08
481,4.647059442408831,2.7311339034440844e-08
482,4.548418135425265,2.7311339034440844e-08
483,4.44891802026557,2.7311339034440844e-08
484,4.348729091207442,2.7311339034440844e-08
485,4.248022519355542,2.7311339034440844e-08
486,4.146970360198561,2.7311339034440844e-08
487,4.045745259655313,2.7311339034440844e-08
488,3.944520159112068,2.7311339034440844e-08
489,3.843467999955087,2.7311339034440844e-08
490,3.742761428103185,2.7311339034440844e-08
491,3.6425724990450568,2.7311339034440844e-08
492,3.543072383885369,2.7311339034440844e-08
493,3.444431076901795,2.7311339034440844e-08
494,3.3468171051126507,2.7311339034440844e-08
495,3.2503972403512993,2.7311339034440844e-08
496,3.1553362143392816,2.7311339034440844e-08
497,3.0617964372449338,2.7311339034440844e-08
498,1.5983479729402998,2.7311339034440844e-08
499,1.6046217662186986,2.7311339034440844e-08
500,1.6150661780367632,2.7311339034440844e-08
501,1.629663364292099,2.7311339034440844e-08
502,1.648388385936851,2.7311339034440844e-08
503,1.6712092515856396,2.7311339034440844e-08
504,1.6980869721723213,2.7311339034440844e-08
505,1.7289756275621349,2.7311339034440844e-08
506,1.763822445005487,2.7311339034440844e-08
507,1.8025678892993247,2.7311339034440844e-08
508,1.845145764502003,2.7311339034440844e-08
509,1.8914833270279767,2.7311339034440844e-08
510,1.941501409928958,2.7311339034440844e-08
511,1.9951145581493308,2.7311339034440844e-08
512,2.052231174524723,2.7311339034440844e-08
513,2.1127536762741546,2.7311339034440844e-08
514,2.1765786617186285,2.7311339034440844e-08
515,2.2435970869411532,2.7311339034440844e-08
516,2.3136944520864375,2.7311339034440844e-08
517,2.9699377202083186,2.7311339034440844e-08
518,2.3867509969819958,2.7311339034440844e-08
519,2.4626419057463447,2.7311339034440844e-08
520,2.5412375200349375,2.7311339034440844e-08
521,2.6224035605591496,2.7311339034440844e-08
522,2.706001356500277,2.7311339034440844e-08
523,2.879917002306606,2.7311339034440844e-08
524,2.791888082426272,2.7311339034440844e-08
525,6.367466972330023,-4.066827710495455e-08
526,6.361193179051616,-4.0668277104965365e-08
527,6.350748767233554,-4.066827710495996e-08
528,6.336151580978223,-4.066827710495996e-08
529,6.317426559333471,-4.066827710495996e-08
530,6.294605693684676,-4.066827710495996e-08
531,6.267727973097999,-4.066827710495996e-08
532,6.236839317708187,-4.066827710495996e-08
533,6.20199250026483,-4.066827710495996e-08
534,6.163247055970988,-4.066827710495996e-08
535,6.120669180768316,-4.066827710495996e-08
536,6.0743316182423435,-4.066827710495996e-08
537,6.024313535341364,-4.066827710495996e-08
538,5.970700387120976,-4.066827710495996e-08
539,5.91358377074558,-4.066827710495996e-08
540,5.8530612689961865,-4.066827710495996e-08
541,5.789236283551678,-4.066827710495996e-08
542,5.722217858329155,-4.066827710495996e-08
543,5.652120493183899,-4.066827710495996e-08
544,5.579063948288308,-4.066827710495996e-08
545,5.5031730395239675,-4.066827710495996e-08
546,5.424577425235367,-4.066827710495996e-08
547,5.343411384711169,-4.066827710495996e-08
548,5.259813588770037,-4.066827710495996e-08
549,5.173926862844044,-4.066827710495996e-08
550,5.085897942963706,-4.066827710495996e-08
551,4.995877225061998,-4.066827710495996e-08
552,4.904018508025381,-4.066827710495996e-08
553,4.810478730931031,-4.066827710495996e-08
554,4.715417704919014,-4.066827710495996e-08
555,4.6189978401576655,-4.066827710495996e-08
556,4.521383868368517,-4.066827710495996e-08
557,4.4227425613849505,-4.066827710495996e-08
558,4.323242446225256,-4.066827710495996e-08
559,4.223053517167128,-4.066827710495996e-08
560,4.122346945315228,-4.066827710495996e-08
561,4.021294786158247,-4.066827710495996e-08
562,3.920069685614999,-4.066827710495996e-08
563,3.818844585071754,-4.066827710495996e-08
564,3.717792425914773,-4.066827710495996e-08
565,3.617085854062871,-4.066827710495996e-08
566,3.5168969250047426,-4.066827710495996e-08
567,3.4173968098450547,-4.066827710495996e-08
568,3.318755502861481,-4.066827710495996e-08
569,3.2211415310723366,-4.066827710495996e-08
570,3.124721666310985,-4.066827710495996e-08
571,3.0296606402989674,-4.066827710495996e-08
572,2.9361208632046196,-4.066827710495996e-08
573,1.4726723988999857,-4.066827710495996e-08
574,1.4789461921783844,-4.066827710495996e-08
575,1.489390603996449,-4.066827710495996e-08
576,1.5039877902517849,-4.066827710495996e-08
577,1.522712811896537,-4.066827710495996e-08
578,1.5455336775453254,-4.066827710495996e-08
579,1.5724113981320071,-4.066827710495996e-08
580,1.6033000535218207,-4.066827710495996e-08
581,1.6381468709651728,-4.066827710495996e-08
582,1.6768923152590105,-4.066827710495996e-08
583,1.719470190461689,-4.066827710495996e-08
584,1.7658077529876626,-4.066827710495996e-08
585,1.8158258358886439,-4.066827710495996e-08
586,1.8694389841090167,-4.066827710495996e-08
587,1.9265556004844089,-4.066827710495996e-08
588,1.9870781022338404,-4.066827710495996e-08
589,2.0509030876783143,-4.066827710495996e-08
590,2.117921512900839,-4.066827710495996e-08
591,2.1880188780461234,-4.066827710495996e-08
592,2.8442621461680044,-4.066827710495996e-08
593,2.2610754229416816,-4.066827710495996e-08
594,2.3369663317060305,-4.066827710495996e-08
595,2.4155619459946234,-4.066827710495996e-08
596,2.4967279865188354,-4.066827710495996e-08
597,2.580325782459963,-4.066827710495996e-08
598,2.7542414282662917,-4.066827710495996e-08
599,2.666212508385958,-4.066827710495996e-08
600,6.227186048280208,5.284312739839465e-08
601,6.220912255001801,5.284312739838384e-08
602,6.210467843183739,5.2843127398389244e-08
603,6.195870656928408,5.2843127398389244e-08
604,6.177145635283656,5.2843127398389244e-08
605,6.154324769634861,5.2843127398389244e-08
606,6.127447049048184,5.2843127398389244e-08
607,6.096558393658372,5.2843127398389244e-08
608,6.061711576215015,5.2843127398389244e-08
609,6.022966131921173,5.2843127398389244e-08
610,5.980388256718501,5.2843127398389244e-08
611,5.934050694192528,5.2843127398389244e-08
612,5.884032611291549,5.2843127398389244e-08
613,5.830419463071161,5.2843127398389244e-08
614,5.773302846695765,5.2843127398389244e-08
615,5.712780344946371,5.2843127398389244e-08
616,5.648955359501863,5.2843127398389244e-08
617,5.58193693427934,5.2843127398389244e-08
618,5.511839569134084,5.2843127398389244e-08
