state,geometry,x,y,probability,probability_over_max
A_normal,square,22,78,5.302047128028379e-30,1.7665299157469774e-29
A_normal,square,23,78,6.572317599401234e-30,2.189757158844797e-29
A_normal,square,24,78,6.104940366327341e-30,2.0340369541337725e-29
A_normal,square,25,78,8.102809936658157e-30,2.699684821557077e-29
A_normal,square,26,78,1.0231833744448126e-29,3.4090305057771803e-29
A_normal,square,27,78,1.0030643112676884e-29,3.341998044312792e-29
A_normal,square,28,78,1.2787144533366625e-29,4.2604059921988046e-29
A_normal,square,29,78,1.596714300176601e-29,5.31991419550405e-29
A_normal,square,30,78,1.628606299737848e-29,5.426171589935929e-29
A_normal,square,31,78,2.042522475962909e-29,6.805252707581653e-29
A_normal,square,32,78,2.4745189377096822e-29,8.244573510933885e-29
A_normal,square,33,78,2.5869523843260447e-29,8.619177964991619e-29
A_normal,square,34,78,3.2186942983810783e-29,1.0724008350806136e-28
A_normal,square,35,78,3.75968652646909e-29,1.2526479984926567e-28
A_normal,square,36,78,4.031533319043895e-29,1.343221597705803e-28
A_normal,square,37,78,5.0188154073679837e-29,1.6721630993921906e-28
A_normal,square,38,78,5.738960445910893e-29,1.9121001885096676e-28
A_normal,square,39,78,6.458093776297752e-29,2.1517001978765296e-28
A_normal,square,40,78,8.143571589133998e-29,2.7132657416762517e-28
A_normal,square,41,78,9.385443300926451e-29,3.127031118978182e-28
A_normal,square,42,78,1.1290526302769918e-28,3.7617644650752003e-28
A_normal,square,43,78,1.4305778643127806e-28,4.766382744420639e-28
A_normal,square,44,78,1.6810527210699138e-28,5.600911968547797e-28
A_normal,square,45,78,2.1065510343101713e-28,7.018582316035454e-28
A_normal,square,46,78,2.586668311450484e-28,8.618231494277927e-28
A_normal,square,47,78,3.0657083045828177e-28,1.021429139015097e-27
A_normal,square,48,78,3.775386229724321e-28,1.2578788074234383e-27
A_normal,square,49,78,4.393397953129368e-28,1.463787237000777e-27
A_normal,square,50,78,5.156567894876475e-28,1.718059313491442e-27
A_normal,square,51,78,5.94030627191876e-28,1.9791843574099068e-27
A_normal,square,52,78,6.634179499344769e-28,2.2103682349549105e-27
A_normal,square,53,78,7.449867552211087e-28,2.4821382348269372e-27
A_normal,square,54,78,7.962481995185943e-28,2.6529305206917736e-27
A_normal,square,55,78,8.654741385308487e-28,2.8835767017948407e-27
A_normal,square,56,78,8.928235371921924e-28,2.9746991112082777e-27
A_normal,square,57,78,9.196211483995829e-28,3.0639830815791997e-27
A_normal,square,58,78,9.429910566444826e-28,3.1418466709551566e-27
A_normal,square,59,78,8.983532769019315e-28,2.9931230338699775e-27
A_normal,square,60,78,9.140421185175692e-28,3.0453949344929094e-27
A_normal,square,61,78,8.41540962510709e-28,2.8038364233749906e-27
A_normal,square,62,78,7.875560910756845e-28,2.6239702545444848e-27
A_normal,square,63,78,7.550650131529014e-28,2.515716857772423e-27
A_normal,square,64,78,6.350369912573632e-28,2.115808885839235e-27
A_normal,square,65,78,5.946911172921391e-28,1.9813849706692676e-27
A_normal,square,66,78,5.2145137945835185e-28,1.7373656611823632e-27
A_normal,square,67,78,4.083985214917891e-28,1.360697459568524e-27
A_normal,square,68,78,3.868393377945303e-28,1.2888668212496705e-27
A_normal,square,69,78,3.0900473112516636e-28,1.0295383810421609e-27
A_normal,square,70,78,2.0928013934711125e-28,6.972771422079848e-28
A_normal,square,71,78,2.5248078208193054e-28,8.412125428707365e-28
A_normal,square,72,78,1.2067366595213538e-28,4.020591213163649e-28
A_normal,square,73,78,1.259990459678125e-28,4.198021607184175e-28
A_normal,square,74,78,1.4618283197612574e-28,4.870502649614656e-28
A_normal,square,75,78,1.8342263454828152e-29,6.111254074709727e-29
A_normal,square,76,78,1.1950263681796333e-28,3.981575000222225e-28
A_normal,square,77,78,4.0642559461615373e-29,1.3541240846753304e-28
A_normal,square,78,78,2.685911005466419e-29,8.948887151734643e-29
A_normal,square,79,78,6.181166283135361e-29,2.059433816731386e-28
A_normal,square,0,79,1.3768695023334493e-32,4.5874378465891907e-32
A_normal,square,1,79,6.802636210821846e-32,2.2664944468023093e-31
A_normal,square,2,79,9.131445732957354e-32,3.042404503727548e-31
A_normal,square,3,79,5.184188168369432e-32,1.7272618041951723e-31
A_normal,square,4,79,2.0009111142098234e-31,6.666612454870188e-31
A_normal,square,5,79,3.789747367879937e-31,1.2626636347860546e-30
A_normal,square,6,79,3.2266396746317417e-31,1.0750480663291752e-30
A_normal,square,7,79,4.404678384432696e-31,1.4675456380256407e-30
A_normal,square,8,79,8.0315713574359e-31,2.6759496343147437e-30
A_normal,square,9,79,9.03881805203432e-31,3.0115429203757507e-30
A_normal,square,10,79,9.361599841686201e-31,3.119086982868917e-30
A_normal,square,11,79,1.402436634927516e-30,4.6726221225804976e-30
A_normal,square,12,79,1.80822996194726e-30,6.024639625407638e-30
A_normal,square,13,79,1.8598349694507575e-30,6.196576591179526e-30
A_normal,square,14,79,2.3408741133299274e-30,7.799297234335832e-30
A_normal,square,15,79,3.115204442739224e-30,1.0379202049479173e-29
A_normal,square,16,79,3.3813242364656196e-30,1.1265856893237432e-29
A_normal,square,17,79,3.878791397819022e-30,1.2923312214573477e-29
A_normal,square,18,79,5.044553389428609e-30,1.680738450418533e-29
A_normal,square,19,79,5.7364781912182875e-30,1.9112731537687258e-29
A_normal,square,20,79,6.36939073916785e-30,2.1221462227941057e-29
A_normal,square,21,79,7.992734519642914e-30,2.6630100217202715e-29
A_normal,square,22,79,9.33665318786723e-30,3.1107752856687857e-29
A_normal,square,23,79,1.0343060716755139e-29,3.446088979471163e-29
A_normal,square,24,79,1.2631974905941896e-29,4.208706755612987e-29
A_normal,square,25,79,1.4948559407578393e-29,4.980543694380154e-29
A_normal,square,26,79,1.6736158434318135e-29,5.576133865844776e-29
A_normal,square,27,79,2.0166175339641745e-29,6.718942922131912e-29
A_normal,square,28,79,2.3991230908467833e-29,7.993370502378363e-29
A_normal,square,29,79,2.721081603605051e-29,9.066068142899677e-29
A_normal,square,30,79,3.2608944266801455e-29,1.086461024907026e-28
A_normal,square,31,79,3.870648450798603e-29,1.289618163808752e-28
A_normal,square,32,79,4.4215910251731586e-29,1.4731805720616606e-28
A_normal,square,33,79,5.266354922162029e-29,1.754638027972424e-28
A_normal,square,34,79,6.184178975650235e-29,2.0604375821310437e-28
A_normal,square,35,79,7.065669219322945e-29,2.3541314796551097e-28
A_normal,square,36,79,8.351846195754018e-29,2.7826584336686966e-28
A_normal,square,37,79,9.694543991440473e-29,3.2300169287203363e-28
A_normal,square,38,79,1.1121038775513237e-28,3.7052948072213203e-28
A_normal,square,39,79,1.3161949737185191e-28,4.385283155516165e-28
A_normal,square,40,79,1.5321649180009854e-28,5.104849312256563e-28
A_normal,square,41,79,1.795554398955104e-28,5.982407331571153e-28
A_normal,square,42,79,2.1604954721359115e-28,7.198313768635272e-28
A_normal,square,43,79,2.564355939035834e-28,8.543891390521768e-28
A_normal,square,44,79,3.0937977690155217e-28,1.0307879542122252e-27
A_normal,square,45,79,3.76939557729002e-28,1.2558828487900095e-27
A_normal,square,46,79,4.5256261047886225e-28,1.5078428592858363e-27
A_normal,square,47,79,5.490619947184738e-28,1.82935838903147e-27
A_normal,square,48,79,6.582331611987425e-28,2.193093615949574e-27
A_normal,square,49,79,7.781986975881255e-28,2.5927933993977144e-27
A_normal,square,50,79,9.158209330799246e-28,3.051321568230953e-27
A_normal,square,51,79,1.0534122629238016e-27,3.509746765984717e-27
A_normal,square,52,79,1.1975720694661874e-27,3.990056738257861e-27
A_normal,square,53,79,1.3336234150936394e-27,4.4433510344515245e-27
A_normal,square,54,79,1.4589212295851276e-27,4.860816840266113e-27
A_normal,square,55,79,1.5667123313309965e-27,5.2199539835004696e-27
A_normal,square,56,79,1.6400457277108163e-27,5.464285343445313e-27
A_normal,square,57,79,1.7021578815987943e-27,5.671229897737486e-27
A_normal,square,58,79,1.704517311199798e-27,5.679091017930551e-27
A_normal,square,59,79,1.691909456480491e-27,5.637084313732638e-27
A_normal,square,60,79,1.6493827420010842e-27,5.495394299418794e-27
A_normal,square,61,79,1.5411041735195482e-27,5.134633020165473e-27
A_normal,square,62,79,1.463633099991095e-27,4.876515795462612e-27
A_normal,square,63,79,1.3201542476306266e-27,4.3984746184388554e-27
A_normal,square,64,79,1.1696385207509521e-27,3.896988064466596e-27
A_normal,square,65,79,1.0590094339704931e-27,3.528395355593181e-27
A_normal,square,66,79,8.777624111077805e-28,2.9245186259155255e-27
A_normal,square,67,79,7.486164384344307e-28,2.494231571280177e-27
A_normal,square,68,79,6.485572875030675e-28,2.160855652137368e-27
A_normal,square,69,79,4.784475694189944e-28,1.594086065412579e-27
A_normal,square,70,79,4.168311922194298e-28,1.3887933341435968e-27
A_normal,square,71,79,3.3788186292469006e-28,1.125750874015222e-27
A_normal,square,72,79,2.0244727270082936e-28,6.745114763255406e-28
A_normal,square,73,79,2.308463457870003e-28,7.691311788193229e-28
A_normal,square,74,79,1.2741759368756935e-28,4.245284615666655e-28
A_normal,square,75,79,8.248894431198165e-29,2.7483570841002547e-28
A_normal,square,76,79,1.315032557458784e-28,4.381410230497228e-28
A_normal,square,77,79,1.917997619664552e-29,6.390362234914464e-29
A_normal,square,78,79,6.181165844924605e-29,2.0594336707288344e-28
A_normal,square,79,79,6.477611941258697e-29,2.15820323745189e-28
B_scale_free,square,0,0,7.868415733233605e-27,1.0949099135977852e-24
B_scale_free,square,1,0,3.3393638440441858e-06,0.000464680909336166
B_scale_free,square,2,0,8.884888897131057e-06,0.001236354720505573
B_scale_free,square,3,0,8.564164758408886e-06,0.0011917251469137995
B_scale_free,square,4,0,1.2302287381751905e-05,0.0017118943470814183
B_scale_free,square,5,0,2.4925118488476893e-05,0.0034683931627259583
B_scale_free,square,6,0,3.450257523917245e-05,0.0048011204484868335
B_scale_free,square,7,0,3.73490243858373e-05,0.005197211033288014
B_scale_free,square,8,0,4.83266113943061e-05,0.006724769979136343
B_scale_free,square,9,0,6.827771929115127e-05,0.009501017010829158
B_scale_free,square,10,0,8.11992455353688e-05,0.011299080008930748
B_scale_free,square,11,0,9.09710748071922e-05,0.012658854721712413
B_scale_free,square,12,0,0.00011350812024607697,0.01579494149074461
B_scale_free,square,13,0,0.00013935121306705902,0.019391073099323523
B_scale_free,square,14,0,0.0001556535133689318,0.021659579342527987
B_scale_free,square,15,0,0.00017743804164707018,0.024690951448864667
B_scale_free,square,16,0,0.0002105523807010351,0.02929889532748891
B_scale_free,square,17,0,0.00023660549583820906,0.03292425207158069
B_scale_free,square,18,0,0.00025929545631504764,0.036081617354187946
B_scale_free,square,19,0,0.0002959905812457082,0.04118783662747715
B_scale_free,square,20,0,0.00033481265311568955,0.046590025936986315
B_scale_free,square,21,0,0.0003676257240240784,0.051156047592582965
B_scale_free,square,22,0,0.00041494759778288074,0.057741005793214596
B_scale_free,square,23,0,0.0004766325107825003,0.06632461716461634
B_scale_free,square,24,0,0.0005355382333015205,0.07452149716439871
B_scale_free,square,25,0,0.0006064028439754989,0.08438248664192087
B_scale_free,square,26,0,0.0006975332732103049,0.09706351593453619
B_scale_free,square,27,0,0.0007839692992422414,0.10909130717015132
B_scale_free,square,28,0,0.000870004134235722,0.12106327165993293
B_scale_free,square,29,0,0.0009689921131676346,0.13483769882978694
B_scale_free,square,30,0,0.00105118177090807,0.14627459719741162
B_scale_free,square,31,0,0.0011139601959882321,0.155010373535462
B_scale_free,square,32,0,0.0011809200269458854,0.16432800305759157
B_scale_free,square,33,0,0.0012290234213043333,0.17102171182266257
B_scale_free,square,34,0,0.0012570061174398154,0.17491557463401947
B_scale_free,square,35,0,0.0013056795020871816,0.18168859898677037
B_scale_free,square,36,0,0.0013713387487781915,0.19082524892478844
B_scale_free,square,37,0,0.0014532866258690485,0.20222850290463357
B_scale_free,square,38,0,0.0016009198479190795,0.22277203846239857
B_scale_free,square,39,0,0.0018275467685076742,0.25430774659644456
B_scale_free,square,40,0,0.002116496675378303,0.29451585560999705
B_scale_free,square,41,0,0.00249783926327689,0.3475806394398172
B_scale_free,square,42,0,0.002984537470702757,0.41530592370385244
B_scale_free,square,43,0,0.003532160582326693,0.4915090621958629
B_scale_free,square,44,0,0.004124377435162506,0.5739175323572553
B_scale_free,square,45,0,0.004762707012234754,0.6627427045106666
B_scale_free,square,46,0,0.00539837604190902,0.751197654776927
B_scale_free,square,47,0,0.005960414140694657,0.8294066751240443
B_scale_free,square,48,0,0.006451138673008924,0.8976922326610149
B_scale_free,square,49,0,0.006873792888528362,0.9565056337681204
B_scale_free,square,50,0,0.00710558656717963,0.9887603093303983
B_scale_free,square,51,0,0.007176133481333638,0.9985770905351213
B_scale_free,square,52,0,0.007186359019577916,0.9999999999968374
B_scale_free,square,53,0,0.00696055956812416,0.9685794362819029
B_scale_free,square,54,0,0.006569638833103975,0.9141818290994678
B_scale_free,square,55,0,0.006208230251225323,0.8638909125319936
B_scale_free,square,56,0,0.005649463405373376,0.7861370952890863
B_scale_free,square,57,0,0.004987378417553201,0.6940062977580483
B_scale_free,square,58,0,0.004467085552369652,0.6216062320551714
B_scale_free,square,59,0,0.003831140925430478,0.5331129317337363
B_scale_free,square,60,0,0.003153050048392428,0.43875487431014093
B_scale_free,square,61,0,0.002688810598761845,0.3741547828918887
B_scale_free,square,62,0,0.002183870615294473,0.30389110943914877
B_scale_free,square,63,0,0.0016549727629539322,0.23029363804953645
B_scale_free,square,64,0,0.0013522616099563478,0.18817061689627287
B_scale_free,square,65,0,0.0010500944701737648,0.14612329655527287
B_scale_free,square,66,0,0.0007104080728449866,0.09885507680695654
B_scale_free,square,67,0,0.0005629740607365546,0.07833926181548329
B_scale_free,square,68,0,0.0004260572521652808,0.05928694224755799
B_scale_free,square,69,0,0.00024110822260525963,0.033550817868637235
B_scale_free,square,70,0,0.00018896467012899298,0.026294910901834403
B_scale_free,square,71,0,0.00014467015544149844,0.020131217358736686
B_scale_free,square,72,0,6.128631239972005e-05,0.008528145091633039
B_scale_free,square,73,0,4.717379842968036e-05,0.006564353144758676
B_scale_free,square,74,0,3.9215420577444334e-05,0.005456924775186585
B_scale_free,square,75,0,1.1593499781237912e-05,0.0016132647630903055
B_scale_free,square,76,0,6.4244373230555965e-06,0.0008939766724057451
B_scale_free,square,77,0,6.435468503446244e-06,0.0008955116890060236
B_scale_free,square,78,0,2.2576484885134526e-06,0.00031415748675452527
B_scale_free,square,79,0,3.414834305370126e-07,4.75182814559673e-05
B_scale_free,square,0,1,3.3393638435200126e-06,0.000464680909263226
B_scale_free,square,1,1,3.6852970230481425e-27,5.128183845249829e-25
B_scale_free,square,2,1,8.336558408576662e-07,0.00011600531487278709
B_scale_free,square,3,1,2.2062314898240745e-06,0.00030700268158139946
B_scale_free,square,4,1,2.534700010891932e-06,0.00035270990552776317
B_scale_free,square,5,1,5.293579998606986e-07,7.366150207871409e-05
B_scale_free,square,6,1,2.6797950536257417e-06,0.0003729002470258801
B_scale_free,square,7,1,5.09937429165528e-06,0.0007095908063800936
B_scale_free,square,8,1,3.4504100854108293e-06,0.00048013327416566694
B_scale_free,square,9,1,3.581047551470367e-06,0.0004983118073704827
B_scale_free,square,10,1,8.084596547278151e-06,0.0011249920196343634
B_scale_free,square,11,1,8.955690216258857e-06,0.0012462069028046608
B_scale_free,square,12,1,7.05852456657739e-06,0.0009822115131355687
B_scale_free,square,13,1,1.1213957586946394e-05,0.0015604505085761175
B_scale_free,square,14,1,1.592324799664842e-05,0.002215760157990729
B_scale_free,square,15,1,1.4207798067030218e-05,0.001977050969521387
B_scale_free,square,16,1,1.5599268255744848e-05,0.0021706775591364374
B_scale_free,square,17,1,2.260020487659431e-05,0.0031448755642395163
B_scale_free,square,18,1,2.3936912551170594e-05,0.0033308818117607493
B_scale_free,square,19,1,2.347161962494116e-05,0.0032661351264141976
B_scale_free,square,20,1,3.096145736621926e-05,0.004308364956687042
B_scale_free,square,21,1,3.7342512008254366e-05,0.0051963048195064355
B_scale_free,square,22,1,3.8637264283029166e-05,0.005376472867226204
B_scale_free,square,23,1,4.770863262916836e-05,0.006638776673840545
B_scale_free,square,24,1,6.058205779225196e-05,0.008430146285068094
B_scale_free,square,25,1,6.624146508577366e-05,0.009217667097497
B_scale_free,square,26,1,7.756187169847295e-05,0.010792930256744002
B_scale_free,square,27,1,9.532007396417707e-05,0.013264028933733142
B_scale_free,square,28,1,0.00010267470841258705,0.014287444884474034
B_scale_free,square,29,1,0.00011171676246371079,0.015545669532931163
B_scale_free,square,30,1,0.00012749346528722984,0.017741037560118286
B_scale_free,square,31,1,0.00013009091870367652,0.018102479760453975
B_scale_free,square,32,1,0.0001311912165567783,0.01825558898448533
B_scale_free,square,33,1,0.00014141670605525645,0.019678491663100234
B_scale_free,square,34,1,0.0001424810186573928,0.01982659344861268
B_scale_free,square,35,1,0.0001440785133892169,0.020048888873523543
B_scale_free,square,36,1,0.00016432826098630642,0.022866692373440366
B_scale_free,square,37,1,0.00019011880838988219,0.026455512154532932
B_scale_free,square,38,1,0.0002234445277535327,0.031092870136893026
B_scale_free,square,39,1,0.0002887155937252806,0.04017550374783877
B_scale_free,square,40,1,0.00037670807161926977,0.05241987918942073
B_scale_free,square,41,1,0.0004761155801938159,0.0662526849681766
B_scale_free,square,42,1,0.0006096557001759619,0.08483512979425864
B_scale_free,square,43,1,0.0007695567746586778,0.10708576798900915
B_scale_free,square,44,1,0.0009341844892132443,0.12999413008246258
B_scale_free,square,45,1,0.0011082123005428596,0.15421053937330903
B_scale_free,square,46,1,0.0012942945616851906,0.18010435578782374
B_scale_free,square,47,1,0.0014716891465295465,0.20478926011288123
B_scale_free,square,48,1,0.0016065316305464972,0.2235529321823076
B_scale_free,square,49,1,0.0017398188851434622,0.24210019015166687
B_scale_free,square,50,1,0.0018557568705403647,0.2582332535124987
B_scale_free,square,51,1,0.0018710592571064915,0.260362619235028
B_scale_free,square,52,1,0.001896328820044182,0.26387894271243406
B_scale_free,square,53,1,0.0019063900969573172,0.2652789947952333
B_scale_free,square,54,1,0.0017809197355573396,0.24781947724848122
B_scale_free,square,55,1,0.001702424573202436,0.23689667724074298
B_scale_free,square,56,1,0.0016199533961733347,0.22542060475338704
B_scale_free,square,57,1,0.0014036700513656772,0.19532423130227652
B_scale_free,square,58,1,0.001270158908425528,0.1767458187047427
B_scale_free,square,59,1,0.001151283937879181,0.160204066445759
B_scale_free,square,60,1,0.0009222859931555111,0.12833842431751535
B_scale_free,square,61,1,0.0007878267774012467,0.10962808499442704
B_scale_free,square,62,1,0.000690637739333941,0.09610398498742423
B_scale_free,square,63,1,0.0005037365696238193,0.07009621537831444
B_scale_free,square,64,1,0.00040261453816180617,0.05602482941134494
B_scale_free,square,65,1,0.0003530360606596243,0.0491258591028817
B_scale_free,square,66,1,0.00022431068287812929,0.031213397809144602
B_scale_free,square,67,1,0.00016672557458084316,0.023200284612291518
B_scale_free,square,68,1,0.0001546061687158082,0.021513838689957335
B_scale_free,square,69,1,7.773824347462288e-05,0.010817472834657083
B_scale_free,square,70,1,5.493189424755428e-05,0.007643911763624485
B_scale_free,square,71,1,5.674382857373888e-05,0.007896046999457064
B_scale_free,square,72,1,1.9256871174713016e-05,0.0026796422391631566
B_scale_free,square,73,1,1.4094789783260278e-05,0.001961325581538166
B_scale_free,square,74,1,1.553737290900889e-05,0.002162064665379371
B_scale_free,square,75,1,2.919285639318022e-06,0.0004062259666342485
B_scale_free,square,76,1,2.501902308075851e-06,0.0003481460223810089
B_scale_free,square,77,1,2.0145435742626398e-06,0.00028032882420263365
B_scale_free,square,78,1,1.3516998435400798e-07,1.8809244568123395e-05
B_scale_free,square,79,1,1.6644048592943185e-07,2.3160613806723112e-05
B_scale_free,square,0,2,8.884888897110247e-06,0.001236354720502677
B_scale_free,square,1,2,8.336558408390567e-07,0.00011600531487019753
B_scale_free,square,2,2,4.980067947805464e-28,6.929890274369028e-26
B_scale_free,square,3,2,7.895153916915646e-06,0.0010986305993593945
B_scale_free,square,4,2,1.6289997271060684e-05,0.0022667942454071745
B_scale_free,square,5,2,8.37176368884343e-06,0.0011649520523549712
B_scale_free,square,6,2,8.774015286735166e-06,0.0012209263777114702
B_scale_free,square,7,2,2.5963989159518466e-05,0.0036129546392967885
B_scale_free,square,8,2,3.279333383682205e-05,0.004563275192260632
B_scale_free,square,9,2,2.483269140233806e-05,0.0034555317003516542
B_scale_free,square,10,2,3.4485754518279953e-05,0.004798779802709659
B_scale_free,square,11,2,5.654299876534033e-05,0.007868101024610722
B_scale_free,square,12,2,5.7842933575762885e-05,0.008048990235249518
B_scale_free,square,13,2,5.6313282824886165e-05,0.007836135471563954
B_scale_free,square,14,2,7.953865505856041e-05,0.011068004651816085
B_scale_free,square,15,2,9.659997220356993e-05,0.013442130004929552
B_scale_free,square,16,2,9.308589454470893e-05,0.012953137227185435
B_scale_free,square,17,2,0.00010799697711491727,0.015028052010810729
B_scale_free,square,18,2,0.00013615667868992605,0.0189465455759393
B_scale_free,square,19,2,0.00014125248871665799,0.019655640405857093
B_scale_free,square,20,2,0.00014970767631721673,0.020832201106136247
B_scale_free,square,21,2,0.00018538263534559075,0.025796461718648273
B_scale_free,square,22,2,0.00020886840651563896,0.0290645660682906
B_scale_free,square,23,2,0.00022130211700007523,0.030794748271896565
B_scale_free,square,24,2,0.00026485008407460314,0.036854557829942826
B_scale_free,square,25,2,0.00030978921366630127,0.04310795116433199
B_scale_free,square,26,2,0.0003306573870340548,0.046011810171492085
B_scale_free,square,27,2,0.00037546334530524456,0.052246672380433005
B_scale_free,square,28,2,0.00042857438907040017,0.05963720820257831
B_scale_free,square,29,2,0.00044517691287040295,0.06194749130348098
B_scale_free,square,30,2,0.00047291838458380774,0.06580778712751933
B_scale_free,square,31,2,0.0005136821604116632,0.07148016944472241
B_scale_free,square,32,2,0.0005161813942723576,0.07182794414591362
B_scale_free,square,33,2,0.0005244042976948777,0.07297218191640244
B_scale_free,square,34,2,0.0005613141152739535,0.07810827621372395
B_scale_free,square,35,2,0.000580557967355135,0.08078610681315467
B_scale_free,square,36,2,0.000614168563006414,0.08546310605012665
B_scale_free,square,37,2,0.0007021444428703709,0.09770517183392684
B_scale_free,square,38,2,0.0008034843360721713,0.11180687381199361
B_scale_free,square,39,2,0.0009277344671805127,0.12909659323311518
B_scale_free,square,40,2,0.0011156631004196806,0.1552473369861891
B_scale_free,square,41,2,0.0013247127851572476,0.18433712837670943
B_scale_free,square,42,2,0.0015459627014909158,0.21512461279409154
B_scale_free,square,43,2,0.001796220616327405,0.2499486334356871
B_scale_free,square,44,2,0.002036747849190525,0.28341860511495987
B_scale_free,square,45,2,0.0022657264001039175,0.31528154854554247
B_scale_free,square,46,2,0.002450650584022537,0.34101421559073775
B_scale_free,square,47,2,0.002587098975634929,0.36000135375628617
B_scale_free,square,48,2,0.0027030645584005908,0.37613825736065215
B_scale_free,square,49,2,0.0027035051450349694,0.37619956610311506
B_scale_free,square,50,2,0.002655074013030537,0.36946025181721065
B_scale_free,square,51,2,0.0026047370227050568,0.3624557325344714
B_scale_free,square,52,2,0.00241060768601213,0.33544214524173477
B_scale_free,square,53,2,0.0022117196343910237,0.3077663707530621
B_scale_free,square,54,2,0.0020405693067031957,0.2839503705753617
B_scale_free,square,55,2,0.001751381759514707,0.24370919331164084
B_scale_free,square,56,2,0.0015041117930805648,0.20930095323349854
B_scale_free,square,57,2,0.001306233451536304,0.18176568245109653
B_scale_free,square,58,2,0.0010437811271960895,0.14524477894149157
B_scale_free,square,59,2,0.000833417141059898,0.11597209919331475
B_scale_free,square,60,2,0.000683645423880778,0.09513098663956941
B_scale_free,square,61,2,0.000511233476883072,0.0711394289498609
B_scale_free,square,62,2,0.0003701928549578636,0.05151327034290527
B_scale_free,square,63,2,0.00029154059468018174,0.0405686097626087
B_scale_free,square,64,2,0.00020377498430361286,0.02835580350881731
B_scale_free,square,65,2,0.0001269718920269326,0.017668459324202898
B_scale_free,square,66,2,0.00010026860396570176,0.013952629376325514
B_scale_free,square,67,2,6.352377893034211e-05,0.008839494207996335
B_scale_free,square,68,2,3.163996929101729e-05,0.0044027816039694
B_scale_free,square,69,2,2.6516894440150104e-05,0.0036898928049413937
B_scale_free,square,70,2,1.3692800748762362e-05,0.0019053877925407756
B_scale_free,square,71,2,5.479891351193257e-06,0.0007625407158544359
B_scale_free,square,72,2,4.35427939211372e-06,0.0006059089700691983
B_scale_free,square,73,2,1.2079276855490246e-06,0.00016808618693477838
B_scale_free,square,74,2,8.545324294995943e-07,0.00011891034488659347
B_scale_free,square,75,2,5.799558440078937e-07,8.070231982928716e-05
B_scale_free,square,76,2,1.1208193336968289e-07,1.5596483986394467e-05
B_scale_free,square,77,2,2.485567965836088e-07,3.458730574212551e-05
B_scale_free,square,78,2,1.104834137301204e-06,0.00015374045942984367
B_scale_free,square,79,2,7.55282981210416e-07,0.00010509953359557984
B_scale_free,square,0,3,8.564164758896501e-06,0.0011917251469816524
B_scale_free,square,1,3,2.206231489721331e-06,0.00030700268156710247
B_scale_free,square,2,3,7.895153916829243e-06,0.0010986305993473714
B_scale_free,square,3,3,2.0066783538070395e-27,2.7923435891998527e-25
B_scale_free,square,4,3,3.4508019988917647e-06,0.0004801878099159497
B_scale_free,square,5,3,8.508264064274889e-06,0.0011839464242001793
B_scale_free,square,6,3,5.887792184214188e-06,0.0008193011465410172
B_scale_free,square,7,3,1.8008354472736604e-06,0.00025059079881229417
B_scale_free,square,8,3,1.0207077835876874e-05,0.0014203406492825203
B_scale_free,square,9,3,1.4562441904866907e-05,0.0020264005548773934
B_scale_free,square,10,3,7.539292906151048e-06,0.0010491116413176387
B_scale_free,square,11,3,1.0824183691770204e-05,0.0015062124870532448
B_scale_free,square,12,3,2.3217275012343934e-05,0.003230742431462066
B_scale_free,square,13,3,2.0577596385080175e-05,0.0028634244864409377
B_scale_free,square,14,3,1.5903163989594246e-05,0.002212965417705781
B_scale_free,square,15,3,2.925768134809816e-05,0.0040712802224740574
B_scale_free,square,16,3,3.6177380682746444e-05,0.0050341738541135215
B_scale_free,square,17,3,2.8369035578016152e-05,0.003947622920124113
B_scale_free,square,18,3,3.603843525245627e-05,0.005014839246712027
B_scale_free,square,19,3,5.1889451770567676e-05,0.007220548212111346
B_scale_free,square,20,3,4.9332889605115465e-05,0.006864796132584114
B_scale_free,square,21,3,5.228936611380662e-05,0.007276197302582361
B_scale_free,square,22,3,7.54883947514622e-05,0.010504400704942402
B_scale_free,square,23,3,8.457541629695513e-05,0.011768882693764318
B_scale_free,square,24,3,8.721242396456267e-05,0.012135828968006275
B_scale_free,square,25,3,0.00011575687457751423,0.016107861333088117
B_scale_free,square,26,3,0.000135711802683727,0.018884639956558792
B_scale_free,square,27,3,0.00013700134225278426,0.01906408264311816
B_scale_free,square,28,3,0.0001626154193795058,0.02262834613967597
B_scale_free,square,29,3,0.00018337443391620268,0.025517015419916085
B_scale_free,square,30,3,0.00017694550323833723,0.024622413485844787
B_scale_free,square,31,3,0.00019008017512628164,0.02645013623837077
B_scale_free,square,32,3,0.00020527062952114161,0.028563926316688363
B_scale_free,square,33,3,0.00019642798158454473,0.027333449532481124
B_scale_free,square,34,3,0.000207105020657697,0.028819186474377693
B_scale_free,square,35,3,0.00023660934180627513,0.03292478724774647
B_scale_free,square,36,3,0.000258552235234726,0.03597819626455208
B_scale_free,square,37,3,0.0003077115335118798,0.04281883672560793
B_scale_free,square,38,3,0.0003952936526511666,0.05500610971049615
B_scale_free,square,39,3,0.0004907646123955752,0.06829113478146931
B_scale_free,square,40,3,0.0006221655679716393,0.0865759094799878
B_scale_free,square,41,3,0.0007897166482563219,0.10989106529501048
B_scale_free,square,42,3,0.0009613917754977589,0.13378009265548563
B_scale_free,square,43,3,0.0011698206775960255,0.16278350057454186
