geometry,real_energy,imaginary_energy,potential,density,positive_density
square,1.96,-15.5,2.5449247151863092,-0.0006347341512520519,0.0
square,2.0,-15.5,2.546941676681373,0.0,0.0
square,-2.0,-15.25,2.5282448177637056,0.0,0.0
square,-1.96,-15.25,2.5261536619760987,-0.0009621674622900952,0.0
square,-1.92,-15.25,2.524056667306771,-0.0009168382987042301,0.0
square,-1.88,-15.25,2.521954047642745,-0.00034411854251491193,0.0
square,-1.84,-15.25,2.519846603233778,5.5645630929943654e-06,5.5645630929943654e-06
square,-1.8,-15.25,2.5177353777220923,0.0001894758305295386,0.0001894758305295386
square,-1.76,-15.25,2.515620348556586,0.00035255796281300584,0.00035255796281300584
square,-1.72,-15.25,2.5135015991493064,0.0004716679597736526,0.0004716679597736526
square,-1.68,-15.25,2.5113789844769387,0.0005956280260853275,0.0005956280260853275
square,-1.6400000000000001,-15.25,2.5092525603154656,0.0007112243617597286,0.0007112243617597286
square,-1.6,-15.25,2.5071224208717835,0.0007895030103823617,0.0007895030103823617
square,-1.56,-15.25,2.5049883911828297,0.0008919196583552482,0.0008919196583552482
square,-1.52,-15.25,2.502850620937269,0.0009576871981159233,0.0009576871981159233
square,-1.48,-15.25,2.500708969915739,0.0010348256504221847,0.0010348256504221847
square,-1.44,-15.25,2.498563475021427,0.0011240809190441576,0.0011240809190441576
square,-1.4,-15.25,2.496414352390565,0.0004018988322126688,0.0004018988322126688
square,-1.3599999999999999,-15.25,2.494261068106955,0.001238783326765093,0.001238783326765093
square,-1.3199999999999998,-15.25,2.492104059740388,0.0012995036737944012,0.0012995036737944012
square,-1.28,-15.25,2.4899433972912375,0.0004740693551379983,0.0004740693551379983
square,-1.24,-15.25,2.487778629363958,0.0005250913051861861,0.0005250913051861861
square,-1.2,-15.25,2.485610122238609,0.0005361312986454965,0.0005361312986454965
square,-1.1600000000000001,-15.25,2.4834378680973166,0.0008697131105672614,0.0008697131105672614
square,-1.12,-15.25,2.481261471972131,0.0010965859487516722,0.0010965859487516722
square,-1.08,-15.25,2.4790814967151698,0.0011663153827390386,0.0011663153827390386
square,-1.04,-15.25,2.4768974545599662,0.001249593875446479,0.001249593875446479
square,-1.0,-15.25,2.4747092538959357,0.0014112864659803516,0.0014112864659803516
square,-0.96,-15.25,2.4725177463689025,0.001381194118986224,0.001381194118986224
square,-0.9199999999999999,-15.25,2.4703220088050655,0.0014975470899326673,0.0014975470899326673
square,-0.8799999999999999,-15.25,2.468122668927377,0.02170058251647005,0.02170058251647005
square,-0.8400000000000001,-15.25,2.4661223816063385,-0.01979746277859587,0.0
square,-0.8,-15.25,2.4639139708967805,0.0005437926938405419,0.0005437926938405419
square,-0.76,-15.25,2.461701537081119,0.0005953474109917183,0.0005953474109917183
square,-0.72,-15.25,2.4594852470285082,0.0005968081501686052,0.0005968081501686052
square,-0.6799999999999999,-15.25,2.457264809507979,0.0006462254935012858,0.0006462254935012858
square,-0.6399999999999999,-15.25,2.4550404400622456,0.0009757208299558229,0.0009757208299558229
square,-0.5999999999999999,-15.25,2.4528121533175953,0.0009904360807624774,0.0009904360807624774
square,-0.56,-15.25,2.450579793614623,0.0010483307002908588,0.0010483307002908588
square,-0.52,-15.25,2.4483436788622313,0.0010230798730995081,0.0010230798730995081
square,-0.48,-15.25,2.446103341700655,0.0010700883916756113,0.0010700883916756113
square,-0.43999999999999995,-15.25,2.4438590633511077,0.000772318137995914,0.000772318137995914
square,-0.3999999999999999,-15.25,2.4416109816380227,0.014854895553199998,0.014854895553199998
square,-0.3599999999999999,-15.25,2.4395005504221663,-0.013503372302858361,0.0
square,-0.32000000000000006,-15.25,2.4372498228378676,-9.038387214575236e-05,0.0
square,-0.28,-15.25,2.434993808477983,-0.0001022578986887413,0.0
square,-0.24,-15.25,2.4327324881337793,-0.00013458503420428513,0.0
square,-0.19999999999999996,-15.25,2.4304655565021394,-0.00027923568980199717,0.0
square,-0.15999999999999992,-15.25,2.428191443493258,-0.001018454805724349,0.0
square,-0.11999999999999988,-15.25,2.425902304818249,-0.015444804288586984,0.0
square,-0.08000000000000007,-15.25,2.423451768534045,0.12518158608095947,0.12518158608095947
square,-0.040000000000000036,-15.25,2.4222431653099017,0.35171325352429783,0.35171325352429783
square,0.0,-15.25,2.4245501121336006,-0.003104289419866059,0.0
square,0.040000000000000036,-15.25,2.4268111339835037,3.447481688258011e-05,3.447481688258011e-05
square,0.08000000000000007,-15.25,2.429059378848941,0.0010081658727817005,0.0010081658727817005
square,0.1200000000000001,-15.25,2.431302255986999,0.0010836715046548787,0.0010836715046548787
square,0.16000000000000014,-15.25,2.4335407260535162,0.0011230878076410266,0.0011230878076410266
square,0.20000000000000018,-15.25,2.4357752934910097,0.0011244213252204003,0.0011244213252204003
square,0.2400000000000002,-15.25,2.4380060600592204,0.0011106748792042037,0.0011106748792042037
square,0.28000000000000025,-15.25,2.440232982730987,9.87922776691553e-05,9.87922776691553e-05
square,0.31999999999999984,-15.25,2.442448563824006,-0.005081915187053413,0.0
square,0.3599999999999999,-15.25,2.4446003791356516,0.0009616167604927366,0.0009616167604927366
square,0.3999999999999999,-15.25,2.446745790086903,0.008715140520762506,0.008715140520762506
square,0.43999999999999995,-15.25,2.448959235035835,0.0015898775208953123,0.0015898775208953123
square,0.48,-15.25,2.451169276891745,0.0015470728688822847,0.0015470728688822847
square,0.52,-15.25,2.453375724483563,0.0014700277740367354,0.0014700277740367354
square,0.56,-15.25,2.4555780804939973,0.0014618111089490606,0.0014618111089490606
square,0.6000000000000001,-15.25,2.4577765542662404,0.0014710038019491445,0.0014710038019491445
square,0.6400000000000001,-15.25,2.459971560541806,0.001360537380685041,0.001360537380685041
square,0.6800000000000002,-15.25,2.4621623653033984,0.0013517588106310172,0.0013517588106310172
square,0.7200000000000002,-15.25,2.4643492804126383,0.013333365205832092,0.013333365205832092
square,0.7600000000000002,-15.25,2.466653220018432,-0.011658678328924825,0.0
square,0.8000000000000003,-15.25,2.4688296645250296,0.00059759713329748,0.00059759713329748
square,0.8399999999999999,-15.25,2.4710023145391395,0.0005236055822524345,0.0005236055822524345
square,0.8799999999999999,-15.25,2.4731710221138927,0.0004640448309716079,0.0004640448309716079
square,0.9199999999999999,-15.25,2.4753359067432483,0.0003743968795223999,0.0003743968795223999
square,0.96,-15.25,2.477496943357307,0.00026346031423097016,0.00026346031423097016
square,1.0,-15.25,2.4796540939767264,0.00013238501126661595,0.00013238501126661595
square,1.04,-15.25,2.4818073727257355,-3.727376079781705e-05,0.0
square,1.08,-15.25,2.4839567846985586,-0.0003194725194199141,0.0
square,1.12,-15.25,2.4861023114508307,-0.0005229135337748998,0.0
square,1.1600000000000001,-15.25,2.4882439926538042,-0.0005636574787270402,0.0
square,1.2000000000000002,-15.25,2.4903816963812844,-0.000675220649678384,0.0
square,1.2400000000000002,-15.25,2.4925145614366313,-0.0007275998339258674,0.0
square,1.2800000000000002,-15.25,2.4946422876071406,-0.0007604336965298486,0.0
square,1.3200000000000003,-15.25,2.4967647038825604,-0.0007886401426776029,0.0
square,1.3599999999999999,-15.25,2.4988816131167444,-0.0008120134188411849,0.0
square,1.4,-15.25,2.5009927845463715,-0.000830139540927092,0.0
square,1.44,-15.25,2.5030979431700247,-0.003364891655996928,0.0
square,1.48,-15.25,2.5051714075612566,0.004603471540772018,0.004603471540772018
square,1.52,-15.25,2.5072916608518616,-0.003083889883853349,0.0
square,1.56,-15.25,2.5093823893229015,-0.0005027272409183933,0.0
square,1.6,-15.25,2.511469197334629,-0.00046571273513465456,0.0
square,1.6400000000000001,-15.25,2.513552105205849,-0.0004282350501893078,0.0
square,1.6800000000000002,-15.25,2.515631133592781,-0.0003904086714483231,0.0
square,1.7200000000000002,-15.25,2.5177063034699203,-0.00035219510351197744,0.0
square,1.7600000000000002,-15.25,2.519777636111123,-0.0003133562318036838,0.0
square,1.8000000000000003,-15.25,2.521845153070905,-0.00027426239338092224,0.0
square,1.8399999999999999,-15.25,2.5239088761660082,-0.0002348873092870734,0.0
square,1.88,-15.25,2.5259688274572225,-0.00019526544603069227,0.0
square,1.92,-15.25,2.528025029231508,-0.00015534473565804142,0.0
square,1.96,-15.25,2.5300775039844106,-0.00011594760279548172,0.0
square,2.0,-15.25,2.5321262744028017,0.0,0.0
square,-2.0,-15.0,2.5133288333992767,0.0,0.0
square,-1.96,-15.0,2.5112013921606176,0.001800892421361581,0.001800892421361581
square,-1.92,-15.0,2.5090706323722793,0.019673297171092063,0.019673297171092063
square,-1.88,-15.0,2.5071169189401745,-0.008892872236161023,0.0
square,-1.84,-15.0,2.5050605839124467,-0.0017266467359720226,0.0
square,-1.8,-15.0,2.5029773841853697,-0.0008728395301751737,0.0
square,-1.76,-15.0,2.5008784319310706,-0.0006487072764341461,0.0
square,-1.72,-15.0,2.498767893620548,-0.0005873119121223571,0.0
square,-1.68,-15.0,2.4966479097488574,-0.0005788671817255212,0.0
square,-1.6400000000000001,-15.0,2.4945197700434223,-0.0005923179593310259,0.0
square,-1.6,-15.0,2.4923843326901887,-0.0006120525062481084,0.0
square,-1.56,-15.0,2.490242209073249,-0.0006323665290139951,0.0
square,-1.52,-15.0,2.4880938571956377,-0.000650074528181408,0.0
square,-1.48,-15.0,2.48593963360483,-0.0006622402465821392,0.0
square,-1.44,-15.0,2.4837798450299546,-0.02920923687640671,0.0
square,-1.4,-15.0,2.481327844279817,0.05814396803785817,0.05814396803785817
square,-1.3599999999999999,-15.0,2.4794473679450784,-0.02921975621782928,0.0
square,-1.3199999999999998,-15.0,2.4772751715655223,-0.032959080527595795,0.0
square,-1.28,-15.0,2.474773950852939,0.0322063099577151,0.0322063099577151
square,-1.24,-15.0,2.4725824517247688,0.0011234897151568128,0.0011234897151568128
square,-1.2,-15.0,2.4703878875633736,0.015344475027096238,0.015344475027096238
square,-1.1600000000000001,-15.0,2.46833295143945,-0.007445418660155621,0.0
square,-1.12,-15.0,2.4661956049153995,-0.0018161329978666682,0.0
square,-1.08,-15.0,2.4640354946504717,-0.0011090282425381287,0.0
square,-1.04,-15.0,2.46186180814799,-0.0009254483768865092,0.0
square,-1.0,-15.0,2.4596779769016863,-0.0008767954673545517,0.0
square,-0.96,-15.0,2.4574857611784835,-0.0008734045732015921,0.0
square,-0.9199999999999999,-15.0,2.455286219871179,-0.0008885913311852626,0.0
square,-0.8799999999999999,-15.0,2.4530800567123388,-0.0009092426198901285,0.0
square,-0.8400000000000001,-15.0,2.4508677721537167,-0.00041421952719793354,0.0
square,-0.8,-15.0,2.4486497401603504,-0.00043804454726269925,0.0
square,-0.76,-15.0,2.446426250968043,-0.00045994104629506273,0.0
square,-0.72,-15.0,2.444197536438815,-0.0004790602369701596,0.0
square,-0.6799999999999999,-15.0,2.441963786221072,-0.0004960553550551471,0.0
square,-0.6399999999999999,-15.0,2.4397251583563397,-0.0005104565979149575,0.0
square,-0.5999999999999999,-15.0,2.4374817865601965,-0.0005223910890224682,0.0
square,-0.56,-15.0,2.435233785366568,-0.0005324573692280749,0.0
square,-0.52,-15.0,2.43298125385669,-0.0005400499908672896,0.0
square,-0.48,-15.0,2.4307242784829826,-0.0005464758466444672,0.0
square,-0.43999999999999995,-15.0,2.4284629359439505,-0.0005489515244624737,0.0
square,-0.3999999999999999,-15.0,2.4261973171555034,-0.0005390554522603588,0.0
square,-0.3599999999999999,-15.0,2.4239276115618495,-0.00017050826984902075,0.0
square,-0.32000000000000006,-15.0,2.421653973778213,-0.0001396697288626868,0.0
square,-0.28,-15.0,2.4193766401377284,-7.784456233565136e-05,0.0
square,-0.24,-15.0,2.4170961780998335,6.89968077454064e-05,6.89968077454064e-05
square,-0.19999999999999996,-15.0,2.414814031966496,0.00045187086079619024,0.00045187086079619024
square,-0.15999999999999992,-15.0,2.412534067173172,0.0015100639502291127,0.0015100639502291127
square,-0.11999999999999988,-15.0,2.410267112720954,0.004409869437665958,0.004409869437665958
square,-0.08000000000000007,-15.0,2.4080432293341394,0.09161656556225668,0.09161656556225668
square,-0.040000000000000036,-15.0,2.4067456725060596,0.34183891211626477,0.34183891211626477
square,0.0,-15.0,2.4088933517726723,0.007065466202485636,0.007065466202485636
square,0.040000000000000036,-15.0,2.4111154003197903,0.002398124537746207,0.002398124537746207
square,0.08000000000000007,-15.0,2.41336348874817,0.000504613767509215,0.000504613767509215
square,0.1200000000000001,-15.0,2.4156182978550937,-0.00016272769333627735,0.0
square,0.16000000000000014,-15.0,2.417873071726306,-0.0004029722212462526,0.0
square,0.20000000000000018,-15.0,2.420125381275354,-0.0004912882844895122,0.0
square,0.2400000000000002,-15.0,2.4223743083279423,-0.0005224167693162849,0.0
square,0.28000000000000025,-15.0,2.4246194875453235,-0.0005328504345223822,0.0
square,0.31999999999999984,-15.0,2.426860743579445,-0.0005632800739970062,0.0
square,0.3599999999999999,-15.0,2.4290978755162485,-0.000736161344799973,0.0
square,0.3999999999999999,-15.0,2.4313307627292895,-0.0009084071427950445,0.0
square,0.43999999999999995,-15.0,2.4335593312303745,-0.0008955782878410281,0.0
square,0.48,-15.0,2.435783499676769,-0.0008796643161315363,0.0
square,0.52,-15.0,2.438003175045068,-0.0008609700820703358,0.0
square,0.56,-15.0,2.4402182499953597,-0.0008405636474719784,0.0
square,0.6000000000000001,-15.0,2.4424285995095874,-0.0008177352613051869,0.0
square,0.6400000000000001,-15.0,2.444634076322772,-0.0007913153863457386,0.0
square,0.6800000000000002,-15.0,2.4468345045308455,-0.0007631998459959715,0.0
square,0.7200000000000002,-15.0,2.449029670292875,-0.0007328703084624785,0.0
square,0.7600000000000002,-15.0,2.451219308063476,-0.00039320150701005306,0.0
square,0.8000000000000003,-15.0,2.45340307909004,-0.0003686795050093062,0.0
square,0.8399999999999999,-15.0,2.4555805356707068,-0.0003480826971585633,0.0
square,0.8799999999999999,-15.0,2.4577510601412955,-0.00034047060444715276,0.0
square,0.9199999999999999,-15.0,2.459913745851633,-0.00036615789900350167,0.0
square,0.96,-15.0,2.4620671433362324,-0.0004831469345512101,0.0
square,1.0,-15.0,2.464208603502168,-0.0009078480490279622,0.0
square,1.04,-15.0,2.4663319672225,-0.0034831111100264702,0.0
square,1.08,-15.0,2.4684087231156147,0.004145575796681404,0.004145575796681404
square,1.12,-15.0,2.4705107485555495,0.00865392408917596,0.00865392408917596
square,1.1600000000000001,-15.0,2.4726800397176687,0.0016400228910725138,0.0016400228910725138
square,1.2000000000000002,-15.0,2.474846395345185,0.0014960689915516792,0.0014960689915516792
square,1.2400000000000002,-15.0,2.4770087241380647,0.0015270394924448922,0.0015270394924448922
square,1.2800000000000002,-15.0,2.4791677049893757,0.001469801230968326,0.001469801230968326
square,1.3200000000000003,-15.0,2.481323183891334,0.001418576184263599,0.001418576184263599
square,1.3599999999999999,-15.0,2.483475117404127,0.0013757050552592,0.0013757050552592
square,1.4,-15.0,2.4856235987530853,0.0012973866677045641,0.0012973866677045641
square,1.44,-15.0,2.4877684279047556,0.0012417309795532709,0.0012417309795532709
square,1.48,-15.0,2.4899096922732364,0.0011125779272584111,0.0011125779272584111
square,1.52,-15.0,2.492047461647355,0.0010893235097304127,0.0010893235097304127
square,1.56,-15.0,2.4941815857852143,0.0010362323980674906,0.0010362323980674906
square,1.6,-15.0,2.4963122754880116,0.000949793058090733,0.000949793058090733
square,1.6400000000000001,-15.0,2.4984394228572215,0.0008667940060323481,0.0008667940060323481
square,1.6800000000000002,-15.0,2.500562999388472,0.0007828423399753641,0.0007828423399753641
square,1.7200000000000002,-15.0,2.5026830369624737,0.000698521469729526,0.000698521469729526
square,1.7600000000000002,-15.0,2.504799646145012,0.0005802606397360592,0.0005802606397360592
square,1.8000000000000003,-15.0,2.5069126988425854,0.00046594730377571186,0.00046594730377571186
square,1.8399999999999999,-15.0,2.509022222976756,0.0003345444059743965,0.0003345444059743965
square,1.88,-15.0,2.5111282228634466,0.0001868222478865722,0.0001868222478865722
square,1.92,-15.0,2.513230737035258,-2.4331507543500373e-05,0.0
square,1.96,-15.0,2.51532946083221,-0.00039979016233148833,0.0
square,2.0,-15.0,2.5174229501920307,0.0,0.0
square,-2.0,-14.75,2.4992254188058496,0.0,0.0
square,-1.96,-14.75,2.4970859619920645,-0.0057389021664567205,0.0
square,-1.92,-14.75,2.4948944098804953,0.00893616798853041,0.00893616798853041
square,-1.88,-14.75,2.4927962235558234,-0.005363595160176403,0.0
square,-1.84,-14.75,2.490645914321788,-0.0003738571589499729,0.0
square,-1.8,-14.75,2.4884919604612934,-0.0002664079336315213,0.0
square,-1.76,-14.75,2.486334348875014,-0.00024389167461289735,0.0
square,-1.72,-14.75,2.4841725184763845,-2.016625765073994e-05,0.0
square,-1.68,-14.75,2.482008101665726,-0.00014479607433002723,0.0
square,-1.6400000000000001,-14.75,2.479839441419787,-6.232315868739022e-05,0.0
square,-1.6,-14.75,2.4776670742274645,-4.5640635291260296e-05,0.0
square,-1.56,-14.75,2.4754909886409133,-3.8271091689470645e-05,0.0
square,-1.52,-14.75,2.473311173580494,-3.870757892558518e-05,0.0
square,-1.48,-14.75,2.47112761834739,-4.573472871310057e-05,0.0
square,-1.44,-14.75,2.468940312636177,-5.829188840278283e-05,0.0
square,-1.4,-14.75,2.4667492465473333,-0.0008060643107000386,0.0
square,-1.3599999999999999,-14.75,2.4645544105996775,-8.932947173266768e-05,0.0
square,-1.3199999999999998,-14.75,2.462355795742701,-0.00010610395083028833,0.0
square,-1.28,-14.75,2.460153393368798,-0.0009510776980947228,0.0
square,-1.24,-14.75,2.457947195325354,-0.000996748775835552,0.0
square,-1.2,-14.75,2.4557371939266894,-0.001039406192423293,0.0
square,-1.1600000000000001,-14.75,2.453523381965844,-0.0007156566809750391,0.0
square,-1.12,-14.75,2.451305752726177,-0.0005908833484355857,0.0
square,-1.08,-14.75,2.449084299992793,-0.0005131402771565206,0.0
square,-1.04,-14.75,2.4468590180637935,-0.00045896577161066017,0.0
square,-1.0,-14.75,2.4446299017614193,-0.0004196747882612102,0.0
square,-0.96,-14.75,2.4423969464431665,-0.0003906741389604182,0.0
square,-0.9199999999999999,-14.75,2.4401601480131725,-0.00036930969178776505,0.0
square,-0.8799999999999999,-14.75,2.4379195029344016,-0.00035366109783949726,0.0
square,-0.8400000000000001,-14.75,2.435675008242835,-0.0003425032745607465,0.0
square,-0.8,-14.75,2.4334266615661244,-0.00033497073492653356,0.0
square,-0.76,-14.75,2.4311744611519086,-0.00033015225540494465,0.0
square,-0.72,-14.75,2.4289184059166056,-0.000327379128620172,0.0
square,-0.6799999999999999,-14.75,2.426658495537288,-0.00032627339697922496,0.0
square,-0.6399999999999999,-14.75,2.424394730633938,-0.00032645128101537276,0.0
square,-0.5999999999999999,-14.75,2.4221271131411406,-0.0003272407213436115,0.0
square,-0.56,-14.75,2.419855647077059,-0.00032841635105023467,0.0
square,-0.52,-14.75,2.417580340146516,-0.00032938074657539834,0.0
square,-0.48,-14.75,2.41530120709765,-0.0003293505040973393,0.0
square,-0.43999999999999995,-14.75,2.4130182767700132,-0.0003264425226090014,0.0
square,-0.3999999999999999,-14.75,2.4107316069202653,-0.00031803485921304823,0.0
square,-0.3599999999999999,-14.75,2.4084413154317326,-0.0002976090210269387,0.0
square,-0.32000000000000006,-14.75,2.4061476459523874,-0.0002522718468981733,0.0
square,-0.28,-14.75,2.403851105333175,-0.0001554905457077117,0.0
square,-0.24,-14.75,2.4015527480271577,4.5425352048686365e-05,4.5425352048686365e-05
square,-0.19999999999999996,-14.75,2.3992547481086555,0.00044991274880256505,0.00044991274880256505
square,-0.15999999999999992,-14.75,2.3969614751301678,0.0012160488959736054,0.0012160488959736054
square,-0.11999999999999988,-14.75,2.3946812088099314,0.002492390473054189,0.002492390473054189
square,-0.08000000000000007,-14.75,2.392427800098323,0.07270446260084494,0.07270446260084494
square,-0.040000000000000036,-14.75,2.3909084716302447,0.3693307012371841,0.3693307012371841
square,0.0,-14.75,2.3931061434814906,0.003721361962231816,0.003721361962231816
square,0.040000000000000036,-14.75,2.39534422509809,0.0019368815115354478,0.0019368815115354478
square,0.08000000000000007,-14.75,2.397603233504873,0.0009079063059925227,0.0009079063059925227
square,0.1200000000000001,-14.75,2.3998718131024193,0.0003176644578895631,0.0003176644578895631
square,0.16000000000000014,-14.75,2.402143433162397,0.00029689444422980666,0.00029689444422980666
square,0.20000000000000018,-14.75,2.4044146693694914,0.00014193194972519864,0.00014193194972519864
square,0.2400000000000002,-14.75,2.4066838038238485,-0.00020384160707272183,0.0
square,0.28000000000000025,-14.75,2.4089499918294357,-0.00023119305792995638,0.0
square,0.31999999999999984,-14.75,2.4112128213186006,-0.0002385549385170298,0.0
square,0.3599999999999999,-14.75,2.413472091534706,-0.00023639125452441708,0.0
square,0.3999999999999999,-14.75,2.4157277044066756,-0.00022962005464210254,0.0
square,0.43999999999999995,-14.75,2.417979611790032,-0.0002208703349814576,0.0
square,0.48,-14.75,2.4202277899557805,-0.0002115576661359541,0.0
square,0.52,-14.75,2.422472227274354,-0.00020220601169360365,0.0
square,0.56,-14.75,2.4247129182705267,-0.00019350178318200973,0.0
square,0.6000000000000001,-14.75,2.4269498607512254,-0.00018592412211970954,0.0
square,0.6400000000000001,-14.75,2.4291830544153283,-0.00017991442433639576,0.0
square,0.6800000000000002,-14.75,2.4314125001782214,-0.00017597455295859137,0.0
square,0.7200000000000002,-14.75,2.4336381998411367,-0.00017466669829660364,0.0
square,0.7600000000000002,-14.75,2.4358601559267496,-0.00017706104096951468,0.0
square,0.8000000000000003,-14.75,2.4380783715948717,-0.00018501175092224033,0.0
square,0.8399999999999999,-14.75,2.440292850596665,-0.00019991826916468462,0.0
square,0.8799999999999999,-14.75,2.442503597247279,-0.00022359226548237675,0.0
square,0.9199999999999999,-14.75,2.4447106164072423,-0.00025860508427631376,0.0
square,0.96,-14.75,2.4469139134679208,-0.0003089383017358064,0.0
square,1.0,-14.75,2.4491134943388153,-0.00038166134768015365,0.0
square,1.04,-14.75,2.45130936543561,-0.0004928216907259494,0.0
square,1.08,-14.75,2.4535015336684696,-0.0007154349218368832,0.0
square,1.12,-14.75,2.455690006430354,-0.0008668974347907018,0.0
square,1.1600000000000001,-14.75,2.45787479158525,-0.0008384026028273288,0.0
square,1.2000000000000002,-14.75,2.4600558974562103,-0.0008075019905709312,0.0
square,1.2400000000000002,-14.75,2.4622333328134154,-0.0007770051699435585,0.0
square,1.2800000000000002,-14.75,2.464407106861882,-0.0007452151636160901,0.0
square,1.3200000000000003,-14.75,2.4665772292292245,-0.0007125571560351667,0.0
square,1.3599999999999999,-14.75,2.46874370995323,-0.0006791759189726594,0.0
square,1.4,-14.75,2.470906559469366,-0.0006448693191429589,0.0
square,1.44,-14.75,2.473065788598215,-0.0006101830691794711,0.0
square,1.48,-14.75,2.4752214085328488,-0.0005749319308983898,0.0
square,1.52,-14.75,2.4773734308261792,-0.000538976538085494,0.0
square,1.56,-14.75,2.4795218673782715,-0.0005048788921307994,0.0
square,1.6,-14.75,2.4816667089088655,-0.0006022780796479888,0.0
square,1.6400000000000001,-14.75,2.4838066155765794,-0.0006644323340084564,0.0
square,1.6800000000000002,-14.75,2.485940527169692,-0.00065240506299419,0.0
square,1.7200000000000002,-14.75,2.4880680007362668,-0.000639570512778661,0.0
square,1.7600000000000002,-14.75,2.4901884491932242,-0.000631098486502075,0.0
square,1.8000000000000003,-14.75,2.492301056200483,-0.0006395609262665334,0.0
square,1.8399999999999999,-14.75,2.494404610985725,-0.0006949414744588333,0.0
square,1.88,-14.75,2.496497143932333,-0.0008841730332141422,0.0
square,1.92,-14.75,2.4985749513962467,-0.0015568148434947728,0.0
square,1.96,-14.75,2.5006288906508485,-0.0074321937309292626,0.0
square,2.0,-14.75,2.502596475435734,0.0,0.0
square,-2.0,-14.5,2.484919905690753,0.0,0.0
square,-1.96,-14.5,2.4827518427824744,-0.0005746150321861071,0.0
square,-1.92,-14.5,2.4805803113010354,-0.0007265145757526038,0.0
square,-1.88,-14.5,2.4784053004244884,-0.0006310803051832528,0.0
square,-1.84,-14.5,2.4762267995891545,-0.000658467700404377,0.0
square,-1.8,-14.5,2.4740447984997784,-0.0006850288378845419,0.0
square,-1.76,-14.5,2.47185928713973,-0.000711660225964336,0.0
square,-1.72,-14.5,2.4696702557812253,-0.0007889882895984911,0.0
square,-1.68,-14.5,2.4674771914878155,-0.0008742766935853374,0.0
square,-1.6400000000000001,-14.5,2.465279441142077,-0.0008757486067766934,0.0
square,-1.6,-14.5,2.4630771425037423,-0.0008727188012438141,0.0
square,-1.56,-14.5,2.460870421759,-0.0008660087449594619,0.0
square,-1.52,-14.5,2.458659390030138,-0.0008567404186873911,0.0
square,-1.48,-14.5,2.4564441461550963,-0.0008439152773035035,0.0
square,-1.44,-14.5,2.4542247788225486,-0.0008272018416396968,0.0
square,-1.4,-14.5,2.452001368210083,-0.0008106369008900877,0.0
square,-1.3599999999999999,-14.5,2.4497739872980935,-0.0007914819006162921,0.0
square,-1.3199999999999998,-14.5,2.4475427028757757,-0.0004914532267440561,0.0
square,-1.28,-14.5,2.4453076168874155,-0.00027799979397611984,0.0
square,-1.24,-14.5,2.44306908516027,-0.0001446162647739186,0.0
square,-1.2,-14.5,2.440827176517938,-4.30144579146698e-05,0.0
square,-1.1600000000000001,-14.5,2.438581887224754,4.326385372985892e-05,4.326385372985892e-05
square,-1.12,-14.5,2.4363332164119607,0.00011928677216962892,0.00011928677216962892
square,-1.08,-14.5,2.4340811735732304,0.00018692836492763216,0.00018692836492763216
square,-1.04,-14.5,2.4318257727524903,0.00024273375518848422,0.00024273375518848422
square,-1.0,-14.5,2.4295669822749444,0.0002990404468186581,0.0002990404468186581
square,-0.96,-14.5,2.4273048358846134,0.00034411838939424686,0.00034411838939424686
square,-0.9199999999999999,-14.5,2.4250393082961668,4.493924681112786e-05,4.493924681112786e-05
square,-0.8799999999999999,-14.5,2.422770442267941,4.9813700552679376e-05,4.9813700552679376e-05
square,-0.8400000000000001,-14.5,2.42049821178025,5.208339637515807e-05,5.208339637515807e-05
square,-0.8,-14.5,2.41822257689319,6.460179949662613e-05,6.460179949662613e-05
square,-0.76,-14.5,2.415943599796976,7.211867420906457e-05,7.211867420906457e-05
square,-0.72,-14.5,2.4136613054742933,7.136613187070826e-05,7.136613187070826e-05
square,-0.6799999999999999,-14.5,2.4113756449351422,7.299294580747481e-05,7.299294580747481e-05
square,-0.6399999999999999,-14.5,2.4090865975685887,8.569020696387918e-05,8.569020696387918e-05
square,-0.5999999999999999,-14.5,2.4067942674070952,7.970925705236849e-05,7.970925705236849e-05
square,-0.56,-14.5,2.4044985738342235,8.204352263515373e-05,8.204352263515373e-05
square,-0.52,-14.5,2.4021995366666093,8.014606043335664e-05,8.014606043335664e-05
square,-0.48,-14.5,2.3998971312738098,9.36937368323466e-05,9.36937368323466e-05
square,-0.43999999999999995,-14.5,2.3975914989996667,7.528585734898316e-05,7.528585734898316e-05
square,-0.3999999999999999,-14.5,2.395282474952883,7.767074396184294e-05,7.767074396184294e-05
square,-0.3599999999999999,-14.5,2.392970101278462,0.0006657704649999257,0.0006657704649999257
square,-0.32000000000000006,-14.5,2.3906544051050083,0.0006781981635346253,0.0006781981635346253
square,-0.28,-14.5,2.3883354738624467,0.0006707147082207548,0.0006707147082207548
square,-0.24,-14.5,2.386013195998707,0.0006698865295856333,0.0006698865295856333
square,-0.19999999999999996,-14.5,2.3836874984797967,0.0006807107367778561,0.0006807107367778561
square,-0.15999999999999992,-14.5,2.3813583517839887,0.0006252616515583887,0.0006252616515583887
square,-0.11999999999999988,-14.5,2.3790249390118903,0.00021985951624809783,0.00021985951624809783
square,-0.08000000000000007,-14.5,2.3766883370483467,0.056380043371186635,0.056380043371186635
square,-0.040000000000000036,-14.5,2.37491177299982,0.40538570848096595,0.40538570848096595
