geometry,linear_size,site_count,delta,mean_absolute_energy_shift,response_per_delta,realizations,seed
normal_square,20,400,0.01,0.005012477620008116,0.5012477620008116,100,240702296
normal_square,20,400,0.02,0.010024955240016231,0.5012477620008116,100,240702296
normal_square,20,400,0.03,0.015037432860024347,0.5012477620008116,100,240702296
normal_square,20,400,0.04,0.020049910480032462,0.5012477620008116,100,240702296
normal_square,20,400,0.05,0.025062388100040578,0.5012477620008116,100,240702296
normal_square,20,400,0.060000000000000005,0.030074865720048697,0.5012477620008116,100,240702296
normal_square,20,400,0.06999999999999999,0.0350873433400568,0.5012477620008116,100,240702296
normal_square,20,400,0.08,0.040099820960064925,0.5012477620008116,100,240702296
normal_square,20,400,0.09,0.04511229858007304,0.5012477620008116,100,240702296
normal_square,20,400,0.09999999999999999,0.05012477620008115,0.5012477620008116,100,240702296
normal_square,20,400,0.11,0.05513725382008927,0.5012477620008116,100,240702296
normal_square,20,400,0.12,0.06014973144009739,0.5012477620008116,100,240702296
normal_square,20,400,0.13,0.0651622090601055,0.5012477620008116,100,240702296
normal_square,20,400,0.14,0.07017468668011362,0.5012477620008116,100,240702296
normal_square,20,400,0.15000000000000002,0.07518716430012175,0.5012477620008116,100,240702296
normal_square,20,400,0.16,0.08019964192012985,0.5012477620008116,100,240702296
normal_square,20,400,0.17,0.08521211954013796,0.5012477620008116,100,240702296
normal_square,20,400,0.18000000000000002,0.0902245971601461,0.5012477620008116,100,240702296
normal_square,20,400,0.19,0.0952370747801542,0.5012477620008116,100,240702296
normal_square,20,400,0.2,0.10024955240016231,0.5012477620008116,100,240702296
normal_square,30,900,0.01,0.005008380083024489,0.5008380083024488,100,240702297
normal_square,30,900,0.02,0.010016760166048978,0.5008380083024488,100,240702297
normal_square,30,900,0.03,0.015025140249073464,0.5008380083024488,100,240702297
normal_square,30,900,0.04,0.020033520332097956,0.5008380083024488,100,240702297
normal_square,30,900,0.05,0.025041900415122442,0.5008380083024488,100,240702297
normal_square,30,900,0.060000000000000005,0.030050280498146932,0.5008380083024488,100,240702297
normal_square,30,900,0.06999999999999999,0.035058660581171415,0.5008380083024488,100,240702297
normal_square,30,900,0.08,0.04006704066419591,0.5008380083024488,100,240702297
normal_square,30,900,0.09,0.045075420747220395,0.5008380083024488,100,240702297
normal_square,30,900,0.09999999999999999,0.05008380083024488,0.5008380083024488,100,240702297
normal_square,30,900,0.11,0.055092180913269374,0.5008380083024488,100,240702297
normal_square,30,900,0.12,0.06010056099629386,0.5008380083024488,100,240702297
normal_square,30,900,0.13,0.06510894107931835,0.5008380083024488,100,240702297
normal_square,30,900,0.14,0.07011732116234284,0.5008380083024488,100,240702297
normal_square,30,900,0.15000000000000002,0.07512570124536734,0.5008380083024488,100,240702297
normal_square,30,900,0.16,0.08013408132839182,0.5008380083024488,100,240702297
normal_square,30,900,0.17,0.0851424614114163,0.5008380083024488,100,240702297
normal_square,30,900,0.18000000000000002,0.0901508414944408,0.5008380083024488,100,240702297
normal_square,30,900,0.19,0.09515922157746529,0.5008380083024488,100,240702297
normal_square,30,900,0.2,0.10016760166048977,0.5008380083024488,100,240702297
normal_square,40,1600,0.01,0.005049778991334086,0.5049778991334086,100,240702298
normal_square,40,1600,0.02,0.010099557982668173,0.5049778991334086,100,240702298
normal_square,40,1600,0.03,0.015149336974002258,0.5049778991334086,100,240702298
normal_square,40,1600,0.04,0.020199115965336346,0.5049778991334086,100,240702298
normal_square,40,1600,0.05,0.02524889495667043,0.5049778991334086,100,240702298
normal_square,40,1600,0.060000000000000005,0.03029867394800452,0.5049778991334086,100,240702298
normal_square,40,1600,0.06999999999999999,0.0353484529393386,0.5049778991334086,100,240702298
normal_square,40,1600,0.08,0.04039823193067269,0.5049778991334086,100,240702298
normal_square,40,1600,0.09,0.045448010922006774,0.5049778991334086,100,240702298
normal_square,40,1600,0.09999999999999999,0.050497789913340856,0.5049778991334086,100,240702298
normal_square,40,1600,0.11,0.05554756890467495,0.5049778991334086,100,240702298
normal_square,40,1600,0.12,0.060597347896009034,0.5049778991334086,100,240702298
normal_square,40,1600,0.13,0.06564712688734313,0.5049778991334086,100,240702298
normal_square,40,1600,0.14,0.07069690587867722,0.5049778991334086,100,240702298
normal_square,40,1600,0.15000000000000002,0.07574668487001131,0.5049778991334086,100,240702298
normal_square,40,1600,0.16,0.08079646386134538,0.5049778991334086,100,240702298
normal_square,40,1600,0.17,0.08584624285267947,0.5049778991334086,100,240702298
normal_square,40,1600,0.18000000000000002,0.09089602184401356,0.5049778991334086,100,240702298
normal_square,40,1600,0.19,0.09594580083534764,0.5049778991334086,100,240702298
normal_square,40,1600,0.2,0.10099557982668173,0.5049778991334086,100,240702298
critical_rhombus,29,421,0.01,0.03396443376637604,3.3964433766376043,100,240703296
critical_rhombus,29,421,0.02,0.06792886753275208,3.3964433766376043,100,240703296
critical_rhombus,29,421,0.03,0.10189330129912813,3.3964433766376043,100,240703296
critical_rhombus,29,421,0.04,0.13585773506550416,3.3964433766376043,100,240703296
critical_rhombus,29,421,0.05,0.16982216883188023,3.3964433766376043,100,240703296
critical_rhombus,29,421,0.060000000000000005,0.20378660259825626,3.3964433766376043,100,240703296
critical_rhombus,29,421,0.06999999999999999,0.23775103636463227,3.3964433766376043,100,240703296
critical_rhombus,29,421,0.08,0.27171547013100833,3.3964433766376043,100,240703296
critical_rhombus,29,421,0.09,0.30567990389738436,3.3964433766376043,100,240703296
critical_rhombus,29,421,0.09999999999999999,0.3396443376637604,3.3964433766376043,100,240703296
critical_rhombus,29,421,0.11,0.3736087714301365,3.3964433766376043,100,240703296
critical_rhombus,29,421,0.12,0.4075732051965125,3.3964433766376043,100,240703296
critical_rhombus,29,421,0.13,0.44153763896288856,3.3964433766376043,100,240703296
critical_rhombus,29,421,0.14,0.47550207272926465,3.3964433766376043,100,240703296
critical_rhombus,29,421,0.15000000000000002,0.5094665064956407,3.3964433766376043,100,240703296
critical_rhombus,29,421,0.16,0.5434309402620167,3.3964433766376043,100,240703296
critical_rhombus,29,421,0.17,0.5773953740283928,3.3964433766376043,100,240703296
critical_rhombus,29,421,0.18000000000000002,0.6113598077947688,3.3964433766376043,100,240703296
critical_rhombus,29,421,0.19,0.6453242415611449,3.3964433766376043,100,240703296
critical_rhombus,29,421,0.2,0.6792886753275209,3.3964433766376043,100,240703296
critical_rhombus,43,925,0.01,0.17626812140315445,17.626812140315444,100,240703297
critical_rhombus,43,925,0.02,0.3525362428063089,17.626812140315444,100,240703297
critical_rhombus,43,925,0.03,0.5288043642094633,17.626812140315444,100,240703297
critical_rhombus,43,925,0.04,0.7050724856126178,17.626812140315444,100,240703297
critical_rhombus,43,925,0.05,0.8813406070157722,17.626812140315444,100,240703297
critical_rhombus,43,925,0.060000000000000005,1.0576087284189266,17.626812140315444,100,240703297
critical_rhombus,43,925,0.06999999999999999,1.233876849822081,17.626812140315444,100,240703297
critical_rhombus,43,925,0.08,1.4101449712252356,17.626812140315444,100,240703297
critical_rhombus,43,925,0.09,1.58641309262839,17.626812140315444,100,240703297
critical_rhombus,43,925,0.09999999999999999,1.7626812140315442,17.626812140315444,100,240703297
critical_rhombus,43,925,0.11,1.938949335434699,17.626812140315444,100,240703297
critical_rhombus,43,925,0.12,2.1152174568378532,17.626812140315444,100,240703297
critical_rhombus,43,925,0.13,2.2914855782410077,17.626812140315444,100,240703297
