target_id,n_sites,thermal_ratio,rate_ratio,gamma_rec,gamma_abs,eta_rescue,eta_rescue_sem,eta_deph,delta_eta,samples,parameter_match,artifact_stage
T010,64,0.029999999999999995,0.004999999999999999,0.0024999999999999996,8.345594488412495e-18,0.06630959879332587,0.0001759890878239634,0.09298126635634428,-0.026671667563018406,5,paper_subset,exploratory
T010,64,0.07114121116984964,0.004999999999999999,0.0024999999999999996,1.9645263549972046e-09,0.0663095852789382,0.00017598908196719511,0.09298126635634428,-0.026671681077406084,5,paper_subset,exploratory
T010,64,0.1687023975571047,0.004999999999999999,0.0024999999999999996,6.662188121691991e-06,0.0662637994266185,0.00017596925076529242,0.09298126635634428,-0.026717466929725778,5,paper_subset,exploratory
T010,64,0.4000564296489972,0.004999999999999999,0.0024999999999999996,0.00020528487454385386,0.06492648086165673,0.00017540026361004323,0.09298126635634428,-0.028054785494687554,5,paper_subset,exploratory
T010,64,0.9486832980505137,0.004999999999999999,0.0024999999999999996,0.0008712713418717535,0.06080787177012252,0.00017376674245402806,0.09298126635634428,-0.03217339458622176,5,paper_subset,exploratory
T010,64,2.2496826279973674,0.004999999999999999,0.0024999999999999996,0.001602850469824883,0.05684331232782379,0.00017235031562776772,0.09298126635634428,-0.03613795402852049,5,paper_subset,exploratory
T010,64,5.334838230116768,0.004999999999999999,0.0024999999999999996,0.002072682420048021,0.054558154122444566,0.00017159710349771198,0.09298126635634428,-0.038423112233899714,5,paper_subset,exploratory
T010,64,12.650895102857465,0.004999999999999999,0.0024999999999999996,0.0023099940336282036,0.05347233848533679,0.00017125433228864666,0.09298126635634428,-0.03950892787100749,5,paper_subset,exploratory
T010,64,29.999999999999996,0.004999999999999999,0.0024999999999999996,0.0024180402512050145,0.052992174596109276,0.00017110575098197193,0.09298126635634428,-0.039989091760235004,5,paper_subset,exploratory
T010,64,0.029999999999999995,0.008891397050194613,0.0044456985250973064,1.4840798843278256e-17,0.10347066642695606,0.00017429245609722877,0.09298126635634428,0.010489400070611776,5,paper_subset,exploratory
T010,64,0.07114121116984964,0.008891397050194613,0.0044456985250973064,3.493476767570345e-09,0.10347063005657406,0.00017429244434079763,0.09298126635634428,0.010489363700229778,5,paper_subset,exploratory
T010,64,0.1687023975571047,0.008891397050194613,0.0044456985250973064,1.1847231962610753e-05,0.10334747006386283,0.00017425267240777175,0.09298126635634428,0.010366203707518548,5,paper_subset,exploratory
T010,64,0.4000564296489972,0.008891397050194613,0.0044456985250973064,0.00036505386559375873,0.09980282343154456,0.0001731406682154471,0.09298126635634428,0.006821557075200282,5,paper_subset,exploratory
T010,64,0.9486832980505137,0.008891397050194613,0.0044456985250973064,0.0015493638878075226,0.08949338459575837,0.00017023964660575156,0.09298126635634428,-0.003487881760585912,5,paper_subset,exploratory
T010,64,2.2496826279973674,0.008891397050194613,0.0044456985250973064,0.002850315987860803,0.08036176606946006,0.00016803505722159026,0.09298126635634428,-0.012619500286884217,5,paper_subset,exploratory
T010,64,5.334838230116768,0.008891397050194613,0.0044456985250973064,0.003685808471121041,0.07541806698973462,0.00016696644391625665,0.09298126635634428,-0.01756319936660966,5,paper_subset,exploratory
T010,64,12.650895102857465,0.008891397050194613,0.0044456985250973064,0.004107814827313793,0.07314541444662899,0.00016650218685920377,0.09298126635634428,-0.01983585190971529,5,paper_subset,exploratory
T010,64,29.999999999999996,0.008891397050194613,0.0044456985250973064,0.004299951191363222,0.07215554398720034,0.00016630507845843026,0.09298126635634428,-0.020825722369143942,5,paper_subset,exploratory
T010,64,0.029999999999999995,0.015811388300841896,0.007905694150420948,2.639108701153119e-17,0.16580989252924128,0.00017148318865986038,0.09298126635634428,0.072828626172897,5,paper_subset,exploratory
T010,64,0.07114121116984964,0.015811388300841896,0.007905694150420948,6.212377805219676e-09,0.16580979276337823,0.0001714831641510585,0.09298126635634428,0.07282852640703395,5,paper_subset,exploratory
T010,64,0.1687023975571047,0.015811388300841896,0.007905694150420948,2.1067688665065722e-05,0.16547224169290647,0.0001714003643704777,0.09298126635634428,0.0724909753365622,5,paper_subset,exploratory
T010,64,0.4000564296489972,0.015811388300841896,0.007905694150420948,0.0006491677727404975,0.15599459800239482,0.00016917482201457692,0.09298126635634428,0.06301333164605054,5,paper_subset,exploratory
T010,64,0.9486832980505137,0.015811388300841896,0.007905694150420948,0.002755201900345973,0.13082509036002077,0.00016410233687565116,0.09298126635634428,0.03784382400367649,5,paper_subset,exploratory
T010,64,2.2496826279973674,0.015811388300841896,0.007905694150420948,0.005068658233317619,0.11111907942892725,0.00016085454723090313,0.09298126635634428,0.01813781307258297,5,paper_subset,exploratory
T010,64,5.334838230116768,0.015811388300841896,0.007905694150420948,0.006554397313541589,0.1013235182884554,0.00015944491538209528,0.09298126635634428,0.00834225193211112,5,paper_subset,exploratory
T010,64,12.650895102857465,0.015811388300841896,0.007905694150420948,0.007304842527664712,0.0970067366611001,0.00015886389420393998,0.09298126635634428,0.004025470304755821,5,paper_subset,exploratory
T010,64,29.999999999999996,0.015811388300841896,0.007905694150420948,0.0076465146677735536,0.0951614693812945,0.00015862280921252904,0.09298126635634428,0.002180203024950214,5,paper_subset,exploratory
T010,64,0.029999999999999995,0.02811706625951745,0.014058533129758724,4.6930726641151556e-17,0.26578675524724027,0.0001667910556907465,0.09298126635634428,0.17280548889089598,5,paper_subset,exploratory
T010,64,0.07114121116984964,0.02811706625951745,0.014058533129758724,1.1047343538404942e-08,0.26578648656784487,0.00016679100471298614,0.09298126635634428,0.17280522021150058,5,paper_subset,exploratory
T010,64,0.1687023975571047,0.02811706625951745,0.014058533129758724,3.746423697019677e-05,0.2648786991844363,0.00016661912818229094,0.09298126635634428,0.171897432828092,5,paper_subset,exploratory
T010,64,0.4000564296489972,0.02811706625951745,0.014058533129758724,0.0011544016839252532,0.24038878965570878,0.00016224409061285077,0.09298126635634428,0.14740752329936452,5,paper_subset,exploratory
T010,64,0.9486832980505137,0.02811706625951745,0.014058533129758724,0.004899518809885355,0.1835393721277613,0.00015380249281381968,0.09298126635634428,0.09055810577141703,5,paper_subset,exploratory
T010,64,2.2496826279973674,0.02811706625951745,0.014058533129758724,0.009013490572832983,0.14577596177125715,0.00014933996115498686,0.09298126635634428,0.05279469541491287,5,paper_subset,exploratory
T010,64,5.334838230116768,0.02811706625951745,0.014058533129758724,0.011655549787885437,0.12879786042419777,0.00014760890929920424,0.09298126635634428,0.035816594067853494,5,paper_subset,exploratory
T010,64,12.650895102857465,0.02811706625951745,0.014058533129758724,0.012990051060522837,0.12165069562709621,0.0001469297453305136,0.09298126635634428,0.02866942927075193,5,paper_subset,exploratory
T010,64,29.999999999999996,0.02811706625951745,0.014058533129758724,0.013597639592262324,0.11865470636564976,0.0001466536165460019,0.09298126635634428,0.02567344000930548,5,paper_subset,exploratory
T010,64,0.029999999999999995,0.049999999999999996,0.024999999999999998,8.345594488412496e-17,0.413930194573178,0.00015826775239903454,0.09298126635634428,0.3209489282168337,5,paper_subset,exploratory
