target_id,condition,time,observable,value,seed,gamma_lead,gamma_rec,parameter_match,artifact_stage
T009,without_rescue,38.6,bright,0.14781993485878642,0,0.05,0.0,paper_subset,exploratory
T009,without_rescue,38.800000000000004,bright,0.1473610668881428,0,0.05,0.0,paper_subset,exploratory
T009,without_rescue,39.0,bright,0.14711922663356947,0,0.05,0.0,paper_subset,exploratory
T009,without_rescue,39.2,bright,0.14713002415581125,0,0.05,0.0,paper_subset,exploratory
T009,without_rescue,39.400000000000006,bright,0.14719722295742554,0,0.05,0.0,paper_subset,exploratory
T009,without_rescue,39.6,bright,0.14725511396999963,0,0.05,0.0,paper_subset,exploratory
T009,without_rescue,39.800000000000004,bright,0.14734745824966125,0,0.05,0.0,paper_subset,exploratory
T009,without_rescue,40.0,bright,0.14737739239191472,0,0.05,0.0,paper_subset,exploratory
T009,without_rescue,40.2,bright,0.14722740375530682,0,0.05,0.0,paper_subset,exploratory
T009,without_rescue,40.400000000000006,bright,0.1470317636346475,0,0.05,0.0,paper_subset,exploratory
T009,without_rescue,40.6,bright,0.1469777295128212,0,0.05,0.0,paper_subset,exploratory
T009,without_rescue,40.800000000000004,bright,0.14691652342263792,0,0.05,0.0,paper_subset,exploratory
T009,without_rescue,41.0,bright,0.14654869220685074,0,0.05,0.0,paper_subset,exploratory
T009,without_rescue,41.2,bright,0.14595087874689294,0,0.05,0.0,paper_subset,exploratory
T009,without_rescue,41.400000000000006,bright,0.14551925782666741,0,0.05,0.0,paper_subset,exploratory
T009,without_rescue,41.6,bright,0.14537944477898507,0,0.05,0.0,paper_subset,exploratory
T009,without_rescue,41.800000000000004,bright,0.145251856291473,0,0.05,0.0,paper_subset,exploratory
T009,without_rescue,42.0,bright,0.14496854644153637,0,0.05,0.0,paper_subset,exploratory
T009,without_rescue,42.2,bright,0.1447403140999694,0,0.05,0.0,paper_subset,exploratory
T009,without_rescue,42.400000000000006,bright,0.14478913285760223,0,0.05,0.0,paper_subset,exploratory
T009,without_rescue,42.6,bright,0.14504677149895057,0,0.05,0.0,paper_subset,exploratory
T009,without_rescue,42.800000000000004,bright,0.14534444322486748,0,0.05,0.0,paper_subset,exploratory
T009,without_rescue,43.0,bright,0.14559167839366602,0,0.05,0.0,paper_subset,exploratory
