omega,power
0.1809557368467721,0.00035033683562604777
0.1834690109696439,0.00038583920950815677
0.18598228509251577,0.0005157085009507806
0.1884955592153876,0.0006620814070078898
0.1910088333382594,0.0008169349355274067
0.19352210746113127,0.001051371650044847
0.1960353815840031,0.0010303203774776385
0.19854865570687494,0.001115387681544726
0.20106192982974677,0.0010704587580865142
0.20357520395261858,0.0008782540263168247
0.20608847807549044,0.000858178961216892
0.20860175219836227,0.0008728202709202032
0.21111502632123413,0.0007693349733247259
0.21362830044410594,0.0006758904483654093
0.21614157456697777,0.0005521035451700288
0.21865484868984963,0.0004936972743713759
0.22116812281272144,0.0003639247666520017
0.22368139693559327,0.00031722310564506154
0.22619467105846514,0.00035583894519420787
0.22870794518133694,0.00034668155861091024
0.23122121930420877,0.0003397005423337255
0.23373449342708064,0.0003284686208287478
0.23624776754995244,0.0003113761531524142
0.23876104167282428,0.0002973392733482007
0.24127431579569614,0.00028993850653184685
0.24378758991856794,0.00029382042207491015
0.24630086404143978,0.000320485560085063
0.24881413816431164,0.00034852868486442236
0.25132741228718347,0.0003209507193023294
0.2538406864100553,0.00027866832467452173
0.25635396053292714,0.000288010651834301
0.258867234655799,0.0003070578214290373
0.2613805087786708,0.00033381946691701613
0.26389378290154264,0.0003199370217546955
0.2664070570244145,0.00035124440404614627
0.2689203311472863,0.0003420043419142292
0.27143360527015814,0.00038535715284908025
0.27394687939303,0.0003862968451820385
0.2764601535159018,0.00034347990906637843
0.27897342763877364,0.0003675675489768772
0.2814867017616455,0.0004183119932388389
0.2839999758845173,0.00044815912330367457
0.28651325000738914,0.0005063584727197498
0.289026524130261,0.000493281528818648
0.2915397982531328,0.0005177204865013642
0.29405307237600464,0.000492158389252351
0.2965663464988765,0.0004985608922069648
0.2990796206217483,0.00047240212095440293
0.30159289474462014,0.0004812082118342212
0.30410616886749203,0.0004033867448394289
0.3066194429903638,0.00038212926859079114
0.30913271711323564,0.000340370058479195
0.31164599123610753,0.0003322182130097088
0.3141592653589793,0.00036237825031197184
0.31667253948185115,0.0004482167330555558
0.31918581360472303,0.00048593010997804065
0.3216990877275948,0.0004865963704961088
0.32421236185046665,0.0004783551663020511
0.32672563597333854,0.0005765664165198131
0.3292389100962103,0.0007524532360228578
0.33175218421908215,0.0008907571041648621
0.33426545834195404,0.0011488079617650443
0.3367787324648258,0.001477507198719539
0.33929200658769765,0.002118293006298839
0.34180528071056954,0.002998468061946427
0.3443185548334413,0.005007042698604128
0.3468318289563132,0.007287090052339739
0.34934510307918504,0.01532862502120425
0.3518583772020568,0.03427339525584396
0.3543716513249287,0.05654089704419011
0.35688492544780054,0.04267924534134364
0.3593981995706723,0.023750695018431474
0.3619114736935442,0.014310135422766707
0.36442474781641604,0.009528782580970818
0.3669380219392878,0.006196616650810486
0.3694512960621597,0.004677084667009885
0.37196457018503154,0.003107006191883604
0.3744778443079033,0.0022212873751585507
0.3769911184307752,0.0017613158447183632
0.37950439255364704,0.0014435979777227442
0.3820176666765188,0.0011133939883453416
0.3845309407993907,0.0009697781113576747
0.38704421492226254,0.0008007472093731194
0.3895574890451343,0.0006372844348321855
0.3920707631680062,0.0005861265154099243
0.39458403729087804,0.0005718817804168289
0.3970973114137499,0.0005471490298629746
0.3996105855366217,0.0005450251407125365
0.40212385965949354,0.0005511323185959916
0.4046371337823653,0.0006135125055046014
0.40715040790523715,0.0007918171148602029
0.4096636820281091,0.0008745662872448086
0.4121769561509809,0.0008287132091721213
0.4146902302738527,0.0008401463193013116
0.41720350439672454,0.0008518685307183502
0.4197167785195963,0.000895374204700604
0.42223005264246827,0.001005272172808232
0.4247433267653401,0.0010178484468577617
0.4272566008882119,0.0008853332567107769
0.4297698750110837,0.0008098866690565947
0.43228314913395555,0.0007291579862855445
0.4347964232568273,0.0006961096326540529
0.43730969737969927,0.0006214991449115019
0.4398229715025711,0.0005517198538649437
0.4423362456254429,0.00045532437798901634
0.4448495197483147,0.00037307254299145714
0.44736279387118655,0.00030378687650814374
0.4498760679940584,0.00028031219077218853
0.45238934211693027,0.0002709724799182996
0.4549026162398021,0.00026937995881037846
0.4574158903626739,0.0002386195768422661
0.4599291644855457,0.00023427933898087898
0.46244243860841755,0.00025490112766388085
0.46495571273128944,0.0002235797434286197
0.4674689868541613,0.00023910034178951288
0.4699822609770331,0.000228448558941942
0.4724955350999049,0.00023569578942875914
0.4750088092227767,0.00021799126977504723
0.47752208334564855,0.00023448598300499
0.48003535746852044,0.00026012242370576416
0.4825486315913923,0.0002888563927907812
0.4850619057142641,0.00034584626719038204
0.4875751798371359,0.0005029118782958464
0.4900884539600077,0.0005744353215939096
0.49260172808287955,0.000708971234331352
0.49511500220575144,0.0008834211308219172
0.4976282763286233,0.0010375940263568488
0.5001415504514951,0.0011396967990853731
0.5026548245743669,0.0010921428713243147
0.5051680986972388,0.0009835356670981179
0.5076813728201106,0.0007222917627651458
0.5101946469429824,0.0007517039795693985
0.5127079210658543,0.0006867140625920466
0.5152211951887261,0.0006331680492297206
0.517734469311598,0.0005878236759188505
0.5202477434344698,0.0004902245853989636
0.5227610175573416,0.00046427417458936806
0.5252742916802134,0.00041663211301840443
0.5277875658030853,0.0004522838259314519
0.5303008399259571,0.0004700998430397296
0.532814114048829,0.0005298571138140498
0.5353273881717008,0.0007111805594196038
0.5378406622945726,0.0008283470598701532
0.5403539364174444,0.0009932306788389303
0.5428672105403163,0.0012467660744478557
0.5453804846631881,0.0012899706198230892
0.54789375878606,0.0014202740110468874
0.5504070329089318,0.0013259965918577324
0.5529203070318036,0.0011745367366657407
0.5554335811546754,0.0009586544223925213
0.5579468552775473,0.0008212454892755096
0.5604601294004191,0.0007211351554806357
0.562973403523291,0.0007591809821238665
0.5654866776461628,0.0006801375246997858
0.5679999517690346,0.0005310080760799933
0.5705132258919065,0.0004404259501709546
0.5730265000147783,0.000351068606447609
0.5755397741376501,0.000304284167910172
0.578053048260522,0.00031578427275260105
0.5805663223833938,0.0003205925028632474
0.5830795965062656,0.0002726828141444723
0.5855928706291375,0.00022991199503787275
0.5881061447520093,0.000191067906466303
0.5906194188748811,0.00016856556286965572
0.593132692997753,0.00015502070424017238
0.5956459671206248,0.00013835295417944586
0.5981592412434966,0.00014326233038163317
0.6006725153663685,0.00013413594327273167
0.6031857894892403,0.0001269115489574677
0.6056990636121121,0.00012072334970978372
0.6082123377349841,0.00010455757646113384
0.6107256118578558,9.829802224846236e-05
0.6132388859807276,9.286869297688343e-05
0.6157521601035995,8.497140523693998e-05
0.6182654342264713,8.234850894138162e-05
0.6207787083493431,8.245137689087532e-05
0.6232919824722151,8.021211093003568e-05
0.6258052565950868,8.011412853890837e-05
0.6283185307179586,6.461533445197991e-05
0.6308318048408305,6.587505154094723e-05
0.6333450789637023,6.247390367586032e-05
0.6358583530865741,7.473991612296024e-05
0.6383716272094461,7.615740891372807e-05
0.6408849013323178,7.376039089662546e-05
0.6433981754551896,7.302619152666554e-05
0.6459114495780615,6.854072362348598e-05
0.6484247237009333,6.609687376632177e-05
0.6509379978238052,5.776089971900833e-05
0.6534512719466771,5.6328818314325075e-05
0.6559645460695488,4.861229267861572e-05
0.6584778201924206,4.527401600070572e-05
0.6609910943152925,4.1054908210711014e-05
0.6635043684381643,4.4190548106118105e-05
0.6660176425610362,4.648816049290403e-05
0.6685309166839081,4.527670661267406e-05
0.6710441908067798,5.20590559412083e-05
0.6735574649296516,5.480163236058186e-05
0.6760707390525235,5.361738815833123e-05
0.6785840131753953,5.378380241541371e-05
0.6810972872982672,6.655778715109025e-05
0.6836105614211391,7.181696026457862e-05
0.6861238355440108,9.004775695958997e-05
0.6886371096668826,0.00011063972380279745
0.6911503837897545,0.00014637710227905548
0.6936636579126264,0.0001899247288135806
0.6961769320354982,0.0002404438101057996
0.6986902061583701,0.00035384861298620534
0.7012034802812419,0.0005594577502126843
0.7037167544041136,0.0007032886404390567
0.7062300285269855,0.000698496735847329
0.7087433026498574,0.0005595663327506032
0.7112565767727292,0.00038882988909707454
0.7137698508956011,0.0002949873190704301
0.7162831250184729,0.00021215932067256835
0.7187963991413446,0.00019663703517461517
0.7213096732642165,0.00017808283352871229
0.7238229473870884,0.00013999591669441324
0.7263362215099602,0.00011988609896593209
0.7288494956328321,0.00010774317935312547
0.7313627697557039,8.920570393898983e-05
0.7338760438785756,7.315404236719158e-05
0.7363893180014476,6.646383640472887e-05
0.7389025921243194,5.776994194920339e-05
0.7414158662471912,4.51201896321953e-05
0.7439291403700631,4.5470719689106016e-05
0.7464424144929349,4.5580696341768915e-05
0.7489556886158066,4.462968158584802e-05
0.7514689627386786,4.6206822384439245e-05
0.7539822368615504,4.859193451421912e-05
0.7564955109844222,5.174329683911477e-05
0.7590087851072941,5.605869679932996e-05
0.7615220592301659,6.190737244189997e-05
0.7640353333530376,7.761378256183566e-05
0.7665486074759096,8.01397499616048e-05
0.7690618815987814,8.054811792379539e-05
0.7715751557216532,8.944002574868083e-05
0.7740884298445251,9.990039207306697e-05
0.7766017039673969,0.00011646366725999795
0.7791149780902686,0.00015795095016380513
0.7816282522131406,0.00018195429009156878
0.7841415263360124,0.000203905239228132
0.7866548004588843,0.0001925889543795331
0.7891680745817561,0.0002005700823507477
0.7916813487046279,0.00019946008416151634
0.7941946228274998,0.00016063716990190896
0.7967078969503715,0.00011519416022288155
0.7992211710732434,9.515030693070731e-05
0.8017344451961154,6.952750279818967e-05
0.8042477193189871,6.223199503756217e-05
0.8067609934418589,5.204058473035616e-05
0.8092742675647306,5.645417484801791e-05
0.8117875416876026,4.799372771170189e-05
0.8143008158104743,4.215048167565683e-05
0.8168140899333463,4.258369101039926e-05
0.8193273640562182,4.253849244987974e-05
0.8218406381790899,4.212788499828587e-05
0.8243539123019618,3.798430510309342e-05
0.8268671864248335,3.2469778526454055e-05
0.8293804605477054,3.4105029632895834e-05
0.8318937346705774,3.6709506297145475e-05
0.8344070087934491,3.8463092737943356e-05
0.8369202829163209,4.538454844317111e-05
0.8394335570391926,5.653714095258892e-05
0.8419468311620646,7.042744553573871e-05
0.8444601052849365,0.00010135640371738646
0.8469733794078083,0.00011363581698357063
0.8494866535306802,0.0001275619359638559
0.8519999276535519,0.0001485948719782952
0.8545132017764238,0.00011335729861420025
0.8570264758992955,7.999474429996996e-05
0.8595397500221674,6.020913515191208e-05
0.8620530241450394,4.970901674324055e-05
0.8645662982679111,4.9221713590339584e-05
0.8670795723907829,3.961088749196247e-05
0.8695928465136546,3.751073889210387e-05
0.8721061206365266,3.4819841186532234e-05
0.8746193947593985,2.8270256140638517e-05
0.8771326688822703,3.011526929295244e-05
0.8796459430051422,2.809813949139572e-05
0.8821592171280139,3.414256385872697e-05
0.8846724912508858,3.731499947999542e-05
0.8871857653737577,4.036475494176876e-05
0.8896990394966294,5.4647676378617456e-05
0.8922123136195014,5.67637264677053e-05
0.8947255877423731,6.691480439067816e-05
0.8972388618652449,7.400644254548804e-05
0.8997521359881168,8.044018815945133e-05
0.9022654101109886,6.547344558680007e-05
0.9047786842338605,5.641705156148522e-05
0.9072919583567323,4.586518224785572e-05
0.9098052324796042,3.866575039518339e-05
0.9123185066024759,3.6171334851882316e-05
0.9148317807253478,3.293605501636552e-05
0.9173450548482197,2.9580016520929672e-05
0.9198583289710914,2.52645668995455e-05
0.9223716030939634,2.1875064530096154e-05
0.9248848772168351,1.948882540261155e-05
0.9273981513397069,1.6307602805425996e-05
0.9299114254625789,1.7204687367249192e-05
0.9324246995854506,1.762516775256327e-05
0.9349379737083225,1.780393119902571e-05
0.9374512478311943,1.409038033525162e-05
0.9399645219540662,1.2680399192091128e-05
0.9424777960769379,1.0274348683665234e-05
0.9449910701998098,9.03036539245461e-06
0.9475043443226817,8.21405393684196e-06
0.9500176184455534,7.344869361384669e-06
0.9525308925684254,7.398349394236552e-06
0.9550441666912971,7.655961977955587e-06
0.9575574408141689,7.69668775588147e-06
0.9600707149370409,6.793954526229284e-06
0.9625839890599126,6.87913610263253e-06
0.9650972631827845,7.0617578161779804e-06
0.9676105373056563,6.87929436535868e-06
0.9701238114285282,6.0459123468082555e-06
0.9726370855514,6.263952083414654e-06
0.9751503596742718,6.009067589009438e-06
0.9776636337971437,5.822435651636764e-06
0.9801769079200154,5.494034073993797e-06
0.9826901820428874,5.930095984535392e-06
0.9852034561657591,5.959944862025508e-06
0.987716730288631,6.572771151983529e-06
0.9902300044115029,7.75001409016969e-06
0.9927432785343746,6.8177906934837255e-06
0.9952565526572466,7.83577080433572e-06
0.9977698267801183,6.546796753746e-06
1.0002831009029902,6.431753427083289e-06
1.0027963750258622,6.488675782760307e-06
1.0053096491487339,6.444624511056618e-06
1.0078229232716058,5.230232415782764e-06
1.0103361973944776,4.794897924251632e-06
1.0128494715173493,4.965267484752788e-06
1.0153627456402212,5.227769007822198e-06
1.017876019763093,5.5590613757086735e-06
1.0203892938859649,5.959381560727358e-06
1.0229025680088366,6.263520165874124e-06
1.0254158421317086,6.812143642617454e-06
1.0279291162545803,6.8958123814541986e-06
1.0304423903774522,6.955661202886525e-06
1.0329556645003242,8.547380506197073e-06
1.035468938623196,9.309852442862934e-06
1.0379822127460678,1.3808598834190255e-05
1.0404954868689396,1.6640511835175063e-05
1.0430087609918113,2.086057780343514e-05
1.0455220351146832,2.692589599174913e-05
1.048035309237555,3.4576282035690906e-05
1.050548583360427,4.0695901002595804e-05
1.0530618574832986,5.056226862798928e-05
1.0555751316061706,5.353546279116435e-05
1.0580884057290425,3.9921291129391786e-05
1.0606016798519142,3.393539113310848e-05
1.0631149539747862,2.509635444427979e-05
1.065628228097658,1.8364660179363937e-05
1.0681415022205298,1.617618469416426e-05
1.0706547763434016,1.4440936509793484e-05
1.0731680504662733,1.2972620741982788e-05
1.0756813245891452,1.3663647918284426e-05
1.078194598712017,1.3329684006007632e-05
1.080707872834889,1.2178692812165621e-05
1.0832211469577606,1.2236494201687444e-05
1.0857344210806326,1.1911097765890312e-05
1.0882476952035045,1.3214969560166297e-05
1.0907609693263762,1.2530175722954261e-05
1.0932742434492482,1.0924285002279209e-05
1.09578751757212,1.1930110900650875e-05
1.0983007916949918,1.2373989744854958e-05
1.1008140658178636,1.176552259148901e-05
1.1033273399407353,1.4787115806062657e-05
1.1058406140636072,1.664318870895555e-05
1.108353888186479,2.027518029002418e-05
1.110867162309351,2.163027547344613e-05
1.1133804364322226,2.610505358793104e-05
1.1158937105550946,2.917950043415196e-05
1.1184069846779665,3.1319637400469776e-05
1.1209202588008382,2.9071874336842015e-05
1.1234335329237102,3.111297548335028e-05
1.125946807046582,3.714017885613291e-05
1.1284600811694538,4.308337623145287e-05
1.1309733552923256,5.196738741102126e-05
1.1334866294151973,7.284295206499687e-05
1.1359999035380692,9.236036741093972e-05
1.138513177660941,0.00010916254333762829
1.141026451783813,0.00013480601318536793
1.1435397259066846,0.0001534712432408389
1.1460530000295566,0.00016707326994690297
1.1485662741524285,0.00016746911082909523
1.1510795482753002,0.00015268725184367882
1.1535928223981722,0.0001403931057128056
1.156106096521044,0.00013299863865169116
1.1586193706439158,0.0001226266613216799
1.1611326447667876,0.00010890590793037516
1.1636459188896593,0.00012357023500633572
1.1661591930125312,0.00011475680661598703
1.168672467135403,0.00010619675611706796
1.171185741258275,0.0001014170447095113
1.1736990153811468,9.635853052365515e-05
1.1762122895040186,9.23095398801233e-05
1.1787255636268905,6.952552922600145e-05
1.1812388377497622,7.274651764518655e-05
1.1837521118726342,7.536099573651731e-05
1.186265385995506,7.682693978926054e-05
1.1887786601183779,9.073573389411732e-05
1.1912919342412496,0.00011013131775852496
1.1938052083641213,0.00012721685146231635
1.1963184824869932,0.00017305726694669718
1.198831756609865,0.00021738709945826325
1.201345030732737,0.00028905803314907953
1.2038583048556089,0.00026756294180990475
1.2063715789784806,0.00020037915652558743
1.2088848531013525,0.00010847640071693484
1.2113981272242242,7.541232206754604e-05
1.2139114013470962,5.601359037444455e-05
1.2164246754699681,5.1207708412528426e-05
1.2189379495928399,4.2197602648271085e-05
1.2214512237157116,3.413498224341691e-05
1.2239644978385833,3.198158827591872e-05
1.2264777719614552,2.843662114446981e-05
1.228991046084327,2.8110133367986204e-05
1.231504320207199,2.5303590989094784e-05
1.2340175943300709,3.1047684242700303e-05
1.2365308684529426,3.75233502562216e-05
1.2390441425758145,4.576107553867794e-05
1.2415574166986862,4.577939786123872e-05
1.2440706908215582,5.370501598765787e-05
1.2465839649444301,5.8668259011905234e-05
1.2490972390673019,5.850605000543235e-05
1.2516105131901736,6.0662514074832416e-05
1.2541237873130453,5.0922293096105876e-05
1.2566370614359172,4.40349729111665e-05
1.2591503355587892,3.4632263854393395e-05
1.261663609681661,2.852424062783794e-05
1.2641768838045329,2.3442868894436084e-05
1.2666901579274046,2.278847876438614e-05
1.2692034320502765,1.807855363105664e-05
1.2717167061731482,1.5698730609778763e-05
1.2742299802960202,1.4127359117168398e-05
1.2767432544188921,1.1830887090797304e-05
1.2792565285417639,9.748515873800946e-06
1.2817698026646356,9.223612035665964e-06
1.2842830767875073,9.230749405590373e-06
1.2867963509103792,8.219226040789275e-06
1.2893096250332512,7.083133654453997e-06
1.291822899156123,5.325838792599107e-06
1.2943361732789949,4.251241369761466e-06
1.2968494474018666,3.3330041651613664e-06
1.2993627215247385,2.861718741342335e-06
1.3018759956476105,2.927334627139919e-06
1.3043892697704822,2.502497421274862e-06
1.3069025438933541,2.50383689919618e-06
1.3094158180162259,2.237210040529742e-06
1.3119290921390976,2.0050111497066986e-06
1.3144423662619695,2.044300271659368e-06
1.3169556403848413,2.245646604839397e-06
1.3194689145077132,2.0325487704854627e-06
1.321982188630585,2.258109748036764e-06
1.3244954627534569,2.361667905897748e-06
1.3270087368763286,2.518316997195871e-06
1.3295220109992005,2.2509114237519166e-06
1.3320352851220725,2.792941066466581e-06
1.3345485592449442,3.2976516407228407e-06
1.3370618333678161,4.117717105377762e-06
1.3395751074906879,5.38759211691754e-06
1.3420883816135596,5.67721181974492e-06
1.3446016557364315,6.653044873434936e-06
1.3471149298593033,6.848599674973891e-06
1.3496282039821752,5.88891404411153e-06
1.352141478105047,5.733294882392764e-06
1.3546547522279189,5.272342656448343e-06
1.3571680263507906,5.011461186699479e-06
1.3596813004736625,4.8167443718129425e-06
1.3621945745965345,4.504374769454573e-06
1.3647078487194062,3.830982141565413e-06
1.3672211228422781,2.572552558687944e-06
1.3697343969651499,2.4983542284069655e-06
1.3722476710880216,1.7579061116400007e-06
1.3747609452108935,1.5555079767039031e-06
1.3772742193337653,1.2321622349605416e-06
1.3797874934566372,1.1659780279789263e-06
1.382300767579509,1.0866467647703446e-06
1.3848140417023809,1.112376129029527e-06
1.3873273158252528,1.3444364832517025e-06
1.3898405899481245,1.5619588576817065e-06
1.3923538640709965,2.1157643574591295e-06
1.3948671381938682,2.8332820849349163e-06
1.3973804123167402,3.680276416883511e-06
1.3998936864396119,4.037839948924781e-06
1.4024069605624838,4.669451494826193e-06
1.4049202346853555,5.382895975060795e-06
1.4074335088082273,4.7434529921297935e-06
1.4099467829310992,3.7120381768554836e-06
1.412460057053971,2.8566579422157526e-06
1.4149733311768429,2.2671269831389236e-06
1.4174866052997148,1.7419773271113237e-06
1.4199998794225865,1.6702817663999264e-06
1.4225131535454585,1.5046834619623031e-06
1.4250264276683302,1.6183100900721318e-06
1.4275397017912022,1.5993463526468584e-06
1.4300529759140739,1.569424613349686e-06
1.4325662500369458,1.7053639139760654e-06
1.4350795241598175,1.8045518568299922e-06
1.4375927982826893,2.0611194955886266e-06
1.4401060724055612,2.372785566863691e-06
1.442619346528433,2.6730054506046843e-06
1.4451326206513049,2.3860275036056167e-06
1.4476458947741768,2.3522669622596958e-06
1.4501591688970485,2.4151011163534243e-06
1.4526724430199205,2.5735443735494147e-06
1.4551857171427922,2.492360151020626e-06
1.4576989912656642,2.422747099259742e-06
1.4602122653885359,2.5462411503851042e-06
1.4627255395114078,3.09125532143639e-06
1.4652388136342795,3.085581030235522e-06
1.4677520877571513,3.2255090879426396e-06
1.4702653618800232,2.9800885487611836e-06
1.4727786360028952,3.2182015110372458e-06
1.4752919101257669,3.3037469880913788e-06
1.4778051842486388,3.4446375449150898e-06
1.4803184583715105,3.5476330903626352e-06
1.4828317324943825,4.37599314676785e-06
1.4853450066172542,5.262675813393159e-06
1.4878582807401262,6.3376485180412405e-06
1.4903715548629979,6.4642919054013215e-06
1.4928848289858698,8.316443281726392e-06
1.4953981031087415,9.069845728980755e-06
1.4979113772316133,8.946357106347852e-06
1.5004246513544852,9.057128958895142e-06
1.5029379254773572,7.760720911375648e-06
1.5054511996002289,7.002844937622434e-06
1.5079644737231008,6.283913390629188e-06
1.5104777478459726,5.9112225236937334e-06
1.5129910219688445,6.218111605112611e-06
1.5155042960917162,5.213112798613653e-06
1.5180175702145882,5.57754025699194e-06
1.52053084433746,6.146867997866768e-06
1.5230441184603318,6.8069252559773615e-06
1.5255573925832036,7.6148235158476625e-06
1.5280706667060753,8.59029078912366e-06
1.5305839408289472,8.03110564824163e-06
1.5330972149518192,8.181632472122462e-06
1.5356104890746909,8.32566924247976e-06
1.5381237631975628,8.659749995526881e-06
1.5406370373204346,8.085914800041241e-06
1.5431503114433065,1.0952751765230036e-05
1.5456635855661784,1.2983753901780812e-05
1.5481768596890502,1.5848972276328257e-05
1.5506901338119221,2.43295751316091e-05
1.5532034079347938,3.0016478292162114e-05
1.5557166820576656,3.1233875277173084e-05
1.5582299561805373,2.1469990197645342e-05
1.5607432303034092,1.2619997912046076e-05
1.5632565044262812,7.226583523690559e-06
1.565769778549153,5.346958953364085e-06
1.5682830526720248,4.320020913610619e-06
1.5707963267948966,3.7664440362340785e-06
1.5733096009177685,3.3164970013733085e-06
1.5758228750406404,2.771599964810677e-06
1.5783361491635122,2.498152500920624e-06
1.580849423286384,2.160370450832087e-06
1.5833626974092558,2.3724429299559793e-06
1.5858759715321276,2.617769865617856e-06
1.5883892456549995,2.705035452882644e-06
1.5909025197778714,3.166681576930898e-06
1.593415793900743,2.9861891570388486e-06
1.595929068023615,2.2364552748649556e-06
1.5984423421464868,2.0550877178393028e-06
1.6009556162693588,2.1684286111350048e-06
1.6034688903922307,2.002646265418814e-06
1.6059821645151022,1.7498138462050658e-06
1.6084954386379742,1.4373052329429947e-06
1.6110087127608461,1.2619568189344156e-06
1.6135219868837178,1.0770735947096685e-06
1.6160352610065898,9.216450069248245e-07
1.6185485351294613,7.696422402504803e-07
1.6210618092523332,7.50276380004331e-07
1.6235750833752052,6.262132899783858e-07
1.6260883574980771,5.456629828209615e-07
1.6286016316209486,4.6722321086615754e-07
1.6311149057438206,4.725232277595981e-07
1.6336281798666925,4.3098573017862664e-07
1.6361414539895645,3.645816217346516e-07
1.6386547281124364,3.737669502387953e-07
1.641168002235308,3.433671012619128e-07
1.6436812763581798,3.1291910360882955e-07
1.6461945504810516,2.80625685583179e-07
1.6487078246039235,3.020770878154342e-07
1.6512210987267955,2.878824059851057e-07
1.653734372849667,2.848967638099271e-07
1.656247646972539,2.914655603516505e-07
1.6587609210954108,2.907309291531417e-07
1.6612741952182828,3.0538900442306484e-07
1.6637874693411547,2.923087599069535e-07
1.6663007434640262,2.875442345936754e-07
1.6688140175868982,2.9575229249984853e-07
1.6713272917097701,3.0123295564999856e-07
1.6738405658326418,2.975517065884575e-07
1.6763538399555138,3.2584375405556644e-07
1.6788671140783853,3.3633189669526835e-07
1.6813803882012572,3.1467524109360096e-07
1.6838936623241292,3.6634026068137615e-07
1.6864069364470011,4.542633576544269e-07
1.688920210569873,5.702825280855891e-07
1.6914334846927446,6.388771633275717e-07
1.6939467588156165,7.925587664871319e-07
1.6964600329384885,7.992802662811912e-07
1.6989733070613604,8.6776018802932e-07
1.7014865811842321,8.947118151807453e-07
1.7039998553071039,7.338977570362652e-07
1.7065131294299756,7.735947644857671e-07
1.7090264035528475,7.202999253404146e-07
1.7115396776757195,7.16998194848049e-07
1.714052951798591,6.854002444900342e-07
1.716566225921463,6.66855447121822e-07
1.7190795000443349,6.310061079531731e-07
1.7215927741672068,5.162650286410767e-07
1.7241060482900787,5.004540231204308e-07
1.7266193224129502,4.315684054009487e-07
1.7291325965358222,4.314107941505022e-07
1.7316458706586941,3.8712927860311607e-07
1.7341591447815659,4.2072340959762383e-07
1.7366724189044378,4.238592094602187e-07
1.7391856930273093,4.182941969843609e-07
1.7416989671501812,4.931272697513234e-07
1.7442122412730532,5.522352069667759e-07
1.7467255153959251,6.759003937883799e-07
1.749238789518797,8.564674231344588e-07
1.7517520636416686,9.082774675718478e-07
1.7542653377645405,1.09659693000126e-06
1.7567786118874125,1.0579846289275667e-06
1.7592918860102844,9.627938416175147e-07
1.7618051601331561,7.924805772949357e-07
1.7643184342560279,6.064988989132262e-07
1.7668317083788996,5.344432042094322e-07
1.7693449825017715,4.724560730859185e-07
1.7718582566246435,4.36170624448745e-07
1.7743715307475154,4.2938812953175924e-07
