J,level_0,level_1,level_2,level_3,level_4,level_5,level_6,level_7,level_8,level_9,level_10,level_11,level_12,level_13,level_14,level_15,level_16,level_17,level_18,level_19,level_20,level_21,level_22,level_23,level_24,level_25,level_26,level_27,level_28,level_29,level_30,level_31,level_32,level_33,level_34,level_35,level_36,level_37,level_38,level_39,level_40,level_41,level_42,level_43,level_44,level_45,level_46,level_47,level_48,level_49,level_50,level_51,level_52,level_53,level_54,level_55,level_56,level_57,level_58,level_59,level_60,level_61,level_62,level_63
0.5878016072274913,-0.5,-0.3797790592887747,-0.3578527543757793,-0.33998926490525166,-0.3231791179623692,-0.3075471556181313,-0.29174007316935713,-0.23571136939036563,-0.22174878913519108,-0.20662312556633225,-0.1972737244973314,-0.1891643669580638,-0.18099872025367628,-0.17295092409413737,-0.16595835581067006,-0.1592466647234418,-0.15157833296867793,-0.14340237189205646,-0.13516835400478444,-0.1263171613727062,-0.11358570669614843,-0.10102428583691411,-0.07418866589219172,-0.06306260170653015,-0.049463223893519294,-0.04192396494428688,-0.033212854227737794,-0.027372795067490754,-0.02076751324160244,-0.014416200258723724,-0.008562079731063483,-0.002698254317111107,0.0028987883073881083,0.008585635684562175,0.014024506072096862,0.020439751608926655,0.0272930066125297,0.03326621876246909,0.04210595266553914,0.04926907237645851,0.06294519356085897,0.07433456259030018,0.10131652111302004,0.11334832027066818,0.12656155666090094,0.13471161799082354,0.14322109668705793,0.15161109424933542,0.15926232470732984,0.16586072231026672,0.17298824487737732,0.18094208620414864,0.18893050825132396,0.19703801458588696,0.20689043688084452,0.22151200305345448,0.23602870394902417,0.29183407082156937,0.30733978617760394,0.3231047558621003,0.3400487854753015,0.35762978271770346,0.37997175328023386,0.5
0.701703828670383,-0.5,-0.38893105513532966,-0.36211582419762434,-0.3407291613986624,-0.32076859977899375,-0.3027925168413415,-0.28467927529651116,-0.24892951582819348,-0.2320378918983651,-0.2138554999986645,-0.20258819938678826,-0.1929780484788976,-0.18357612927589215,-0.17431149008770028,-0.16587639681721206,-0.15756617671730522,-0.14856366421035797,-0.1389853844357806,-0.12896136788296234,-0.11915457651502345,-0.10570208210323565,-0.09394198478823192,-0.08319575408943068,-0.07275944097975677,-0.057817114906934704,-0.04938947845531139,-0.03979621282259401,-0.032402485620070996,-0.024558082346670104,-0.017251482413561437,-0.010120732738898646,-0.0036575112595612224,0.003074839654561783,0.010185973957398573,0.0169366579056575,0.02446511557563664,0.03265164160321365,0.03993080383806722,0.049844711251027206,0.058230507319006024,0.07267192980950818,0.0835372735333257,0.09418087897572279,0.10539923534054456,0.11953057004839156,0.12926163858434037,0.13883433638762185,0.14858047590965995,0.15723045141252165,0.165317167282196,0.1740569589668727,0.18380933130399424,0.19304822361906088,0.20263479891494793,0.2145188125249976,0.23176620474750276,0.24920173850568633,0.28486541027561896,0.30244739942049254,0.3209275519896403,0.3408830029298305,0.3617143194304009,0.389245121735454,0.5
0.837677640068292,-0.5,-0.39887271349899317,-0.3665408383370682,-0.34228903613444567,-0.3175392115713064,-0.29706879582884904,-0.27958385082438786,-0.26086487671664893,-0.2433099712415134,-0.22298230391034757,-0.20891662919184767,-0.19752064157792298,-0.18602674985363446,-0.17473413946666497,-0.1649168478884727,-0.1561484677640539,-0.1454931080771379,-0.1335390411816258,-0.1233734626490015,-0.11376509260602213,-0.10298032912988306,-0.09401270618429418,-0.08544768377120414,-0.07731791089247046,-0.06634500615682054,-0.05753790846289684,-0.04628698959755411,-0.0377628334205566,-0.028257702112120166,-0.019788172852691122,-0.011820078521221971,-0.003399722672365203,0.004291119134040609,0.011914454624000566,0.020104974535504375,0.029016041945896322,0.038300750974529715,0.04638706845204297,0.05760686407519506,0.06597630243413964,0.07691725321073345,0.08516927907717035,0.0936872633920127,0.10264190506695392,0.11361899980826115,0.12369173454990685,0.1345359154846673,0.14595488173734836,0.1562116649304855,0.1654967637990381,0.174920222794653,0.18668179279050898,0.19798414060146918,0.2090133706882627,0.2228776980866527,0.24350603729417294,0.25972485031155534,0.2791494681446445,0.29755734016629387,0.3179746891129338,0.3425518988807027,0.36716760787360053,0.3979358959505132,0.5
1.0,-0.5,-0.41116317647111394,-0.37254689978481537,-0.3424895787100214,-0.31603379948948274,-0.29331437352331846,-0.27923220357554773,-0.2678906868534819,-0.25548103631474633,-0.2329743064765858,-0.2164916456460988,-0.20414543117506387,-0.19033524724963813,-0.17574826740723004,-0.16468614625402062,-0.1536924097331786,-0.142464290000524,-0.13093092700013376,-0.12185565577112582,-0.11271208839061936,-0.10455802118721703,-0.09599304299384928,-0.08615569427363388,-0.07770277866758234,-0.0702200639945388,-0.062435697574129236,-0.053209576443948595,-0.04472186644101998,-0.033765203078221374,-0.02359087347290302,-0.013790249484610384,-0.004649972425907394,0.004902366879727121,0.013870620516180637,0.02378145917942994,0.03387476174723067,0.04434019775580597,0.0526440115043227,0.06160281848510962,0.06987870198117435,0.0770331253939987,0.08528330532464218,0.09516395681272467,0.10388018743578897,0.11206965307048863,0.12112972766515105,0.1307739060434307,0.1420438374846913,0.15415925748291637,0.16511574826081662,0.17632396724015764,0.19020368744476596,0.2033579122830908,0.21601885348352476,0.23221022811968847,0.2549230741195799,0.2671902176760677,0.27859472919545825,0.29420118471107115,0.3154972962650534,0.3421351955390333,0.37252326745540076,0.41113534604113694,0.5
1.1937766417144369,-0.5,-0.4237663370447675,-0.3752837734104426,-0.34442361486866074,-0.31567692389599783,-0.2958643589221341,-0.2821842990747736,-0.2702386450831577,-0.25893824186077924,-0.24256044298208032,-0.22308366591930448,-0.2073199833836844,-0.19205854563991231,-0.1769617457709278,-0.16456547934267654,-0.1532004557222198,-0.14218898528621113,-0.13227853194324632,-0.12317618136488985,-0.11399361438657866,-0.10498766468016674,-0.09641648754402599,-0.08788267050815861,-0.07929227214648939,-0.07066678739735133,-0.06209151927754859,-0.05425706724629117,-0.045814749965967676,-0.03677353147398217,-0.026093022303477178,-0.015248659550989384,-0.00520573333807498,0.005355999537526831,0.015875292143952086,0.026318583461155107,0.03691518590351637,0.04640121224127322,0.054320046429880406,0.062292742587014824,0.07074679573406553,0.07965395479799761,0.08821697672892252,0.09629858924552177,0.10463376758783564,0.11432350026406077,0.12311262597777846,0.13242914931646685,0.14287479869489794,0.1531517504052867,0.16542806204598537,0.1775244888640356,0.19278785060736608,0.20741134639663358,0.22230628454038562,0.242586725611634,0.25942912844826016,0.270282282153384,0.28269855949604267,0.2962481363721203,0.31476840271398077,0.34440349623876076,0.3767434442211023,0.4230750702365071,0.5
1.4251026703029985,-0.5,-0.4365591698851977,-0.38214438452210203,-0.34677916852307356,-0.3207581627903008,-0.302557161412653,-0.28680460600868796,-0.2734221507510264,-0.2597543125137804,-0.2482392346801769,-0.2308998726325323,-0.2135964188174588,-0.1970569449264137,-0.17966936863199007,-0.16649231729096775,-0.1561932056797034,-0.14614734971771198,-0.13622567659811724,-0.1268490054932074,-0.11703439483464904,-0.10765103313202111,-0.09880247700804111,-0.08963388426886955,-0.08053189647712129,-0.07214493734162612,-0.0636790321255786,-0.05528642074607593,-0.046451154346574784,-0.03837659220755968,-0.028870517487465826,-0.018395951550556053,-0.006483954446899622,0.004785242882114554,0.016405786282597645,0.026953928855753474,0.03675156724038156,0.0454578365069609,0.05415724927717451,0.062240058665942344,0.07110568902128894,0.07954919527320865,0.08748772457788981,0.09646725586774307,0.10596618682483377,0.11547664640347674,0.1251724432446167,0.13521452307768436,0.14479021414575863,0.1548406002399005,0.16533160959080034,0.17858854014999362,0.19526265935801604,0.21224541392463034,0.22917419776048928,0.24687729508632955,0.2590781600757253,0.27312108740295643,0.2863910550815407,0.3019237821300408,0.31908873037913454,0.34535654296032836,0.3818816534071913,0.4378945682078752,0.5
1.7012542798525891,-0.5,-0.45096125533729087,-0.38796349250981393,-0.35123528937972,-0.32802414245913364,-0.30881954488913915,-0.2924915624485096,-0.27592751951563926,-0.2618893630937784,-0.2496134735675476,-0.23614786121936326,-0.21894097185638858,-0.19936125360763562,-0.1823216332348569,-0.17048445696584494,-0.15948776151118593,-0.14972518500102855,-0.1395470064632638,-0.12874634444154917,-0.11884539359083711,-0.10918786877279558,-0.09945825915057388,-0.08950956277447633,-0.08081953499351492,-0.07187157006388262,-0.06342658576228151,-0.054035774938371244,-0.04523306646958635,-0.03639857673530878,-0.027335085001909235,-0.01793381790428295,-0.005749518462103194,0.00636624794498181,0.017907952196447113,0.027734098112590328,0.036981876074529366,0.04579317271119679,0.05456704651254314,0.06401419711671698,0.07255524610194149,0.08037115892898487,0.08994610330314388,0.09973063138169072,0.10978617740202277,0.11907489702285735,0.1287958804183708,0.1393981396448537,0.1498083126496788,0.1597159348537988,0.17035242385143046,0.18219308189103997,0.20020616245206838,0.21809994819406323,0.23618576998697563,0.24997461598166526,0.26161859265706383,0.2746015259693106,0.29262777621964203,0.30870341533926493,0.3278190459038446,0.3510486044915425,0.3870385927576694,0.45069746058611565,0.5
2.0309176209047357,-0.5,-0.4630620306092018,-0.39260382525767995,-0.35872345041153025,-0.3347393380990679,-0.3164344776057436,-0.2975679868914831,-0.27936260038236527,-0.26449198960697506,-0.24998296481459753,-0.23875759811885605,-0.2235194115932043,-0.20389655235891108,-0.1861401661183101,-0.17552234913793094,-0.16351791670125115,-0.15327421064367688,-0.1428540862083375,-0.13189998872905778,-0.12229213917594739,-0.112187645188687,-0.1015516767192916,-0.0914740135355232,-0.08194795270773003,-0.07320402267419347,-0.06432138608880135,-0.05544049136292872,-0.04561717177694967,-0.036532059223106594,-0.02642008334455849,-0.016894569221295973,-0.006080347038544964,0.005921334444065496,0.015816370937575347,0.025308794569015868,0.03479633905227888,0.04368159455947948,0.05318784503951437,0.06237252921543388,0.07125565394811666,0.08037129011336429,0.09031978527335148,0.10082218095499455,0.11117796836354195,0.12024539442280956,0.1306859794280392,0.14073861035852872,0.15238975661931087,0.16247565226825575,0.17362245480493152,0.18531978243603917,0.20130786200498704,0.2208095792612,0.23728340308740542,0.24845121351548863,0.26322082567320304,0.27771374287880496,0.29598697273292973,0.316045272522707,0.3345393780168354,0.35810835748795716,0.390147775600448,0.46440192625618915,0.5
2.424462017082328,-0.5,-0.4749990777878169,-0.39595131752801954,-0.37009399094445977,-0.34048946993322315,-0.32240411111392,-0.2992195160571709,-0.2840043673576467,-0.2657598548958302,-0.2522366739044954,-0.2396742181868756,-0.2264420562695269,-0.20808216553257222,-0.19333706238706758,-0.1806465073577523,-0.16818249480806555,-0.15707600075028333,-0.14582938303028034,-0.13541213533593754,-0.12455161316535626,-0.11463982022939584,-0.10373710119439432,-0.09360604404571121,-0.08395021948827124,-0.0743448724144737,-0.0642771534922516,-0.055153284268121626,-0.044953594622038705,-0.03619895003163196,-0.02657021405686699,-0.01662661846916158,-0.006598833252161063,0.004568451028569419,0.01481244830814456,0.024859394846962878,0.03477647524535401,0.04415246127057284,0.05402662138127716,0.06329890905495014,0.07309250535859597,0.08274327972762434,0.09247785823542409,0.1022557512762914,0.1134206838389947,0.12337436599265178,0.13388974571904216,0.1447806773810839,0.156318576968927,0.16707811456516722,0.17922629137689597,0.1923090250896841,0.20650492712117086,0.22483587611611802,0.23802940120137414,0.2523988404591323,0.26618284987127966,0.28400575325356386,0.29993310693275194,0.32314848059023354,0.34117125377399193,0.3692526254863076,0.3952076505412939,0.4752330638978412,0.5
2.8942661247167516,-0.5,-0.4837348811241581,-0.39666604620740814,-0.3768233678631096,-0.3420558340966219,-0.32770521305776534,-0.2998827333904615,-0.286361996154541,-0.26598310720588225,-0.25332127961767437,-0.23595201750748404,-0.22463698358756495,-0.20701335952836333,-0.1936758624624904,-0.1798342237925512,-0.1692161995240566,-0.15656608406442882,-0.14547999919736404,-0.1335321154701417,-0.12355995232051221,-0.11199281770801668,-0.10194891736858373,-0.09131014318119428,-0.08209968887043015,-0.07177986953540036,-0.061892851661513655,-0.051555982124987715,-0.042333998141604684,-0.031896245454475905,-0.023125686826571918,-0.012344457300686165,-0.0030434850755992273,0.00835887521153747,0.017224672936206647,0.027510992731963196,0.0377419539214925,0.04774083134127616,0.05688314499141109,0.06737132216445595,0.07631107419148987,0.08657106747723471,0.09612733737112347,0.10706589351636675,0.11786976094501961,0.12803604368672505,0.13842124510985934,0.1499813431178558,0.15938841609908905,0.17222724835485498,0.1839633609543443,0.19745826204834244,0.21057679997514803,0.22761249680277576,0.23947159387758993,0.25566632713075893,0.26794110101860613,0.2892390631583312,0.30247292366791223,0.32999335365313587,0.3459118610786083,0.3775960683969765,0.3975963169445562,0.4824843318280643,0.5
3.45510729459222,-0.5,-0.4896959350048308,-0.39861128140057944,-0.3845156644619337,-0.3452770311832585,-0.3339528045930551,-0.30291978872217723,-0.29216515786759767,-0.2660906699329052,-0.2561990390404707,-0.23624833213841243,-0.22682276747047503,-0.2091382867803213,-0.1975755945450581,-0.1816149800834248,-0.1722469018479787,-0.15735410614341963,-0.14827514444318132,-0.13497429161860355,-0.1262091213809279,-0.1133014765663729,-0.10485191560811075,-0.09284790562297467,-0.08446719014863412,-0.07336648389910615,-0.06494699818978074,-0.05350792079914827,-0.045357618111683,-0.03406195209730058,-0.02549300300601584,-0.014199798799060635,-0.005737195743434246,0.0056535387371337495,0.01410785599462438,0.024759535127570426,0.032910637658414066,0.044268524897685776,0.05259796859466349,0.0639614037942602,0.07179909305664399,0.08378928225279447,0.09275044785775165,0.1044091525587584,0.1137297867272294,0.1251913836768142,0.13368739178373848,0.14702961350793964,0.15601567419927137,0.16980288066639176,0.1799865187014685,0.19582525600399545,0.2071297037244722,0.22502395770595818,0.23458727149797748,0.2543576149645645,0.26396268080951474,0.2886444226906856,0.29973201222082974,0.33098829031793114,0.34231062417164,0.38433093949041125,0.398134068754776,0.48960062738492754,0.5
4.1246263829013525,-0.5,-0.49422200601610966,-0.3990423794963943,-0.39051902503435365,-0.34256342535772605,-0.33492347504590414,-0.29864653630590376,-0.2910860508307433,-0.2632555717968465,-0.25603889758820086,-0.2313257353053703,-0.22413174076311676,-0.2038136238930434,-0.19593469266495,-0.1781761845170205,-0.17063396351471827,-0.15404832007031488,-0.14678513217133496,-0.13044650050905526,-0.12301019713852795,-0.10942884091347958,-0.1026709895792788,-0.08897641986683993,-0.08171360105961262,-0.06865457995695784,-0.06189256657784361,-0.04846879163284776,-0.04135129394945526,-0.028778439256243394,-0.021521642158687963,-0.010126459231902854,-0.0027152716725930733,0.009384793353085652,0.016877497365733983,0.02923335720363164,0.03636495966372402,0.049501273915697315,0.05574796538081843,0.06889431827040658,0.07563602953783458,0.08827764976767578,0.09551902501293813,0.10896551772427392,0.11582039304719553,0.12961518329127958,0.1372349038817159,0.15288950424653955,0.1604304578430565,0.17665513872084176,0.1847595944179779,0.20270811824550847,0.2109115784807454,0.23077901210644675,0.2378118133276732,0.26145678367670583,0.26864656502819073,0.2972502802644196,0.3047845242664867,0.3406308168402161,0.34871055806599544,0.3928972066980244,0.40184826479350155,0.4940519256689293,0.5
