model,param,realization,runtime_s,chi_m_tot,chi_p_tot,chi_d_tot,I_m_tot,I_p_tot,C_m_tot,C_p_tot,beta_W_irr_tot,beta_W_relax_tot,chi_m_tau1_tot,chi_m_tau2_tot,chi_p_h2_tot,chi_p_h3_tot,identity_residual_max,n_eval,n_seq
tfim,0.1,10,1822.6,1.3876484526020443,1.35712365900817,0.03052479359387439,1.0645391189333848,1.0387670316331432,0.323109333668665,0.31835662737501247,0.032086286584789736,0.001561492990946866,0.9629192244435183,0.4919308728972327,0.9130063421040222,0.43236867036133075,8.881784197001252e-16,2000,5000
tfim,0.1,11,1822.6,1.3487829035687935,1.3202962574819117,0.028486646086881784,1.0290354373603332,1.0053738736730757,0.3197474662084552,0.3149223838088455,0.029861996655901658,0.0013753505690295895,0.9357256040723168,0.47797248907911216,0.8882411874820582,0.4205367540751066,8.881784197001252e-16,2000,5000
tfim,0.1,12,1822.6,1.3755712732264072,1.345645566267887,0.02992570695852015,1.0534998538143387,1.0283224915034817,0.32207141941208883,0.3173230747643887,0.0314427640425805,0.001517057084043014,0.9544406493154232,0.48761162728880736,0.9053275040584561,0.4287497524033781,8.881784197001252e-16,2000,5000
tfim,0.1,13,1822.6,1.353940171642419,1.3251922003451888,0.02874797129723028,1.0338077231307166,1.0098430158915184,0.3201324485116941,0.3153491844536749,0.03015600385172192,0.001408032554489871,0.9395162093158822,0.47990918403691873,0.89163977400773,0.42207794503955354,8.881784197001252e-16,2000,5000
tfim,0.1,14,1822.6,1.3170385173143027,1.2900884833303068,0.02695003398399587,1.000102795154806,0.9779483677003133,0.3169357221595155,0.312140115630025,0.028204522750319955,0.0012544887663484866,0.9135360878922723,0.4665967412358665,0.8680616749399541,0.4108544880167493,8.881784197001252e-16,2000,5000
tfim,0.1,15,1822.6,1.3708418034098466,1.3411367740722637,0.0297050293375829,1.0491017856778209,1.0241705606264446,0.32174001773203287,0.31696621344582043,0.031190469949970396,0.001485440612376789,0.9509858655804604,0.48591084902347514,0.9021689501036652,0.42716610073793504,8.881784197001252e-16,2000,5000
tfim,0.1,16,1822.6,1.3976914463616077,1.36666867561904,0.03102277074256765,1.0735677742455163,1.0473168391234333,0.3241236721160956,0.3193518364956027,0.03262997771691343,0.001607206974362636,0.9698299963664625,0.495675114495858,0.9193479111942162,0.4354689298878385,8.881784197001252e-16,2000,5000
tfim,0.1,17,1822.6,1.3738143931955387,1.3440405710097778,0.029773822185760856,1.0518295131378208,1.0268565213849072,0.32198488005774406,0.31718404962486657,0.031259825228193226,0.0014860030424190384,0.9531826537397476,0.4869307819034603,0.9041569236867932,0.42808492210191673,8.881784197001252e-16,2000,5000
tfim,0.1,18,1822.6,1.3340463949091168,1.306205763418462,0.027840631490654744,1.0156853175928084,0.9925925031310774,0.31836107731628305,0.3136132602873585,0.029170559315186317,0.0013299278245573396,0.9254607856807477,0.47254767553117283,0.8788522206748093,0.41594173659026223,8.881784197001252e-16,2000,5000
tfim,0.1,19,1822.6,1.3248268362825182,1.2974322429806637,0.027394593301854453,1.0072995656408086,0.9846448119020446,0.31752727064174424,0.31278743107859586,0.028688875027770955,0.00129428172593827,0.9190214154334218,0.46918671990395344,0.8729445693432685,0.4130158128007513,8.881784197001252e-16,2000,5000
tfim,0.1,20,1348.5,1.374785858580776,1.345064124005563,0.029721734575212988,1.0528544747679183,1.027939076610921,0.3219313838128417,0.3171250473946652,0.031203311914904497,0.0014815773396812287,0.9539812650930521,0.4872017698666684,0.9048576146913083,0.4283209026577044,8.881784197001252e-16,2000,5000
tfim,0.1,21,1348.5,1.3657326348970429,1.3363091701507188,0.02942346474632407,1.0444654009775354,1.0198422790952861,0.3212672339195006,0.3164668910554078,0.030891471096828067,0.0014680063505301847,0.9474901478454099,0.4841219298892603,0.8989713636328953,0.4257239007332272,8.881784197001252e-16,2000,5000
tfim,0.1,22,1348.5,1.2903328860889274,1.2647526388775088,0.025580247211418605,0.9758717055515591,0.9550520994046314,0.31446118053739025,0.3097005394728649,0.026722206001486316,0.0011419587900609973,0.8950783306463226,0.45682589296769116,0.8510932871264805,0.4024374940269202,8.881784197001252e-16,2000,5000
tfim,0.1,23,1348.5,1.2625019113150908,1.2381907145275899,0.024311196787500933,0.950655629598967,0.9309861302539533,0.3118462817160905,0.3072045842736393,0.02535858118120133,0.001047384393661296,0.8758370486165754,0.4468158686148387,0.8333841258642036,0.3938444463534898,8.881784197001252e-16,2000,5000
tfim,0.1,24,1348.5,1.3522222803663912,1.3235495381520592,0.028672742214332025,1.0323879033006405,1.0085053530513406,0.3198343770657517,0.31504418510070265,0.030070233077517005,0.0013974908631752372,0.9384410000540595,0.47916088851464034,0.8904622917560787,0.42143412768390665,8.881784197001252e-16,2000,5000
tfim,0.1,25,1348.5,1.3498520962757743,1.321203757849541,0.028648338426233266,1.0300446806157995,1.0061490128455004,0.3198074156599686,0.3150547450040433,0.03005026723130675,0.0014019288050707548,0.9365022380734591,0.47834074829300066,0.8889349029981637,0.4208994793857359,8.881784197001252e-16,2000,5000
tfim,0.1,26,1348.5,1.321662542033721,1.2944907436982498,0.02717179833547112,1.0044434199109187,0.9820476984706934,0.3172191221228342,0.3124430452275473,0.02844017536265454,0.0012683770271660678,0.9168522212090617,0.4679122055285263,0.8709210649136456,0.4118492797220501,8.881784197001252e-16,2000,5000
tfim,0.1,27,1348.5,1.3669670820072652,1.3375459967432914,0.0294210852639738,1.0455531547847334,1.02094779447384,0.32141392722254913,0.31659820226945334,0.030883245391847437,0.001462160127857666,0.9484372237670682,0.48454129708256044,0.8999210779563502,0.42627814375665096,8.881784197001252e-16,2000,5000
tfim,0.1,28,1348.5,1.387732951415618,1.3573023864507534,0.030430564964864626,1.0646371847284204,1.0390086216737906,0.32309576668718654,0.31829376477695437,0.03196684590247069,0.0015362809376126918,0.9629735304080929,0.4919138907899643,0.913046448704526,0.4322985617519306,8.881784197001252e-16,2000,5000
tfim,0.1,29,1348.5,1.3441403936448233,1.315831897999495,0.028308495645328335,1.0247281682838816,1.0012351139513793,0.31941222536092617,0.31459678404811586,0.029676279399488012,0.0013677837541570378,0.932485620735926,0.4763852513275628,0.8853283349391794,0.41932838024923047,8.881784197001252e-16,2000,5000
tfim,0.1,30,1348.5,1.4022327021383885,1.3709749118752534,0.03125779026313502,1.0777725428338938,1.0513023290522598,0.32446015930448113,0.3196725828230078,0.03289101523654915,0.0016332249733990248,0.9730949403431461,0.4974561356786733,0.9223597405547346,0.43715967912659437,8.881784197001252e-16,2000,5000
tfim,0.1,31,1348.5,1.3427010061864926,1.314446805644899,0.028254200541593555,1.0235388768376765,1.0000657804261754,0.3191621293488134,0.3143810252187116,0.029621235282913955,0.001367034741311524,0.931550023456396,0.4758035857801426,0.8843802112068442,0.418727225519854,8.881784197001252e-16,2000,5000
tfim,0.1,32,1348.5,1.3268932956692483,1.2994663483723277,0.027426947296920634,1.0091780114497526,0.9865331074906791,0.31771528421950035,0.312933240881653,0.028726481502985318,0.001299534206056237,0.9206368789986059,0.4699726892950049,0.8742987019907624,0.4137130993184557,8.881784197001252e-16,2000,5000
tfim,0.1,33,1348.5,1.2945572146015754,1.2687504542321721,0.025806760369403214,0.9796868315287268,0.9586513019906109,0.31487038307283144,0.3100991522415697,0.02696757592816304,0.001160815558760713,0.8980057941590531,0.4584298886132392,0.853815000635453,0.40386343232842004,8.881784197001252e-16,2000,5000
tfim,0.1,34,1348.5,1.3602385268535904,1.3311379935301364,0.02910053332345397,1.0394304046800427,1.0151353981421263,0.32080812217353816,0.31600259538800013,0.030533662680124817,0.0014331293566695242,0.9436668716574337,0.4820673452823083,0.8956020826064188,0.42411021307420604,8.881784197001252e-16,2000,5000
tfim,0.1,35,1348.5,1.312622631968392,1.2858876852516454,0.026734946716746588,0.9963526744116695,0.9743434856621258,0.3162699575567378,0.31154419958951274,0.027970601327829848,0.001235654611077466,0.9107923147579258,0.46482673837080357,0.865265596134102,0.40914846292619034,8.881784197001252e-16,2000,5000
tfim,0.1,36,1348.5,1.407653640829773,1.3761733842734665,0.031480256556306596,1.0827813106959665,1.0560914093622502,0.3248723301338077,0.32008197491122004,0.03311791303453807,0.001637656478223006,0.9769731279264238,0.49930728359283716,0.9257750778584768,0.4385010482140834,8.881784197001252e-16,2000,5000
tfim,0.1,37,1348.5,1.3770898485659893,1.3471150370650862,0.029974811500903087,1.054890973981907,1.0296988453404587,0.32219887458412777,0.31741619172457725,0.03149049205705916,0.0015156805561667246,0.9556491954066071,0.4881983159272756,0.9062973733627091,0.42920474152059507,8.881784197001252e-16,2000,5000
tfim,0.1,38,1348.5,1.302970191636248,1.276676370009473,0.02629382162677496,0.9873915773694932,0.965828293689813,0.31557861426676137,0.3108480763196788,0.027498015336872007,0.0012041937100912218,0.9039190611760972,0.46132309995976417,0.8591326812272722,0.40640064093387895,8.881784197001252e-16,2000,5000
tfim,0.1,39,1348.5,1.3826082903567074,1.352326282071536,0.030282008285171358,1.059869146029258,1.0343583023001646,0.3227391443274621,0.3179679797713384,0.03181916896122835,0.0015371606760401545,0.9592567080115408,0.4901457456272449,0.9097354539754465,0.4309727573288935,8.881784197001252e-16,2000,5000
tfim,0.1,40,1351.8,1.3118125008839496,1.2851262285301517,0.026686272353797946,0.9953674376491151,0.9734653454604478,0.31644506323482924,0.3116608830697032,0.027923045145416017,0.001236772791611896,0.910116525146949,0.46479999833751107,0.8647965517432561,0.4093002890291295,8.881784197001252e-16,2000,5000
tfim,0.1,41,1351.8,1.3845091016864277,1.354115644547781,0.030393457138646607,1.0615874984693026,1.0359614241585398,0.3229216032171367,0.31815422038921004,0.03194262322812358,0.0015491660894543086,0.9607183342219177,0.4910304338437599,0.9110082328522249,0.43158657745544815,8.881784197001252e-16,2000,5000
tfim,0.1,42,1351.8,1.2827986802732765,1.2574418075756904,0.02535687269758613,0.9691070385294811,0.9484271273084364,0.3136916417438069,0.3090146802672564,0.02648835585463029,0.0011314831570383667,0.8899409553881896,0.45415799512041044,0.846295216980876,0.4002159239011087,8.881784197001252e-16,2000,5000
tfim,0.1,43,1351.8,1.360363441624219,1.3312644389434722,0.02909900268074672,1.0396516628166177,1.0153362643252262,0.32071177880762036,0.3159281746182354,0.030532144415854934,0.0014331417351028284,0.9438033573446187,0.48195732026564553,0.8954897380304296,0.42378983160574357,8.881784197001252e-16,2000,5000
tfim,0.1,44,1351.8,1.3117140209019995,1.2850643803980288,0.026649640503970673,0.9952169101672501,0.9733662452421932,0.3164971107347698,0.3116981351558161,0.027875891966329638,0.0012262514623696136,0.9098999709576283,0.46465033271051004,0.8647312928042497,0.4092120033294,8.881784197001252e-16,2000,5000
tfim,0.1,45,1351.8,1.3612923216262298,1.332087303630984,0.029205017995245885,1.040443964670641,1.0160068767115211,0.3208483569556355,0.31608042691948235,0.03066285740994456,0.0014578394147177847,0.9444791982881968,0.48262085496816765,0.8962608791112583,0.42455258777559335,8.881784197001252e-16,2000,5000
tfim,0.1,46,1351.8,1.375224547295971,1.3455045013410687,0.029720045954902297,1.0533159085905117,1.028428590203002,0.32190863870547926,0.31707591113808764,0.03119301648525507,0.001472970530367862,0.9544156221193987,0.4873740108613047,0.9051171340472153,0.42842780265391767,8.881784197001252e-16,2000,5000
tfim,0.1,47,1351.8,1.3296685550003882,1.3020550693031114,0.02761348569727673,1.0115978336618179,0.9887488264222366,0.3180707213385894,0.3133062428808804,0.028926250571450974,0.0013127648741627063,0.9224527858914464,0.471210523883717,0.8761030411348827,0.41470093806079333,8.881784197001252e-16,2000,5000
tfim,0.1,48,1351.8,1.2877696414779174,1.262238406586726,0.025531234891191357,0.9735505384644654,0.9527342907354504,0.3142191030134771,0.30950411585129145,0.02667320776425785,0.00114197287305095,0.8933557053987387,0.45600702838023954,0.8495368694059571,0.4017999817378062,8.881784197001252e-16,2000,5000
tfim,0.1,49,1351.8,1.3428139910239385,1.314572546116978,0.028241444906960567,1.0236150360709644,1.0001619989588804,0.3191989549529608,0.31441054715811756,0.029608026815207772,0.0013665819082622841,0.9314934757098454,0.47579583300329586,0.8843181448351203,0.41852626302483875,8.881784197001252e-16,2000,5000
tfim,0.1,50,1351.8,1.3361143325744433,1.3081990149774203,0.027915317597023037,1.0174799362252074,0.9943556074225004,0.3186343963492533,0.3138434075549179,0.0292497149094461,0.0013343973124421403,0.926933361007725,0.4734765531908791,0.8801851750517056,0.41659349434694626,8.881784197001252e-16,2000,5000
tfim,0.1,51,1351.8,1.3651860688241464,1.3358062272284994,0.029379841595646994,1.0440194730077286,1.0194213098511922,0.3211665958164138,0.3163849173773383,0.030848946689530234,0.0014691050938947883,0.9472100546950948,0.483893047829536,0.8987234702001268,0.42562629492458415,8.881784197001252e-16,2000,5000
tfim,0.1,52,1351.8,1.4315916143413627,1.3990839544093427,0.03250765993201998,1.1047969494354293,1.0771386998968895,0.3267946649059641,0.3219452545124417,0.034214920688790736,0.0017072607567761538,0.9937089306982614,0.5076891636387826,0.9408495553843221,0.44531050795881066,8.881784197001252e-16,2000,5000
tfim,0.1,53,1351.8,1.3290836446132452,1.3015251521591464,0.027558492454098804,1.0110737735068414,0.9882854753652159,0.318009871106383,0.3132396767938965,0.0288643565267822,0.0013058640726959043,0.9219502461673881,0.4707896264211482,0.8757180243409817,0.41443024828246333,8.881784197001252e-16,2000,5000
tfim,0.1,54,1351.8,1.3024366730590695,1.2761902178693827,0.026246455189686824,0.986891042299261,0.9653949433850455,0.31554563075980413,0.3107952744843261,0.027442801225350335,0.0011963460356630862,0.9035088586526996,0.46118308041577416,0.8587881048629806,0.4062699539813983,8.881784197001252e-16,2000,5000
tfim,0.1,55,1351.8,1.3134611521942325,1.2867399998534408,0.026721152340791754,0.9970860087083437,0.9751139678077223,0.31637514348587414,0.3116260320456963,0.027959042071918308,0.0012378897311132312,0.911385975876168,0.4651179585980221,0.8658179645387909,0.4094190046318782,8.881784197001252e-16,2000,5000
tfim,0.1,56,1351.8,1.3438810934452103,1.3155166442060362,0.02836444923917414,1.0245699114404045,1.0009801208491176,0.319311182004792,0.3145365233569055,0.02974866994092595,0.0013842207017566303,0.9323316202134171,0.47643609213135063,0.8851009476125826,0.4191632379179291,8.881784197001252e-16,2000,5000
tfim,0.1,57,1351.8,1.3401279353480815,1.311933029025441,0.028194906322640545,1.0212483484961616,0.9977699287750887,0.31887958685188056,0.314163100250348,0.02957196258728094,0.0013770562646630493,0.9298058875769186,0.4750448328101773,0.8828088466163089,0.41810748985873225,8.881784197001252e-16,2000,5000
tfim,0.1,58,1351.8,1.3052774361438564,1.2788332869476555,0.02644414919620086,0.989531854852161,0.9677900041456713,0.3157455812916581,0.3110432828019971,0.027672518981489588,0.001228369785299363,0.9055908292903747,0.46241301765962417,0.8606600314023041,0.40729523954470315,8.881784197001252e-16,2000,5000
tfim,0.1,59,1351.8,1.323375531620782,1.2961163529136814,0.027259178707100595,1.0058379259097334,0.9833853137809339,0.3175376057110293,0.31273103913271116,0.028532403169968062,0.0012732244628515397,0.9179218961365505,0.46877730759029035,0.8720471427564878,0.4126504635021244,8.881784197001252e-16,2000,5000
tfim,0.1,60,1590.6,1.3381904822848751,1.3101965695248894,0.02799391275998575,1.019362206768367,0.9961545125562656,0.31882827551651194,0.31404205696865994,0.02933742333314909,0.0013435105731815584,0.9283221829283139,0.4741884135447152,0.8816145666983823,0.4174465955074633,8.881784197001252e-16,2000,5000
tfim,0.1,61,1590.6,1.3706435050181525,1.340985490787311,0.029658014230841356,1.0489561375336365,1.024080211687485,0.3216873674845211,0.3169052790998208,0.031138312180847928,0.0014802979500052238,0.9510250393124791,0.4859815682361086,0.9021876540268186,0.4273322668091395,8.881784197001252e-16,2000,5000
tfim,0.1,62,1590.6,1.2796140265285603,1.2543906107114595,0.025223415817100747,0.9662602529348572,0.9456861269660832,0.313353773593688,0.3087044837453923,0.026345396464012752,0.0011219806469239865,0.8877179977895624,0.4528534250609684,0.8441609258235365,0.39912344189274096,8.881784197001252e-16,2000,5000
tfim,0.1,63,1590.6,1.3610543184614956,1.3319052331926606,0.029149085268834973,1.0402344373791221,1.0158783522893433,0.3208198810823746,0.3160268809033049,0.030591708060648738,0.0014426227918350376,0.9443523601753641,0.4825565732057857,0.8961233350715068,0.42431848389528604,8.881784197001252e-16,2000,5000
tfim,0.1,64,1590.6,1.3188488455112397,1.2918478423250797,0.027001003186160055,1.0017143904945556,0.9795238195300033,0.31713445501671056,0.31232402279506766,0.028254519550034413,0.0012535163638681577,0.9147675080369515,0.4671040384284786,0.8692433103909605,0.41137859641884633,8.881784197001252e-16,2000,5000
tfim,0.1,65,1590.6,1.36743810607117,1.3379341949114751,0.029503911159694862,1.0460722155037674,1.0213355543672336,0.32136589056739195,0.3165986405442631,0.03098210875760722,0.0014781975979252333,0.9487966770021106,0.48489450435470394,0.900168806105861,0.4263926422883313,8.881784197001252e-16,2000,5000
tfim,0.1,66,1590.6,1.315575774357828,1.2886941800514569,0.02688159430637116,0.998779904292662,0.9766851287855021,0.31679587006517096,0.312009051265961,0.02812937357606832,0.0012477792697215865,0.9126452271050023,0.46607608287633706,0.8671920232551331,0.41046233424857315,8.881784197001252e-16,2000,5000
tfim,0.1,67,1590.6,1.3074263073470291,1.2809566632862226,0.02646964406080654,0.9913592861084783,0.9696664404320963,0.31606702123855146,0.3112902228541319,0.0276843526729169,0.0012147086121126244,0.9068435798497867,0.46296033812002824,0.8619034935676364,0.40771690334731536,8.881784197001252e-16,2000,5000
tfim,0.1,68,1590.6,1.3571846260215326,1.3282072801934022,0.028977345828130385,1.0366330117237608,1.0124523078430165,0.32055161429777357,0.3157549723503674,0.030407018637958413,0.0014296728098693505,0.9415118356138579,0.48116151084636183,0.8936026842539802,0.4232560071415783,8.881784197001252e-16,2000,5000
tfim,0.1,69,1590.6,1.3098463549747126,1.2832681074832215,0.02657824749149107,0.9935400170975033,0.9717618487452828,0.31630633787721707,0.3115062587379298,0.027794037645775694,0.0012157901542828417,0.9085711376644485,0.4638015795066637,0.8634352837561687,0.40838207851458685,8.881784197001252e-16,2000,5000
tfim,0.1,70,1590.6,1.3130216958034295,1.286238721158571,0.02678297464485846,0.9965657582416814,0.9745338876356948,0.31645593756177925,0.3117048335228598,0.028027181449460096,0.0012442068046056235,0.9108553049562604,0.4648813248786081,0.86545701544674,0.40939245172993477,8.881784197001252e-16,2000,5000
tfim,0.1,71,1590.6,1.3197263482753825,1.2926659326447254,0.027060415630657086,1.0026566582174254,0.9803635104029942,0.3170696900579353,0.312302422241743,0.028322829591793792,0.001262413961114962,0.9156750299326646,0.4674865017302028,0.8698283017448332,0.4114857039410942,8.881784197001252e-16,2000,5000
tfim,0.1,72,1590.6,1.3319492617655708,1.3042081439436748,0.027741117821896033,1.0137251962664227,0.9907462477165128,0.3182240654991566,0.3134618962271696,0.029071224208659187,0.0013301063867399553,0.9239584727130818,0.4718795135070133,0.8775539798557146,0.4153545877249645,8.881784197001252e-16,2000,5000
tfim,0.1,73,1590.6,1.3049503065613872,1.2786187465467211,0.026331560014666078,0.9891410319980567,0.9675862442178165,0.31580927456333363,0.31103250232891333,0.027533213424728652,0.0012016534100612742,0.9051614110813531,0.4620802485833906,0.8602859899971333,0.40685663414422457,8.881784197001252e-16,2000,5000
tfim,0.1,74,1590.6,1.2669984893089592,1.2424953616056311,0.024503127703328076,0.9546964466769134,0.9348734375994097,0.3123020426320704,0.3076219240062361,0.02555829732465189,0.0010551696213149059,0.87880210416867,0.4482338190618895,0.836190857063285,0.39513162734529805,8.881784197001252e-16,2000,5000
tfim,0.1,75,1590.6,1.2992135260492628,1.2731596130742533,0.026053912975009474,0.9839050404499918,0.9626106265375105,0.31530848559926405,0.3105489865367632,0.027234576346312416,0.001180663371295,0.9011879111453935,0.45999700620993567,0.8566829712301423,0.4051575194278678,8.881784197001252e-16,2000,5000
tfim,0.1,76,1590.6,1.260310684200229,1.2361488131178793,0.024161871082349684,0.9486524459336962,0.9291639896961721,0.3116582382665203,0.30698482342173206,0.02519545445581303,0.0010335833734438345,0.8741730452566894,0.4459343228721169,0.8319770578980759,0.3931196158534913,8.881784197001252e-16,2000,5000
tfim,0.1,77,1590.6,1.369011425334175,1.3394347004017275,0.02957672493244745,1.047464302514454,1.0226632407488303,0.3215471228197406,0.31677145965287945,0.03106486462716408,0.001488139694712652,0.9498322556524652,0.48540536711118065,0.9012130841536643,0.42696611569954346,8.881784197001252e-16,2000,5000
tfim,0.1,78,1590.6,1.2654483118523192,1.2410153530834616,0.02443295876885765,0.9533409649414883,0.9336071568894182,0.31210734691081066,0.3074081961940387,0.025486896613152493,0.0010539378442837605,0.8778475827565484,0.44789520422056084,0.8351852848483814,0.394652950967755,8.881784197001252e-16,2000,5000
tfim,0.1,79,1590.6,1.330477765426357,1.3028282733681475,0.027649492058209546,1.0123098079862833,0.9894462948315788,0.3181679574400966,0.31338197853658745,0.028964119355534206,0.0013146272973353086,0.9229360400732425,0.47144009864275693,0.8765066816920237,0.41478221992012365,8.881784197001252e-16,2000,5000
tfim,0.1,80,1521.1,1.3269756144593168,1.2995658166823758,0.02740979777694097,1.0091827804527416,0.9865597841464187,0.3177928340065852,0.3130060325359729,0.028703449480173622,0.0012936517032655207,0.9205364987202156,0.47002881845829636,0.8744587370878851,0.41381083242928973,8.881784197001252e-16,2000,5000
tfim,0.1,81,1521.1,1.326258907270335,1.29884626981356,0.027412637456774913,1.0086322280148758,0.9859967132378769,0.31762667925544963,0.3128495565756644,0.028705614838611615,0.0012929773818282783,0.9202084901544807,0.4697664953475149,0.8738653756960226,0.41341303481340796,8.881784197001252e-16,2000,5000
tfim,0.1,82,1521.1,1.4008195773387766,1.3697113720788368,0.031108205259939847,1.0765390467695877,1.050231301626802,0.3242805305691958,0.3194800704520073,0.03271525046873804,0.0016070452088110892,0.9721755630949267,0.49686230543643983,0.921431713012808,0.43643578260191473,8.881784197001252e-16,2000,5000
tfim,0.1,83,1521.1,1.3198014948310406,1.2927114031194984,0.027090091711542197,1.002788130564344,0.9804477897497117,0.3170133642666866,0.3122636133698138,0.028358044628580475,0.0012679529170786543,0.9156830118517925,0.4674112785948368,0.8697871963279371,0.41141441792105304,8.881784197001252e-16,2000,5000
tfim,0.1,84,1521.1,1.2748142796832358,1.2498734823805564,0.024940797302679396,0.9619074134502821,0.9416197891336466,0.31290686623294617,0.30825369324691665,0.02603832500511151,0.0010975277024227444,0.8844253531464576,0.45119398548781575,0.8412231040763252,0.39771289575487767,8.881784197001252e-16,2000,5000
tfim,0.1,85,1521.1,1.2785783694074335,1.2535285069173034,0.02504986249013008,0.9651737713096598,0.9448397810565687,0.313404598097788,0.30868872586075136,0.02614935077439909,0.0010994882842716856,0.8868988678531218,0.45268078865689265,0.843617364025592,0.3989387995378695,8.881784197001252e-16,2000,5000
tfim,0.1,86,1521.1,1.3210191994865266,1.2939388345881238,0.02708036489840282,1.0036983201066452,0.9814365777100349,0.31732087937986053,0.3125022568780931,0.02834146085619891,0.0012610959577934447,0.9163175769154086,0.4679032948480968,0.8705936468063822,0.4119526206777051,8.881784197001252e-16,2000,5000
tfim,0.1,87,1521.1,1.3527112565639596,1.324069228351516,0.02864202821244355,1.0326935367696146,1.0088964169547738,0.32001771979434435,0.31517281139674247,0.030030848351799328,0.0013888201393460438,0.9385180381772065,0.47928854079606165,0.8906094224363703,0.4214205011545018,8.881784197001252e-16,2000,5000
tfim,0.1,88,1521.1,1.301195803857372,1.2750028739408306,0.02619292991654154,0.9857590749202956,0.9643025072183198,0.31543672893706587,0.31070036672252876,0.02739494459875599,0.0012020146822228751,0.9026106686724433,0.4607939240039385,0.8579712706496556,0.40580967506904786,8.881784197001252e-16,2000,5000
tfim,0.1,89,1521.1,1.306949864583125,1.2805296498538636,0.02642021472926137,0.9909120951684791,0.969281129690085,0.3160377694146419,0.3112485201637749,0.027628388420002706,0.0012081736907435517,0.9066231708278165,0.4629470750498905,0.8616604991441434,0.4076960911560876,8.881784197001252e-16,2000,5000
tfim,0.1,90,1521.1,1.387918974520078,1.3573894190229114,0.030529555497166516,1.0646587792782567,1.038910475389077,0.323260195241853,0.318478943633842,0.032095445448666014,0.0015658899514821667,0.963075028139226,0.49227815623649285,0.9132409513466659,0.432724836076698,8.881784197001252e-16,2000,5000
tfim,0.1,91,1521.1,1.3419134930221963,1.3137129485298198,0.028200544492376522,1.022813593260631,0.9993858883098019,0.31909989976157127,0.31432706022004386,0.029557633557186744,0.0013570890648350392,0.9308854387372638,0.4753999620160396,0.8838566777324717,0.4182685019357044,8.881784197001252e-16,2000,5000
