artifact_state,parameter_match,length,dimension,beta,boundary,time,observable,display_offset,mixed_exact,representative,lower_68,upper_68,lower_95,upper_95
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,0.1,sigma_z,-0.2,-0.5555424897887069,-0.5878231969611093,-0.5747060584335942,-0.43006618356966153,-0.6631462457196132,-0.3809058517293932
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,0.1,sigma_x_sigma_x,1.0,-0.346505738578883,-0.2708768774544386,-0.395940722166707,-0.26413210456099007,-0.48208317891541186,-0.22368020453600498
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,0.15000000000000002,sigma_x,0.0,-0.10382562903334538,-0.11765645738501117,-0.13286578405272856,-0.07481153676764883,-0.17071844758088603,-0.05230065922672458
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,0.15000000000000002,sigma_y,0.4,0.09741063342081746,0.045124795037884885,0.0390308761786126,0.16939116173571817,0.02176350618329257,0.26895211508979766
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,0.15000000000000002,sigma_z,-0.2,-0.5384952173710448,-0.5743903510772589,-0.5552709591424646,-0.41444172455107586,-0.6491529142862534,-0.3698920613264902
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,0.15000000000000002,sigma_x_sigma_x,1.0,-0.3389862402353346,-0.26323525303859313,-0.3891483441105079,-0.2583758380769703,-0.47242500638360224,-0.22389888932416108
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,0.2,sigma_x,0.0,-0.14145758900967217,-0.151421289837294,-0.17107024451710737,-0.11041915625764544,-0.20905908457749836,-0.08907519758620175
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,0.2,sigma_y,0.4,0.10030071098358509,0.050337070562923726,0.042759893322925284,0.1748695952717829,0.020820346979829412,0.2773918901078863
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,0.2,sigma_z,-0.2,-0.5187672890370745,-0.5578072313521679,-0.5355355142964764,-0.3949200581619566,-0.6219600319358228,-0.35604204631000347
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,0.2,sigma_x_sigma_x,1.0,-0.3260463941819952,-0.25199512580654504,-0.3794536510745142,-0.2443618677361951,-0.45750208605523995,-0.21223932582566077
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,0.25,sigma_x,0.0,-0.17757452025068654,-0.18422480737816235,-0.20661609182714677,-0.138612677081373,-0.25050483122330325,-0.11686613495538807
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,0.25,sigma_y,0.4,0.08854087405660302,0.04371793455160485,0.03436406656112548,0.1693834704869222,0.009144102404210881,0.25546583824817853
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,0.25,sigma_z,-0.2,-0.49850817789570434,-0.5396387860624845,-0.5165872199131188,-0.376726052381427,-0.601597597619274,-0.33717840515259234
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,0.25,sigma_x_sigma_x,1.0,-0.3074243015476285,-0.23704783413297242,-0.36145380049236336,-0.22956912344734615,-0.4370969345973825,-0.18721150677189172
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,0.30000000000000004,sigma_x,0.0,-0.21064111083108714,-0.214757766619158,-0.2462699769508319,-0.1703121121870687,-0.29308239582735085,-0.14087694325168992
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,0.30000000000000004,sigma_y,0.4,0.06382452879781378,0.02646417308315118,0.016317779531808775,0.14549930386813512,-0.01285274366794144,0.211371330945424
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,0.30000000000000004,sigma_z,-0.2,-0.4793123878394153,-0.5210932635439307,-0.49926311626553743,-0.35861680131752016,-0.5891803942948975,-0.31954469366762855
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,0.30000000000000004,sigma_x_sigma_x,1.0,-0.2837919766417886,-0.21894549543199152,-0.33977071026312744,-0.21172235268629894,-0.42120833491364645,-0.14989702096550825
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,0.35000000000000003,sigma_x,0.0,-0.2394169374198773,-0.24192629818259845,-0.2804972816580905,-0.1951393041013572,-0.3318156299775309,-0.15853725053225315
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,0.35000000000000003,sigma_y,0.4,0.028552691922663954,0.0003039853643058289,-0.010119194526334398,0.11354973328224241,-0.04487524904152098,0.15882887968923515
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,0.35000000000000003,sigma_z,-0.2,-0.4621009555380083,-0.5029472102722783,-0.4821946023026143,-0.34412920505078887,-0.5780824920863845,-0.3046019451915155
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,0.35000000000000003,sigma_x_sigma_x,1.0,-0.2566668751512727,-0.19882288980692858,-0.3132042244290018,-0.19075072781795865,-0.4091530180089786,-0.11242702944416219
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,0.4,sigma_x,0.0,-0.2629842218842282,-0.26487705981871096,-0.3085271444416944,-0.21440786408936244,-0.3745282996922176,-0.1757679852120902
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,0.4,sigma_y,0.4,-0.01448320963816994,-0.03273397664284394,-0.04458972299017684,0.06995342809939956,-0.08487867205676894,0.11414674018100601
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,0.4,sigma_z,-0.2,-0.44714642133696625,-0.4855725559190871,-0.4620663438261147,-0.3283726114700159,-0.5658084283650202,-0.2911468126603238
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,0.4,sigma_x_sigma_x,1.0,-0.2281828091132402,-0.17821807805893553,-0.28808157706147336,-0.16670704045704066,-0.391596605815829,-0.08079311493333713
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,0.45,sigma_x,0.0,-0.28074541516332563,-0.2830009837703489,-0.32713420775398516,-0.2295172646187888,-0.4070447457128135,-0.18876192637262207
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,0.45,sigma_y,0.4,-0.062393595903839826,-0.07052892622388801,-0.08307807845058428,0.018314533261657797,-0.1254970497429282,0.06073712858987087
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,0.45,sigma_z,-0.2,-0.4342137129713308,-0.4690423716580652,-0.4494239639358273,-0.3134602096029469,-0.5532171693254174,-0.27886154200193825
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,0.45,sigma_x_sigma_x,1.0,-0.20077173115313068,-0.15883328564689744,-0.2664658431199694,-0.1400045841922446,-0.3732697925994966,-0.041859269371583345
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,0.5,sigma_x,0.0,-0.29240024190440583,-0.2959227557565469,-0.3370606901645948,-0.23945451201880388,-0.4305379682803081,-0.1944129527210774
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,0.5,sigma_y,0.4,-0.11242257577901374,-0.11102830984288871,-0.12327479520076902,-0.03230183425941526,-0.17076026054431281,0.00893211333830963
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,0.5,sigma_z,-0.2,-0.42277082170239755,-0.45327875867286566,-0.43735632544419706,-0.3046489457667266,-0.5403623134854835,-0.2693237462264349
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,0.5,sigma_x_sigma_x,1.0,-0.17681825155670966,-0.14228441863139002,-0.2451655038234402,-0.11112045317337704,-0.35788127277123644,0.00041970569201765806
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,0.55,sigma_x,0.0,-0.2979122540678061,-0.30348320189411304,-0.3452981624849218,-0.24205928339569646,-0.44446687328971457,-0.19618910018629265
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,0.55,sigma_y,0.4,-0.16210253137528796,-0.15235000340770968,-0.17497893634192152,-0.0766525183862116,-0.2162135098181716,-0.03811839762337885
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,0.55,sigma_z,-0.2,-0.4122167054968019,-0.43820303553950574,-0.4255172131543147,-0.2931508488331335,-0.5268394552161499,-0.25562372020275675
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,0.55,sigma_x_sigma_x,1.0,-0.1583462632109072,-0.12988393180195573,-0.22812240822304106,-0.09036868388525039,-0.34617379148714006,0.02841102275501582
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,0.6000000000000001,sigma_x,0.0,-0.2974732698620429,-0.30572022700891405,-0.34781651026486904,-0.2436583733038762,-0.44921225360160577,-0.19455437948306598
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,0.6000000000000001,sigma_y,0.4,-0.20933211461279627,-0.19282981064456578,-0.221241951775885,-0.11858974170155694,-0.27451581742202796,-0.07849705431465138
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,0.6000000000000001,sigma_z,-0.2,-0.40207873062927113,-0.4238540532194184,-0.42091387788960205,-0.285269957715083,-0.5085886470915661,-0.24600829303163602
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,0.6000000000000001,sigma_x_sigma_x,1.0,-0.14678427724027418,-0.1224900612392062,-0.22075237775610843,-0.07895817767344528,-0.3391680301977312,0.044758363683601504
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,0.65,sigma_x,0.0,-0.2914711250532104,-0.3028515400813263,-0.34400528499890126,-0.23916907187404773,-0.44623990856361473,-0.1899269455595582
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,0.65,sigma_y,0.4,-0.25239166495009074,-0.23102747599648446,-0.25795117191574274,-0.1524582908727703,-0.3167934640204174,-0.12075001023340821
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,0.65,sigma_z,-0.2,-0.39214520370281447,-0.41045233491702626,-0.4104509898638945,-0.27640861769238734,-0.49335641144613906,-0.2341676365014508
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,0.65,sigma_x_sigma_x,1.0,-0.14283701603269722,-0.12043931032402164,-0.21906271580169756,-0.06924200303949511,-0.3373986508512177,0.048521828558865276
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,0.7000000000000001,sigma_x,0.0,-0.28046282159649094,-0.2952598587198948,-0.3352515685361602,-0.23142230080462545,-0.43321627853348627,-0.18326172058381152
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,0.7000000000000001,sigma_y,0.4,-0.2899177335150065,-0.2657091400630459,-0.29340547624481284,-0.1816600682540855,-0.3654020284818445,-0.155392124859569
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,0.7000000000000001,sigma_z,-0.2,-0.38251617535675253,-0.3984022662586117,-0.4015576815100036,-0.2678188741248164,-0.4834030366876182,-0.22405387152371053
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,0.7000000000000001,sigma_x_sigma_x,1.0,-0.14646979685514525,-0.12356235057352236,-0.22254718042568727,-0.06577829939445615,-0.34653706705663545,0.03972441258283767
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,0.75,sigma_x,0.0,-0.26515219343245805,-0.2834792081533299,-0.3170839948600097,-0.22114581286857665,-0.40905722727139593,-0.17475296499766013
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,0.75,sigma_y,0.4,-0.3208602802455798,-0.29582412183185874,-0.3309837048616953,-0.2077886821939024,-0.4084359249275741,-0.17790726765307235
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,0.75,sigma_z,-0.2,-0.3735737391843885,-0.38823837281659596,-0.3963347339865299,-0.2591776468966991,-0.4758025332345656,-0.2141010019933278
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,0.75,sigma_x_sigma_x,1.0,-0.1569931174772404,-0.13126931616993942,-0.2328446982974037,-0.07755732147651205,-0.3562201979511038,0.02908375502813957
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,0.8,sigma_x,0.0,-0.24636916417012905,-0.2681796918922297,-0.3022712647261768,-0.20773097674681398,-0.3827845205658571,-0.16323868388420748
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,0.8,sigma_y,0.4,-0.3444430370276224,-0.32049025242274226,-0.3549289374905183,-0.22758073644589327,-0.44606824815955193,-0.1907080643853061
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,0.8,sigma_z,-0.2,-0.3658882298087178,-0.38053229844503117,-0.3915346428769945,-0.2481706129333824,-0.4700878689571527,-0.20567360467253099
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,0.8,sigma_x_sigma_x,1.0,-0.17322050906707065,-0.14268086155907267,-0.2478030387257227,-0.09089508488743468,-0.3679261795305774,0.008299778500384854
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,0.8500000000000001,sigma_x,0.0,-0.22504682099403833,-0.25014783158193843,-0.28145371537486136,-0.1908258990983643,-0.3425070785323104,-0.15178212167399482
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,0.8500000000000001,sigma_y,0.4,-0.36014093364378963,-0.3389962113839469,-0.37672311320041507,-0.23682320844289698,-0.47987612512610595,-0.203980931396327
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,0.8500000000000001,sigma_z,-0.2,-0.36008683511947803,-0.3757830773118092,-0.3888696414870205,-0.24279766122109242,-0.4687590619409311,-0.19911309105363711
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,0.8500000000000001,sigma_x_sigma_x,1.0,-0.19366483756508207,-0.15677712497559643,-0.26619975958277964,-0.10280815377659416,-0.3859358333112367,-0.007526190704117858
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,0.9,sigma_x,0.0,-0.20219288851928152,-0.23026016636758304,-0.2597620395487317,-0.17626769359545608,-0.2994010729500805,-0.14291492967147867
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,0.9,sigma_y,0.4,-0.3676800832802049,-0.35082286372257215,-0.3853743579197837,-0.2414778618008206,-0.4918171606924755,-0.20933653814781752
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,0.9,sigma_z,-0.2,-0.35671514465478227,-0.37431442107247154,-0.3849167956820386,-0.2387745582349028,-0.46910918113148736,-0.19171656768814443
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,0.9,sigma_x_sigma_x,1.0,-0.21673725483056253,-0.17253766975227758,-0.28070559352459634,-0.12186940481213338,-0.4068658809773546,-0.02639993069995224
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,0.9500000000000001,sigma_x,0.0,-0.17885355022750732,-0.20944904579663648,-0.2342249722336463,-0.15740830098736264,-0.265166568087347,-0.13192473921857495
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,0.9500000000000001,sigma_y,0.4,-0.36705738599150983,-0.35567959841231345,-0.3869911373294704,-0.24528372769353127,-0.49251660951604764,-0.21128154113242498
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,0.9500000000000001,sigma_z,-0.2,-0.35612013358719485,-0.37619960195665914,-0.3787385753991556,-0.23301859937278502,-0.47129304602252975,-0.18986958495971332
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,0.9500000000000001,sigma_x_sigma_x,1.0,-0.24091822003217406,-0.18905062121490881,-0.3067368631136208,-0.14556968889477337,-0.43132075321439095,-0.05372099498151474
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,1.0,sigma_x,0.0,-0.1560695661201773,-0.188661158546193,-0.20977928027196277,-0.1431349035446931,-0.2430423735323416,-0.11530784134410454
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,1.0,sigma_y,0.4,-0.3585699374874864,-0.3535469241966272,-0.3781854898231376,-0.24332606536122128,-0.4833984727529399,-0.20603976258123002
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,1.0,sigma_z,-0.2,-0.35837604654333255,-0.38122817513945684,-0.382394719396203,-0.2332441599027802,-0.47386763563395884,-0.19138581117987663
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,1.0,sigma_x_sigma_x,1.0,-0.26487979975170606,-0.2055772657928204,-0.3249588450243378,-0.1682525594927474,-0.4576436978531998,-0.08451210131841076
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,1.05,sigma_x,0.0,-0.13482681409923375,-0.16881101128990444,-0.18667009357551717,-0.12377519091311531,-0.22293056553654686,-0.0990072961566398
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,1.05,sigma_y,0.4,-0.3428403758904229,-0.34471363414480244,-0.36883259443037003,-0.2312592074831915,-0.4616266231281885,-0.1979940844179581
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,1.05,sigma_z,-0.2,-0.3632643189307553,-0.388920525115303,-0.3886512140003002,-0.23516114483898923,-0.47687419195887526,-0.19433000878622925
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,1.05,sigma_x_sigma_x,1.0,-0.287550581892175,-0.2215678849774711,-0.33963952677956183,-0.18493611115418535,-0.48063993914209985,-0.1137587458038716
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,1.1,sigma_x,0.0,-0.11600526660047103,-0.15073301982174608,-0.16988554957634064,-0.10579194165748988,-0.20062114173020623,-0.0757231746254047
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,1.1,sigma_y,0.4,-0.3208237728569314,-0.3297961064105999,-0.35250584261135176,-0.2190943032158755,-0.4336948499433289,-0.18526679749258243
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,1.1,sigma_z,-0.2,-0.37030718735996804,-0.3985873537193964,-0.3945416576301696,-0.24504944822397604,-0.4840215418240124,-0.19886766991391558
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,1.1,sigma_x_sigma_x,1.0,-0.3081265662272486,-0.23663410303339347,-0.3571242424436899,-0.20284179990053977,-0.4950689759241984,-0.1392958082968852
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,1.1500000000000001,sigma_x,0.0,-0.10033159730494776,-0.13513683788495923,-0.1565136558371882,-0.09108665072680938,-0.186666016120588,-0.055648671532646625
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,1.1500000000000001,sigma_y,0.4,-0.2937847182571369,-0.3097290269456761,-0.3288135490270574,-0.2020602723785235,-0.4045981555431431,-0.17122333210308197
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,1.1500000000000001,sigma_z,-0.2,-0.37884419934020863,-0.40942304533805474,-0.3998138713437209,-0.2546131818187064,-0.4936124857589302,-0.2046510759939755
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,1.1500000000000001,sigma_x_sigma_x,1.0,-0.32604108988212843,-0.2504911106795593,-0.3834668577182371,-0.21951553724369535,-0.5054391205860818,-0.15887624212527368
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,1.2000000000000002,sigma_x,0.0,-0.08834082977213545,-0.12257081490013372,-0.1440571372706866,-0.07955613457103257,-0.17282249126949928,-0.03697208876407179
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,1.2000000000000002,sigma_y,0.4,-0.2632391813559005,-0.2857210064707348,-0.29528219074132345,-0.18511304763025552,-0.36556707512258174,-0.15332350468607367
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,1.2000000000000002,sigma_z,-0.2,-0.3881333541934642,-0.4206155965052149,-0.4062087521479545,-0.2657668739337393,-0.5015878798919056,-0.21257350660227975
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,1.2000000000000002,sigma_x_sigma_x,1.0,-0.3409125571271485,-0.26288846449493525,-0.4011052993684845,-0.23486392394252917,-0.5145676481821798,-0.1768340244253252
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,1.25,sigma_x,0.0,-0.08035161954410974,-0.11339791113096462,-0.13571619002485702,-0.06580133601207899,-0.16162942115675202,-0.02121432819345121
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,1.25,sigma_y,0.4,-0.2308632406368392,-0.25917477725504756,-0.26629006368271807,-0.1664870604740316,-0.3214250576913763,-0.13425708721700572
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,1.25,sigma_z,-0.2,-0.39745538750925224,-0.4314525989736727,-0.42043558718175195,-0.27403401521390963,-0.5086990863137625,-0.22409346201863314
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,1.25,sigma_x_sigma_x,1.0,-0.352489688713159,-0.27354970324052275,-0.40488331424854185,-0.24187001468020033,-0.5256156347091845,-0.18997165281080003
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,1.3,sigma_x,0.0,-0.07645804874955418,-0.10778700682326303,-0.1311955953719571,-0.059194550148571355,-0.154070106210052,-0.011841112937109873
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,1.3,sigma_y,0.4,-0.1983781394536239,-0.23157887274803138,-0.2362021179826158,-0.14590685190174915,-0.283135715789294,-0.11725209537281345
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,1.3,sigma_z,-0.2,-0.4062011649717768,-0.4414034003645351,-0.42846160443004555,-0.28093921191529175,-0.5157744911719129,-0.2337208544308896
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,1.3,sigma_x_sigma_x,1.0,-0.36061042496138657,-0.2821382711328623,-0.4078606627392624,-0.25049089548481573,-0.5229096091026603,-0.19391590953970567
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,1.35,sigma_x,0.0,-0.07653854664378941,-0.10572048952938674,-0.12701071569766254,-0.056182663899975914,-0.15202643136952743,-0.006751551437236425
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,1.35,sigma_y,0.4,-0.1674265931472153,-0.20438437732798242,-0.20957936736017507,-0.12154493776708182,-0.2457662405707618,-0.09413526210197266
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,1.35,sigma_z,-0.2,-0.413927702151869,-0.45016220570814697,-0.4339053450266314,-0.28701990491432844,-0.5211748876946668,-0.24489243613510445
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,1.35,sigma_x_sigma_x,1.0,-0.36518372207256133,-0.288260540470182,-0.40964267492500406,-0.2538364271245303,-0.5157258643316839,-0.19667496260877396
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,1.4000000000000001,sigma_x,0.0,-0.08028019525194592,-0.10701663482530953,-0.13020386645227908,-0.057029652236758786,-0.15032483608001937,-0.015761647180690036
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,1.4000000000000001,sigma_y,0.4,-0.13945750063950757,-0.17888476112469087,-0.1844607721183695,-0.09965559320181823,-0.2192249022524905,-0.07017311050101843
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,1.4000000000000001,sigma_z,-0.2,-0.42037650667120163,-0.4576448539305745,-0.4381677985311872,-0.2886883450586834,-0.524740596028497,-0.25589106890934593
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,1.4000000000000001,sigma_x_sigma_x,1.0,-0.36619519507704096,-0.2915073987593233,-0.4085586397380798,-0.25855087456423864,-0.5087445216758699,-0.20124944095974515
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,1.4500000000000002,sigma_x,0.0,-0.08721472004784953,-0.11136307676697105,-0.13401367054774205,-0.06374556974593733,-0.1532996048435108,-0.01273174164197633
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,1.4500000000000002,sigma_y,0.4,-0.11563465273783527,-0.15611759836146807,-0.15937838797721593,-0.07917132895885555,-0.19710889607786386,-0.049206871598448824
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,1.4500000000000002,sigma_z,-0.2,-0.42545671219564857,-0.46394175791950615,-0.4385820592487116,-0.2936277721159392,-0.5291698961333732,-0.26068716243177753
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,1.4500000000000002,sigma_x_sigma_x,1.0,-0.36373005266767644,-0.291526021011203,-0.4066087683209453,-0.26035606470135436,-0.5007140720809352,-0.20371810120374775
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,1.5,sigma_x,0.0,-0.09676128548679483,-0.11835607975414093,-0.14149847590506465,-0.07465793910660523,-0.16001961514192764,-0.02292700913633734
final_reproduction,paper_exact_reconstructed_metadata,12,4096,0.5,periodic,1.5,sigma_y,0.4,-0.0967801280429223,-0.1368035723872572,-0.13958291899729686,-0.06291864790910337,-0.17746474635012446,-0.012446712980388056
