probe_wavelength_nm,wavelength_nm,eq_d1_counts_hz
1100,231.55632040050062,4.375748129857257
1100,231.56070087609513,4.509791557167472
1100,231.5650813516896,4.6380140543204
1100,231.5694618272841,4.7604162347653345
1100,231.5738423028786,4.8769987392179015
1100,231.5782227784731,4.987762220069867
1100,231.58260325406758,5.092707334479202
1100,231.58698372966208,5.191834741439229
1100,231.59136420525658,5.2851451005850985
1100,231.59574468085106,5.372639071728689
1100,231.60012515644556,5.454317314693697
1100,231.60450563204006,5.530180489253282
1100,231.60888610763453,5.600229255113549
1100,231.61326658322903,5.664464271909389
1100,231.61764705882354,5.7228861992003806
1100,231.622027534418,5.7754956964713315
1100,231.6264080100125,5.822293423131187
1100,231.630788485607,5.8632800385167725
1100,231.63516896120152,5.898456201886642
1100,231.639549436796,5.927822572427408
1100,231.6439299123905,5.951379809249822
1100,231.648310387985,5.969128571389795
1100,231.65269086357947,5.981069517808085
1100,231.65707133917397,5.987203307391653
1100,231.66145181476847,5.98753059895197
1100,231.66583229036294,5.9820520512261295
1100,231.67021276595744,5.97076832287618
1100,231.67459324155195,5.953680072489747
1100,231.67897371714642,5.930787958579586
1100,231.68335419274092,5.902092639584015
1100,231.68773466833542,5.867594773865957
1100,231.69211514392993,5.82729501971427
1100,231.6964956195244,5.781194035343293
1100,231.7008760951189,5.729292478892211
1100,231.7052565707134,5.671591008425437
1100,231.70963704630788,5.608090281934153
1100,231.71401752190238,5.538790957332053
1100,231.71839799749688,5.463693692462426
1100,231.72277847309135,5.382799145092403
1100,231.72715894868585,5.296107972921567
1100,231.73153942428036,5.203620833599568
1100,231.73591989987483,5.105338384772776
1100,231.74030037546933,5.001261284234053
1100,231.74468085106383,4.891390190330117
1100,231.74906132665834,4.7757257630132885
1100,231.7534418022528,4.654268666450531
1100,231.7578222778473,4.5270195751588025
1100,231.7622027534418,4.393979187971814
1100,231.76658322903629,4.2551482591418175
1100,231.7709637046308,4.110527681670731
1100,231.7753441802253,3.9601189425739256
1100,231.77972465581976,3.8039278656965347
1100,231.78410513141426,3.6419898821689416
1100,231.78848560700877,3.4744918967784924
1100,231.79286608260327,3.3021909281453685
1100,231.79724655819774,3.1274475720217474
1100,231.80162703379224,2.956029032110998
1100,231.80600750938675,2.79909347728782
1100,231.81038798498122,2.673679391379372
1100,231.81476846057572,2.5998085943137768
1100,231.81914893617022,2.5943170889636717
1100,231.8235294117647,2.6647310342762442
1100,231.8279098873592,2.8072351119382204
1100,231.8322903629537,3.0096269684388837
1100,231.83667083854817,3.2566605965523077
1100,231.84105131414267,3.5347135245665027
1100,231.84543178973718,3.8344224291965143
1100,231.84981226533168,4.151424746372182
1100,231.85419274092615,4.485735292701346
1100,231.85857321652065,4.840063213643639
1100,231.86295369211516,5.217279413395801
1100,231.86733416770963,5.617682601784632
1100,231.87171464330413,6.037357581598114
1100,231.87609511889863,6.468736621754483
1100,231.8804755944931,6.90301587526186
1100,231.8848560700876,7.332712054946297
1100,231.8892365456821,7.752896196116751
1100,231.89361702127658,8.160994958287489
1100,231.89799749687108,8.555938837962419
1100,231.9023779724656,8.937376404129555
1100,231.9067584480601,9.305217132070883
1100,231.91113892365456,9.659442677379078
1100,231.91551939924906,10.000050253392793
1100,231.91989987484357,10.327040096977417
1100,231.92428035043804,10.640413215983868
1100,231.92866082603254,10.940170916975584
1100,231.93304130162704,11.226314640123084
1100,231.93742177722152,11.498845884910772
1100,231.94180225281602,11.75776617619883
1100,231.94618272841052,12.00307704919007
1100,231.950563204005,12.23478004306792
1100,231.9549436795995,12.452876698391574
1100,231.959324155194,12.657368556093848
1100,231.9637046307885,12.848257157119019
1100,231.96808510638297,13.025544042291632
1100,231.97246558197747,13.18923075228215
1100,231.97684605757198,13.339318827588315
1100,231.98122653316645,13.475809808529704
1100,231.98560700876095,13.598705235261372
1100,231.98998748435545,13.708006647755926
1100,231.99436795994993,13.80371558581361
1100,231.99874843554443,13.885833589061528
1100,232.00312891113893,13.95436219695286
1100,232.0075093867334,14.00930294876387
1100,232.0118898623279,14.050657383598656
1100,232.0162703379224,14.078427040385609
1100,232.0206508135169,14.092613457879072
1100,232.02503128911138,14.093218174659846
1100,232.02941176470588,14.08024272913377
1100,232.0337922403004,14.053688659532511
1100,232.03817271589486,14.013557503913818
1100,232.04255319148936,13.959850800160833
1100,232.04693366708386,13.892570085982168
1100,232.05131414267834,13.811716898913966
1100,232.05569461827284,13.717292776316768
1100,232.06007509386734,13.609299255375296
1100,232.0644555694618,13.487737873105116
1100,232.06883604505632,13.352610166344283
1100,232.07321652065082,13.203917671754617
1100,232.07759699624532,13.041661925828926
1100,232.0819774718398,12.865844464883486
1100,232.0863579474343,12.676466825068422
1100,232.0907384230288,12.473530542367786
1100,232.09511889862327,12.257037152648751
1100,232.09949937421777,12.026988191760287
1100,232.10387984981227,11.78338519587727
1100,232.10826032540675,11.526229702393046
1100,232.11264080100125,11.25552325226052
1100,232.11702127659575,10.971267395777158
1100,232.12140175219025,10.673463706222611
1100,232.12578222778473,10.362113810791202
1100,232.13016270337923,10.037219459335436
1100,232.13454317897373,9.698782703031362
1100,232.1389236545682,9.346806816960228
1100,232.1433041301627,8.981303824569602
1100,232.1476846057572,8.602346138402247
1100,232.15206508135168,8.210320842233365
1100,232.15644555694618,7.80682256049496
1100,232.16082603254068,7.396909627863308
1100,232.16520650813516,6.993155565533308
1100,232.16958698372966,6.620335711664347
1100,232.17396745932416,6.317069392021709
1100,232.17834793491866,6.12992985639669
1100,232.18272841051314,6.099627786303017
1100,232.18710888610764,6.2463237963152025
1100,232.19148936170214,6.563716524268417
1100,232.1958698372966,7.024869641286689
1100,232.20025031289111,7.594397449561036
1100,232.20463078848562,8.239703312040302
1100,232.2090112640801,8.937632957523551
1100,232.2133917396746,9.676643206214134
1100,232.2177722152691,10.455686814009537
1100,232.22215269086357,11.280584126762175
1100,232.22653316645807,12.15835833360957
1100,232.23091364205257,13.090813956753916
1100,232.23529411764707,14.070195554043853
1100,232.23967459324155,15.079761428913669
1100,232.24405506883605,16.098982418448596
1100,232.24843554443055,17.109691998727683
1100,232.25281602002502,18.099482620807866
1100,232.25719649561952,19.061639748033134
1100,232.26157697121403,19.993266862025088
1100,232.2659574468085,20.893373069452466
1100,232.270337922403,21.761692053645366
1100,232.2747183979975,22.598167512996895
1100,232.27909887359198,23.402790258261852
1100,232.28347934918648,24.175560268724894
1100,232.28785982478098,24.91647970769397
1100,232.29224030037548,25.625551542319563
1100,232.29662077596996,26.302779097309923
1100,232.30100125156446,26.948165857333702
1100,232.30538172715896,27.56171537614132
1100,232.30976220275343,28.143431236033855
1100,232.31414267834793,28.69331703046982
1100,232.31852315394244,29.211376356833625
1100,232.3229036295369,29.69761281371013
1100,232.3272841051314,30.15202999980809
1100,232.3316645807259,30.574631513576865
1100,232.3360450563204,30.965420953129474
1100,232.3404255319149,31.324401916179134
1100,232.3448060075094,31.65157800003111
1100,232.3491864831039,31.946952801585308
1100,232.35356695869837,32.21052991733571
1100,232.35794743429287,32.442312943377864
1100,232.36232790988737,32.642305475386195
1100,232.36670838548184,32.810511108637435
1100,232.37108886107634,32.94693343800092
1100,232.37546933667085,33.051576057937545
1100,232.37984981226532,33.12444256250302
1100,232.38423028785982,33.165536545345404
1100,232.38861076345432,33.17486159970693
1100,232.3929912390488,33.15242131842404
1100,232.3973717146433,33.09821929392494
1100,232.4017521902378,33.012259118234766
1100,232.4061326658323,32.89454438296802
1100,232.41051314142678,32.74507867933871
1100,232.41489361702128,32.563865598148936
1100,232.41927409261578,32.35090872979752
1100,232.42365456821025,32.10621166428068
1100,232.42803504380475,31.82977799118033
1100,232.43241551939926,31.52161129967738
1100,232.43679599499373,31.181715178551407
1100,232.44117647058823,30.81009321616915
1100,232.44555694618273,30.40674900049171
1100,232.44993742177724,29.97168611908952
1100,232.4543178973717,29.50490815914618
1100,232.4586983729662,29.006418707515518
1100,232.4630788485607,28.47622135092023
1100,232.4674593241552,27.914319676503958
1100,232.4718397997497,27.320717273381877
1100,232.4762202753442,26.69541773670925
1100,232.48060075093866,26.03842467789276
1100,232.48498122653316,25.349741748825764
1100,232.48936170212767,24.62937269754625
1100,232.49374217772214,23.87732149154296
1100,232.49812265331664,23.093592608182934
1100,232.50250312891114,22.278192178511276
1100,232.50688360450565,21.431136727369015
1100,232.51126408010012,20.552518548429727
1100,232.51564455569462,19.642864871936947
1100,232.52002503128912,18.704543506596448
1100,232.5244055068836,17.745721457602244
1100,232.5287859824781,16.78837546435149
1100,232.5331664580726,15.879311309349555
1100,232.53754693366707,15.097725789934357
1100,232.54192740926158,14.548563597613493
1100,232.54630788485608,14.336007475377532
1100,232.55068836045055,14.527456120644331
1100,232.55506883604505,15.130411336531328
1100,232.55944931163955,16.096795872071013
1100,232.56382978723406,17.347918101220433
1100,232.56821026282853,18.802865621887598
1100,232.57259073842303,20.39825884958387
1100,232.57697121401753,22.096850092648154
1100,232.581351689612,23.887523479046326
1100,232.5857321652065,25.779020557971485
1100,232.590112640801,27.788429472554927
1100,232.59449311639548,29.92639062615483
1100,232.59887359198999,32.18422114955242
1100,232.6032540675845,34.53024496530674
1100,232.60763454317896,36.918289095262466
1100,232.61201501877346,39.30231806320204
1100,232.61639549436796,41.647528707478536
1100,232.62077596996247,43.93321065237304
1100,232.62515644555694,46.149531072860974
1100,232.62953692115144,48.29277091007659
1100,232.63391739674594,50.36181975239093
1100,232.63829787234042,52.356417093065495
1100,232.64267834793492,54.27651464502115
1100,232.64705882352942,56.12210702311563
1100,232.6514392991239,57.89319776705767
1100,232.6558197747184,59.58979317884142
1100,232.6602002503129,61.21190073696124
1100,232.66458072590737,62.75952845159551
1100,232.66896120150187,64.23268456711217
1100,232.67334167709637,65.63137742692196
1100,232.67772215269088,66.9556154142931
1100,232.68210262828535,68.20540692741169
1100,232.68648310387985,69.38076036939138
1100,232.69086357947435,70.48168414446364
1100,232.69524405506883,71.50818665658187
1100,232.69962453066333,72.46027630893249
1100,232.70400500625783,73.33796150384504
1100,232.7083854818523,74.14125064268269
1100,232.7127659574468,74.87015212588437
1100,232.7171464330413,75.52467435293882
1100,232.72152690863578,76.10482572236529
1100,232.72590738423028,76.61061463177562
1100,232.73028785982478,77.04204947778851
1100,232.7346683354193,77.39913865610463
1100,232.73904881101376,77.68189056146504
1100,232.74342928660826,77.89031358766391
1100,232.74780976220276,78.02441612754964
1100,232.75219023779724,78.08420657301957
1100,232.75657071339174,78.06969331502825
1100,232.76095118898624,77.98088474357752
1100,232.7653316645807,77.81778924772729
1100,232.76971214017522,77.58041521558505
1100,232.77409261576972,77.26877103431298
1100,232.77847309136422,76.8828650901317
1100,232.7828535669587,76.4227057683074
1100,232.7872340425532,75.88830145315639
1100,232.7916145181477,75.27966052806039
1100,232.79599499374217,74.59679137544992
1100,232.80037546933667,73.8397023768002
1100,232.80475594493117,73.00840191265736
1100,232.80913642052565,72.10289836260424
1100,232.81351689612015,71.12320010529218
1100,232.81789737171465,70.06931551846449
1100,232.82227784730912,68.9412529789893
1100,232.82665832290363,67.73902086312444
1100,232.83103879849813,66.46262754722956
1100,232.83541927409263,65.1120814097391
1100,232.8397997496871,63.68739083678522
1100,232.8441802252816,62.18856423611417
1100,232.8485607008761,60.61561007164677
1100,232.85294117647058,58.96853694380141
1100,232.85732165206508,57.247353769958416
1100,232.86170212765958,55.45207018288496
1100,232.86608260325406,53.58269755336471
1100,232.87046307884856,51.6392540197701
1100,232.87484355444306,49.62180312032195
1100,232.87922403003753,47.53070726940214
1100,232.88360450563204,45.367832865345754
1100,232.88798498122654,43.14066230862543
1100,232.89236545682104,40.872438363742134
1100,232.8967459324155,38.61998209062713
1100,232.90112640801001,36.49377759538162
1100,232.90550688360452,34.664234330943025
1100,232.909887359199,33.33515610825985
1100,232.9142678347935,32.68366395839562
1100,232.918648310388,32.79739414628983
1100,232.92302878598247,33.64986480228907
1100,232.92740926157697,35.12639150839463
1100,232.93178973717147,37.07721061724763
1100,232.93617021276594,39.36669126152829
1100,232.94055068836045,41.90307052288506
1100,232.94493116395495,44.6485790325428
1100,232.94931163954945,47.61457103568367
1100,232.95369211514392,50.84421132750629
1100,232.95807259073842,54.38412207130546
1100,232.96245306633293,58.25121633660035
1100,232.9668335419274,62.409468362076716
1100,232.9712140175219,66.77200059075115
1100,232.9755944931164,71.22846264892897
1100,232.97997496871088,75.67880615694469
1100,232.98435544430538,80.05317096706398
1100,232.98873591989988,84.31289576141967
1100,232.99311639549435,88.44089252377336
1100,232.99749687108886,92.43116163746788
1100,233.00187734668336,96.28204842957349
1100,233.00625782227786,99.99319629024978
1100,233.01063829787233,103.56454575130577
1100,233.01501877346684,106.99609360925015
1100,233.01939924906134,110.28784856103812
1100,233.0237797246558,113.43982326917886
1100,233.0281602002503,116.4520321295272
1100,233.0325406758448,119.32449031854291
1100,233.0369211514393,122.05721335373455
1100,233.0413016270338,124.65021689544466
1100,233.0456821026283,127.1035166604194
1100,233.05006257822276,129.41712838621382
1100,233.05444305381727,131.5910678167311
1100,233.05882352941177,133.62535069700556
1100,233.06320400500627,135.51999277111267
1100,233.06758448060074,137.2750097817205
1100,233.07196495619525,138.89041746975016
1100,233.07634543178975,140.36623157435207
1100,233.08072590738422,141.7024678329443
1100,233.08510638297872,142.89914198117947
1100,233.08948685857322,143.95626975286692
1100,233.0938673341677,144.87386688011262
1100,233.0982478097622,145.6519490932287
1100,233.1026282853567,146.2905321207285
1100,233.1070087609512,146.78963168938625
1100,233.11138923654568,147.14926352417743
1100,233.11576971214018,147.36944334832558
1100,233.12015018773468,147.450186883269
1100,233.12453066332915,147.39150984867584
1100,233.12891113892366,147.19342796244266
1100,233.13329161451816,146.85595694069275
1100,233.13767209011263,146.37911249778438
1100,233.14205256570713,145.76291034629486
1100,233.14643304130163,145.0073661970238
1100,233.1508135168961,144.1124957590383
1100,233.1551939924906,143.07831473957646
1100,233.1595744680851,141.90483884414414
1100,233.1639549436796,140.59208377648295
1100,233.1683354192741,139.1400652385348
1100,233.1727158948686,137.54879893048457
1100,233.1770963704631,135.81830055077106
1100,233.18147684605756,133.94858579606125
1100,233.18585732165207,131.93967036126358
1100,233.19023779724657,129.7915699398543
1100,233.19461827284104,127.504300224196
1100,233.19899874843554,125.07787690721266
1100,233.20337922403004,122.51231568698859
1100,233.20775969962452,119.80763227863201
1100,233.21214017521902,116.9638424449107
1100,233.21652065081352,113.98096206978178
1100,233.22090112640802,110.859007329021
1100,233.2252816020025,107.59799506982336
1100,233.229662077597,104.19794363148065
1100,233.2340425531915,100.65887467483691
1100,233.23842302878597,96.980818642769
1100,233.24280350438048,93.16384148313043
1100,233.24718397997498,89.2081892754721
1100,233.25156445556945,85.11491546656853
1100,233.25594493116395,80.88789490663171
1100,233.26032540675845,76.53855058415634
1100,233.26470588235293,72.09375865256925
1100,233.26908635794743,67.60416422822945
1100,233.27346683354193,63.14580296145044
1100,233.27784730913643,58.807594241063875
1100,233.2822277847309,54.66600770902983
1100,233.2866082603254,50.76115827061555
1100,233.2909887359199,47.090952465296006
1100,233.29536921151438,43.62682640580227
1100,233.29974968710889,40.340582731792225
1100,233.3041301627034,37.22962829826551
1100,233.30851063829786,34.33411235991829
1100,233.31289111389236,31.743908291488374
1100,233.31727158948686,29.59268468980583
1100,233.32165206508134,28.034142249960006
1100,233.32603254067584,27.19811579578144
1100,233.33041301627034,27.137461284448264
1100,233.33479349186484,27.793694061116334
1100,233.33917396745932,29.009029548215235
1100,233.34355444305382,30.58236933246569
1100,233.34793491864832,32.33298628633349
1100,233.3523153942428,34.136105011002165
1100,233.3566958698373,35.923522495624646
1100,233.3610763454318,37.66552874699827
1100,233.36545682102627,39.35189249513477
1100,233.36983729662077,40.97987951365175
1100,233.37421777221527,42.54893558796432
1100,233.37859824780975,44.05897786674217
1100,233.38297872340425,45.509999375694434
1100,233.38735919899875,46.90200348323184
1100,233.39173967459325,48.234995549469694
1100,233.39612015018773,49.508981658445634
1100,233.40050062578223,50.72396821385454
1100,233.40488110137673,51.8799617590931
1100,233.4092615769712,52.97696889607626
1100,233.4136420525657,54.01499624994711
1100,233.4180225281602,54.99405045436319
1100,233.42240300375468,55.91413814559906
1100,233.42678347934918,56.77526596037515
1100,233.43116395494368,57.57744053502305
1100,233.4355444305382,58.320668505269445
1100,233.43992490613266,59.00495650608971
1100,233.44430538172716,59.63031117175404
1100,233.44868585732166,60.1967391357635
1100,233.45306633291614,60.70424703088139
1100,233.45744680851064,61.1528414891296
1100,233.46182728410514,61.542529141772434
1100,233.4662077596996,61.8733166193342
1100,233.47058823529412,62.145210551595746
1100,233.47496871088862,62.35821756758465
1100,233.4793491864831,62.51234429558652
1100,233.4837296620776,62.60759736314161
1100,233.4881101376721,62.64398339704125
1100,233.4924906132666,62.62150902333194
1100,233.49687108886107,62.54018086731452
1100,233.50125156445557,62.40000555354432
1100,233.50563204005007,62.20098970583088
1100,233.51001251564455,61.943139947237846
1100,233.51439299123905,61.62646290008716
1100,233.51877346683355,61.250965185943485
1100,233.52315394242802,60.81665342564748
1100,233.52753441802253,60.323534239265605
1100,233.53191489361703,59.771614246144544
1100,233.5362953692115,59.16090006488347
1100,233.540675844806,58.49139831332261
1100,233.5450563204005,57.76311560856406
1100,233.549436795995,56.97605856697962
1100,233.55381727158948,56.13023380421079
1100,233.55819774718398,55.225647935226355
1100,233.56257822277848,54.26230757456474
1100,233.56695869837296,53.240219336899784
1100,233.57133917396746,52.1593898387151
1100,233.57571964956196,51.01982570302232
1100,233.58010012515643,49.82153357093268
1100,233.58448060075094,48.56452012984358
1100,233.58886107634544,47.24879217904844
1100,233.5932415519399,45.87435677552133
1100,233.5976220275344,44.441221549376834
1100,233.60200250312892,42.94939539697389
1100,233.60638297872342,41.39889043269365
1100,233.6107634543179,39.78973106554327
1100,233.6151439299124,38.1220034676376
1100,233.6195244055069,36.39607691949346
1100,233.62390488110137,34.613340665518784
1100,233.62828535669587,32.778003261534
1100,233.63266583229037,30.9002465076603
1100,233.63704630788484,28.99982501905168
1100,233.64142678347935,27.10736457155416
1100,233.64580725907385,25.260079733262753
1100,233.65018773466832,23.491702725884306
1100,233.65456821026282,21.821871592032824
1100,233.65894868585733,20.25225163743169
1100,233.66332916145183,18.77188157718962
1100,233.6677096370463,17.368075920020637
1100,233.6720901126408,16.0373304223385
1100,233.6764705882353,14.793166424468387
1100,233.68085106382978,13.669785122738258
1100,233.68523153942428,12.720702095747647
1100,233.68961201501878,12.010224293010573
1100,233.69399249061325,11.596527697772583
1100,233.69837296620776,11.509373594188286
1100,233.70275344180226,11.733284216119486
1100,233.70713391739673,12.20842657742199
1100,233.71151439299123,12.851442006411954
1100,233.71589486858574,13.582859097737893
1100,233.72027534418024,14.345007044000115
1100,233.7246558197747,15.104817706332891
1100,233.7290362953692,15.84716188394078
1100,233.73341677096371,16.566544144464586
1100,233.7377972465582,17.26140662841228
1100,233.7421777221527,17.93141211685326
1100,233.7465581977472,18.57650624190959
1100,233.75093867334166,19.196683279082375
1100,233.75531914893617,19.7919442346048
1100,233.75969962453067,20.362291252406724
1100,233.76408010012517,20.907726847272045
1100,233.76846057571964,21.42825369599791
1100,233.77284105131415,21.92387454691804
1100,233.77722152690865,22.39459217872046
1100,233.78160200250312,22.840409382359535
1100,233.78598247809762,23.261328953418225
1100,233.79036295369212,23.657353688983374
1100,233.7947434292866,24.028486386474086
1100,233.7991239048811,24.374729843221306
1100,233.8035043804756,24.696086856294013
1100,233.80788485607007,24.99256022246663
1100,233.81226533166458,25.264152738214392
1100,233.81664580725908,25.510867199688743
1100,233.82102628285358,25.732706402728194
1100,233.82540675844805,25.929673142862555
1100,233.82978723404256,26.10177021530432
1100,233.83416770963706,26.249000414951738
1100,233.83854818523153,26.371366536386248
1100,233.84292866082603,26.46887137388243
1100,233.84730913642053,26.541517721393625
1100,233.851689612015,26.589308372561767
1100,233.8560700876095,26.612246120716055
1100,233.860450563204,26.610333758870574
1100,233.86483103879848,26.583574079725746
1100,233.869211514393,26.53196987566758
1100,233.8735919899875,26.455523938768934
1100,233.877972465582,26.35423906078846
1100,233.88235294117646,26.228118033172393
1100,233.88673341677097,26.0771636470503
1100,233.89111389236547,25.90137869324101
1100,233.89549436795994,25.70076596225308
1100,233.89987484355444,25.475328244269416
1100,233.90425531914894,25.225068329171
1100,233.90863579474342,24.949989006523882
1100,233.91301627033792,24.650093065570672
1100,233.91739674593242,24.325383295259005
1100,233.9217772215269,23.975862484219316
1100,233.9261576971214,23.601533420786076
1100,233.9305381727159,23.202398893061567
1100,233.9349186483104,22.778461689099718
1100,233.93929912390487,22.329724597365356
1100,233.94367959949938,21.856190408135383
1100,233.94806007509388,21.35786191696034
1100,233.95244055068835,20.834741933290296
1100,233.95682102628285,20.286833300577594
1100,233.96120150187735,19.714138941810745
1100,233.96558197747183,19.116661958457303
1100,233.96996245306633,18.494405843381976
1100,233.97434292866083,17.847375000708805
1100,233.9787234042553,17.17557674282242
1100,233.9831038798498,16.479032106594232
1100,233.9874843554443,15.757829033598457
1100,233.9918648310388,15.01232122208098
1100,233.99624530663328,14.243676132639592
1100,234.0006257822278,13.454975173428018
1100,234.0050062578223,12.652740147710253
1100,234.00938673341676,11.848047156094456
1100,234.01376720901126,11.055816078876664
1100,234.01814768460576,10.291459294511505
1100,234.02252816020024,9.56614768667825
1100,234.02690863579474,8.88370878895206
1100,234.03128911138924,8.241304805378258
1100,234.03566958698372,7.6332977289928685
1100,234.04005006257822,7.056046849738423
1100,234.04443053817272,6.511827652426199
1100,234.04881101376722,6.011155728878146
1100,234.0531914893617,5.573211479960486
1100,234.0575719649562,5.2237159621721
1100,234.0619524405507,4.989402463283272
1100,234.06633291614517,4.889338198103101
1100,234.07071339173967,4.9261430827847725
1100,234.07509386733418,5.082513792364173
1100,234.07947434292865,5.326462693340951
1100,234.08385481852315,5.622477264841199
1100,234.08823529411765,5.94149179624248
1100,234.09261576971215,6.264922955510419
1100,234.09699624530663,6.583298339094404
1100,234.10137672090113,6.892763844021252
1100,234.10575719649563,7.192082682073217
1100,234.1101376720901,7.480948026904249
1100,234.1145181476846,7.759302365547415
1100,234.1188986232791,8.0271378726124
1100,234.12327909887358,8.284454229869537
1100,234.12765957446808,8.531252184266394
1100,234.13204005006259,8.767532735098872
1100,234.13642052565706,8.99329698339428
1100,234.14080100125156,9.208546075565613
1100,234.14518147684606,9.41328117776879
1100,234.14956195244056,9.607503464366912
1100,234.15394242803504,9.791214112955366
1100,234.15832290362954,9.964414302284114
1100,234.16270337922404,10.12710521143288
1100,234.16708385481851,10.27928801951401
1100,234.17146433041302,10.420963905560587
1100,234.17584480600752,10.552134048485218
1100,234.180225281602,10.6727996270742
1100,234.1846057571965,10.782961819983765
