series,role,omega_rad_fs,omega_prime_rad_fs
curve_a,dispersion,4.210131332082552,0.10267507774797101
curve_a,dispersion,4.215447154471545,0.10263822535237449
curve_a,dispersion,4.220762976860538,0.10260099356780367
curve_a,dispersion,4.226078799249532,0.10256338115287474
curve_a,dispersion,4.2313946216385245,0.10252538686329445
curve_a,dispersion,4.236710444027517,0.10248700945179996
curve_a,dispersion,4.24202626641651,0.10244824766809868
curve_a,dispersion,4.247342088805504,0.10240910025880746
curve_a,dispersion,4.252657911194496,0.10236956596739188
curve_a,dispersion,4.25797373358349,0.1023296435341049
curve_a,dispersion,4.263289555972483,0.10228933169592537
curve_a,dispersion,4.2686053783614755,0.10224862918649627
curve_a,dispersion,4.273921200750468,0.10220753473606255
curve_a,dispersion,4.279237023139462,0.1021660470714087
curve_a,dispersion,4.284552845528455,0.10212416491579612
curve_a,dispersion,4.289868667917448,0.10208188698890008
curve_a,dispersion,4.295184490306442,0.10203921200674634
curve_a,dispersion,4.300500312695434,0.10199613868164767
curve_a,dispersion,4.305816135084427,0.10195266572213983
curve_a,dispersion,4.31113195747342,0.10190879183291743
curve_a,dispersion,4.316447779862414,0.10186451571476941
curve_a,dispersion,4.321763602251407,0.1018198360645143
curve_a,dispersion,4.3270794246404,0.10177475157493494
curve_a,dispersion,4.332395247029393,0.10172926093471331
curve_a,dispersion,4.337711069418386,0.1016833628283647
curve_a,dispersion,4.343026891807379,0.10163705593617167
curve_a,dispersion,4.348342714196372,0.1015903389341179
curve_a,dispersion,4.353658536585366,0.10154321049382145
curve_a,dispersion,4.358974358974359,0.10149566928246799
curve_a,dispersion,4.3642901813633515,0.10144771396274348
curve_a,dispersion,4.369606003752345,0.10139934319276675
curve_a,dispersion,4.374921826141338,0.10135055562602173
curve_a,dispersion,4.380237648530331,0.10130134991128933
curve_a,dispersion,4.385553470919325,0.101251724692579
curve_a,dispersion,4.3908692933083175,0.10120167860906014
curve_a,dispersion,4.39618511569731,0.10115121029499302
curve_a,dispersion,4.401500938086303,0.10110031837965958
curve_a,dispersion,4.406816760475297,0.10104900148729373
curve_a,dispersion,4.41213258286429,0.10099725823701163
curve_a,dispersion,4.417448405253283,0.10094508724274132
curve_a,dispersion,4.4227642276422765,0.10089248711315237
curve_a,dispersion,4.428080050031269,0.10083945645158504
curve_a,dispersion,4.433395872420262,0.10078599385597925
curve_a,dispersion,4.438711694809255,0.10073209791880312
curve_a,dispersion,4.444027517198249,0.10067776722698137
curve_a,dispersion,4.449343339587242,0.10062300036182327
curve_a,dispersion,4.454659161976235,0.10056779589895044
curve_a,dispersion,4.459974984365228,0.10051215240822423
curve_a,dispersion,4.465290806754221,0.10045606845367283
curve_a,dispersion,4.470606629143214,0.10039954259341813
curve_a,dispersion,4.475922451532207,0.10034257337960224
curve_a,dispersion,4.481238273921201,0.10028515935831371
curve_a,dispersion,4.4865540963101935,0.10022729906951347
curve_a,dispersion,4.491869918699186,0.10016899104696042
curve_a,dispersion,4.49718574108818,0.10011023381813683
curve_a,dispersion,4.502501563477173,0.10005757278543534
curve_a,dispersion,4.507817385866166,0.09999864564847749
curve_a,dispersion,4.513133208255159,0.09993922376968542
curve_a,dispersion,4.5184490306441525,0.09987931184945024
curve_a,dispersion,4.523764853033145,0.09981891418110071
curve_a,dispersion,4.529080675422138,0.09975803467133966
curve_a,dispersion,4.534396497811132,0.09969667685993369
curve_a,dispersion,4.539712320200125,0.09963484393867562
curve_a,dispersion,4.545028142589118,0.09957253876963902
curve_a,dispersion,4.550343964978111,0.09950976390274369
curve_a,dispersion,4.555659787367104,0.09944652159265072
curve_a,dispersion,4.560975609756097,0.09938281381500529
curve_a,dispersion,4.56629143214509,0.09931864228204519
curve_a,dispersion,4.571607254534084,0.09925400845759245
curve_a,dispersion,4.576923076923077,0.09918891357144549
curve_a,dispersion,4.5822388993120695,0.09912335863318854
curve_a,dispersion,4.587554721701063,0.0990573444454349
curve_a,dispersion,4.592870544090056,0.09899087161652059
curve_a,dispersion,4.598186366479049,0.09892394057266365
curve_a,dispersion,4.603502188868042,0.09885655156960556
curve_a,dispersion,4.608818011257036,0.09878870470374931
curve_a,dispersion,4.6141338336460285,0.0987203999228099
curve_a,dispersion,4.619449656035021,0.09865163703599104
curve_a,dispersion,4.624765478424015,0.09858241572370344
curve_a,dispersion,4.630081300813008,0.09851273554683816
curve_a,dispersion,4.635397123202001,0.09844259595560897
curve_a,dispersion,4.640712945590994,0.09837199629797751
curve_a,dispersion,4.646028767979987,0.09830093582767412
curve_a,dispersion,4.65134459036898,0.09822941371182775
curve_a,dispersion,4.656660412757973,0.0981574290382172
curve_a,dispersion,4.661976235146967,0.09808498082215651
curve_a,dispersion,4.66729205753596,0.09801206801302646
curve_a,dispersion,4.672607879924953,0.09793868950046405
curve_a,dispersion,4.6779237023139455,0.09786484412022178
curve_a,dispersion,4.683239524702939,0.09779053065970789
curve_a,dispersion,4.688555347091932,0.09771574786321886
curve_a,dispersion,4.693871169480925,0.09764049443687497
curve_a,dispersion,4.699186991869919,0.09756476905326941
curve_a,dispersion,4.704502814258912,0.09748857035584171
curve_a,dispersion,4.7098186366479045,0.09741189696298509
curve_a,dispersion,4.715134459036897,0.09733474747189813
curve_a,dispersion,4.720450281425891,0.09725712046219007
curve_a,dispersion,4.725766103814884,0.09717901449924948
curve_a,dispersion,4.731081926203877,0.09710042813738512
curve_a,dispersion,4.7363977485928705,0.09702135992274839
curve_a,dispersion,4.741713570981863,0.09694180839604592
curve_a,dispersion,4.747029393370856,0.09686177209505072
curve_a,dispersion,4.75234521575985,0.0967812495569205
curve_a,dispersion,4.757661038148843,0.09670023932033117
curve_a,dispersion,4.762976860537836,0.09661873992743326
curve_a,dispersion,4.768292682926829,0.0965367499256392
curve_a,dispersion,4.773608505315822,0.09645426786924882
curve_a,dispersion,4.778924327704815,0.09637129232092052
curve_a,dispersion,4.784240150093808,0.09628782185299489
curve_a,dispersion,4.789555972482802,0.09620385504867815
curve_a,dispersion,4.794871794871795,0.0961193905030917
curve_a,dispersion,4.800187617260788,0.09603442682419466
curve_a,dispersion,4.80550343964978,0.09594896263358545
curve_a,dispersion,4.810819262038774,0.09586299656718879
curve_a,dispersion,4.816135084427767,0.09577652727583413
curve_a,dispersion,4.82145090681676,0.09568955342573106
curve_a,dispersion,4.826766729205754,0.09560207369884755
curve_a,dispersion,4.8320825515947465,0.09551408679319665
curve_a,dispersion,4.837398373983739,0.09542559142303653
curve_a,dispersion,4.842714196372732,0.09533658631898927
curve_a,dispersion,4.848030018761726,0.09524707022808351
curve_a,dispersion,4.853345841150719,0.09515704191372548
curve_a,dispersion,4.858661663539712,0.09506650015560313
curve_a,dispersion,4.8639774859287055,0.09497544374952807
curve_a,dispersion,4.869293308317698,0.09488387150721966
curve_a,dispersion,4.874609130706691,0.09479178225603507
curve_a,dispersion,4.879924953095684,0.09469917483865
curve_a,dispersion,4.885240775484678,0.09460604811269331
curve_a,dispersion,4.890556597873671,0.09451240095034016
curve_a,dispersion,4.895872420262664,0.09441823223786636
curve_a,dispersion,4.901188242651657,0.09432354087516824
curve_a,dispersion,4.90650406504065,0.0942283257752511
curve_a,dispersion,4.911819887429643,0.09413258586368935
curve_a,dispersion,4.917135709818637,0.09403632007806176
curve_a,dispersion,4.92245153220763,0.0939395273673648
curve_a,dispersion,4.9277673545966225,0.09384220669140651
curve_a,dispersion,4.933083176985615,0.09374435702018437
curve_a,dispersion,4.938398999374609,0.09364597733324914
curve_a,dispersion,4.943714821763602,0.09354706661905789
curve_a,dispersion,4.949030644152595,0.09344762387431772
curve_a,dispersion,4.954346466541589,0.09334764810332351
curve_a,dispersion,4.9596622889305815,0.0932471383172912
curve_a,dispersion,4.964978111319574,0.09314609353368883
curve_a,dispersion,4.970293933708567,0.09304451277556752
curve_a,dispersion,4.975609756097561,0.09294239507089427
curve_a,dispersion,4.980925578486554,0.092839739451888
curve_a,dispersion,4.986241400875547,0.09273654495436107
curve_a,dispersion,4.99155722326454,0.09263281061706749
curve_a,dispersion,4.996873045653533,0.09252853548105963
curve_a,dispersion,5.002188868042526,0.0924237185890544
curve_a,dispersion,5.007504690431519,0.09231835898481089
curve_a,dispersion,5.012820512820513,0.09221245571252015
curve_a,dispersion,5.018136335209506,0.09210600781620859
curve_a,dispersion,5.0234521575984985,0.09199901433915599
curve_a,dispersion,5.028767979987492,0.09189147432332909
curve_a,dispersion,5.034083802376485,0.091783386808832
curve_a,dispersion,5.039399624765478,0.0916747508333736
curve_a,dispersion,5.044715447154471,0.0915655654317537
curve_a,dispersion,5.050031269543465,0.09145582963536769
curve_a,dispersion,5.0553470919324575,0.09134554247173113
curve_a,dispersion,5.06066291432145,0.09123470296402425
curve_a,dispersion,5.065978736710444,0.09112331013065736
curve_a,dispersion,5.071294559099437,0.09101136298485735
curve_a,dispersion,5.07661038148843,0.09089886053427565
curve_a,dispersion,5.0819262038774236,0.09078580178061828
curve_a,dispersion,5.087242026266416,0.09067218571929792
curve_a,dispersion,5.092557848655409,0.09055801133910835
curve_a,dispersion,5.097873671044402,0.09044327762192166
curve_a,dispersion,5.103189493433396,0.09032798354240795
curve_a,dispersion,5.108505315822389,0.09021212806777798
curve_a,dispersion,5.113821138211382,0.09009571015754834
curve_a,dispersion,5.119136960600375,0.08997872876332967
curve_a,dispersion,5.124452782989368,0.08986118282863745
curve_a,dispersion,5.129768605378361,0.0897430712887253
curve_a,dispersion,5.135084427767354,0.08962439307044087
curve_a,dispersion,5.140400250156348,0.08950514709210387
curve_a,dispersion,5.145716072545341,0.08938533226340616
curve_a,dispersion,5.151031894934333,0.08926494748533347
curve_a,dispersion,5.156347717323327,0.08914399165010878
curve_a,dispersion,5.16166353971232,0.08902246364115664
curve_a,dispersion,5.166979362101313,0.08890036233308825
curve_a,dispersion,5.172295184490306,0.08877768659170698
curve_a,dispersion,5.1776110068792995,0.08865443527403374
curve_a,dispersion,5.182926829268292,0.08853060722835185
curve_a,dispersion,5.188242651657285,0.0884062012942709
curve_a,dispersion,5.193558474046279,0.08828121630280909
curve_a,dispersion,5.198874296435272,0.08815565107649363
curve_a,dispersion,5.204190118824265,0.0880295044294784
curve_a,dispersion,5.209505941213258,0.08790277516767864
curve_a,dispersion,5.214821763602251,0.08777546208892173
curve_a,dispersion,5.220137585991244,0.08764756398311392
curve_a,dispersion,5.225453408380237,0.08751907963242175
curve_a,dispersion,5.230769230769231,0.0873900078114682
curve_a,dispersion,5.236085053158224,0.08726034728754245
curve_a,dispersion,5.241400875547217,0.08713009682082276
curve_a,dispersion,5.246716697936209,0.08699925516461186
curve_a,dispersion,5.252032520325203,0.08686782106558402
curve_a,dispersion,5.257348342714196,0.08673579326404333
curve_a,dispersion,5.262664165103189,0.08660317049419211
curve_a,dispersion,5.267979987492183,0.0864699514844092
curve_a,dispersion,5.2732958098811755,0.08633613495753722
curve_a,dispersion,5.278611632270168,0.0862017196311779
curve_a,dispersion,5.283927454659162,0.08606670421799506
curve_a,dispersion,5.289243277048155,0.08593108742602447
curve_a,dispersion,5.294559099437148,0.08579486795898965
curve_a,dispersion,5.299874921826141,0.0856580445166231
curve_a,dispersion,5.3051907442151345,0.08552061579499229
curve_a,dispersion,5.310506566604127,0.08538258048682947
curve_a,dispersion,5.31582238899312,0.08524393728186466
curve_a,dispersion,5.321138211382114,0.08510468486716134
curve_a,dispersion,5.326454033771107,0.08496482192745382
curve_a,dispersion,5.3317698561601,0.08482434714548565
curve_a,dispersion,5.3370856785490925,0.08468325920234859
curve_a,dispersion,5.342401500938086,0.08454155677782127
curve_a,dispersion,5.347717323327079,0.0843992385507069
curve_a,dispersion,5.353033145716072,0.08425630319916921
curve_a,dispersion,5.358348968105066,0.0841127494010663
curve_a,dispersion,5.363664790494059,0.08396857583428165
curve_a,dispersion,5.3689806128830515,0.08382378117705107
curve_a,dispersion,5.374296435272044,0.08367836410828608
curve_a,dispersion,5.379612257661038,0.08353232330789204
curve_a,dispersion,5.384928080050031,0.08338565745708107
curve_a,dispersion,5.390243902439024,0.08323836523867886
curve_a,dispersion,5.395559724828018,0.08309044533742499
curve_a,dispersion,5.4008755472170105,0.08294189644026613
curve_a,dispersion,5.406191369606003,0.08279271723664143
curve_a,dispersion,5.411507191994996,0.08264290641875989
curve_a,dispersion,5.41682301438399,0.08249246268186886
curve_a,dispersion,5.422138836772983,0.08234138472451355
curve_a,dispersion,5.427454659161976,0.08218967124878658
curve_a,dispersion,5.432770481550969,0.08203732096056766
curve_a,dispersion,5.438086303939962,0.08188433256975261
curve_a,dispersion,5.443402126328955,0.08173070479047131
curve_a,dispersion,5.448717948717949,0.08157643634129437
curve_a,dispersion,5.454033771106942,0.0814215259454281
curve_a,dispersion,5.459349593495935,0.08126597233089716
curve_a,dispersion,5.4646654158849275,0.08110977423071493
curve_a,dispersion,5.469981238273921,0.080952930383041
curve_a,dispersion,5.475297060662914,0.08079543953132579
curve_a,dispersion,5.480612883051907,0.0806373004244415
curve_a,dispersion,5.485928705440901,0.08047851181679976
curve_a,dispersion,5.491244527829894,0.08031907246845535
curve_a,dispersion,5.4965603502188864,0.08015898114519591
curve_a,dispersion,5.501876172607879,0.07999823661861738
curve_a,dispersion,5.507191994996873,0.07983683766618518
curve_a,dispersion,5.512507817385866,0.07967478307128086
curve_a,dispersion,5.517823639774859,0.07951207162323401
curve_a,dispersion,5.5231394621638525,0.07934870211733959
curve_a,dispersion,5.528455284552845,0.07918467335486051
curve_a,dispersion,5.533771106941838,0.07901998414301517
curve_a,dispersion,5.539086929330831,0.07885463329495038
curve_a,dispersion,5.544402751719825,0.07868861962969928
curve_a,dispersion,5.549718574108818,0.0785219419721247
curve_a,dispersion,5.555034396497811,0.07835459915284727
curve_a,dispersion,5.560350218886804,0.07818659000815933
curve_a,dispersion,5.565666041275797,0.07801791337992404
curve_a,dispersion,5.57098186366479,0.07784856811545986
curve_a,dispersion,5.576297686053783,0.07767855306741095
curve_a,dispersion,5.581613508442777,0.07750786709360327
curve_a,dispersion,5.58692933083177,0.07733650905688678
curve_a,dispersion,5.592245153220762,0.0771644778249637
curve_a,dispersion,5.597560975609756,0.07699177227020337
curve_a,dispersion,5.602876797998749,0.076818391269444
curve_a,dispersion,5.608192620387742,0.07664433370378093
curve_a,dispersion,5.613508442776736,0.07646959845834278
curve_a,dispersion,5.6188242651657285,0.07629418442205492
curve_a,dispersion,5.624140087554721,0.07611809048739085
curve_a,dispersion,5.629455909943714,0.07594131555011213
curve_a,dispersion,5.634771732332708,0.07576385850899695
curve_a,dispersion,5.640087554721701,0.07558571826555789
curve_a,dispersion,5.645403377110694,0.07540689372374915
curve_a,dispersion,5.6507191994996875,0.07522738378966386
curve_a,dispersion,5.65603502188868,0.07504718737122201
curve_a,dispersion,5.661350844277673,0.07486630337784905
curve_a,dispersion,5.666666666666666,0.07468473072014634
curve_a,dispersion,5.67198248905566,0.07450246830955325
curve_a,dispersion,5.677298311444653,0.07431951505800219
curve_a,dispersion,5.6826141338336456,0.0741358698775664
curve_a,dispersion,5.687929956222639,0.0739515316801016
curve_a,dispersion,5.693245778611632,0.07376649937688197
curve_a,dispersion,5.698561601000625,0.07358077187823082
curve_a,dispersion,5.703877423389618,0.073394348093147
curve_a,dispersion,5.709193245778612,0.07320722692892721
curve_a,dispersion,5.7145090681676045,0.07301940729078545
curve_a,dispersion,5.719824890556597,0.07283088808146942
curve_a,dispersion,5.725140712945591,0.07264166820087556
curve_a,dispersion,5.730456535334584,0.07245174654566267
curve_a,dispersion,5.735772357723577,0.07226112200886498
curve_a,dispersion,5.74108818011257,0.07206979347950558
curve_a,dispersion,5.7464040025015635,0.07187775984221079
curve_a,dispersion,5.751719824890556,0.07168501997682616
curve_a,dispersion,5.757035647279549,0.07149157275803486
curve_a,dispersion,5.762351469668543,0.07129741705497915
curve_a,dispersion,5.767667292057536,0.07110255173088603
curve_a,dispersion,5.772983114446529,0.07090697564269716
curve_a,dispersion,5.778298936835522,0.07071068764070434
curve_a,dispersion,5.783614759224515,0.0705136865681914
curve_a,dispersion,5.788930581613508,0.07031597126108248
curve_a,dispersion,5.794246404002501,0.0701175405475985
curve_a,dispersion,5.799562226391495,0.06991839324792178
curve_a,dispersion,5.804878048780488,0.06971852817387014
curve_a,dispersion,5.8101938711694805,0.06951794412858066
curve_a,dispersion,5.815509693558474,0.06931663990620437
curve_a,dispersion,5.820825515947467,0.06911461429161263
curve_a,dispersion,5.82614133833646,0.06891186606011525
curve_a,dispersion,5.831457160725453,0.06870839397719214
curve_a,dispersion,5.836772983114447,0.06850419679823834
curve_a,dispersion,5.8420888055034395,0.06829927326832387
curve_a,dispersion,5.847404627892432,0.06809362212196832
curve_a,dispersion,5.852720450281426,0.06788724208293168
curve_a,dispersion,5.858036272670419,0.06768013186402184
curve_a,dispersion,5.863352095059412,0.06747229016691904
curve_a,dispersion,5.868667917448405,0.06726371568201858
curve_a,dispersion,5.873983739837398,0.06705440708829212
curve_a,dispersion,5.879299562226391,0.06684436305316825
curve_a,dispersion,5.884615384615384,0.06663358223243279
curve_a,dispersion,5.889931207004378,0.06642206327014982
curve_a,dispersion,5.895247029393371,0.06620980479860382
curve_a,dispersion,5.900562851782364,0.06599680543826317
curve_a,dispersion,5.9058786741713565,0.06578306379776619
curve_a,dispersion,5.91119449656035,0.06556857847392966
curve_a,dispersion,5.916510318949343,0.06535334805178075
curve_a,dispersion,5.921826141338336,0.06513737110461235
curve_a,dispersion,5.92714196372733,0.06492064619406264
curve_a,dispersion,5.932457786116323,0.06470317187021932
curve_a,dispersion,5.937773608505315,0.06448494667174832
curve_a,dispersion,5.943089430894308,0.06426596912604808
curve_a,dispersion,5.948405253283302,0.06404623774942907
curve_a,dispersion,5.953721075672295,0.06382575104731938
curve_a,dispersion,5.959036898061288,0.0636045075144959
curve_a,dispersion,5.9643527204502815,0.06338250563534199
curve_a,dispersion,5.969668542839274,0.06315974388413154
curve_a,dispersion,5.974984365228267,0.06293622072533894
curve_a,dispersion,5.980300187617261,0.06271193461397621
curve_a,dispersion,5.985616010006254,0.06248688399595623
curve_a,dispersion,5.990931832395247,0.062261067308482326
curve_a,dispersion,5.99624765478424,0.06203448298046454
curve_a,dispersion,6.001563477173233,0.06180712943296185
curve_a,dispersion,6.006879299562226,0.06157900507965067
curve_a,dispersion,6.012195121951219,0.06135010832731874
curve_a,dispersion,6.017510944340213,0.06112043757638482
curve_a,dispersion,6.022826766729206,0.060889991221443444
curve_a,dispersion,6.028142589118199,0.060658767651834054
curve_a,dispersion,6.033458411507191,0.06042676525223461
curve_a,dispersion,6.038774233896185,0.060193982403278674
curve_a,dispersion,6.044090056285178,0.05996041748219563
curve_a,dispersion,6.049405878674171,0.059726068863472856
curve_a,dispersion,6.054721701063165,0.05949093491953976
curve_a,dispersion,6.0600375234521575,0.05925501402147251
curve_a,dispersion,6.06535334584115,0.05901830453971818
curve_a,dispersion,6.070669168230143,0.05878080484483815
curve_a,dispersion,6.075984990619137,0.05854251330826883
curve_a,dispersion,6.08130081300813,0.05830342830309937
curve_a,dispersion,6.086616635397123,0.058063548204864215
curve_a,dispersion,6.0919324577861165,0.05782287139235004
curve_a,dispersion,6.097248280175109,0.05758139624841531
curve_a,dispersion,6.102564102564102,0.05733912116082061
curve_a,dispersion,6.107879924953095,0.05709604452306888
curve_a,dispersion,6.113195747342089,0.05685216473525328
curve_a,dispersion,6.118511569731082,0.056607480204911326
curve_a,dispersion,6.1238273921200745,0.056361989347882835
curve_a,dispersion,6.129143214509068,0.05611569058917047
curve_a,dispersion,6.134459036898061,0.05586858236380036
curve_a,dispersion,6.139774859287054,0.05562066311768032
curve_a,dispersion,6.145090681676048,0.055371931308454095
curve_a,dispersion,6.150406504065041,0.05512238540634884
curve_a,dispersion,6.1557223264540335,0.054872023895012945
curve_a,dispersion,6.161038148843026,0.05462084527234233
curve_a,dispersion,6.16635397123202,0.05436884805129193
curve_a,dispersion,6.171669793621013,0.05411603076066976
curve_a,dispersion,6.176985616010006,0.05386239194591014
curve_a,dispersion,6.182301438399,0.053607930169823584
curve_a,dispersion,6.1876172607879925,0.053352644013319864
curve_a,dispersion,6.192933083176985,0.05309653207610036
curve_a,dispersion,6.198248905565978,0.05283959297731709
curve_a,dispersion,6.203564727954972,0.052581825356194094
curve_a,dispersion,6.208880550343965,0.05232322787260775
curve_a,dispersion,6.214196372732958,0.05206379920762173
curve_a,dispersion,6.219512195121951,0.05180353806397299
curve_a,dispersion,6.224828017510944,0.05154244316650442
curve_a,dispersion,6.230143839899937,0.05128051326253938
curve_a,dispersion,6.23545966228893,0.051017747122194326
curve_a,dispersion,6.240775484677924,0.05075414353862431
curve_a,dispersion,6.246091307066917,0.05048970132819697
curve_a,dispersion,6.2514071294559095,0.050224419330589326
curve_a,dispersion,6.256722951844903,0.04995829640880311
curve_a,dispersion,6.262038774233896,0.04969133144909295
curve_a,dispersion,6.267354596622889,0.04942352336080143
curve_a,dispersion,6.272670419011882,0.04915487107609638
curve_a,dispersion,6.277986241400876,0.048885373549603706
curve_a,dispersion,6.283302063789868,0.0486150297579304
curve_a,dispersion,6.288617886178861,0.048343838699070836
curve_a,dispersion,6.293933708567855,0.04807179939169079
curve_a,dispersion,6.299249530956848,0.04779891087428232
curve_a,dispersion,6.304565353345841,0.04752517220418229
curve_a,dispersion,6.3098811757348345,0.04725058245644843
curve_a,dispersion,6.315196998123827,0.04697514072258556
curve_a,dispersion,6.32051282051282,0.04669884610911407
curve_a,dispersion,6.325828642901813,0.04642169773597396
curve_a,dispersion,6.331144465290807,0.04614369473475644
curve_a,dispersion,6.3364602876798,0.045864836246755025
curve_a,dispersion,6.341776110068793,0.04558512142082784
curve_a,dispersion,6.347091932457786,0.04530454941106347
curve_a,dispersion,6.352407754846779,0.04502311937424118
curve_a,dispersion,6.357723577235772,0.04474083046707672
curve_a,dispersion,6.363039399624765,0.04445768184324511
curve_a,dispersion,6.368355222013759,0.04417367265017097
curve_a,dispersion,6.373671044402752,0.043888802025576976
curve_a,dispersion,6.378986866791744,0.04360306909378035
curve_a,dispersion,6.384302689180738,0.04331647296172826
curve_a,dispersion,6.389618511569731,0.04302901271476152
curve_a,dispersion,6.394934333958724,0.04274068741209569
curve_a,dispersion,6.400250156347717,0.042451496082010064
curve_a,dispersion,6.4055659787367105,0.04216143771673261
curve_a,dispersion,6.410881801125703,0.04187051126701042
curve_a,dispersion,6.416197623514696,0.04157871563635354
curve_a,dispersion,6.42151344590369,0.041286049674941344
curve_a,dispersion,6.426829268292683,0.04099251217317905
curve_a,dispersion,6.432145090681676,0.04069810185489197
curve_a,dispersion,6.437460913070669,0.04040281737014563
curve_a,dispersion,6.442776735459662,0.040106657287678545
curve_a,dispersion,6.448092557848655,0.03980962008693501
curve_a,dispersion,6.453408380237648,0.039511704149683954
curve_a,dispersion,6.458724202626642,0.039212907751211196
curve_a,dispersion,6.464040025015635,0.03891322905107068
curve_a,dispersion,6.4693558474046275,0.03861266608338031
curve_a,dispersion,6.47467166979362,0.03831121674664863
curve_a,dispersion,6.479987492182614,0.03800887879311701
curve_a,dispersion,6.485303314571607,0.037705649817602785
curve_a,dispersion,6.4906191369606,0.037401527245827154
curve_a,dispersion,6.495934959349594,0.03709650832221329
curve_a,dispersion,6.5012507817385865,0.03678691104875355
curve_a,dispersion,6.506566604127579,0.03648021104704046
curve_a,dispersion,6.511882426516573,0.0361725950570869
curve_a,dispersion,6.517198248905566,0.035864061778807264
curve_a,dispersion,6.522514071294559,0.035554609907047396
curve_a,dispersion,6.527829893683552,0.03524423813158483
curve_a,dispersion,6.5331457160725455,0.03493294513712861
curve_a,dispersion,6.538461538461538,0.03462072960331956
curve_a,dispersion,6.543777360850531,0.03430759020472995
curve_a,dispersion,6.549093183239525,0.033993525610863676
curve_a,dispersion,6.554409005628518,0.033678534486156375
curve_a,dispersion,6.559724828017511,0.033362615489975135
curve_a,dispersion,6.5650406504065035,0.03304576727661872
curve_a,dispersion,6.570356472795497,0.03272798849531741
curve_a,dispersion,6.57567229518449,0.032409277790233296
curve_a,dispersion,6.580988117573483,0.032089633800459885
curve_a,dispersion,6.586303939962477,0.0317690551600223
curve_a,dispersion,6.59161976235147,0.03144754049787742
curve_a,dispersion,6.5969355847404625,0.031125088437913596
curve_a,dispersion,6.602251407129455,0.03080169759895081
curve_a,dispersion,6.607567229518449,0.030477366594740603
curve_a,dispersion,6.612883051907442,0.030152094033966306
curve_a,dispersion,6.618198874296435,0.02982587852024266
curve_a,dispersion,6.623514696685429,0.029498718652116035
curve_a,dispersion,6.6288305190744214,0.029170613023064562
curve_a,dispersion,6.634146341463414,0.028841560221497815
curve_a,dispersion,6.639462163852407,0.028511558830757032
curve_a,dispersion,6.644777986241401,0.02818060742911499
curve_a,dispersion,6.650093808630394,0.027848704589776264
curve_a,dispersion,6.655409631019387,0.027515848880876843
curve_a,dispersion,6.66072545340838,0.027182038865484332
curve_a,dispersion,6.666041275797373,0.02684727310159811
curve_a,dispersion,6.671357098186366,0.026511550142148985
curve_a,dispersion,6.67667292057536,0.026174868534999396
curve_a,dispersion,6.681988742964353,0.02583722682294352
curve_a,dispersion,6.687304565353346,0.025498623543707
curve_a,dispersion,6.6926203877423385,0.02515905722994714
curve_a,dispersion,6.697936210131332,0.024818526409252775
curve_a,dispersion,6.703252032520325,0.024477029604144523
curve_a,dispersion,6.708567854909318,0.02413456533207446
curve_a,dispersion,6.713883677298312,0.02379113210542623
curve_a,dispersion,6.719199499687305,0.02344672843151529
curve_a,dispersion,6.724515322076297,0.023101352812588495
curve_a,dispersion,6.72983114446529,0.0227550037458244
curve_a,dispersion,6.735146966854284,0.022407679723333095
curve_a,dispersion,6.740462789243277,0.022059379232156433
curve_a,dispersion,6.74577861163227,0.021710100754267717
curve_a,dispersion,6.7510944340212635,0.02135984276657186
curve_a,dispersion,6.756410256410256,0.02100860374090554
curve_a,dispersion,6.761726078799249,0.02065638214403687
curve_a,dispersion,6.767041901188242,0.02030317643766564
curve_a,dispersion,6.772357723577236,0.01994898507842317
curve_a,dispersion,6.777673545966229,0.01959380651787258
curve_a,dispersion,6.782989368355222,0.019237639202508407
curve_a,dispersion,6.788305190744215,0.01888048157375679
curve_a,dispersion,6.793621013133208,0.01852233206797567
curve_a,dispersion,6.798936835522201,0.018163189116454398
curve_a,dispersion,6.804252657911194,0.017803051145414
curve_a,dispersion,6.809568480300188,0.017441916576007042
curve_a,dispersion,6.8148843026891806,0.017079783824317886
curve_a,dispersion,6.820200125078173,0.01671665130136231
curve_a,dispersion,6.825515947467167,0.0163525174130877
curve_a,dispersion,6.83083176985616,0.015987380560373233
curve_a,dispersion,6.836147592245153,0.015621239139029502
curve_a,dispersion,6.841463414634147,0.015254091539798724
curve_a,dispersion,6.8467792370231395,0.014885936148354886
curve_a,dispersion,6.852095059412132,0.014516771345303398
curve_a,dispersion,6.857410881801125,0.014146595506181359
curve_a,dispersion,6.862726704190119,0.01377540700145739
curve_a,dispersion,6.868042526579112,0.013403204196531904
curve_a,dispersion,6.873358348968105,0.013029985451736757
curve_a,dispersion,6.8786741713570985,0.012655749122335379
curve_a,dispersion,6.883989993746091,0.01228049355852302
curve_a,dispersion,6.889305816135084,0.011904217105426333
curve_a,dispersion,6.894621638524077,0.011526918103103644
curve_a,dispersion,6.899937460913071,0.011148594886544828
curve_a,dispersion,6.905253283302064,0.010769245785671542
curve_a,dispersion,6.9105691056910565,0.010388869125336875
curve_a,dispersion,6.91588492808005,0.01000746322532551
curve_a,dispersion,6.921200750469043,0.009625026400353929
curve_a,dispersion,6.926516572858036,0.009241556960070035
curve_a,dispersion,6.931832395247029,0.008857053209053396
curve_a,dispersion,6.937148217636023,0.008471513446815123
curve_a,dispersion,6.9424640400250155,0.008084935967798124
